# Clipperton Atoll Coral Stable Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:1846
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/readme_clipperton.txt
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/clipperton_2b_iso.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2000-09 
#--------------------
# Title
#	Study_Name: Clipperton Atoll Coral Stable Isotope Data
#--------------------
# Investigators
#       Investigators: Linsley, B.K.; Ren, L.; Dunbar, R.B.; Howe, S.S. 
#--------------------
# Description_and_Notes
#	Description: 25 year stable isotope record, spanning 1994 to 1970,  from cores 3C and 2B, Clipperton Atoll,  as shown in Linsley et al 1999. Files clipperton.2B.iso.txt and clipperton.3C.iso.txt.
#--------------------
# Publication 
#       Authors: Linsley, B.K.; Ren, L.; Dunbar, R.B.; Howe, S.S. 
#       Published_Date_or_Year: 2000     
#       Published_Title: El Nino Southern Oscillation (ENSO) and decadal-scale climate  variability at 10N in the eastern Pacific from 1893 to 1994: A coral-based reconstruction of from Clipperton Atoll
#       Journal_Name: Paleoceanography
#       Volume: 15
#       Edition: 
#       Issue: 3
#       Pages: 322-335
#       DOI: 
#       Online_Resource: http://www.atmos.albany.edu/geology/webpages/Linsley_et_al_1999.pdf
#       Full_Citation: Linsley, B.K., Ren, L., R.B. Dunbar, and Howe, S.S., 2000, El Nino Southern Oscillation (ENSO) and decadal-scale climate  variability at 10N in the eastern Pacific from 1893 to 1994: A coral-based reconstruction of from Clipperton Atoll,  Paleoceanography, vol 15, No. 3, pp 322-335, June 2000.
#       Abstract: The eastern Pacifc warm tongue is a region of stable and elevated sea surface temperature (SST) located just north of the equator in the eastern Pacific. This warm water mass is thought to influence the position of the Intertropical Convergence Zone (ITCZ) in the eastern Pacific and to directly influence climate in Central America. To assess the use of corals in the development of paleoclimatic reconstructions in this region, we have developed oxygen isotope (d18O) timeseries from multiple specimens of the massive coral Porites lobata collected at Clipperton Atoll (10deg18N, 109deg13 W). Six near-monthly d18O records from di!erent sized (age) colonies where produced for the interval 1986}1994, and three of these were extended back to 1969. All corals sampled were found to contain numerous fish-grazing skeletal scars (~0.5 mm deep scallop shaped hiatuses). Samples collected at 1 mm intervals showed anomalous 18O/16O in the area of a bite scar, with 2 to 2.5 mm sampling intervals (10-12/year) minimizing these effects. Our results show that the average d18O disequilibrium offset (vital effect) from equilibrium seawater composition for individual corals can vary by up to 0.4permil. However all d18O results suggest that the vital effect offset is constant over time. Similar "offsets" are observed in the tops of old (age=~100 y) and young (age=~10 y) colonies, further suggesting that the biologically mediated vital effect o!set does not change as a Porites colony ages. A 6-coral average composite d18O record was constructed from 1985-1994 and a 3-coral average d18O anomaly record was constructed from 1969-1994. Regression analysisbetween monthly SST and the 6 coral average d18O records yields an r2 correlation of 0.54 (individual r2- values ranged from 0.27-0.55). The 3 coral d18O anomaly average record has an even lower correlation to SST, with an r2 of 0.40. Potential causes of the only moderate correlation to SST are explored and we find that inferred salinity e!ects, fish grazing scars, and slight chronology imperfections have all contributed to a reduced correlation to SST. Nevertheless, all El Nino events in this time period appear to be recorded by coral skeletal d18O.
#--------------------
# Publication 
#       Authors: Linsley, B. K.; Messier, R. G.; Dunbar, R. B.
#       Published_Date_or_Year: 1999     
#       Published_Title: Assessing between colony oxygen isotope variability in the coral Porites lobata at Clipperton Atoll
#       Journal_Name: Coral Reefs
#       Volume: 18
#       Edition: 
#       Issue: 1
#       Pages: 13-27
#       DOI: 
#       Online_Resource: 
#       Full_Citation: Linsley, B., R. Messier, et al., 1999, Assessing between colony oxygen isotope variability in the coral Porites lobata at Clipperton Atoll. Coral Reefs 18(1): 13-27.
#       Abstract: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation
#       Grant: ATM-9409368
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US Department of Energy (DOE) National Institute of Global Environmental Change
#       Grant:
#------------------
# Site_Information 
#       Site_Name: Clipperton Atoll
#       Location: Ocean>Pacific Ocean>Eastern Pacific Ocean
#	Country: France 
#	Northernmost_Latitude: 10.3 
# 	Southernmost_Latitude: 10.3 
# 	Easternmost_Longitude: -109.22 
# 	Westernmost_Longitude: -109.22 
# 	Elevation: -13.1 m  
#------------------
# Data_Collection   
#	Collection_Name: 00epac01a 
#	Earliest_Year: 1968 
#	Most_Recent_Year: 1994
#	Time_Unit: Years AD 
#	Core_Length: 1.26 m
#	Notes: core name - 2B
#------------------
# Species
#	Species_Name: Porites lobata
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , ,years AD, , Corals and Sclerosponges, , ,N
##d13c	delta 13 Carbon, Porites lobata, , per mil VPDB, , Corals and Sclerosponges, , ,N
##d13c_norm	normalized delta 13 Carbon, Porites lobata, , per mil VPDB, , Corals and Sclerosponges, normalized to mean, ,N
##d18o	delta 18 Oxygen, Porites lobata, , per mil VPDB, , Corals and Sclerosponges, , ,N 				
##d18o_norm	normalized delta 18 Oxygen, Porites lobata, , per mil VPDB, , Corals and Sclerosponges, normalized to mean, ,N 				
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age_AD	d13c	d13c_norm	d18o	d18o_norm
1983.70	-2.97	-0.36	-5.83	-0.11
1983.62	-2.84	-0.23	-5.85	-0.13
1983.54	-2.70	-0.09	-5.83	-0.12
1983.45	-2.71	-0.11	-5.81	-0.09
1983.37	-3.06	-0.45	-5.71	0.01
1983.29	-3.40	-0.80	-5.60	0.11
1983.20	-3.75	-1.15	-5.50	0.22
1983.12	-2.88	-0.27	-5.61	0.11
1983.04	-2.33	0.27	-5.60	0.11
1982.95	-2.30	0.30	-5.69	0.03
1982.87	-2.40	0.20	-5.72	0.00
1982.79	-2.50	0.10	-5.68	0.04
1982.70	-2.63	-0.02	-5.67	0.05
1982.62	-2.62	-0.01	-5.73	-0.02
1982.54	-2.27	0.33	-5.76	-0.04
1982.45	-2.44	0.16	-5.88	-0.16
1982.37	-2.46	0.14	-5.87	-0.15
1982.29	-2.89	-0.29	-5.82	-0.10
1982.20	-2.48	0.13	-5.73	-0.01
1982.12	-2.26	0.35	-5.52	0.19
1982.04	-2.45	0.16	-5.62	0.09
1981.95	-2.65	-0.04	-5.74	-0.03
1981.87	-2.56	0.04	-5.85	-0.13
1981.79	-2.70	-0.10	-5.85	-0.13
1981.70	-2.66	-0.05	-5.74	-0.02
1981.62	-2.42	0.18	-5.82	-0.10
1981.54	-2.54	0.06	-5.82	-0.10
1981.45	-2.94	-0.34	-5.84	-0.12
1981.37	-2.62	-0.02	-5.75	-0.03
1981.29	-2.31	0.29	-5.66	0.06
1981.20	-2.40	0.21	-5.60	0.12
1981.12	-2.47	0.13	-5.54	0.17
1981.04	-2.33	0.27	-5.60	0.11
1980.95	-2.35	0.25	-5.64	0.08
1980.87	-2.43	0.17	-5.68	0.04
1980.79	-2.49	0.11	-5.72	0.00
1980.70	-2.39	0.22	-5.72	0.00
1980.62	-2.52	0.08	-5.65	0.07
1980.54	-2.65	-0.05	-5.59	0.13
1980.45	-2.61	-0.01	-5.58	0.14
1980.37	-2.73	-0.12	-5.72	0.00
1980.29	-3.07	-0.47	-5.59	0.13
1980.20	-2.56	0.04	-5.39	0.33
1980.12	-2.33	0.28	-5.48	0.24
1980.04	-2.61	-0.01	-5.46	0.26
1979.95	-2.60	0.00	-5.56	0.16
1979.87	-2.57	0.04	-5.61	0.10
1979.79	-2.51	0.09	-5.66	0.06
1979.70	-2.57	0.04	-5.66	0.05
1979.62	-2.78	-0.18	-5.67	0.04
1979.54	-2.71	-0.10	-5.65	0.06
1979.45	-3.10	-0.50	-5.60	0.12
1979.37	-2.62	-0.01	-5.65	0.07
1979.29	-2.19	0.41	-5.55	0.17
1979.20	-2.18	0.43	-5.53	0.19
1979.12	-2.39	0.21	-5.39	0.33
1979.04	-2.39	0.21	-5.52	0.20
1978.95	-2.46	0.15	-5.60	0.12
1978.87	-2.61	-0.01	-5.61	0.11
1978.79	-2.46	0.15	-5.60	0.12
1978.70	-2.30	0.31	-5.58	0.13
1978.62	-2.38	0.23	-5.56	0.16
1978.54	-2.46	0.14	-5.60	0.11
1978.45	-2.54	0.06	-5.69	0.03
1978.37	-3.15	-0.55	-5.62	0.09
1978.29	-2.41	0.19	-5.55	0.17
1978.20	-2.28	0.32	-5.48	0.24
1978.12	-2.56	0.04	-5.47	0.25
1978.04	-2.64	-0.03	-5.50	0.22
1977.95	-2.64	-0.04	-5.56	0.16
1977.87	-2.56	0.05	-5.67	0.05
1977.79	-2.61	0.00	-5.75	-0.03
1977.70	-2.68	-0.08	-5.81	-0.09
1977.62	-2.75	-0.15	-5.86	-0.14
1977.54	-2.77	-0.16	-5.91	-0.19
1977.45	-2.75	-0.15	-5.96	-0.24
1977.37	-2.84	-0.24	-5.84	-0.12
1977.29	-2.81	-0.21	-5.75	-0.03
1977.20	-2.20	0.40	-5.68	0.03
1977.12	-1.97	0.64	-5.58	0.13
1977.04	-2.17	0.43	-5.65	0.07
1976.95	-2.28	0.32	-5.68	0.04
1976.87	-2.39	0.22	-5.68	0.04
1976.79	-2.61	-0.01	-5.64	0.08
1976.70	-2.76	-0.16	-5.83	-0.11
1976.62	-2.73	-0.12	-5.86	-0.14
1976.54	-2.52	0.08	-5.70	0.02
1976.45	-2.64	-0.04	-5.74	-0.02
1976.37	-2.83	-0.23	-5.69	0.02
1976.29	-2.66	-0.06	-5.64	0.08
1976.20	-2.11	0.50	-5.54	0.18
1976.12	-2.04	0.56	-5.27	0.45
1976.04	-2.37	0.24	-5.32	0.40
1975.95	-2.56	0.04	-5.35	0.37
1975.87	-2.53	0.07	-5.55	0.17
1975.79	-2.55	0.05	-5.77	-0.05
1975.70	-2.52	0.08	-5.67	0.05
1975.62	-2.52	0.08	-5.63	0.09
1975.54	-2.54	0.06	-5.71	0.01
1975.45	-2.76	-0.16	-5.75	-0.03
1975.37	-3.12	-0.51	-5.64	0.08
1975.29	-2.63	-0.03	-5.60	0.12
1975.20	-2.20	0.41	-5.52	0.20
1975.12	-2.45	0.15	-5.52	0.20
1975.04	-2.51	0.10	-5.54	0.18
1974.95	-2.56	0.05	-5.56	0.15
1974.87	-2.49	0.12	-5.66	0.05
1974.79	-2.42	0.19	-5.76	-0.04
1974.70	-2.35	0.25	-5.77	-0.05
1974.62	-2.28	0.32	-5.77	-0.05
1974.54	-2.38	0.23	-5.76	-0.05
1974.45	-2.47	0.13	-5.76	-0.04
1974.37	-2.48	0.13	-5.65	0.07
1974.29	-2.19	0.41	-5.57	0.14
1974.20	-2.38	0.23	-5.66	0.06
1974.12	-2.50	0.10	-5.49	0.22
1974.04	-2.37	0.23	-5.56	0.16
1973.95	-2.40	0.20	-5.64	0.08
1973.87	-2.48	0.12	-5.70	0.01
1973.79	-2.52	0.08	-5.74	-0.02
1973.70	-2.50	0.10	-5.82	-0.11
1973.62	-2.61	-0.01	-5.85	-0.13
1973.54	-2.83	-0.23	-5.87	-0.16
1973.45	-3.15	-0.55	-5.94	-0.22
1973.37	-2.79	-0.19	-5.81	-0.10
1973.29	-2.46	0.14	-5.72	-0.01
1973.20	-2.17	0.43	-5.67	0.05
