# Devon Island DEV23 Ice Core
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:2431
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/polar/agassiz/a77del18_1yr.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2015
# --------------------
# Title 
#	Study_Name: Devon Island DEV23 Ice Core
#
# --------------------
# Investigators
#	Investigators: Fisher, D.A.; Koerner, R.M.; Reeh, N.
# --------------------
# Description_and_Notes
#	Description: 
#
# --------------------
# Publication
#	Authors: David A. Fisher, Roy M. Koerner, Niels Reeh
#	Published_Date_or_Year: 1995-03
#	Published_Title: Holocene climatic records from Agassiz Ice Cap, Ellesmere Island, NWT, Canada 
#	Journal_Name: The Holocene
#	Volume: 5
#	Edition: 	
#	Issue: 1 
#	Pages: 19-24
#	DOI: 10.1177/095968369500500103
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: Four ice cores from the top of the Agassiz Ice Cap and down a flow line have been variously analysed for 8 (18O), ECM (solid conductivity) and ice-melt layer stratigraphy. Stratigraphic correlation of volcanic horizons is used to date the last 8000 years of the cores. The timescales at the Wisconsin/ Holocene transition are pinned at the new GRIP ice-core date. Both 8 and summer-melt records from cores A84 and A87 imply summer temperatures have decreased from 8000 BP to the present by about 2.0 degrees C. Differences in the various 8 series are explained in terms of local drift noise, excessive summer melt and ice flow originating from higher up the local dome where winter snow is scoured away. The present accumulation pattern along the flow line allows one to explain the smoothed differences in the delta records from 8000 BP to the present, but the massive summer melting between 8000 BP and the transition seems to have significantly altered the site and possibly introduced discontinuities. The massive summer melting in the early Holocene alters the volcanic acid (ECM) record in all the cores.
# --------------------
# Funding_Agency
#	Funding_Agency_Name: 
#	Grant: 
# --------------------
# Site_Information
#	Site_Name: Devon Island
#	Location: North America>Canada	
#	Country: Canada
#	Northernmost_Latitude: 75.420
#	Southernmost_Latitude: 75.420
#	Easternmost_Longitude: -82.5
#	Westernmost_Longitude: -82.5
#	Elevation: 1800 m
# --------------------
# Data_Collection
#	Collection_Name: 95Agas03
#	Earliest_Year: 1511
#	Most_Recent_Year: 1972 
#	Time_Unit: y_ad
#	Notes: {"database":"LMR_FM"}
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age,,,years AD,,,,,N
##d18O	delta 18 oxygen,,,permil SMOW,,Ice Cores,,,N
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing variables: NAN
#
age	d18O
1972	-29.07
1971	-29.11
1970	-27.82
1969	-26.5
1968	-27.19
1967	-31
1966	-29.5
1965	-27.22
1964	-26.88
1963	-27.06
1962	-27.29
1961	-27.71
1960	-27.4
1959	-28.96
1958	-27.53
1957	-26.84
1956	-25.41
1955	-26.99
1954	-28.5
1953	-27.93
1952	-28.01
1951	-27.07
1950	-27.02
1949	-26.26
1948	-26.74
1947	-27.43
1946	-26.5
1945	-26.97
1944	-26.98
1943	-27.04
1942	-28.36
1941	-29.44
1940	-27.43
1939	-26.92
1938	-27.27
1937	-28.04
1936	-27.72
1935	-26.02
1934	-26.9
1933	-28.16
1932	-27.33
1931	-27.3
1930	-27.85
1929	-27.27
1928	-27.23
1927	-25.67
1926	-25.49
1925	-26.62
1924	-27.27
1923	-27.18
1922	-27.67
1921	-27.66
1920	-27.9
1919	-27.67
1918	-27.09
1917	-27.39
1916	-27.73
1915	-27.24
1914	-27.19
1913	-27.5
1912	-28.15
1911	-28.16
1910	-28.08
1909	-29.39
1908	-30.38
1907	-29.7
1906	-28.09
1905	-27.65
1904	-28.35
1903	-27.76
1902	-25.95
1901	-26.64
1900	-28.17
1899	-29.02
1898	-27.5
1897	-26.22
1896	-26.62
1895	-28.14
1894	-28.06
1893	-26.12
1892	-27.52
1891	-28.72
1890	-28.98
1889	-27.9
1888	-27.89
1887	-28.37
1886	-27.87
1885	-28.6
1884	-29.41
1883	-28.53
1882	-27.65
1881	-27.25
1880	-28.45
1879	-28.6
1878	-28.68
1877	-29.54
1876	-29.52
1875	-28.21
1874	-27.33
1873	-27.43
1872	-27.86
1871	-26.96
1870	-25.99
1869	-26.47
1868	-27.98
1867	-29.78
1866	-29.06
1865	-27.57
1864	-26.85
1863	-27.04
1862	-27.04
1861	-27.27
1860	-28.5
1859	-28.63
1858	-27.93
1857	-28.03
1856	-28.62
1855	-28.97
1854	-29.64
1853	-28.95
1852	-28.05
1851	-27.97
1850	-28.04
1849	-27.97
1848	-28.27
1847	-28.29
1846	-28.35
1845	-28.24
1844	-28.05
1843	-27.62
1842	-27.57
1841	-27.68
1840	-28.08
1839	-27.91
1838	-26.96
1837	-26.97
1836	-27.75
1835	-28.18
1834	-27.51
1833	-27.92
1832	-28.42
1831	-27.67
1830	-27.17
1829	-27.61
1828	-27.9
1827	-29.41
1826	-29.84
1825	-29.9
1824	-29.15
1823	-28.28
1822	-27.46
1821	-27.81
1820	-28.74
1819	-28.83
1818	-28.2
1817	-28.12
1816	-28.38
1815	-29.06
1814	-29.06
1813	-28.17
1812	-27.18
1811	-26.94
1810	-28.47
1809	-30.07
1808	-29.9
1807	-28.77
1806	-27.69
1805	-27.15
1804	-27.26
1803	-28.06
1802	-28.45
1801	-28.07
1800	-27.45
1799	-28.21
1798	-27.89
1797	-27.05
1796	-27.2
1795	-27.71
1794	-28.34
1793	-28.98
1792	-29.21
1791	-29.35
1790	-28.39
1789	-28
1788	-28.38
1787	-28.46
1786	-27.99
1785	-27.79
1784	-27.56
1783	-28.49
1782	-28.25
