# Asi_222 - PAGES 2K MAINJT Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_222 - MAINJT
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation:   /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: MAINJT
#	Location: Asia
#	Country: Tibet (TB)
#	Northernmost_Latitude: 29.07
#	Southernmost_Latitude: 29.07
#	Easternmost_Longitude: 93.95
#	Westernmost_Longitude: 93.95
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_222
#	Earliest_Year: 1047
#	Most_Recent_Year: 1993
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
1047.0	1.405
1048.0	1.371
1049.0	1.264
1050.0	0.755
1051.0	0.975
1052.0	0.866
1053.0	1.234
1054.0	1.235
1055.0	1.016
1056.0	1.275
1057.0	1.351
1058.0	1.057
1059.0	1.206
1060.0	1.245
1061.0	0.875
1062.0	0.839
1063.0	1.138
1064.0	1.139
1065.0	0.841
1066.0	0.842
1067.0	0.881
1068.0	0.882
1069.0	0.769
1070.0	0.808
1071.0	0.828
1072.0	1.075
1073.0	0.868
1074.0	0.735
1075.0	0.793
1076.0	1.004
1077.0	1.121
1078.0	0.892
1079.0	1.085
1080.0	1.337
1081.0	1.184
1082.0	0.857
1083.0	0.974
1084.0	0.976
1085.0	1.055
1086.0	0.939
1087.0	0.94
1088.0	1.137
1089.0	0.942
1090.0	1.14
1091.0	1.378
1092.0	0.946
1093.0	0.749
1094.0	1.166
1095.0	0.969
1096.0	0.99
1097.0	0.991
1098.0	0.913
1099.0	0.994
1100.0	1.195
1101.0	0.796
1102.0	0.958
1103.0	0.838
1104.0	0.879
1105.0	1.163
1106.0	1.185
1107.0	1.248
1108.0	1.168
1109.0	1.068
1110.0	1.069
1111.0	1.378
1112.0	1.236
1113.0	1.094
1114.0	0.89
1115.0	1.345
1116.0	1.202
1117.0	1.266
1118.0	0.977
1119.0	0.771
1120.0	1.147
1121.0	0.96
1122.0	0.899
1123.0	0.942
1124.0	1.153
1125.0	1.113
1126.0	0.903
1127.0	0.947
1128.0	1.16
1129.0	0.992
1130.0	0.972
1131.0	0.952
1132.0	1.21
1133.0	0.826
1134.0	0.87
1135.0	1.129
1136.0	0.958
1137.0	1.024
1138.0	1.004
1139.0	1.266
1140.0	1.29
1141.0	1.183
1142.0	0.922
1143.0	0.902
1144.0	1.144
1145.0	1.234
1146.0	1.192
1147.0	1.061
1148.0	0.974
1149.0	1.153
1150.0	0.932
1151.0	0.978
1152.0	0.98
1153.0	0.981
1154.0	0.893
1155.0	0.917
1156.0	1.121
1157.0	1.122
1158.0	1.124
1159.0	1.239
1160.0	1.082
1161.0	1.334
1162.0	0.857
1163.0	0.995
1164.0	1.135
1165.0	1.09
1166.0	1.127
1167.0	1.013
1168.0	1.093
1169.0	1.15
1170.0	1.159
1171.0	1.274
1172.0	1.013
1173.0	0.85
1174.0	1.133
1175.0	1.062
1176.0	1.001
1177.0	0.883
1178.0	1.343
1179.0	1.277
