1373	8.73
1374	9.58
1375	8.75
1376	9.22
1377	8.32
1378	9.28
1379	9.9
1380	9.51
1381	9.24
1382	9.1
1383	10.27
1384	9.94
1385	9.01
1386	9.76
1387	8.93
1388	9.26
1389	9.06
1390	10.06
1391	9.8
1392	8.98
1393	9.03
1394	8.82
1395	9.09
1396	9.18
1397	9.34
1398	9.19
1399	9.05
1400	9.11
1401	9.65
1402	10
1403	9.49
1404	9.5
1405	8.96
1406	9.88
1407	9.14
1408	9.46
1409	9.73
1410	9.68
1411	9.73
1412	8.91
1413	9.63
1414	8.68
1415	9.27
1416	9.02
1417	9.02
1418	9.57
1419	8.5
1420	9.26
1421	8.41
1422	9.35
1423	8.7
1424	9.46
1425	9.73
1426	9.1
1427	9.49
1428	9.13
1429	9.56
1430	9.15
1431	9.54
1432	9.62
1433	9.46
1434	9.81
1435	9.78
1436	9.37
1437	9.34
1438	9.21
1439	9.15
1440	9.05
1441	9.51
1442	9.11
1443	8.88
1444	9.43
1445	9.23
1446	9.2
1447	9.16
1448	9.37
1449	9.87
1450	9.64
1451	9.99
1452	9.34
1453	8
1454	9.43
1455	8.85
1456	8.68
1457	8.98
1458	9.13
1459	9.2
1460	9.37
1461	8.37
1462	9.1
1463	9.03
1464	8.94
1465	9.22
1466	9.41
1467	9.17
1468	9.08
1469	9.06
1470	8.81
1471	9.18
1472	8.96
1473	8.98
1474	9.58
1475	9.29
1476	9.45
1477	9.48
1478	8.78
1479	9.39
1480	9.17
1481	9.23
1482	9.4
1483	9.47
1484	9.65
1485	10.09
1486	9.25
1487	9.23
1488	8.83
1489	9.58
1490	9.5
1491	9.29
1492	9.81
1493	9.39
1494	9.67
1495	9.32
1496	10.22
1497	8.25
1498	9.52
1499	9.63
1500	9.25
1501	9.21
1502	9.72
1503	9.57
1504	9.29
1505	9.83
1506	9.7
1507	9.07
1508	10.06
1509	9.42
1510	9.08
1511	9.48
1512	9.58
1513	9.58
1514	9.53
1515	9.7
1516	8.8
1517	9.23
1518	9.65
1519	9.62
1520	8.54
1521	9.35
1522	9.03
1523	9.41
1524	8.64
1525	8.87
1526	9.34
1527	8.92
1528	9.34
1529	8.67
1530	9.14
1531	9.3
1532	9.52
1533	9.68
1534	9.67
1535	9.57
1536	9.05
1537	9.56
1538	9.35
1539	9.55
1540	9.66
1541	9.36
1542	9.12
1543	9.44
1544	8.96
1545	9.27
1546	9.15
1547	9.18
1548	9.02
1549	9.11
1550	8.9
1551	9.2
1552	8.75
1553	9.18
1554	8.9
1555	9.15
1556	9.53
1557	9.24
1558	9.92
1559	9.7
1560	9.67
1561	9.8
1562	9.21
1563	8.93
1564	9.65
1565	9.31
1566	9.2
1567	8.88
1568	9.12
1569	9.12
1570	9.71
1571	9.56
1572	9.03
1573	9.06
1574	9.17
1575	9.55
1576	8.78
1577	8.58
1578	9.03
1579	8.17
1580	8.6
1581	9.05
1582	9.09
1583	9.07
1584	9.44
1585	9.42
1586	9.53
1587	8.28
1588	9.14
1589	8.65
1590	8.89
1591	8.52
1592	8.84
1593	8.48
1594	8.65
1595	8.22
1596	8.91
1597	8.55
1598	9.17
1599	8.94
1600	8.31
1601	7.94
1602	8.01
1603	8.39
1604	8.07
1605	8.93
1606	8.68
1607	8.89
1608	8.31
1609	8.76
1610	8.85
1611	8.97
1612	8.77
1613	9.73
1614	7.81
1615	8.59
1616	8.76
1617	9.53
1618	9.23
1619	9.04
1620	9.02
1621	9.2
1622	9.6
1623	9.17
1624	9.15
1625	9.2
1626	9.1
1627	9.17
1628	8.88
1629	9.55
1630	8.81
1631	9.57
1632	8.08
1633	8.01
1634	9.11
1635	8.23
1636	8.62
1637	8.68
1638	8.42
1639	8.44
1640	9.31
1641	8.16
1642	8.3
1643	8.44
1644	9.04
1645	8.57
1646	8.88
1647	8.22
1648	8.8
1649	9.18
1650	8.79
1651	8.89
1652	9.56
1653	8.66
1654	8.76
1655	9.84
1656	8.92
1657	9.17
1658	9.06
1659	8.75
1660	8.86
1661	8.94
1662	8.62
1663	8.68
1664	9.34
1665	9.59
1666	9.52
1667	8.33
1668	9.1
1669	9.41
1670	9.14
1671	9.27
1672	8.76
1673	8.91
1674	8.57
1675	8.39
1676	9.08
1677	8.7
1678	9.06
1679	9.23
1680	9.05
1681	9.24
1682	9.07
1683	9.26
1684	9.63
1685	8.88
1686	8.7
1687	8.5
1688	8.98
1689	9.64
1690	9.14
1691	9.5
1692	9.17
1693	9.69
1694	9.3
1695	8.27
1696	8.52
1697	8.82
1698	8.85
1699	8.6
1700	8.93
1701	8.55
1702	9.1
1703	9.68
1704	8.38
1705	8.02
1706	8.44
1707	8.82
1708	8.17
1709	8.4
1710	8.08
1711	8.71
1712	8.7
1713	8.6
1714	8.66
1715	8.95
1716	8.31
1717	8.51
1718	8.69
1719	8.69
1720	8.76
1721	8.91
1722	8.29
1723	8.77
1724	8.69
1725	8.76
1726	8.94
1727	9.1
1728	8.36
1729	8.77
1730	9.27
1731	8.6
1732	9.13
1733	8.73
1734	9.03
1735	9.33
1736	9.41
1737	8.65
1738	9.53
1739	8.71
1740	8.65
1741	8
1742	7.72
1743	8.54
1744	8.98
1745	9
1746	8.9
1747	8.81
1748	9.1
1749	9.31
1750	9.39
1751	9.13
1752	10.08
1753	9.11
1754	9.06
1755	9.14
1756	8.72
1757	9.34
1758	9.21
1759	8.78
1760	9.08
1761	9.43
1762	9.06
1763	9.22
1764	9.09
1765	8.8
1766	9.53
1767	8.83
1768	8.89
1769	8.91
1770	8.99
1771	8.85
1772	8.16
1773	9.28
1774	9.45
1775	9.61
1776	9.71
1777	9
1778	9.38
1779	9.46
1780	8.89
1781	9.07
1782	8.3
1783	8.65
1784	7.92
1785	8.43
1786	8.13
1787	8.21
1788	8.75
1789	9.06
1790	8
1791	8.52
1792	8.68
1793	8.64
1794	8.91
1795	8.74
1796	8.82
1797	9.12
1798	9.45
1799	8.56
1800	8.83
1801	8.86
1802	8.28
1803	8.89
1804	9.34
1805	8.81
1806	8.94
1807	8.75
1808	8.78
1809	9
1810	8.51
1811	8.7
1812	8.22
1813	8.99
1814	8.99
1815	8.7
1816	8.39
1817	8.61
1818	8.69
1819	9.65
1820	9.36
1821	8.15
1822	9.04
1823	9.18
1824	8.98
1825	9.21
1826	10.31
1827	9.23
1828	9.96
1829	9.53
1830	9.51
1831	10.19
1832	8.63
1833	8.73
1834	10.04
1835	9.3
1836	8.98
1837	9.38
1838	8.48
1839	8.88
1840	8.83
1841	8.52
1842	8.95
1843	8.6
1844	8.48
1845	9.3
1846	9.5
1847	9.14
1848	8.57
1849	8.62
1850	8.7
1851	8.17
1852	9.15
1853	8.6
1854	9.13
1855	9.61
1856	8.3
1857	8.95
1858	9.71
1859	8.9
1860	9.42
1861	9.29
1862	8.93
1863	8.53
1864	8.37
1865	8.54
1866	8.48
1867	8.46
1868	9.94
1869	8.3
1870	9.34
1871	8.44
1872	9.5
1873	8.87
1874	8.77
1875	9.47
1876	8.79
1877	8.49
1878	9.14
1879	9.7
1880	9.05
1881	8.16
1882	9.36
1883	9.37
1884	9.34
1885	8.37
1886	9.2
1887	9.01
1888	8.51
1889	9.31
1890	8.86
1891	8.71
1892	8.57
1893	9.09
1894	9.42
1895	9.26
1896	9.34
1897	9.64
1898	8.66
1899	8.01
1900	8.76
1901	9.92
1902	8.13
1903	8.5
1904	8.2
1905	8.04
1906	9.05
1907	8.31
1908	9.27
1909	8.22
1910	9.59
1911	8.79
1912	9.02
1913	8.84
1914	9.51
1915	8.7
1916	9.01
1917	9.4
1918	9.89
1919	9.57
1920	9.64
1921	9.25
1922	9.56
1923	8.52
1924	9.93
1925	10.27
1926	9.73
1927	9.63
1928	8.85
1929	9.03
1930	10.39
1931	8.99
1932	9.42
1933	9.88
1934	10.31
1935	8.97
1936	9.92
1937	10.66
1938	10.03
1939	10.08
1940	9.99
1941	9.6
1942	9.79
1943	10.13
1944	9.66
1945	9.83
1946	10.34
1947	10.64
1948	10.45
1949	9.51
1950	10.38
1951	10.25
1952	9.38
1953	10.06
1954	9.86
1955	10.25
1956	9.5
1957	9.63
1958	9.23
1959	10.55
1960	9.88
1961	9.3
1962	8.64
1963	9.86
1964	9.63
1965	9.53
1966	9.38
1967	9.99
1968	9.84
1969	9.76
1970	9.26
1971	8.66
1972	10.25
1973	9.87
1974	9.63
1975	10.26
1976	9.86
1977	8.97
1978	9.48
1979	9.05
1980	9.94
1981	9.38
1982	9.44
1983	9.2
1984	9.15
1985	9.29
1986	9.42
1987	8.61
1988	9.92
1989	9.9
1990	9.77
1991	9.87
1992	9.2
1993	9.24
1994	9.85
1995	9.36
1996	9.44
1997	10.27
1998	9.09
1999	9.81
2000	9.18
2001	9.32
2002	10.14
2003	10.49
2004	9.92
2005	9.57
2006	11.01
2007	10.44
