# Clipperton Atoll Coral Stable Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:1846
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/readme_clipperton.txt
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/clipperton_3c_iso.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2000-09 
#--------------------
# Title
#	Study_Name: Clipperton Atoll Coral Stable Isotope Data
#--------------------
# Investigators
#       Investigators: Linsley, B.K.; Ren, L.; Dunbar, R.B.; Howe, S.S. 
#--------------------
# Description_and_Notes
#	Description: 25 year stable isotope record, spanning 1994 to 1970,  from cores 3C and 2B, Clipperton Atoll,  as shown in Linsley et al 1999. Files clipperton.2B.iso.txt and clipperton.3C.iso.txt.
#--------------------
# Publication 
#       Authors: Linsley, B.K.; Ren, L.; Dunbar, R.B.; Howe, S.S. 
#       Published_Date_or_Year: 2000     
#       Published_Title: El Nino Southern Oscillation (ENSO) and decadal-scale climate  variability at 10N in the eastern Pacific from 1893 to 1994: A coral-based reconstruction of from Clipperton Atoll
#       Journal_Name: Paleoceanography
#       Volume: 15
#       Edition: 
#       Issue: 3
#       Pages: 322-335
#       DOI: 
#       Online_Resource: http://www.atmos.albany.edu/geology/webpages/Linsley_et_al_1999.pdf
#       Full_Citation: Linsley, B.K., Ren, L., R.B. Dunbar, and Howe, S.S., 2000, El Nino Southern Oscillation (ENSO) and decadal-scale climate  variability at 10N in the eastern Pacific from 1893 to 1994: A coral-based reconstruction of from Clipperton Atoll,  Paleoceanography, vol 15, No. 3, pp 322-335, June 2000.
#       Abstract: The eastern Pacifc warm tongue is a region of stable and elevated sea surface temperature (SST) located just north of the equator in the eastern Pacific. This warm water mass is thought to influence the position of the Intertropical Convergence Zone (ITCZ) in the eastern Pacific and to directly influence climate in Central America. To assess the use of corals in the development of paleoclimatic reconstructions in this region, we have developed oxygen isotope (d18O) timeseries from multiple specimens of the massive coral Porites lobata collected at Clipperton Atoll (10deg18N, 109deg13 W). Six near-monthly d18O records from di!erent sized (age) colonies where produced for the interval 1986}1994, and three of these were extended back to 1969. All corals sampled were found to contain numerous fish-grazing skeletal scars (~0.5 mm deep scallop shaped hiatuses). Samples collected at 1 mm intervals showed anomalous 18O/16O in the area of a bite scar, with 2 to 2.5 mm sampling intervals (10-12/year) minimizing these effects. Our results show that the average d18O disequilibrium offset (vital effect) from equilibrium seawater composition for individual corals can vary by up to 0.4permil. However all d18O results suggest that the vital effect offset is constant over time. Similar "offsets" are observed in the tops of old (age=~100 y) and young (age=~10 y) colonies, further suggesting that the biologically mediated vital effect o!set does not change as a Porites colony ages. A 6-coral average composite d18O record was constructed from 1985-1994 and a 3-coral average d18O anomaly record was constructed from 1969-1994. Regression analysisbetween monthly SST and the 6 coral average d18O records yields an r2 correlation of 0.54 (individual r2- values ranged from 0.27-0.55). The 3 coral d18O anomaly average record has an even lower correlation to SST, with an r2 of 0.40. Potential causes of the only moderate correlation to SST are explored and we find that inferred salinity e!ects, fish grazing scars, and slight chronology imperfections have all contributed to a reduced correlation to SST. Nevertheless, all El Nino events in this time period appear to be recorded by coral skeletal d18O.
#--------------------
# Publication 
#       Authors: Linsley, B. K.; Messier, R. G.; Dunbar, R. B.
#       Published_Date_or_Year: 1999     
#       Published_Title: Assessing between colony oxygen isotope variability in the coral Porites lobata at Clipperton Atoll
#       Journal_Name: Coral Reefs
#       Volume: 18
#       Edition: 
#       Issue: 1
#       Pages: 13-27
#       DOI: 
#       Online_Resource: 
#       Full_Citation: Linsley, B., R. Messier, et al., 1999, Assessing between colony oxygen isotope variability in the coral Porites lobata at Clipperton Atoll. Coral Reefs 18(1): 13-27.
#       Abstract: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation
#       Grant: ATM-9409368
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US Department of Energy (DOE) National Institute of Global Environmental Change
#       Grant:
#------------------
# Site_Information 
#       Site_Name: Clipperton Atoll
#       Location: Ocean>Pacific Ocean>Eastern Pacific Ocean
#	Country: France 
#	Northernmost_Latitude: 10.3 
# 	Southernmost_Latitude: 10.3 
# 	Easternmost_Longitude: -109.22 
# 	Westernmost_Longitude: -109.22 
# 	Elevation: -12.5 m  
#------------------
# Data_Collection   
#	Collection_Name: 00epac02a 
#	Earliest_Year: 1969 
#	Most_Recent_Year: 1994
#	Time_Unit: Years AD 
#	Core_Length: 2.67 m
#	Notes: core name - 3C
#------------------
# Species
#	Species_Name: Porites lobata
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , ,years AD, , Corals and Sclerosponges, , ,N
##d13c	delta 13 Carbon, Porites lobata, , per mil VPDB, , Corals and Sclerosponges, , ,N
##d13c_norm	normalized delta 13 Carbon, Porites lobata, , per mil VPDB, , Corals and Sclerosponges, normalized to mean, ,N
##d18o	delta 18 Oxygen, Porites lobata, , per mil VPDB, , Corals and Sclerosponges, , ,N 				
##d18o_norm	normalized delta 18 Oxygen, Porites lobata, , per mil VPDB, , Corals and Sclerosponges, normalized to mean, ,N 				
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age_AD	d13c	d13c_norm	d18o	d18o_norm
1983.70	-2.47	-0.24	-5.56	0.01
1983.62	-2.51	-0.28	-5.57	0.00
1983.54	-2.61	-0.38	-5.56	0.02
1983.45	-2.71	-0.48	-5.55	0.03
1983.37	-2.54	-0.31	-5.40	0.18
1983.29	-2.30	-0.07	-5.40	0.18
1983.20	-1.75	0.48	-5.34	0.24
1983.12	-1.97	0.26	-5.42	0.16
1983.04	-2.19	0.04	-5.50	0.08
1982.95	-2.24	-0.01	-5.53	0.04
1982.87	-2.23	0.00	-5.55	0.03
1982.79	-2.21	0.02	-5.54	0.04
1982.70	-2.18	0.05	-5.50	0.08
1982.62	-2.16	0.07	-5.49	0.09
1982.54	-2.18	0.05	-5.56	0.01
1982.45	-2.19	0.04	-5.64	-0.06
1982.37	-2.13	0.10	-5.53	0.04
1982.29	-2.14	0.09	-5.49	0.09
1982.20	-2.08	0.15	-5.45	0.13
1982.12	-1.88	0.35	-5.38	0.20
1982.04	-2.71	-0.48	-5.65	-0.08
1981.95	-2.69	-0.46	-5.83	-0.26
1981.87	-2.44	-0.21	-5.71	-0.13
1981.79	-2.03	0.20	-5.62	-0.04
1981.70	-2.09	0.13	-5.60	-0.02
1981.62	-2.55	-0.32	-5.49	0.08
1981.54	-2.54	-0.31	-5.65	-0.08
1981.45	-2.55	-0.32	-5.71	-0.13
1981.37	-2.59	-0.36	-5.65	-0.08
1981.29	-2.62	-0.39	-5.60	-0.02
1981.20	-2.45	-0.22	-5.46	0.12
1981.12	-2.29	-0.06	-5.34	0.24
1981.04	-2.53	-0.30	-5.45	0.13
1980.95	-2.18	0.05	-5.43	0.15
1980.87	-2.11	0.12	-5.42	0.16
1980.79	-2.28	-0.05	-5.67	-0.09
1980.70	-2.35	-0.12	-5.56	0.02
1980.62	-2.31	-0.08	-5.54	0.04
1980.54	-2.44	-0.21	-5.53	0.04
1980.45	-2.74	-0.51	-5.72	-0.14
1980.37	-2.16	0.07	-5.46	0.12
1980.29	-2.05	0.18	-5.35	0.22
1980.20	-1.76	0.47	-5.25	0.33
1980.12	-2.37	-0.14	-5.30	0.28
1980.04	-2.20	0.03	-5.33	0.25
1979.95	-2.10	0.13	-5.48	0.09
1979.87	-2.52	-0.29	-5.60	-0.02
1979.79	-2.63	-0.40	-5.52	0.06
1979.70	-2.62	-0.39	-5.45	0.13
1979.62	-2.65	-0.42	-5.45	0.13
1979.54	-2.21	0.02	-5.47	0.11
1979.45	-1.79	0.44	-5.50	0.08
1979.37	-1.88	0.35	-5.39	0.18
1979.29	-1.96	0.27	-5.29	0.29
1979.20	-1.83	0.40	-5.30	0.28
1979.12	-1.72	0.51	-5.32	0.26
1979.04	-1.91	0.32	-5.47	0.10
1978.95	-1.98	0.25	-5.56	0.01
1978.87	-2.09	0.14	-5.61	-0.03
1978.79	-2.35	-0.12	-5.62	-0.04
1978.70	-2.34	-0.11	-5.55	0.02
1978.62	-2.51	-0.28	-5.54	0.04
1978.54	-2.69	-0.46	-5.57	0.01
1978.45	-2.76	-0.53	-5.66	-0.08
1978.37	-2.80	-0.57	-5.52	0.05
1978.29	-2.14	0.09	-5.50	0.08
1978.20	-1.98	0.25	-5.48	0.10
1978.12	-1.92	0.31	-5.25	0.33
1978.04	-2.18	0.05	-5.43	0.14
1977.95	-2.32	-0.09	-5.54	0.04
1977.87	-2.39	-0.16	-5.60	-0.03
1977.79	-2.43	-0.20	-5.66	-0.08
1977.70	-2.49	-0.26	-5.66	-0.08
1977.62	-2.62	-0.39	-5.62	-0.05
1977.54	-2.66	-0.43	-5.65	-0.07
1977.45	-2.47	-0.24	-5.81	-0.23
1977.37	-2.76	-0.53	-5.76	-0.18
1977.29	-2.49	-0.26	-5.58	-0.01
1977.20	-1.88	0.35	-5.40	0.17
1977.12	-1.70	0.53	-5.22	0.35
1977.04	-2.07	0.16	-5.65	-0.08
1976.95	-2.35	-0.12	-5.56	0.02
1976.87	-2.37	-0.14	-5.56	0.01
1976.79	-2.37	-0.14	-5.41	0.17
1976.70	-2.18	0.05	-5.46	0.11
1976.62	-2.07	0.16	-5.52	0.06
1976.54	-2.36	-0.13	-5.54	0.04
1976.45	-2.31	-0.08	-5.52	0.05
1976.37	-2.01	0.22	-5.48	0.10
1976.29	-1.75	0.48	-5.38	0.20
1976.20	-1.59	0.64	-5.22	0.35
1976.12	-1.55	0.68	-5.08	0.49
1976.04	-1.73	0.50	-5.16	0.42
1975.95	-1.90	0.33	-5.23	0.34
1975.87	-1.96	0.27	-5.29	0.28
1975.79	-2.01	0.22	-5.35	0.22
1975.70	-2.03	0.20	-5.45	0.13
1975.62	-2.05	0.18	-5.54	0.04
1975.54	-2.14	0.09	-5.58	0.00
1975.45	-2.22	0.01	-5.62	-0.04
1975.37	-2.31	-0.08	-5.49	0.08
1975.29	-2.40	-0.17	-5.51	0.07
1975.20	-2.40	-0.17	-5.42	0.16
1975.12	-1.98	0.25	-5.39	0.19
1975.04	-1.76	0.47	-5.39	0.19
1974.95	-2.17	0.06	-5.41	0.17
1974.87	-2.25	-0.02	-5.51	0.07
1974.79	-2.13	0.10	-5.53	0.04
1974.70	-2.00	0.23	-5.49	0.09
1974.62	-2.01	0.22	-5.43	0.14
1974.54	-2.16	0.07	-5.39	0.19
1974.45	-2.21	0.02	-5.60	-0.02
1974.37	-1.94	0.29	-5.44	0.14
1974.29	-1.66	0.57	-5.40	0.18
1974.20	-1.75	0.48	-5.38	0.20
1974.12	-1.88	0.35	-5.29	0.28
1974.04	-2.03	0.20	-5.41	0.17
1973.95	-2.17	0.06	-5.51	0.06
1973.87	-2.17	0.06	-5.59	-0.01
1973.79	-2.09	0.14	-5.59	-0.02
1973.70	-2.20	0.03	-5.62	-0.05
1973.62	-2.40	-0.17	-5.64	-0.07
1973.54	-2.26	-0.03	-5.55	0.03
1973.45	-2.34	-0.11	-5.79	-0.21
1973.37	-2.23	0.00	-5.62	-0.04
1973.29	-1.95	0.28	-5.62	-0.04
1973.20	-1.58	0.65	-5.47	0.11
1973.12	-1.70	0.53	-5.48	0.10
1973.04	-1.86	0.37	-5.53	0.04
1972.95	-2.06	0.17	-5.64	-0.06
1972.87	-2.15	0.08	-5.69	-0.11
1972.79	-2.23	0.00	-5.72	-0.14
1972.70	-2.31	-0.08	-5.74	-0.16
1972.62	-2.10	0.13	-5.76	-0.18
1972.54	-1.98	0.25	-5.77	-0.19
1972.45	-1.94	0.29	-5.77	-0.19
1972.37	-1.79	0.44	-5.50	0.07
1972.29	-1.88	0.35	-5.47	0.11
1972.20	-1.69	0.54	-5.42	0.15
1972.12	-1.37	0.86	-5.34	0.23
1972.04	-1.40	0.83	-5.33	0.24
1971.95	-1.51	0.72	-5.38	0.20
1971.87	-1.59	0.64	-5.40	0.17
1971.79	-1.66	0.57	-5.42	0.16
1971.70	-1.78	0.45	-5.52	0.06
1971.62	-1.97	0.26	-5.57	0.01
1971.54	-2.16	0.07	-5.57	0.01
1971.45	-2.26	-0.03	-5.50	0.08
1971.37	-1.89	0.34	-5.40	0.17
1971.29	-1.44	0.79	-5.29	0.28
1971.20	-2.02	0.21	-5.22	0.36
1971.12	-1.95	0.28	-5.24	0.34
1971.04	-1.88	0.35	-5.25	0.32
1970.95	-1.81	0.42	-5.27	0.31
1970.87	-1.89	0.34	-5.33	0.24
1970.79	-1.97	0.26	-5.40	0.18
1970.70	-2.05	0.18	-5.46	0.12
1970.62	-2.05	0.18	-5.53	0.04
1970.54	-2.04	0.19	-5.61	-0.03
1970.45	-2.04	0.19	-5.68	-0.10
1970.37	-1.94	0.29	-5.56	0.01
1970.29	-2.11	0.12	-5.48	0.09
1970.20	-1.77	0.46	-5.52	0.06
1970.12	-1.70	0.53	-5.56	0.02
1970.04	-1.68	0.55	-5.49	0.08
1969.95	-2.08	0.15	-5.46	0.12
1969.87	-2.08	0.15	-5.47	0.11
1969.79	-1.95	0.28	-5.41	0.16
1969.70	-1.90	0.33	-5.49	0.09
1969.62	-2.35	-0.12	-5.52	0.06
