# DSS Law Dome d18O
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: 
#
#
# Original_Source_URL: 
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2015
# --------------------
# Title 
#	Study_Name: DSS Law Dome d18O
# --------------------
# Investigators
#	Investigators:  Plummer, C.T.; Curran, M.A.J.; van Ommen, T.D.; Rasmussen, S.O.; Moy, A.D.; Vance, T.R.; Clause, H.B.; Vinther, B.M.; Mayewski, P.A. 
# --------------------
# Description_and_Notes
# 	Description: 
#
# --------------------
# Publication
#	Authors: C. T. Plummer, M. A. J. Curran, T D. van Ommen, S. O. Rasmussen, A. D. Moy, T. R. Vance, H. B. Clausen, B. M. Vinther, and P. A. Mayewski
#	Published_Date_or_Year: 2012
#	Published_Title: An independently dated 2000-yr volcanic record from Law Dome, East Antarctica, including a new perspective on the dating of the 1450s CE eruption of Kuwae, Vanuatu
#	Journal_Name: Climate Past
#	Volume: 8
#	Edition: 	
#	Issue: 
#	Pages: 1929-1940
#	DOI: 10.5194/cp-8-1929-2012
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: Volcanic eruptions are an important cause of naturalclimate variability. In order to improve the accuracy of
climate models, precise dating and magnitude of the climatic effects of past volcanism are necessary. Here we present a
2000-yr record of Southern Hemisphere volcanism recorded in ice cores from the high accumulation Law Dome site, East Antarctica. The ice cores were analysed for a suite of
chemistry signals and are independently dated via annual layer counting, with 11 ambiguous years at 23 BCE, which
has presently the lowest error of all published long Antarctic ice cores. Independently dated records are important to avoid circular dating where volcanic signatures are assigned
a date from some external information rather than using the date it is found in the ice core. Forty-five volcanic events
have been identified using the sulphate chemistry of the Law Dome record. The low dating error and comparison with the NGRIP (North Greenland Ice Core Project) volcanic records (on the GICC05 timescale) suggest Law Dome is the most
accurately dated Antarctic volcanic dataset, which will improve the dating of individual volcanic events and potentially
allow better correlation between ice core records, leading to improvements in global volcanic forcing datasets. One of the
most important volcanic events of the last two millennia is the large 1450s CE event, usually assigned to the eruption of
Kuwae, Vanuatu. In this study, we review the evidence surrounding the presently accepted date for this event, and make
the case that two separate eruptions have caused confusion in the assignment of this event. Volcanic sulphate deposition estimates
are important for modelling the climatic response to eruptions. The largest volcanic sulphate events in our record are dated at 1458 CE (Kuwae?, Vanuatu), 1257 and 422 CE
(unidentified).
# --------------------
# Funding_Agency
#	Funding_Agency_Name: 
#	Grant:
# --------------------
# Site_Information
#	Site_Name: DSS Law Dome
#	Location: Antarctica
#	Country: 
#	Northernmost_Latitude: -66.77
#	Southernmost_Latitude: -66.77
#	Easternmost_Longitude: 112.81
#	Westernmost_Longitude: 112.81
#	Elevation: 
# --------------------
# Data_Collection
#	Collection_Name: 07LawD01
#	Earliest_Year: 174
#	Most_Recent_Year: 2007
#	Time Unit: AD
#
# --------------------
# Variables
# 
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age_AD	Age,,,year AD,,,,,N
##d18O		d18O,,,per mil SMOW,,ice cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age_AD	d18O
2007	-21.6681076
2006	-22.6646876
2005	-22.37433011
2004	-23.49186124
2003	-22.97549572
2002	-22.0485307
2001	-23.13155774
2000	-23.15100557
1999	-23.64830833
1998	-22.59063018
1997	-23.01687441
1996	-21.36636842
1995	-21.55998657
1994	-22.8212948
1993	-23.25601886
1992	-21.68464386
1991	-22.26711281
1990	-23.25961332
1989	-22.0303131
1988	-21.44053136
1987	-23.124403
1986	-23.141527
1985	-22.76241937
1984	-21.06344735
1983	-21.88235664
1982	-21.85809568
1981	-21.59146545
1980	-22.08253707
1979	-22.69512805
1978	-23.03466667
1977	-21.20441513
1976	-22.78758478
1975	-20.647934
1974	-21.50583624
1973	-23.33310383
1972	-22.09230282
1971	-21.9222698
1970	-22.61668771
1969	-22.91481988
1968	-22.5017346
1967	-22.04654627
1966	-23.90001167
1965	-22.27007583
1964	-22.220987
1963	-22.15180672
1962	-22.59196606
1961	-22.76725257
1960	-22.9943927
1959	-23.1658595
1958	-21.528891
1957	-23.06460713
1956	-21.80990933
1955	-22.30895982
1954	-21.92653188
1953	-21.51276322
1952	-22.990596
1951	-22.10414754
1950	-21.35971669
1949	-22.251963
1948	-21.89486645
1947	-22.69328217
1946	-23.24073421
1945	-22.83171481
1944	-22.704646
1943	-22.02617507
1942	-21.62275429
1941	-22.30351771
1940	-22.97463486
1939	-21.74686775
1938	-23.18435712
1937	-21.94604005
1936	-23.30349108
1935	-22.5538305
1934	-23.08329662
1933	-22.58670424
1932	-21.61926942
1931	-21.13419129
1930	-22.4982374
1929	-22.50822167
1928	-21.56507811
1927	-22.83666214
1926	-22.26053447
1925	-22.89081535
1924	-22.60665273
1923	-22.28614771
1922	-22.21941157
1921	-23.02252077
1920	-22.58765646
1919	-21.81565529
1918	-22.25861513
1917	-21.07900033
1916	-23.19884844
1915	-21.56409483
1914	-22.51537046
1913	-22.48408167
1912	-22.34850454
1911	-22.20584731
1910	-22.29823308
1909	-21.78197264
1908	-22.47678733
1907	-22.11436711
1906	-22.48741146
1905	-21.91227833
1904	-23.425201
1903	-22.84196493
1902	-21.167805
1901	-22.5500358
1900	-21.47152736
1899	-22.12289113
1898	-20.64506615
1897	-22.90529204
1896	-23.27211539
1895	-21.89495375
1894	-21.19247774
1893	-21.768024
1892	-23.052297
1891	-22.28063654
1890	-23.27640117
1889	-22.8711745
1888	-22.73186172
1887	-23.04828968
1886	-22.44506168
1885	-21.97851583
1884	-21.5824327
1883	-23.8538475
1882	-22.1529753
1881	-23.71107374
1880	-21.65957055
1879	-21.8917801
1878	-22.29731236
1877	-23.26242706
1876	-22.27561366
1875	-23.46023744
1874	-22.86184705
1873	-23.21822218
1872	-23.67173182
1871	-21.14032368
1870	-22.06412819
1869	-22.85227977
1868	-21.70319157
1867	-22.18596056
1866	-21.45444513
1865	-23.91600719
1864	-22.41082708
1863	-22.26419906
1862	-22.67388235
1861	-20.65197298
1860	-22.75273948
1859	-21.52261916
1858	-21.96723431
1857	-22.06363422
1856	-22.15619601
1855	-22.57061478
1854	-21.87329247
1853	-22.2118216
1852	-22.06879216
1851	-21.01218538
1850	-22.90172546
1849	-21.96611084
1848	-20.64832526
1847	-21.19226268
1846	-22.35910408
1845	-22.35364963
1844	-21.06353307
1843	-21.39670589
1842	-23.16004367
1841	-24.15156517
1840	-23.01273925
1839	-22.66207259
1838	-22.93527951
1837	-22.74480763
1836	-22.95080122
1835	-22.806676
1834	-22.00544957
1833	-21.74710036
1832	-21.7976934
1831	-21.22272128
1830	-22.98908327
1829	-21.324876
