# Asi_145 - PAGES 2K HENTLS Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_145 - HENTLS
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation: Cook ER, Anchukaitis KJ, Buckley BM, D'Arrigo RD, Jacoby GC, Wright WE (2010) Asian monsoon failure and megadrought during the last millennium. Science 328:486-495  /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: HENTLS
#	Location: Asia
#	Country: Mongolia (MG)
#	Northernmost_Latitude: 48.35
#	Southernmost_Latitude: 48.35
#	Easternmost_Longitude: 107.47
#	Westernmost_Longitude: 107.47
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_145
#	Earliest_Year: 996
#	Most_Recent_Year: 2002
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
996.0	0.997
997.0	0.819
998.0	1.159
999.0	1.138
1000.0	1.431
1001.0	0.732
1002.0	0.768
1003.0	0.668
1004.0	0.951
1005.0	1.023
1006.0	1.086
1007.0	1.048
1008.0	1.349
1009.0	0.943
1010.0	0.996
1011.0	0.916
1012.0	0.598
1013.0	0.537
1014.0	0.862
1015.0	0.842
1016.0	0.783
1017.0	0.941
1018.0	1.078
1019.0	0.997
1020.0	1.282
1021.0	1.217
1022.0	1.514
1023.0	1.08
1024.0	0.964
1025.0	1.174
1026.0	1.175
1027.0	0.989
1028.0	1.098
1029.0	1.131
1030.0	0.747
1031.0	0.838
1032.0	1.113
1033.0	0.895
1034.0	0.915
1035.0	0.789
1036.0	1.011
1037.0	1.01
1038.0	1.109
1039.0	0.655
1040.0	1.198
1041.0	1.053
1042.0	0.993
1043.0	0.948
1044.0	0.715
1045.0	0.803
1046.0	0.504
1047.0	0.524
1048.0	0.553
1049.0	0.587
1050.0	0.649
1051.0	0.658
1052.0	0.632
1053.0	0.58
1054.0	0.79
1055.0	0.938
1056.0	0.979
1057.0	1.163
1058.0	0.931
1059.0	1.011
1060.0	0.586
1061.0	0.752
1062.0	0.956
1063.0	0.687
1064.0	0.794
1065.0	0.613
1066.0	0.995
1067.0	0.774
1068.0	0.853
1069.0	0.949
1070.0	0.775
1071.0	0.967
1072.0	1.154
1073.0	1.3
1074.0	1.074
1075.0	1.07
1076.0	0.877
1077.0	0.94
1078.0	0.872
1079.0	0.813
1080.0	0.693
1081.0	0.601
1082.0	1.076
1083.0	0.795
1084.0	0.853
1085.0	0.653
1086.0	1.025
1087.0	0.943
1088.0	0.522
1089.0	0.881
1090.0	1.159
1091.0	1.096
1092.0	0.896
1093.0	1.194
1094.0	1.705
1095.0	1.755
1096.0	1.114
1097.0	1.285
1098.0	1.264
1099.0	1.326
1100.0	0.982
1101.0	0.828
1102.0	0.922
1103.0	0.837
1104.0	0.761
1105.0	0.942
1106.0	0.953
1107.0	0.477
1108.0	0.942
1109.0	0.81
1110.0	0.794
1111.0	1.086
1112.0	1.38
1113.0	1.365
1114.0	1.513
1115.0	1.171
1116.0	0.961
1117.0	1.35
1118.0	1.096
1119.0	0.929
1120.0	0.945
1121.0	0.573
1122.0	0.665
1123.0	0.904
1124.0	0.912
1125.0	1.016
1126.0	1.128
1127.0	0.794
1128.0	1.013
1129.0	0.89
1130.0	1.603
1131.0	1.063
1132.0	1.109
1133.0	1.329
1134.0	1.259
1135.0	1.166
1136.0	0.989
1137.0	1.319
