# Devon Ice Cap - Oxygen Isotope, Particle, Conductivity and Chemistry Data
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:2437
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/polar/devon/d73del_200yr.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 1976
# --------------------
# Title 
#	Study_Name: Devon Ice Cap - Oxygen Isotope, Particle, Conductivity and Chemistry Dataa
# --------------------
# Investigators
#	Investigators:  Fisher, D.A. 
# --------------------
# Description_and_Notes
# 	Description: 
#
# --------------------
# Publication
#	Authors: D.A. Fisher
#	Published_Date_or_Year: 1988
#	Published_Title:  A study of two O-18 records from Devon Ice cap, Canada, and comparison of them to Camp Century O-18 record, Greenland
#	Journal_Name: PhD Thesis, University of Copenhagen
#	Volume: 
#	Edition: 	
#	Issue: 
#	Pages: 
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: 
# --------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant: 
# --------------------
# Site_Information
#	Site_Name: Devon Ice Cap
#	Location: North America>Canada
#	Country: 
#	Northernmost_Latitude: 75.3
#	Southernmost_Latitude: 75.3
#	Easternmost_Longitude: -82.166
#	Westernmost_Longitude: -82.166
#	Elevation: 1920 m
# --------------------
# Data_Collection
#	Collection_Name: 73Devo01
#	Earliest_Year: -113827
#	Most_Recent_Year: 1973
#	Time Unit: AD
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	Age,,,years AD,,,,,N
##d18O  del18O,,,per mil SMOW,,ice cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age_AD	d18O
-46827	-31.97
-47027	-31.95
-47227	-32.05
-47427	-32.05
-47627	-32.12
-47827	-32.01
-48027	-32.35
-48227	-32.35
-48427	-32.33
-48627	-32.39
-48827	-32.32
-49027	-32.35
-49227	-32.18
-49427	-32.37
-49627	-32.32
-49827	-32.45
-50027	-32.58
-50227	-32.47
-50427	-32.4
-50627	-32.61
-50827	-32.76
-51027	-32.85
-51227	-32.94
-51427	-32.94
-51627	-32.75
-51827	-33.08
-52027	-32.7
-52227	-32.14
-52427	-32.28
-52627	-32.75
-52827	-32.44
-53027	-32.56
-53227	-32.68
-53427	-32.48
-53627	-32.57
-53827	-32.37
-54027	-32.4
-54227	-32.46
-54427	-32.04
-54627	-31.97
-54827	-31.8
-55027	-31.74
-55227	-29.74
-55427	-26.38
-55627	-24.33
-55827	-23.98
-56027	-24.48
-56227	-24.89
-56427	-24.87
-56627	-24.43
-56827	-24.15
-57027	-24.15
-57227	-24.27
-57427	-24.04
-57627	-23.73
-57827	-23.4
-58027	-23.07
-58227	-22.94
-58427	-23.28
-58627	-23.52
-58827	-23.87
-59027	-24.41
-59227	-24.71
-59427	-24.83
-59627	-24.77
-59827	-24.54
-60027	-24.31
-60227	-24.39
-60427	-24.22
-60627	-23.91
-60827	-23.79
-61027	-23.96
-61227	-24.1
-61427	-23.97
-61627	-23.66
-61827	-23.47
-62027	-23.5
-62227	-23.39
-62427	-23.27
-62627	-23.16
-62827	-22.82
-63027	-23.07
-63227	-23.3
-63427	-23.46
-63627	-23.68
-63827	-23.76
-64027	-23.71
-64227	-23.65
-64427	-23.68
-64627	-23.83
-64827	-23.92
-65027	-23.99
-65227	-24.07
-65427	-24.05
-65627	-23.86
-65827	-23.79
-66027	-23.56
-66227	-23.67
-66427	-23.83
-66627	-23.87
-66827	-23.87
-67027	-23.87
-67227	-23.96
-67427	-24.13
-67627	-24.1
-67827	-23.87
-68027	-23.43
-68227	-23.38
-68427	-23.42
-68627	-23.63
-68827	-23.99
-69027	-24.18
-69227	-24.06
-69427	-23.83
-69627	-23.62
-69827	-23.49
-70027	-23.38
-70227	-23.37
-70427	-23.28
-70627	-23.31
-70827	-23.4
-71027	-23.41
-71227	-23.37
-71427	-23.39
-71627	-23.62
-71827	-23.38
-72027	-23.41
-72227	-23.41
-72427	-23.38
-72627	-23.42
-72827	-23.4
-73027	-23.27
-73227	-23.45
-73427	-23.68
-73627	-23.74
-73827	-23.74
-74027	-23.97
-74227	-23.94
-74427	-23.83
-74627	-23.83
-74827	-23.82
-75027	-23.69
-75227	-23.74
-75427	-23.8
-75627	-23.8
-75827	-23.21
-76027	-23.17
-76227	-23.2
-76427	-23.09
-76627	-23.08
-76827	-23.32
-77027	-23.41
-77227	-23.3
-77427	-23.3
-77627	-23.46
-77827	-23.27
-78027	-23.25
-78227	-23.41
-78427	-23.55
-78627	-23.58
-78827	-23.67
-79027	-23.55
-79227	-23.74
-79427	-23.69
-79627	-23.49
-79827	-23.19
-80027	-23.1
-80227	-23.22
-80427	-23.36
-80627	-23.56
-80827	-23.61
-81027	-23.8
-81227	-23.8
-81427	-23.8
-81627	-23.64
-81827	-23.48
-82027	-23.4
-82227	-23.42
-82427	-23.53
-82627	-23.41
-82827	-23.3
-83027	-23.18
-83227	-22.96
-83427	-23.13
-83627	-23.34
-83827	-23.25
-84027	-23
-84227	-22.94
-84427	-23.03
-84627	-22.91
-84827	-22.91
-85027	-22.91
-85227	-23
-85427	-23
-85627	-23.06
-85827	-23.14
-86027	-23.11
-86227	-23.12
-86427	-23.04
-86627	-23.03
-86827	-23.11
-87027	-22.87
-87227	-23.02
-87427	-23.09
-87627	-23.14
-87827	-23.28
-88027	-23.25
-88227	-23.35
-88427	-23.23
-88627	-23.05
-88827	-23.19
-89027	-23.1
-89227	-23.04
-89427	-23.15
-89627	-23.29
-89827	-23.28
-90027	-23.33
-90227	-23.25
-90427	-23.3
-90627	-23.3
-90827	-23.39
-91027	-23.5
-91227	-23.49
-91427	-23.42
-91627	-23.38
-91827	-23.26
-92027	-23.27
-92227	-23.35
-92427	-23.3
-92627	-23.25
-92827	-23.23
-93027	-23.2
-93227	-23.07
-93427	-23.02
-93627	-23.34
-93827	-23.54
-94027	-23.67
-94227	-23.44
-94427	-23.82
-94627	-23.59
-94827	-23.56
-95027	-23.79
-95227	-23.99
-95427	-24.09
-95627	-24
-95827	-24.06
-96027	-23.76
-96227	-23.74
-96427	-23.78
-96627	-23.76
-96827	-24.16
-97027	-24.32
-97227	-23.71
-97427	-23.6
-97627	-23.55
-97827	-23.74
-98027	-23.74
-98227	-23.64
-98427	-23.53
-98627	-23.62
-98827	-23.66
-99027	-23.56
-99227	-23.62
-99427	-23.67
-99627	-23.8
-99827	-24.09
-100027	-24.06
-100227	-24.18
-100427	-24.07
-100627	-23.93
-100827	-23.95
-101027	-23.95
-101227	-23.79
-101427	-23.67
-101627	-23.79
-101827	-24.01
-102027	-24.05
-102227	-23.9
-102427	-23.71
-102627	-23.54
-102827	-23.42
-103027	-23.4
-103227	-23.23
-103427	-23.16
-103627	-23.16
-103827	-22.97
-104027	-22.95
-104227	-23.13
-104427	-23.24
-104627	-23.21
-104827	-23.39
-105027	-23.61
-105227	-23.86
-105427	-23.92
-105627	-23.93
-105827	-23.88
-106027	-23.96
-106227	-24
-106427	-23.93
-106627	-24.01
-106827	-24.36
-107027	-24.12
-107227	-24.05
-107427	-24.05
-107627	-24.14
-107827	-24.24
-108027	-24.18
-108227	-24.03
-108427	-23.96
-108627	-23.8
-108827	-23.8
-109027	-23.8
-109227	-23.85
-109427	-23.86
-109627	-23.9
-109827	-23.93
-110027	-23.83
-110227	-23.58
-110427	-23.21
-110627	-22.6
-110827	-22.6
-111027	-22.48
-111227	-22.28
-111427	-22.1
-111627	-22.06
-111827	-22.09
-112027	-22.13
-112227	-22.22
-112427	-22.24
-112627	-22.72
-112827	-23.31
-113027	-24.64
-113227	-24.86
-113427	-24.79
-113627	-25.67
-113827	-26.79
