# Crete, Milcent - Oxygen Isotope and Accumulation Data
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:2428
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/greenland/gisp/crete/ct85h-1y.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 1988
# --------------------
# Title 
#	Study_Name: Crete, Milcent - Oxygen Isotope and Accumulation Dataa
# --------------------
# Investigators
#	Investigators:  Clausen, H.B.;Gundestrup, N.;Johnsen, S.J.;Bindschadler, R.;Zwally, J. 
# --------------------
# Description_and_Notes
# 	Description: 
#
# --------------------
# Publication
#	Authors: H.B. Clausen, N.S. Gundestrup, S.J. Johnsen, R. Bindschadler, and J. Zwalley
#	Published_Date_or_Year: 1988
#	Published_Title:  Glaciological Investigations in the Crete area, central Greenland: A search for a new deep-drilling site.
#	Journal_Name: Annals of Glaciology
#	Volume: 10
#	Edition: 	
#	Issue: 
#	Pages: 10-15
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: The results of the 1984-85 post-GISP campaigns incentral Greenland are presented. Eight ice cores were obtained, some spanning up to 360 years. We present:
I. Geographical positions and elevations at the drill sites, Il. Density and temperature in the bore holes, Ill. Filtered 6180 profiles and accumulation-rate
variations along the ice cores.The 6180 and accumulation profiles, along with those from the 400 m Crete ice core obtained in 1974, are compared.
The accumulation-rate series over a large region have a very high coherence. This indicates that a single bore hole in this region would give a representative accumulation time
series over a long period. Further, it appears that for this region there is a linear relation between the measured annual accumulation rate and the mean annual 6 180 values. Thus the area between Crete and Summit, just west of the ice divide, seems to be favorable for a deep-drilling operation. 
# --------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant: 
# --------------------
# Site_Information
#	Site_Name: Crete
#	Location: North America>Greenland
#	Country: 
#	Northernmost_Latitude: 71.12
#	Southernmost_Latitude: 71.12
#	Easternmost_Longitude: -44.58
#	Westernmost_Longitude: -44.58
#	Elevation: 2410m
# --------------------
# Data_Collection
#	Collection_Name: 84Cret04
#	Earliest_Year: 1716
#	Most_Recent_Year: 1983
#	Time Unit: AD
#
# --------------------
# Variables
#	
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	Age,,,years AD,,,,,N
##d18O		del18O,,,per mil SMOW,,ice cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age_AD	d18O
1798	-35.08
1797	-34.58
1796	-33.92
1795	-35.32
1794	-33.96
1793	-35.35
1792	-34.58
1791	-34.14
1790	-33.68
1789	-33.61
1788	-33.51
1787	-33.19
1786	-31.03
1785	-32.09
1784	-33.94
1783	-32.68
1782	-34.17
1781	-33.95
1780	-34.21
1779	-34.81
1778	-34.32
1777	-34.3
1776	-34.07
1775	-33.78
1774	-33.5
1773	-34.79
1772	-34.39
1771	-33.09
1770	-34.34
1769	-33.28
1768	-33.87
1767	-33.65
1766	-32.6
1765	-32.02
1764	-31.89
1763	-31.26
1762	-33.19
1761	-35.92
1760	-35.46
1759	-34.46
1758	-34.15
1757	-33.08
1756	-33.22
1755	-33.41
1754	-34.11
1753	-33.81
1752	-32.34
1751	-33.45
1750	-32.73
1749	-33.82
1748	-32.22
1747	-32.06
1746	-33.52
1745	-33.58
1744	-34.94
1743	-33.6
1742	-34.01
1741	-34.28
1740	-34.04
1739	-32.33
1738	-33.29
1737	-35.06
1736	-32.87
1735	-34.62
1734	-35.23
1733	-32.9
1732	-33.05
1731	-33.16
1730	-33.29
1729	-31.51
1728	-33.15
1727	-34.25
1726	-34.2
1725	-32.99
1724	-34.13
1723	-34.31
1722	-34.06
1721	-33.71
1720	-34.97
1719	-33.97
1718	-33.06
1717	-34.05
1716	-33.22
