# Devon Ice Cap - Oxygen Isotope, Particle, Conductivity and Chemistry Data
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:2437
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/polar/devon/d7273del_1yr.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 1976
# --------------------
# Title 
#	Study_Name: Devon Ice Cap - Oxygen Isotope, Particle, Conductivity and Chemistry Dataa
# --------------------
# Investigators
#	Investigators:  Fisher, D.A. 
# --------------------
# Description_and_Notes
# 	Description: 
#
# --------------------
# Publication
#	Authors: D.A. Fisher
#	Published_Date_or_Year: 1988
#	Published_Title:  A study of two O-18 records from Devon Ice cap, Canada, and comparison of them to Camp Century O-18 record, Greenland
#	Journal_Name: PhD Thesis, University of Copenhagen
#	Volume: 
#	Edition: 	
#	Issue: 
#	Pages: 
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: 
# --------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant: 
# --------------------
# Site_Information
#	Site_Name: Devon Ice Cap
#	Location: North America>Canada
#	Country: 
#	Northernmost_Latitude: 75.3
#	Southernmost_Latitude: 75.3
#	Easternmost_Longitude: -82.166
#	Westernmost_Longitude: -82.166
#	Elevation: 1920 m
# --------------------
# Data_Collection
#	Collection_Name: 72Devo05
#	Earliest_Year: 1512
#	Most_Recent_Year: 1973
#	Time Unit: AD
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	Age,,,years AD,,,,,N
##d18O	del18O,,,per mil SMOW,,ice cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age_AD	d18O
1589	-27.94
1588	-28.08
1587	-28.27
1586	-28.05
1585	-27.91
1584	-27.47
1583	-27.13
1582	-27.05
1581	-26.79
1580	-26.85
1579	-26.7
1578	-26.8
1577	-27.28
1576	-27.93
1575	-28.09
1574	-28.43
1573	-28.78
1572	-29.04
1571	-29.08
1570	-28.54
1569	-28.23
1568	-27.67
1567	-26.76
1566	-26.89
1565	-28.49
1564	-29.18
1563	-29.5
1562	-29.75
1561	-29.52
1560	-28.72
1559	-28.31
1558	-28.27
1557	-28.73
1556	-28.11
1555	-27.68
1554	-27.17
1553	-26.76
1552	-27.71
1551	-26.54
1550	-26.36
1549	-26.71
1548	-27.49
1547	-29.71
1546	-29.19
1545	-28.33
1544	-27.57
1543	-28.48
1542	-27.88
1541	-27.16
1540	-26.78
1539	-27.16
1538	-26.2
1537	-26.74
1536	-26.84
1535	-26.55
1534	-27.43
1533	-27.86
1532	-28.1
1531	-28.26
1530	-28.51
1529	-27.46
1528	-27.52
1527	-27.89
1526	-28.42
1525	-30.18
1524	-30.32
1523	-30.06
1522	-29.47
1521	-28.54
1520	-28.28
1519	-28.08
1518	-27.97
1517	-28.72
1516	-29.09
1515	-29.03
1514	-28.68
1513	-27.79
1512	-28.08
