# Asi_166 - PAGES 2K TERELJ Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_166 - TERELJ
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation: Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.; Pederson, N.  /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: TERELJ
#	Location: Asia
#	Country: Mongolia (MG)
#	Northernmost_Latitude: 47.95
#	Southernmost_Latitude: 47.95
#	Easternmost_Longitude: 107.45
#	Westernmost_Longitude: 107.45
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_166
#	Earliest_Year: 1590.0
#	Most_Recent_Year: 2001.0
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
1590.0	0.356
1591.0	0.45
1592.0	0.487
1593.0	0.286
1594.0	0.806
1595.0	1.356
1596.0	1.418
1597.0	1.269
1598.0	1.775
1599.0	2.115
1600.0	2.268
1601.0	0.996
1602.0	0.889
1603.0	0.996
1604.0	1.19
1605.0	1.389
1606.0	1.712
1607.0	1.448
1608.0	1.685
1609.0	1.153
1610.0	0.883
1611.0	0.944
1612.0	1.191
1613.0	1.35
1614.0	0.551
1615.0	0.48
1616.0	1.256
1617.0	1.001
1618.0	1.397
1619.0	1.273
1620.0	1.41
1621.0	1.347
1622.0	0.718
1623.0	1.462
1624.0	1.115
1625.0	0.894
1626.0	0.784
1627.0	0.69
1628.0	0.892
1629.0	0.512
1630.0	0.511
1631.0	0.18
1632.0	0.658
1633.0	0.797
1634.0	0.752
1635.0	0.344
1636.0	1.326
1637.0	1.113
1638.0	1.149
1639.0	1.467
1640.0	1.471
1641.0	0.811
1642.0	0.418
1643.0	0.539
1644.0	0.441
1645.0	0.799
1646.0	1.009
1647.0	1.518
1648.0	0.677
1649.0	0.38
1650.0	1.262
1651.0	1.206
1652.0	1.328
1653.0	1.576
1654.0	0.836
1655.0	0.642
1656.0	0.946
1657.0	1.285
1658.0	1.66
1659.0	1.25
1660.0	0.615
1661.0	0.398
1662.0	0.628
1663.0	1.265
1664.0	1.388
1665.0	0.936
1666.0	0.477
1667.0	1.109
1668.0	0.815
1669.0	1.168
1670.0	0.711
1671.0	1.778
1672.0	1.581
1673.0	1.324
1674.0	0.951
1675.0	1.141
1676.0	0.829
1677.0	0.783
1678.0	0.864
1679.0	0.923
1680.0	0.428
1681.0	0.753
1682.0	0.244
1683.0	0.336
1684.0	0.845
1685.0	0.781
1686.0	0.534
1687.0	1.252
1688.0	1.555
1689.0	0.966
1690.0	0.839
1691.0	1.526
1692.0	1.255
1693.0	0.438
1694.0	0.52
1695.0	1.142
1696.0	0.422
1697.0	0.618
1698.0	0.152
1699.0	0.287
1700.0	0.333
1701.0	0.51
1702.0	0.381
1703.0	0.887
1704.0	1.123
1705.0	1.776
1706.0	0.572
1707.0	0.811
1708.0	0.307
1709.0	0.927
1710.0	0.416
1711.0	0.551
1712.0	0.75
1713.0	0.866
1714.0	0.345
1715.0	0.876
1716.0	0.955
1717.0	1.054
1718.0	0.768
1719.0	0.766
1720.0	1.777
1721.0	1.989
1722.0	1.36
1723.0	0.169
1724.0	0.257
1725.0	0.213
1726.0	0.217
1727.0	0.873
