# Asi_70 - PAGES 2K XIANGC Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_70 - XIANGC
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation: Cook ER, Anchukaitis KJ, Buckley BM, D'Arrigo RD, Jacoby GC, Wright WE (2010) Asian monsoon failure and megadrought during the last millennium. Science 328:486-489  /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: XIANGC
#	Location: Asia
#	Country: China (CH)
#	Northernmost_Latitude: 28.90
#	Southernmost_Latitude: 28.90
#	Easternmost_Longitude: 99.75
#	Westernmost_Longitude: 99.75
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_70
#	Earliest_Year: 1452
#	Most_Recent_Year: 2007
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
1452.0	1.116
1453.0	1.053
1454.0	1.058
1455.0	1.141
1456.0	0.796
1457.0	1.07
1458.0	1.07
1459.0	1.132
1460.0	1.253
1461.0	1.358
1462.0	0.976
1463.0	0.689
1464.0	1.375
1465.0	1.339
1466.0	1.205
1467.0	1.09
1468.0	1.231
1469.0	1.021
1470.0	1.048
1471.0	0.984
1472.0	1.316
1473.0	1.033
1474.0	1.023
1475.0	1.066
1476.0	1.299
1477.0	0.989
1478.0	1.156
1479.0	1.034
1480.0	1.043
1481.0	0.932
1482.0	1.24
1483.0	0.967
1484.0	0.846
1485.0	0.891
1486.0	0.903
1487.0	0.983
1488.0	0.97
1489.0	0.888
1490.0	0.865
1491.0	0.959
1492.0	0.997
1493.0	0.997
1494.0	0.871
1495.0	1.068
1496.0	1.041
1497.0	1.057
1498.0	0.965
1499.0	1.067
1500.0	0.963
1501.0	0.862
1502.0	0.885
1503.0	1.086
1504.0	1.049
1505.0	0.992
1506.0	1.068
1507.0	0.932
1508.0	1.17
1509.0	1.206
1510.0	0.979
1511.0	0.995
1512.0	0.799
1513.0	0.932
1514.0	0.9
1515.0	0.804
1516.0	0.781
1517.0	0.75
1518.0	0.736
1519.0	0.779
1520.0	0.898
1521.0	0.963
1522.0	0.876
1523.0	0.913
1524.0	0.929
1525.0	0.976
1526.0	1.133
1527.0	1.124
1528.0	0.961
1529.0	0.82
1530.0	0.884
1531.0	0.533
1532.0	0.74
1533.0	0.639
1534.0	0.863
1535.0	0.73
1536.0	0.72
1537.0	0.67
1538.0	0.798
1539.0	0.857
1540.0	0.974
1541.0	0.934
1542.0	0.848
1543.0	1.136
1544.0	0.936
1545.0	0.751
1546.0	1.086
1547.0	0.823
1548.0	1.071
1549.0	0.985
1550.0	0.961
1551.0	0.764
1552.0	1.0
1553.0	1.116
1554.0	0.818
1555.0	0.748
1556.0	0.753
1557.0	0.728
1558.0	0.955
1559.0	0.961
1560.0	0.914
1561.0	0.966
1562.0	0.904
1563.0	0.916
1564.0	0.999
1565.0	1.044
1566.0	1.389
1567.0	1.208
1568.0	1.352
1569.0	1.292
1570.0	1.022
1571.0	1.4
1572.0	1.177
1573.0	0.821
1574.0	0.971
1575.0	0.989
1576.0	1.302
1577.0	1.61
1578.0	1.393
1579.0	1.153
1580.0	1.164
1581.0	1.352
1582.0	1.404
1583.0	1.409
1584.0	1.422
1585.0	1.123
1586.0	1.168
1587.0	1.135
1588.0	1.045
1589.0	1.103
1590.0	1.017
1591.0	1.065
1592.0	1.021
1593.0	1.106
1594.0	0.918
1595.0	1.002
1596.0	0.92
1597.0	1.083
1598.0	1.033
1599.0	0.901
1600.0	0.885
1601.0	0.98
1602.0	1.298
1603.0	1.081
1604.0	0.986
1605.0	1.009
1606.0	1.032
1607.0	1.158
1608.0	1.061
1609.0	1.082
