# Synchronization of the Byrd and Greenland (GISP2/GRIP) Records
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:2450
#
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/greenland/summit/grip/synchronization/readme_blunier2001.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2001
# --------------------
# Title 
#	Study_Name: Synchronization of the Byrd and Greenland (GISP2/GRIP) Records 
# --------------------
# Investigators
#	Investigators: Blunier, T.; Brook, E.J. 
# --------------------
# Description_and_Notes
# 	Description: The data archived here were used for Figure 1 of Blunier and Brook, 
#	Timing of millennial-scale climate change in Antarctica and Greenland 
#	during the last glacial period, Science, 291, 109-112, 2001. 
#	This paper should be cited when referring to the synchronized Byrd 
#	time scale and the Byrd methane data for the time period >50 ka.
#
# --------------------
# Publication
#	Authors: T. Blunier, E.J. Brook
#	Published_Date_or_Year: 2001
#	Published_Title: Timing of millennial-scale climate change in Antarctica and Greenland during the last glacial period
#	Journal_Name: Science
#	Volume: 291			
#	Edition: 	
#	Issue: 
#	Pages: 109-112
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: A precise relative chronology for Greenland and West Antarctic paleotemperature is extended to 90,000 years ago, based on correlation of atmospheric methane records from the Greenland Ice Sheet Project 2 and Byrd ice cores. Over this period, the onset of seven major millennial-scale warmings in Antarctica preceded the onset of Greenland warmings by 1500 to 3000 years. In general, Antarctic temperatures increased gradually while Greenland temperatures were decreasing or constant, and the termination of Antarctic warming was apparently coincident with the onset of rapid warming in Greenland. This pattern provides further evidence for the operation of a “bipolar see-saw” in air temperatures and an oceanic teleconnection between the hemispheres on millennial time scales.
# --------------------
# Funding_Agency
#	Funding_Agency_Name: 
#	Grant:
# --------------------
# Site_Information
#	Site_Name: GRIP
#	Location: North America>Greenland
#	Country: 
#	Northernmost_Latitude: 72.583
#	Southernmost_Latitude: 72.583
#	Easternmost_Longitude: 37.683
#	Westernmost_Longitude: 37.683
#	Elevation: 3230m
# --------------------
# Data_Collection
#	Collection_Name: 01GRIP01
#	Earliest_Year: 10003.7
#	Most_Recent_Year: 90265.8
#	Time Unit: years before 1950
#
# --------------------
# Variables
#	
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_yb1950	Age,,,years before 1950,,,,,N
##d18O		d18O,,,per mil SMOW,,ice cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age_yb1950	d18O
30252.95	-41.3
30291	-41.68
30329.95	-41.52
30367	-41.18
30407.35	-42.24
30451.6	-42.1
30494	-41.83
30534.1	-41.58
30583	-43.35
30637.1	-42.63
30682.6	-41.86
30719.35	-40.57
30754.25	-41.42
30795.75	-42.22
30835.35	-40.89
30870.4	-41.16
30904.05	-40.43
30933.15	-39.61
30959.95	-39.54
30985.95	-39.21
31011.9	-39.52
31037.25	-38.91
31060.5	-38.41
31084.35	-39.2
31109.25	-38.97
31134.6	-39.4
31159.8	-38.88
31182.8	-38.21
31203.5	-37.38
31223.35	-37.59
31245.25	-38.74
31273.2	-40.51
31310.25	-41.8
31349.65	-41.19
31387.65	-41.46
31428.2	-41.79
31467.75	-41.2
31502.5	-40.52
31537.95	-41.37
31572.1	-40.04
31605.7	-41.22
31645.7	-41.83
31687.05	-41.55
31724.35	-40.81
31760.4	-41.22
31797.65	-41.13
31837.25	-41.78
31877.85	-41.38
31914.6	-40.78
31951.95	-41.52
31988.15	-40.42
32025.9	-41.85
32064.55	-40.7
32103	-41.79
32143.3	-41.21
32175.35	-39.23
32203.6	-40.02
32230.65	-38.61
32256.05	-39.35
32283.25	-39.48
32311.55	-39.79
32340.75	-39.84
32371.3	-40.27
32402.05	-39.91
32430.55	-39.39
32457.1	-39.06
32483.6	-39.37
32508.35	-38.04
32530.55	-38.02
32554.25	-38.89
32578.9	-38.56
32602.2	-38.12
32623.95	-37.54
32646.65	-38.66
32669.25	-37.45
32691.8	-38.64
32715.7	-38.34
32739.6	-38.62
32763.85	-38.5
32786.4	-37.53
32807.25	-37.4
32830.6	-39.01
32853.7	-37.16
32874.55	-37.69
32897.3	-38.45
32922.1	-38.88
32949.5	-39.65
32985.2	-41.57
33029.2	-41.94
33070.95	-41.02
33107.55	-40.7
33145.85	-41.42
33185.3	-41.01
33223.65	-41.15
33264.05	-41.5
33305.95	-41.49
33350.4	-42.02
33408.35	-43.62
33464.6	-41.67
33507	-41.4
33545.55	-40.7
33582.85	-41.08
33623.45	-41.53
33663.95	-41.04
33708.45	-42.3
33754.65	-41.45
33799.25	-42
33844.1	-41.5
33883.2	-40.65
33922.25	-41.46
33962.7	-41.03
33999.2	-40.42
34032	-39.89
34061.45	-39.18
34091.5	-40.08
34120.35	-38.59
34145.7	-38.61
34172.45	-39.25
34199.9	-38.93
34227.35	-39.23
34258.5	-40.34
34292.4	-40.25
34327	-40.55
34358.3	-38.95
34386	-39.27
34417.4	-40.34
34449.9	-39.68
34479.55	-39.31
34508.85	-39.55
34537.3	-38.92
34565	-39.23
34591.3	-38.17
34616.65	-38.77
34643.25	-38.82
34668.75	-38.18
34695.25	-39.25
34720.45	-37.31
34744.55	-38.75
34771.3	-38.84
34798.05	-38.74
34824.7	-38.78
34851.15	-38.62
34877.35	-38.65
34902.75	-38.16
34927.75	-38.45
34952.5	-37.99
34976.5	-38.01
35000.1	-37.72
35025.95	-39.13
35052.65	-38.25
35076.95	-37.86
35101.05	-38.12
35125.65	-38.15
35151.3	-38.64
35177.45	-38.43
35204.95	-39.25
35231.1	-37.59
35253.9	-37.47
35277.55	-38.1
35301.25	-37.48
35323.85	-37.37
35347.7	-38.25
35372	-37.66
35395.95	-38.01
35419.95	-37.72
35443.35	-37.6
35467.35	-38.07
35491.7	-37.82
35516.35	-38.2
35540.1	-37.22
35563.1	-37.72
35585.95	-37.07
35608.85	-37.76
35631.55	-36.92
35652.95	-36.79
35675.05	-37.4
35696.65	-36.36
35719.1	-37.95
35743.15	-37.56
35771.45	-39.81
35807.05	-40.58
35843.75	-40.15
35879.9	-40.42
35917.85	-40.66
35956.6	-40.62
35999.5	-41.6
36044.45	-41.11
36086.3	-40.92
36135.45	-42.46
36183	-40.47
36232.55	-42.74
36289.7	-42.1
36341.05	-41.81
36390.85	-41.82
36441.05	-41.87
36491.8	-41.91
36538.1	-40.92
36582.35	-41.52
36630.1	-41.67
36678.9	-41.7
36733.15	-42.57
36785.75	-41.36
36831.8	-41.44
36877.35	-41.24
36931.5	-42.83
36992.25	-42.42
37046.7	-41.86
37103.25	-42.71
37157	-41.3
37200.5	-40.86
37244.9	-41.47
37290.55	-41.14
37336.6	-41.54
37384.75	-41.57
37433.55	-41.65
37478.85	-40.79
37518.55	-40.37
37554.1	-39.54
37589	-40.17
37623.4	-39.35
37651.9	-37.7
37683.2	-40.27
37723.4	-40.93
37769.95	-41.7
37813.5	-40.13
37851.5	-40.46
37892.8	-40.97
37934.75	-40.62
37976.8	-40.99
38018.25	-40.45
38059.4	-40.91
38106.45	-41.73
38160.8	-42.27
38207.15	-39.81
38252.15	-42.05
38305.4	-41.75
38352.9	-40.92
38391.6	-39.6
38429.05	-40.61
38469.05	-40.36
38507.7	-40.23
38543.2	-39.37
38575.4	-39.12
38605.65	-38.54
38635.9	-39.1
38667.6	-39.15
38700.4	-39.5
38733.15	-39.12
38763.95	-38.72
38795.25	-39.28
38827.15	-38.98
38856.2	-37.99
38883.8	-38.31
38911.95	-38.28
38939.75	-38.11
38966.1	-37.46
38991.95	-37.82
39020.45	-38.8
39055.55	-40.33
39094.05	-39.99
39134.7	-40.85
39179.25	-40.97
39230.45	-42.09
39280.25	-40.64
39327.55	-41.66
39375.95	-40.88
39428.55	-42.33
39488.45	-42.21
39539.8	-40.76
39587.05	-41.51
39644.35	-42.52
39703.25	-41.78
39749.75	-40.14
39792.85	-41.14
39833.95	-39.49
39866.45	-38.58
39900.3	-39.91
39938.1	-39.98
39975.3	-39.72
40013.45	-40.22
40053.4	-40.23
40089.05	-38.79
40124.3	-40.11
40161.4	-39.46
40198.05	-39.96
40232.1	-38.43
40262.55	-38.7
40292.3	-38.09
40322.9	-39.01
40354.6	-38.59
40385.1	-38.52
40415.25	-38.38
40445.8	-38.68
40476.75	-38.57
40508.2	-38.87
40538.05	-37.76
40564.85	-37.37
40591.6	-37.71
40617.9	-37.06
40646.05	-38.6
40676	-38.05
40704.35	-37.82
40732.45	-37.93
40762.35	-38.65
40794.4	-38.87
40824.6	-37.76
40853.6	-38.35
40888.4	-39.98
40931.4	-40.86
40981.65	-41.56
41039.95	-42.25
41104.3	-42.46
41164.95	-41.67
41222.65	-42.04
41282.9	-42.06
41342.25	-41.89
41395.55	-40.99
41442.85	-40.78
41494.1	-41.71
41549.1	-41.49
41601.2	-41.18
41656.2	-41.96
41712.15	-41.35
41761.75	-40.8
41811.2	-41.31
41860.8	-40.82
41904.05	-39.84
41941.8	-39.34
41977.55	-39.2
42011.8	-38.79
42043.7	-38.23
42076.7	-39.19
42114.25	-39.85
42153	-39.57
42193.1	-40.2
42233.45	-39.62
42271.95	-39.69
42310.7	-39.69
42349	-39.52
42386.25	-39.35
42421.4	-38.78
42457.55	-39.64
42497.4	-39.97
42538.1	-39.88
42577.55	-39.59
42613.15	-38.57
42647.3	-39.1
42683.15	-39.2
42718.8	-39.01
42755.3	-39.46
42791.5	-38.89
42827.7	-39.43
42865.65	-39.49
42903	-39.21
42938.65	-38.89
42972.1	-38.4
43003.45	-37.98
43034.2	-38.11
43065.2	-38.1
43096.7	-38.29
43128.35	-38.16
43158.3	-37.46
43188.95	-38.44
43219.8	-37.53
43250.35	-38.29
43283.1	-38.56
43314.65	-37.7
43346.9	-38.8
43379.4	-37.81
43409.05	-37.54
43439	-37.94
43469.35	-37.71
43499.15	-37.65
43530.1	-38.24
43561.15	-37.68
43590.35	-37.29
43618.4	-37.03
43646.75	-37.45
43676.55	-37.8
43705.5	-36.91
43734.45	-37.79
43763.2	-36.77
43791.35	-37.46
43820.65	-37.44
43850.5	-37.72
43879.55	-36.96
43907.1	-36.83
43935.15	-37.26
43964.4	-37.52
43994.75	-37.8
44024.7	-37.27
44051.95	-36.12
44079.15	-37.25
44108.5	-37.47
44139.05	-37.85
44169.5	-37.39
44198.5	-37.07
44226.75	-36.95
44254.1	-36.47
44280.95	-36.59
44308.1	-36.63
44335.05	-36.47
44361.5	-36.25
44387.55	-36.15
44415.5	-37.41
44455.9	-40.7
44506.95	-40.74
44558.2	-40.72
44613.35	-41.43
44671.2	-41.21
44727.6	-41.17
44782.05	-40.85
44836.85	-41.22
44890.1	-40.52
44937.35	-39.98
44985.65	-40.72
45037.35	-40.71
45086.75	-40.23
45144.35	-42.02
45200.7	-39.91
45254.7	-41.68
45313.8	-40.98
45369.25	-41.09
45428.55	-41.6
45494	-42.01
45555.25	-40.89
45612.5	-41.42
45671.6	-41.21
45730.8	-41.42
45786.65	-40.57
45837.05	-40.42
45890.75	-41.17
45942.35	-39.92
45984.7	-39.04
46023.4	-38.86
46064.65	-39.75
46115.2	-41.06
46164.4	-39.37
46206.3	-39.44
46250.4	-39.93
46292.4	-38.79
46329.15	-38.32
46367.5	-39.27
46405.55	-38.17
46441.35	-38.51
46477.95	-38.47
46515.4	-38.8
46558.6	-40.11
46601.25	-38.59
46638	-38.39
46673.3	-38.01
46707.75	-38.01
46742.95	-38.31
46786.2	-40.35
46843.65	-41.55
46901	-40.32
46949.4	-39.85
46998.25	-40.41
47047.45	-39.92
47092.45	-39.38
47138.4	-40.13
47181.8	-38.56
47222	-39.32
47264.2	-39.2
47305.95	-39.16
47348.4	-39.38
47395.85	-40.38
47443.05	-39.29
47489.95	-40.3
47535.25	-38.78
47577.45	-39.57
47620.75	-39.11
47666	-40.02
47714.15	-39.86
47760.45	-39.57
47804.55	-39.28
47848.75	-39.57
47893.95	-39.53
47939.3	-39.59
47982.35	-38.86
48023.45	-39.04
48066.85	-39.51
48109.85	-38.9
48152.8	-39.47
48197.4	-39.36
48240.5	-39.04
48284.2	-39.51
48331.05	-39.86
48377.45	-39.37
48420.05	-38.8
48463.9	-39.68
48510.05	-39.45
48553.3	-38.86
48597.35	-39.64
48642.2	-39.08
48687.5	-39.74
48731.95	-38.8
48774.85	-39.33
48821.3	-39.76
48867.1	-39.13
48908.45	-38.48
48949.1	-38.9
48991.05	-38.88
49032.85	-38.85
49076.4	-39.36
49123.4	-39.75
49171.25	-39.56
49216.85	-39.17
49259.05	-38.58
49299	-38.44
49338.1	-38.26
49375.05	-37.61
49413.05	-38.61
49452.9	-38.3
49493.2	-38.73
49533.8	-38.39
49572.85	-38.2
49610.8	-37.97
49651.6	-39.08
49695.4	-38.97
49735.95	-38
49773.45	-37.9
49811.65	-38.25
49849.6	-37.79
49887.3	-38.13
49927.3	-38.6
49968.1	-38.4
50007.2	-37.99
50045.25	-38
50085.4	-38.68
50124.15	-37.4
50161.5	-38.21
50198.75	-37.34
50234.75	-37.71
50272.15	-37.9
50311.45	-38.4
50350.65	-37.84
50389.3	-38.18
50429.9	-38.52
50469.85	-37.92
50507.3	-37.57
50544.75	-37.91
50583	-37.89
50620.35	-37.5
50657.95	-37.96
50695.7	-37.56
50732.95	-37.74
50771.95	-38.21
50811.75	-38.03
50851	-37.99
50888.9	-37.47
50926.75	-37.95
50964.75	-37.52
51002.4	-37.79
51041.2	-37.95
51078.8	-37.27
51116.95	-38.13
51156.3	-37.77
51193.75	-37.35
51230.1	-37.28
51267.1	-37.6
51304.4	-37.4
51341.95	-37.69
51379.35	-37.29
51416.6	-37.61
51455.35	-37.88
51493.45	-37.31
51529.4	-36.97
51567	-37.95
51605.8	-37.45
51641	-36.29
51674.4	-36.59
51710	-37.34
51750	-38.38
51797.9	-39.7
51841.65	-36.68
51876.7	-36.95
51914.6	-37.89
51955	-37.94
51991.65	-36.13
52031.4	-38.9
52094.3	-41.7
52165.4	-40.6
52232.2	-41.14
52298.45	-40.5
52368.7	-41.64
52441.95	-40.95
52508.55	-40.72
52570.1	-40.09
52634.1	-41.07
52698.95	-40.24
52749.25	-37.88
52787.7	-36.82
52832.7	-39.66
52894.7	-41.03
52968.15	-41.48
53039	-40.63
53104.9	-40.79
53169.85	-40.46
53225.45	-38.92
53269.2	-37.45
53309.5	-37.85
53351.7	-38.12
53396.05	-38.53
53439.55	-37.81
53479.55	-37.28
53517.25	-36.83
53557.75	-38.28
53615.6	-41.03
53682.4	-40.31
53750.6	-41.21
53822.95	-40.94
53886.55	-39.78
53945.2	-40.14
54008.85	-40.64
54084.2	-41.76
54155.45	-39.92
54214.75	-40.06
54269.05	-38.78
54319.55	-39.26
54369.7	-38.66
54415.85	-38.16
54462.2	-38.71
54509.7	-38.48
54556.75	-38.55
54606.6	-39.2
54657.4	-38.8
54706.35	-38.71
54753.9	-38.39
54800.05	-38.29
54845.6	-38.19
54891.7	-38.44
54937.3	-37.99
54982.95	-38.44
55031.3	-38.77
55079.05	-38.23
55124.05	-37.95
55170.6	-38.65
55219.8	-38.71
55269.1	-38.67
55316.85	-38.23
55361.65	-37.75
55404.25	-37.5
55446.45	-37.58
55487.75	-37.11
55531.2	-38.26
55574.25	-36.93
55614.35	-37.22
55655.7	-37.41
55700.15	-38.26
55743.85	-37.07
55784.15	-37.06
55832.4	-39.38
55888.65	-39.38
55941.5	-38.55
55986	-36.85
56026.55	-37.25
56079.55	-40.12
56145.25	-40.31
56212.35	-40.34
56281.3	-40.58
56342.85	-38.87
56393.9	-38.49
56438.3	-36.67
56481.3	-38.06
56525.4	-37.1
56569.45	-38.04
56620.6	-39.17
56669	-37.03
56710.95	-37.31
56751.4	-36.32
56790.75	-36.85
56829.95	-36.2
56869.85	-37.11
56921.75	-39.75
56984.75	-39.93
57054	-40.73
57117.75	-38.79
57163.4	-36.18
57201.75	-36.28
57245.7	-38.26
57300.9	-39.6
57369.4	-40.79
57442.2	-40.32
57517.35	-41.07
57592.8	-40.35
57675.8	-41.87
57764.45	-41.1
57843.75	-40.81
57927.1	-41.54
58012.2	-41.02
58085.45	-39.95
58155.2	-40.54
58225.2	-39.98
58293.3	-40.24
58363.85	-40.35
58436.1	-40.48
58513.6	-41.04
58588.7	-40.1
58651.4	-39.02
58716.9	-40.5
58792.7	-40.74
58863.6	-39.71
58936.35	-40.96
59019.8	-41.21
59102.05	-40.79
59184.6	-41.23
59272.8	-41.44
59362.1	-41.33
59453.45	-41.63
59548.9	-41.74
59644.1	-41.59
59732.2	-40.96
59811.6	-40.56
59888.55	-40.63
59981.85	-42.25
60079.25	-41.12
60172.8	-41.91
60271.5	-41.65
60371.9	-42.04
60469.4	-41.34
60561.65	-41.54
60657	-41.64
60762.1	-42.38
60860.7	-40.92
60945.95	-41.13
61027.9	-40.48
61104.8	-40.49
61182.35	-40.55
61261.3	-40.66
61343.8	-40.98
61422.15	-40.05
61495.5	-40.32
61558.15	-37.78
61607.9	-37.65
61658.5	-37.99
61711.95	-38.41
61767.8	-38.59
61838	-40.83
61933.6	-42.01
62034.3	-41.38
62135.55	-42.04
62241.8	-41.84
62344.95	-41.76
62445.75	-41.61
62539.4	-41.02
62629.3	-41.22
62712.6	-40.16
62796.45	-41.26
62894.7	-41.77
63002.45	-42.11
63116.9	-42.3
63238.7	-42.64
63350.85	-41.46
63458.6	-42.31
63571.2	-41.89
63673.95	-41.46
63772	-41.45
63870	-41.44
63966.6	-41.29
64066.7	-41.75
64170.05	-41.59
64262.15	-40.55
64357.8	-41.89
64458.75	-41.14
64556.25	-41.57
64660	-41.73
64764.8	-41.65
64862.3	-41
64962.45	-41.86
65074.5	-42.08
65189.55	-42.09
65303.3	-41.96
65407.7	-41.25
65508.85	-41.67
65611.55	-41.39
65717.8	-41.95
65829.5	-41.86
65948.4	-42.47
66063.5	-41.51
66166.4	-41.49
66264.95	-41.07
66360.75	-41.21
66458.3	-41.23
66565.6	-42.05
66676.9	-41.59
66778.5	-41.18
66867.45	-40.2
66940.4	-38.97
67001.15	-37.93
67064.15	-39.36
67155.55	-41.84
67267.9	-41.79
67382.15	-41.98
67510.95	-42.79
67635.35	-41.6
67743.8	-41.64
67841.25	-40.45
67925.15	-40.19
68010.3	-40.58
68089.45	-39.26
68162.45	-39.75
68238.45	-39.72
68306.95	-38.36
68368.9	-38.53
68430.3	-38.21
68491.1	-38.38
68552.05	-38.22
68612.5	-38.23
68673.4	-38.3
68732.6	-37.8
68792.5	-38.43
68851.85	-37.62
68909.5	-38.02
68967.85	-37.79
69020.4	-36.15
69074.3	-38.09
69131.9	-37.41
69188.25	-37.76
69244.1	-37.22
69296.25	-36.61
69347.95	-37.05
69400.75	-36.96
69453.25	-36.92
69504.55	-36.5
69554.15	-36.29
69604.8	-36.84
69654.75	-35.96
69703.45	-36.36
69757.1	-37.6
69849	-42.04
69988.3	-42.85
70135.6	-42.55
70286.4	-43.02
70439.35	-42.66
70593.55	-43.07
70742.25	-42.31
70896.15	-43.31
71055.4	-42.62
71206.55	-42.89
71360.95	-42.79
71515.05	-42.86
71644.1	-40.96
71738.2	-40
71813.5	-38.28
71884.45	-39.36
71960.15	-39.15
72035.7	-39.31
72109.6	-38.85
72181.4	-38.94
72252	-38.6
72319.65	-38.35
72388.75	-38.85
72457.15	-38.19
72522.1	-38.13
72587.9	-38.34
72652.75	-37.9
72716.9	-38.17
72782.7	-38.23
72848.2	-38.08
72911.55	-37.73
72975	-38.06
73039.6	-37.98
73101.35	-37.35
73159.55	-37.02
73219.4	-37.74
73281.05	-37.48
73340.95	-37.27
73401.7	-37.68
73462.05	-37.12
73522	-37.54
73582.45	-37.23
73642.15	-37.33
73699.45	-36.45
73756.25	-37.16
73814.4	-36.87
73873.95	-37.5
73931.95	-36.32
73984.9	-35.85
74040.85	-37.22
74131.6	-41.44
74256.95	-41.73
74384.7	-41.61
74513.7	-41.8
74661.55	-42.75
74814.5	-42.12
74963.6	-42.53
75109.4	-41.89
75254.25	-42.46
75392.1	-41.36
75504.2	-40.52
75599.75	-39.67
75683.55	-39.02
75759.05	-38.34
75829.65	-38.11
75907.45	-39.48
75996.6	-39.87
76087.25	-39.66
76177.95	-39.85
76264	-38.97
76344.85	-39.12
76427.2	-39.18
76508.4	-38.92
76587.1	-38.76
76661.15	-38.06
76730.95	-37.94
76801.5	-38.18
76872.4	-37.99
76947.85	-38.95
77025.1	-38.31
77096.2	-37.79
77171.95	-39.07
77259.95	-39.75
77349.9	-39.32
77435.2	-39.1
77519.25	-39.12
77604.35	-39.23
77688.05	-38.89
77767.95	-38.61
77845.4	-38.45
77922.35	-38.51
78000.45	-38.62
78078.55	-38.48
78156.65	-38.6
78235.7	-38.61
78311.6	-38
78389.2	-38.86
78468.65	-38.32
78541.3	-37.58
78610.05	-37.5
78679.65	-37.73
78751.6	-37.97
78824.15	-37.83
78895.85	-37.76
78968	-37.89
79039.35	-37.57
79111.25	-37.97
79183.5	-37.62
79253.7	-37.51
79322	-37.14
79390.6	-37.54
79460.25	-37.36
79529.35	-37.39
79596.7	-36.9
79664.35	-37.43
79732.15	-36.89
79799.2	-37.22
79867.25	-37.13
79935.2	-37.16
80004.6	-37.43
80074.3	-37.2
80141.75	-36.84
80209.7	-37.3
80279.15	-37.19
80349.3	-37.41
80421.95	-37.71
80496.45	-37.77
80568.55	-37.15
80637.45	-37.03
80706.7	-37.2
80775.9	-36.99
80843.35	-36.72
80911.45	-37.11
80980.85	-37.02
81051.4	-37.34
81123.55	-37.36
81193.4	-36.75
81259.05	-36.23
81323.55	-36.39
81390.1	-36.78
81460.45	-37.32
81531.8	-36.99
81602.65	-37.18
81673.8	-37.03
81743.45	-36.77
81810.55	-36.31
81875.85	-36.24
81941.35	-36.33
82006.5	-36.09
82072.4	-36.5
82140.3	-36.62
82208.85	-36.65
82275.9	-36.16
82341.45	-36.18
82407.7	-36.32
82476	-36.71
82546.2	-36.79
82616.25	-36.64
82685.7	-36.61
82752.95	-35.95
82819.05	-36.24
82885.35	-35.98
82949.7	-35.57
83013.05	-35.61
83078	-36.05
83160.9	-39.14
83257.5	-38.76
83342.75	-37.31
83420.75	-37.54
83505.9	-38.52
83600.15	-38.96
83698.75	-39.08
83792.3	-38.2
83886.3	-39.11
83982.35	-38.49
84078.15	-39.05
84177	-38.88
84279.6	-39.47
84387.7	-39.51
84493.85	-39.22
84601.6	-39.65
84712.9	-39.59
84821.7	-39.36
84937.15	-40.2
85058.95	-39.98
85176.05	-39.74
85301.25	-40.64
85429.3	-39.99
85551.85	-40.17
85680.7	-40.5
85818.95	-40.88
85958.6	-40.59
86091.8	-40.37
86206.6	-38.74
86303.7	-38.46
86406.2	-39.35
86513.35	-39.04
86612.65	-38.34
86709.1	-38.65
86806.75	-38.48
86901.4	-38.19
86994.5	-38.22
87086.4	-37.98
87176.9	-37.98
87269.4	-38.25
87368.45	-38.86
87469.6	-38.52
87565.5	-38.12
87655.5	-37.57
87744	-37.84
87836.1	-38.13
87927.75	-37.74
88017.7	-37.83
88107.65	-37.7
88195.65	-37.46
88285.35	-37.94
88376.1	-37.61
88469.4	-38.3
88565.75	-38.07
88659.65	-37.89
88763.45	-39.28
88874.4	-38.85
88983.75	-39.08
89094.15	-38.94
89206.55	-39.27
89320.35	-39.07
89437.85	-39.61
89558.65	-39.39
89674.6	-39.09
89788.3	-39.13
89901.4	-38.99
90019.65	-39.62
90141.7	-39.37
90265.8	-39.78
