# Asi_176 - PAGES 2K MUMBAS Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_176 - MUMBAS
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation: Krusic, P.J.  /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: MUMBAS
#	Location: Asia
#	Country: Nepal (NP)
#	Northernmost_Latitude: 27.67
#	Southernmost_Latitude: 27.67
#	Easternmost_Longitude: 87.2
#	Westernmost_Longitude: 87.2
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_176
#	Earliest_Year: 1546.0
#	Most_Recent_Year: 1995.0
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":"PAGES1"}{"database":"PAGES2"}{"database":"LMR_FM"}{"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##TRW	total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	TRW
1546.0	1.454
1547.0	1.416
1548.0	1.275
1549.0	0.935
1550.0	0.776
1551.0	1.143
1552.0	0.967
1553.0	1.224
1554.0	1.363
1555.0	1.477
1556.0	1.806
1557.0	1.321
1558.0	1.024
1559.0	0.993
1560.0	1.093
1561.0	1.006
1562.0	1.112
1563.0	0.978
1564.0	0.953
1565.0	1.072
1566.0	0.86
1567.0	0.93
1568.0	0.928
1569.0	0.745
1570.0	0.704
1571.0	0.693
1572.0	0.753
1573.0	0.746
1574.0	0.68
1575.0	0.684
1576.0	0.759
1577.0	0.641
1578.0	0.687
1579.0	0.573
1580.0	0.722
1581.0	0.627
1582.0	0.716
1583.0	0.671
1584.0	0.593
1585.0	0.795
1586.0	1.026
1587.0	0.894
1588.0	0.847
1589.0	0.724
1590.0	0.913
1591.0	0.931
1592.0	0.821
1593.0	1.235
1594.0	0.982
1595.0	1.09
1596.0	0.999
1597.0	0.846
1598.0	1.079
1599.0	0.963
1600.0	0.968
1601.0	0.849
1602.0	1.005
1603.0	0.728
1604.0	0.83
1605.0	0.848
1606.0	1.209
1607.0	1.14
1608.0	1.46
1609.0	1.554
1610.0	1.637
1611.0	1.232
1612.0	1.674
1613.0	1.659
1614.0	1.278
1615.0	1.202
1616.0	1.369
1617.0	0.865
1618.0	1.461
1619.0	1.292
1620.0	1.19
1621.0	0.812
1622.0	0.755
1623.0	0.87
1624.0	1.191
1625.0	0.812
1626.0	1.444
1627.0	1.087
1628.0	1.688
1629.0	1.352
1630.0	1.066
1631.0	1.141
1632.0	1.012
1633.0	1.126
1634.0	0.863
1635.0	0.877
1636.0	0.635
1637.0	0.756
1638.0	1.04
1639.0	1.02
1640.0	0.76
1641.0	0.787
1642.0	0.403
1643.0	0.484
1644.0	0.537
1645.0	0.61
1646.0	0.839
1647.0	0.776
1648.0	0.646
1649.0	0.964
1650.0	0.992
1651.0	0.939
1652.0	0.975
1653.0	0.892
1654.0	1.081
1655.0	1.007
1656.0	0.636
1657.0	0.99
1658.0	0.841
1659.0	0.957
1660.0	0.475
1661.0	0.8
1662.0	0.777
1663.0	0.678
1664.0	1.227
1665.0	0.951
1666.0	0.706
1667.0	0.916
1668.0	0.786
1669.0	0.47
1670.0	0.836
1671.0	0.959
1672.0	0.692
1673.0	0.982
1674.0	1.033
1675.0	0.738
1676.0	0.704
1677.0	0.799
1678.0	0.908
1679.0	0.973
1680.0	0.837
1681.0	0.647
1682.0	0.667
1683.0	0.837
