# GISP2/GRIP Stable Isotopes Stacked Record
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:17799
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/greenland/summit/gisp2/isotopes/stacked.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2011
# --------------------
# Title 
#	Study_Name: GISP2/GRIP Stable Isotopes Stacked Record 
# --------------------
# Investigators
#	Investigators: White, J.W.C.; Barlow, L.K.; Fisher, D.; Grootes, P.M.; Jouzel, J.; Johnsen, S.J.; Stuiver, M.; Clausen, H.B. 
# --------------------
# Description_and_Notes
# 	Description: This file contains stable isotope (delta 18O) data from six ice cores five from the area surrounding the GRIP deep ice core, and one from GISP2
#	(the "B" core).  Dating control was achieved as described in White et al., (1997).  For the GISP2 core, the timescale given here is NOT identical tothe official GISP2 timescale in the file gisp2age.dat.
#
#	GRIP892
# --------------------
# Publication
#	Authors: J.W.C. White, L.K. Barlow, D. Fisher, P.M. Grooes, J. Jouzel, S.J. Johnsen, M. Stuiver, H.B. Clausen
#	Published_Date_or_Year: 1997
#	Published_Title: The climate signal in the stable isotopes of snow from Summit, Greenland
#	Journal_Name: Journal of Geophysical Research
#	Volume: 102		
#	Edition: 	
#	Issue: 
#	Pages: 26425-26439
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: The winter d18O signal is extracted from 7 Greenland ice cores covering the past -700 years. To filter out noise and local variations in the 7 isotope records a principal component analysis is carried out on the ice core data. A comparison between the time series of the first principal component (PC1) with 67 years of winter (December to March) temperature measurements from 3 southern Greenland synoptic stations shows highly significant correlations. Southern Greenland winter temperatures are known to be greatly influenced by the North Atlantic Oscillation (NAO). A good proxy for southern Greenland temperatures is therefore expected to reveal at least parts of the NAO signal. It is shown that the PC1 time series indeed is significantly correlated to the NAO during the winter months. The inclusion of ice core winter season d18O time series in future multiproxy NAO reconstructions is therefore recommended.
# --------------------
# Funding_Agency
#	Funding_Agency_Name: 
#	Grant:
# --------------------
# Site_Information
#	Site_Name: GRIP
#	Location: North America>Greenland
#	Country: 
#	Northernmost_Latitude: 72.58
#	Southernmost_Latitude: 72.58
#	Easternmost_Longitude: -37.63
#	Westernmost_Longitude: -37.63
#	Elevation: 3246 m
# --------------------
# Data_Collection
#	Collection_Name: 89GRIP02
#	Earliest_Year: 1772
#	Most_Recent_Year: 1986
#	Time_Unit: y_ad
#	Notes: {"database":"LMR_FM"}
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age,,,years AD,,,,,N
##d18O	delta 18 oxygen,,,permil SMOW,,Ice Cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age	d18O
1986	-34.16
1985	-34.57
1984	-34.93
1983	-35.83
1982	-35.73
1981	-33.98
1980	-36
1979	-34.99
1978	-32.51
1977	-33.05
1976	-34.46
1975	-34.68
1974	-34.62
1973	-35.96
1972	-35.91
1971	-35.26
1970	-34.58
1969	-35.54
1968	-34.26
1967	-35.69
1966	-34.85
1965	-32.24
1964	-33.73
1963	-35.28
1962	-33.94
1961	-33.42
1960	-33.56
1959	-33.49
1958	-36.14
1957	-37.27
1956	-36.21
1955	-35.79
1954	-35.19
1953	-33.6
1952	-34.35
1951	-35.57
1950	-34.82
1949	-36.64
1948	-34.47
1947	-33.72
1946	-33.23
1945	-33.43
1944	-35.82
1943	-35.22
1942	-33.24
1941	-34.01
1940	-35.83
1939	-34.19
1938	-36.6
1937	-36.8
1936	-33.98
1935	-34.18
1934	-34.74
1933	-34.82
1932	-33.87
1931	-35.94
1930	-33.86
1929	-33.2
1928	-34.54
1927	-36.14
1926	-35.72
1925	-34.9
1924	-36.6
1923	-36.31
1922	-37.37
1921	-37.34
1920	-35.83
1919	-36.35
1918	-35.4
1917	-36.98
1916	-33.76
1915	-34.92
1914	-36.15
1913	-35.55
1912	-34.75
1911	-34.6
1910	-36.72
1909	-35.62
1908	-33.55
1907	-35.59
1906	-35.73
1905	-36.31
1904	-34.5
1903	-36.06
1902	-33.85
1901	-34.09
1900	-34.99
1899	-34.68
1898	-35.81
1897	-35.69
1896	-35.11
1895	-34.88
1894	-35.48
1893	-34.75
1892	-34.46
1891	-35.2
1890	-36.04
1889	-34.76
1888	-34.26
1887	-35.21
1886	-35.83
1885	-36.32
1884	-35.56
1883	-36
1882	-35.63
1881	-34.46
1880	-35.21
1879	-35.89
1878	-34.75
1877	-34.59
1876	-34.37
1875	-34.21
1874	-36.23
1873	-36.89
1872	-35.33
1871	-33.42
1870	-33.37
1869	-35.43
1868	-35.56
1867	-35.66
1866	-36.79
1865	-36.83
1864	-36.02
1863	-37.29
1862	-36.58
1861	-36.3
1860	-34.58
1859	-35.55
1858	-35.71
1857	-35.42
1856	-35.53
1855	-36.5
1854	-35.91
1853	-33.98
1852	-34.41
1851	-34.49
1850	-35.86
1849	-36.95
1848	-36.62
1847	-35.51
1846	-35.09
1845	-33.75
1844	-34.38
1843	-36.01
1842	-35.21
1841	-34.16
1840	-34.12
1839	-36.08
1838	-33.43
1837	-34.65
1836	-36.81
1835	-37
1834	-36.79
1833	-35.54
1832	-35.99
1831	-33.16
1830	-34.56
1829	-34.87
1828	-34.42
1827	-34.01
1826	-36.08
1825	-35.78
1824	-36.17
1823	-35.3
1822	-34.9
1821	-36.94
1820	-34.7
1819	-35.15
1818	-36.46
1817	-36.9
1816	-35.42
1815	-34.48
1814	-36.01
1813	-37.08
1812	-33.61
1811	-35.59
1810	-35.97
1809	-34.25
1808	-34.53
1807	-35.35
1806	-37.19
1805	-35
1804	-32.9
1803	-33.51
1802	-35.72
1801	-35.11
1800	-33.76
1799	-35.09
1798	-36.92
1797	-37.06
1796	-34.93
1795	-35.42
1794	-34.35
1793	-35.96
1792	-33.6
1791	-34.25
1790	-36.12
1789	-36.3
1788	-35.97
1787	-34.15
1786	-33.45
1785	-35.1
1784	-34.61
1783	-36.26
1782	-35.37
1781	-34.2
1780	-36.97
