# Cascayunga Cave, Peru 1000 Year Stalagmite Oxygen Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:8630
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/speleothem/southamerica/peru/cascayunga2009.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Speleothems
#--------------------
# Contribution_Date
#	Date: 2009-12-01
#--------------------
# Title
#	Study_Name: Cascayunga Cave, Peru 1000 Year Stalagmite Oxygen Isotope Data
#--------------------
# Investigators
#       Investigators: Cheng, H.; Edwards, R.L.; Khider, D.; Sinha, A.; Stott, L.D.; Reuter, J. 
#--------------------
# Description_and_Notes
#	Description: Oxygen isotope data (d18O) from stalagmites from Cascayunga Cave, Peru. 
#--------------------
# Publication 
#       Authors: Cheng, H.; Edwards, R.L.; Khider, D.; Sinha, A.; Stott, L.D.; Reuter, J.  
#       Published_Date_or_Year: 2009
#       Published_Title: A new perspective on the hydroclimate variability in northern South America during the Little Ice Age. 
#       Journal_Name: Geophys. Res. Lett.
#       Volume: 36
#       Edition: 
#       Issue: L21706
#       Pages: 449-454
#       DOI: 10.1029/2009GL041051
#       Online_Resource: 
#       Full_Citation: Reuter, J., L. Stott, D. Khider, A. Sinha, H. Cheng,  and R.L. Edwards. 2009.  A new perspective on the hydroclimate variability  in northern South America during the Little Ice Age.  Geophys. Res. Lett., 36, L21706, doi:10.1029/2009GL041051 
#       Abstract: An absolute dated speleothem oxygen isotope (d18O) record  from northeastern Peru documents monsoon precipitation  variability over northern South America during the past  that 1000 years and indicates the annual precipitation  in the 15th through the 18th centuries, the so-called  Little Ice Age (LIA), was on average ~10% higher than  during the 20th century. Over the 20th century recurrent  modes of seasonal rainfall variability across northern  South America were associated with discrete sea surface  temperature anomaly patterns within the Atlantic and  Pacific Oceans. Calling upon these SST-rainfall  teleconnectivity patterns, and paleo-SST reconstructions  that span the past 8 centuries, higher annual rainfall  across northern South America during the LIA is attributed  to cooler boreal spring SSTs in the tropical North Atlantic. Weaker co-variance between north Atlantic SSTs and the  South American Monsoon System (SAMS) rainfall during  the 20th century suggests that ENSO has become a more dominant influence than it was during the LIA.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation (NSF)
#       Grant: 0502615, 0823554, 0502535
#------------------
# Site_Information 
#       Site_Name: Cascayunga Cave, Peru
#       Location: South America>Peru
#	Country: Peru 
#	Northernmost_Latitude: -6.067
# 	Southernmost_Latitude: -6.067
# 	Easternmost_Longitude: -77.183
# 	Westernmost_Longitude: -77.183
# 	Elevation: 900 m  
#------------------
# Data_Collection   
#	Collection_Name: 09peru01a
#	Earliest_Year: 1088
#	Most_Recent_Year: 2005
#	Time_Unit: y_ad
#	Core_Length: 
#	Notes: {"database":"LMR_FM"} 
#------------------
# Species
#	Species_Name: 
#	Common_Name: 
#------------------
# Chronology: 
# 1. Table S1: Uranium-Thorium Ages for CAS-D
#230Th dating results.  The error is 2sigma.
#
#Sample         238U       232Th      230Th/232Th      d234U*       230Th/238U     230Th Age    230Th AgeBP    230Th Age (AD)
#Number        (ppb)       (ppt)    (atomic x10-6)   (measured)     (activity)    (uncorrected)  (corrected)   (corrected)
#
#CAS-D-10    354.7�0.4      1�10     30000�420000      1163�2     0.00335�0.00007     169�4         112�4       1838�4
#CAS-D-t     331.5�0.6      4�10      12000�34000      1177�6     0.00812�0.00013     407�6         351�6       1599�6
#CAS-D-5     308.7�0.3     50�10       1000�250        1134�2     0.00937�0.00009     478�5         421�5       1529�5
#CAS-D-6     281.8�0.3     10�10       4500�4600       1184�4     0.01106�0.00011     553�5         496�5       1454�5
#CAS-D-2     212.5�0.2     10�10       6000�6000       1190�2     0.01847�0.00014     923�7         866�7       1084�7
#CAS-D-12    286.1�0.3     10�10      11000�14000      1190�2     0.01918�0.00011     958�6         901�6       1049�6
#CAS-D-13    326.3�0.3     20�10       6500�4100       1195�2     0.02168�0.00011    1081�6        1024�6        926�6
#CAS-D-14    269.0�0.3      1�10    120000�1600000     1203�2     0.02468�0.00013    1227�7        1170�7        780�7
#CAS-D-b     424.7�0.8     90�10       2300�250        1209�5     0.02907�0.00016    1439�9        1383�9        567�9
#CAS-A-t     394.5�0.8     390�10        34�2          1166�5     0.00202�0.00007     89�7          33�7        1917�7
#
#
#Lamda230 = 9.1577 x 10-6 y-1, Lamda234 = 2.8263 x 10-6 y-1, Lamda238 = 1.55125 x 10-10 y-1.
#*d234U=([234U/238U]activity-1)�1000.
#**d234UInitial calculated based on 230Th age (T), i.e., d234Uinitial=d234Umeasured�eLamda234 � T.
#Corrected 230Th ages assume an initial 230Th /230Th atomic ratio of (4.4�2.2)�10-6.
#Those are the values for a material at secular equilibrium with the bulk earth 232Th/238U value of 3.8.
#Errors are arbitrarily assumed to be 50%.
#***BP is Before Present (1950 AD)
#
# 
#
# 
#
#
#
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , , years AD, , , , ,N
##d18O	delta 18 Oxygen,,,permil VPDB,,Speleothems,,,N
##depth	depth in core, , , cm, , , , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	depth
2005.670	-6.102	0.005
2004.366	-6.987	0.01
2003.062	-6.841	0.015
2001.758	-7.136	0.02
2000.454	-6.968	0.025
1999.150	-6.972	0.03
1997.846	-6.713	0.035
1996.542	-6.899	0.04
1995.238	-6.72	0.045
1993.934	-6.938	0.05
1992.630	-6.728	0.055
1991.326	-6.558	0.06
1990.022	-6.786	0.065
1988.718	-7.179	0.07
1987.414	-6.968	0.075
1986.110	NAN	0.08
1984.806	-6.935	0.085
1983.503	-7.304	0.09
1982.199	-7.037	0.095
1980.895	-7.007	0.1
1979.591	-6.912	0.105
1978.287	-6.687	0.11
1976.983	-6.781	0.115
1975.679	-6.985	0.12
1974.375	-6.844	0.125
1973.071	-6.81	0.13
1971.767	-7.013	0.135
1970.463	-7.018	0.14
1969.159	-6.843	0.145
1967.855	-6.917	0.15
1966.551	-6.708	0.155
1965.247	-6.743	0.16
1963.943	-6.801	0.165
1962.639	-6.754	0.17
1961.335	NAN	0.175
1960.031	-6.473	0.185
1958.727	-6.855	0.195
1957.423	-6.793	0.205
1956.119	-6.896	0.215
1954.815	-6.847	0.225
1953.511	-6.706	0.235
1952.207	-6.731	0.245
1950.903	-6.696	0.255
1949.599	-6.88	0.265
1948.295	-6.885	0.275
1946.991	-6.887	0.285
1945.687	-6.808	0.295
1944.383	-6.77	0.305
1943.079	-6.828	0.315
1941.775	-6.905	0.325
1940.471	NAN	0.335
1939.168	-6.805	0.345
1937.864	-6.768	0.355
1936.560	-6.875	0.365
1935.256	-7.112	0.375
1933.952	-6.877	0.385
1932.648	-6.907	0.395
1931.344	-6.94	0.405
1930.040	-6.875	0.415
1928.736	-6.805	0.425
1927.432	-6.725	0.435
1926.128	-6.754	0.445
1924.824	-7.199	0.455
1923.520	-6.991	0.465
1922.216	-7.06	0.475
1920.912	-6.891	0.485
1919.608	NAN	0.49
1918.304	-7.016	0.495
1917.000	NAN	0.5
1915.696	-7.019	0.505
1914.392	-6.591	0.51
1913.088	-6.284	0.515
1911.784	-6.868	0.52
1910.480	-6.885	0.525
1909.176	-7.159	0.53
1907.872	-7.053	0.535
1907.462	-6.751	0.004
1905.214	-6.971	0.02
1902.404	-6.876	0.04
1899.594	-6.824	0.06
1896.784	-6.771	0.08
1893.974	-6.96	0.1
1891.164	-6.967	0.12
1888.354	-6.819	0.14
1885.544	-7.041	0.16
1882.734	-7.027	0.18
1879.924	-7	0.2
1877.114	-7.076	0.22
1874.305	-6.944	0.24
1871.495	-7.282	0.26
1868.685	-7.154	0.28
1865.875	-7.338	0.3
1861.379	NAN	0.332
1856.883	-7.174	0.364
1852.387	-7.164	0.396
1847.891	-7.004	0.428
1843.395	-6.792	0.46
1838.899	-6.97	0.492
1834.403	-7.349	0.524
1829.907	-7.559	0.556
1825.411	-7.486	0.588
1820.916	-7.344	0.62
1817.871	-7.328	0.642
1814.827	-7.463	0.663
1811.783	-7.364	0.685
1808.739	-7.497	0.707
1805.695	-7.606	0.728
1802.651	-7.534	0.75
1798.904	-7.444	0.777
1795.158	-7.526	0.803
1791.411	-7.801	0.83
1787.664	-7.643	0.857
1783.918	-7.518	0.883
1780.171	-7.332	0.91
1776.467	-7.208	0.936
1772.763	-7.195	0.963
1769.059	-7.36	0.989
1765.355	-8.106	1.015
1761.651	-7.613	1.042
1757.947	-7.494	1.068
1754.243	-7.57	1.095
1750.539	-7.601	1.121
1746.835	-7.541	1.147
1743.131	-7.538	1.174
1739.427	-7.482	1.2
1736.617	-7.787	1.22
1733.807	-7.823	1.24
1730.997	-7.465	1.26
1728.187	-7.543	1.28
1725.377	-7.473	1.3
1722.567	-7.327	1.32
1719.757	-7.226	1.34
1716.948	-7.413	1.36
1714.138	-6.968	1.38
1711.328	-7.174	1.4
1708.518	-7.689	1.42
1705.708	-7.481	1.44
1702.898	-7.906	1.46
1700.088	-7.631	1.48
1697.278	-7.687	1.5
1693.146	-7.583	1.529
1689.013	-7.599	1.559
1684.881	-7.462	1.588
1680.887	-7.571	1.617
1676.984	-7.476	1.644
1673.081	-7.56	1.672
1669.178	-7.503	1.7
1665.666	-7.423	1.725
1662.154	-7.567	1.75
1658.641	-7.54	1.775
1655.129	-7.66	1.8
1651.616	-7.687	1.825
1648.104	-7.747	1.85
1644.591	-7.852	1.875
1641.079	-7.807	1.9
1637.567	-7.759	1.925
1634.054	-7.584	1.95
1630.542	-8.077	1.975
1627.029	-7.988	2
1623.517	-8.081	2.025
1620.004	-7.643	2.05
1616.492	-8.083	2.075
1612.979	-7.909	2.1
1609.467	-7.707	2.125
1605.955	-7.84	2.15
1602.793	-7.588	2.173
1599.632	-7.449	2.195
1598.438	-7.542	2.218
1597.735	-7.605	2.24
1597.032	-7.627	2.263
1596.329	-7.798	2.285
1595.626	-7.867	2.308
1594.923	-7.835	2.33
1594.220	-7.677	2.353
1593.517	-7.748	2.375
1592.814	-7.712	2.398
1592.111	-7.69	2.42
1591.408	-7.665	2.443
1590.705	-7.675	2.465
1590.002	-7.506	2.488
1589.299	-7.579	2.51
1588.596	-7.602	2.533
1587.893	-7.497	2.555
1587.190	-7.382	2.578
1586.487	NAN	2.6
1585.576	-7.385	2.629
1584.665	-7.821	2.658
1583.753	-8.067	2.688
1582.842	-8.056	2.717
1581.931	-8.009	2.746
1581.020	-7.992	2.775
1580.108	-7.963	2.804
1579.197	-7.71	2.833
1578.286	-7.627	2.863
1577.375	-7.811	2.892
1576.463	-7.489	2.921
1575.552	-7.647	2.95
1575.240	-7.566	2.96
1574.927	-7.567	2.97
1574.615	NAN	2.98
1574.302	-7.591	2.99
1573.990	-7.595	3
1573.209	-7.618	3.025
1572.428	-7.477	3.05
1571.647	-7.691	3.075
1570.866	-7.634	3.1
