# Tzabnah Cave, Mexico 1500 Year Speleothem Oxygen Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:9791
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/speleothem/northamerica/mexico/tzabnah2010.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Speleothems
#--------------------
# Contribution_Date
#	Date: 2010-09-01
#--------------------
# Title
#	Study_Name: Tzabnah Cave, Mexico 1500 Year Speleothem Oxygen Isotope Data
#--------------------
# Investigators
#       Investigators: Medina-Elizalde, M.; Burns, S.J.; Lea, D.W.; Asmerom, Y.; Gunten, L.V.; Polyak, V.J.; Vuille, M.; Karmalkar, A. 
#--------------------
# Description_and_Notes
#	Description: Absolutely-dated, high-resolution stalagmite delta18O record  from the northwest Yucat�n Peninsula that provides a detailed  picture of climate variability during the last 1500 years.  In 2004 we collected a 45 cm stalagmite specimen, named Chaac  after the Maya god of rain, from cave "Tzabnah" in the village  of Tecoh.  The speleothem time scale is based on 12 absolute  U/Th dates. We applied a polynomial and piecewise linear model  and found a maximum age difference between these models of  31 years during the Medieval Climate Anomaly time interval.  To test the age model in the critical interval defining the  TCP we counted laminations and compared the results to the  U/Th age model. The average number of laminations in the  time interval between CE 918 and 820, which corresponds to  98 Th-years, is 85�10. This test provides an independent  confirmation of the U/Th age model. The U/Th date of C.E. 942  corresponding to the onset of the Medieval Climate Anomaly  in Chaac is comparable to the age indicated by the well-dated  (Th-dating errors <=5 years) subtropical China stalagmite d18O  record for this same event (Zhang et al., 2008). This observation  and the laminae counting suggest that the error in the absolute  chronology in Chaac is no larger than �10 years during the  Terminal Classic Period. 
#--------------------
# Publication 
#       Authors: Medina-Elizalde, M.; Burns, S.J.; Lea, D.W.; Asmerom, Y.; Gunten, L.V.; Polyak, V.J.; Vuille, M.; Karmalkar, A. 
#       Published_Date_or_Year: 2010
#       Published_Title: High resolution stalagmite climate record from the Yucatán Peninsula spanning the Maya terminal classic period.
#       Journal_Name: Earth Planet. Sci. Lett.
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1016/j.epsl.2010.08.016
#       Online_Resource: 
#       Full_Citation: Medina-Elizalde, M., S.J. Burns, D.W. Lea, Y. Asmerom, L. von Gunten, V. Polyak, M. Vuille, and A. Karmalkar. 2010. High resolution stalagmite climate record from the Yucatán Peninsula spanning the Maya terminal classic period. Earth Planet. Sci. Lett. doi:10.1016/j.epsl.2010.08.016 
#       Abstract: The decline of the Classic Maya civilization was complex and geographically variable, and occurred over a ~150-year interval, known as the Terminal Classic Period (TCP, C.E. 800-950). Paleoclimate studies based on lake sediments from the Yucatán Peninsula lowlands suggested that drought prevailed during the TCP and was likely an important factor in the disintegration of the Classic Maya civilization. The lacustrine evidence for decades of severe drought in the Yucatán Peninsula, however, does not readily explain the long 150-year socio-political decline of the Classic Maya civilization. Here we present a new, absolute-dated, high resolution stalagmite d18O record from the northwest Yucatán Peninsula that provides a much more detailed picture of climate variability during the last 1500 years. Direct calibration between stalagmite d18O and rainfall amount offers the first quantitative estimation of rainfall variability during the Terminal Classic Period. Our results show that eight severe droughts, lasting from 3 to 18 years, occurred during major depopulation events of Classic Maya city-states. During these droughts, rainfall was reduced by 52% to 36%. The number and short duration of the dry intervals help explain why the TCP collapse of the Mayan civilization occurred over 150 years. 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation
#       Grant: OCE 0602362
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US NOAA/UCAR 
#       Grant: Postdoctoral Fellowship
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Swiss National Science Foundation
#       Grant: PBBEP2-126056
#------------------
# Site_Information 
#       Site_Name: Tzabnah Cave, Tecoh, Yucatan Peninsula, Mexico
#       Location: North America>Mexico
#	Country: Mexico 
#	Northernmost_Latitude: 20.75
# 	Southernmost_Latitude: 20.75
# 	Easternmost_Longitude: -89.466667
# 	Westernmost_Longitude: -89.466667
# 	Elevation: 20 m  
#------------------
# Data_Collection   
#	Collection_Name: 10mexi01a
#	Earliest_Year: 487
#	Most_Recent_Year: 2004
#	Time_Unit: y_ad
#	Core_Length: 
#	Notes: {"database":"LMR_FM"} 
#------------------
# Species
#	Species_Name: 
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
#
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , , years AD, , , , ,N
##d18O	delta 18 Oxygen,,,permil VPDB,,Speleothems,,,N
##depth	depth in core, , , cm, , , , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	depth
2004.00	-4.65	0
2001.67	-5.31	0.06
2000.50	-6.11	0.09
2000.11	-6.17	0.1
1999.33	-6.19	0.12
1998.16	-5.69	0.15
1996.22	-4.91	0.2
1995.83	-5.25	0.21
1994.27	-5.13	0.25
1993.49	-5.16	0.27
1992.33	-4.86	0.3
1991.16	-5.08	0.33
1990.38	-4.84	0.35
1989.99	-5.04	0.36
1988.82	-4.92	0.39
1988.43	-4.82	0.4
1987.65	-4.97	0.42
1986.49	-5.12	0.45
1985.32	-4.95	0.48
1984.54	-5.24	0.5
1984.15	-5.33	0.51
1982.99	-5.39	0.54
1982.60	-5.42	0.55
1981.82	-5.39	0.57
1980.65	-5.24	0.6
1979.49	-5.27	0.63
1978.71	-5.51	0.65
1978.32	-5.29	0.66
1977.15	-5.4	0.69
1976.76	-5.36	0.7
1975.98	-5.42	0.72
1974.81	-5.91	0.75
1973.65	-5.59	0.78
1972.87	-5.74	0.8
1972.48	-5.83	0.81
1971.31	-6.02	0.84
1970.92	-5.81	0.85
1970.14	-6.02	0.87
1968.98	-5.98	0.9
1967.81	-5.94	0.93
1967.03	-5.92	0.95
1966.64	-5.96	0.96
1965.48	-5.83	0.99
1965.09	-5.2	1
1964.31	-6.03	1.02
1963.14	-5.33	1.05
1961.97	-5.59	1.08
1961.19	-4.78	1.1
1960.80	-4.81	1.11
1959.64	-5.11	1.14
1959.25	-4.52	1.15
1958.47	-4.79	1.17
1957.30	-4.93	1.2
1956.14	-4.65	1.23
1955.36	-5.46	1.25
1954.97	-4.79	1.26
1953.80	-4.89	1.29
1953.41	-5.36	1.3
1952.63	-4.9	1.32
1951.47	-5.55	1.35
1950.30	-5.38	1.38
1949.52	-4.9	1.4
1947.57	-4.68	1.45
1946.79	-4.97	1.47
1945.63	-4.88	1.5
1944.46	-4.7	1.53
1943.68	-4.97	1.55
1943.29	-5.02	1.56
1942.13	-4.83	1.59
1941.74	-4.61	1.6
1940.96	-4.84	1.62
1939.79	-4.76	1.65
1938.63	-4.97	1.68
1937.85	-5.12	1.7
1937.46	-5.03	1.71
1936.29	-5.06	1.74
1935.90	-4.88	1.75
1935.12	-5.12	1.77
1933.95	-5.62	1.8
1932.79	-5.68	1.83
1932.01	-5.31	1.85
1931.62	-5.55	1.86
1930.45	-5.74	1.89
1930.06	-4.76	1.9
1929.28	-5.3	1.92
1928.12	-5.02	1.95
1926.95	-4.99	1.98
1926.17	-4.76	2
1925.78	-4.96	2.01
1924.62	-4.97	2.04
1924.23	-4.83	2.05
1922.28	-4.89	2.1
1921.11	-4.96	2.13
1920.33	-5.01	2.15
1919.94	-4.95	2.16
1918.78	-5.16	2.19
1918.39	-5.61	2.2
1917.61	-4.84	2.22
1916.44	-5.1	2.25
1915.28	-6	2.28
1914.50	-4.52	2.3
1914.11	-5.13	2.31
1912.94	-5.01	2.34
1912.55	-3.84	2.35
1911.77	-3.9	2.37
1910.61	-4.67	2.4
1909.44	-4.36	2.43
1908.66	-5.08	2.45
1908.27	-5.94	2.46
1907.11	-5.35	2.49
1906.72	-5.5	2.5
1905.94	-6.49	2.52
1904.77	-5.65	2.55
1903.60	-5.41	2.58
1902.82	-5.59	2.6
1902.43	-5.8	2.61
1901.27	-6.78	2.64
1900.88	-5.77	2.65
1900.10	-5.6	2.67
1898.93	-5.99	2.7
1897.77	-5.47	2.73
1896.99	-5.27	2.75
1896.60	-6.19	2.76
1895.43	-5.15	2.79
1895.04	-5.15	2.8
1894.26	-5.53	2.82
1893.10	-5.26	2.85
1891.93	-5.58	2.88
1891.15	-5.48	2.9
1890.76	-5.27	2.91
1889.59	-5.38	2.94
1889.20	-5.79	2.95
1888.42	-5.44	2.97
1887.26	-5.96	3
1886.09	-6.22	3.03
1885.31	-4.94	3.05
1884.92	-5.72	3.06
1883.76	-4.77	3.09
1883.37	-4.72	3.1
1882.59	-5.11	3.12
1881.42	-4.82	3.15
1880.26	-4.75	3.18
1879.48	-5.23	3.2
1877.53	-5.21	3.25
1875.58	-5.12	3.3
1873.64	-5.11	3.35
1871.69	-4.72	3.4
1869.75	-4.08	3.45
1867.80	-4.04	3.5
1865.86	-4.4	3.55
1863.91	-4.53	3.6
1861.96	-4.75	3.65
1860.02	-4.93	3.7
1858.07	-5.07	3.75
1856.13	-5.42	3.8
1854.18	-5.35	3.85
1852.24	-5.7	3.9
1848.34	-5.21	4
1844.45	-5.09	4.1
1842.51	-5.01	4.15
1840.56	-5.23	4.2
1838.62	-5.18	4.25
1836.67	-6	4.3
1832.78	-6.05	4.4
1828.89	-5.5	4.5
1825.00	-5.36	4.6
1821.10	-6.26	4.7
1817.21	-6.51	4.8
1815.27	-5.79	4.85
1813.32	-5.17	4.9
1811.38	-5.35	4.95
1809.43	-5.76	5
1805.54	-6.3	5.1
1801.65	-6.67	5.2
1797.76	-5.85	5.3
1793.86	-5.44	5.4
1789.97	-6.2	5.5
1788.03	-6.22	5.55
1786.08	-6.3	5.6
1784.14	-6.42	5.65
1782.19	-6.81	5.7
1780.24	-6.94	5.75
1778.30	-6.91	5.8
1776.35	-6.65	5.85
1774.41	-6.16	5.9
1772.46	-6.15	5.95
1770.52	-6.41	6
1768.57	-5.96	6.05
