# Amedee Coral Elemental Ratios and Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:1877
# Online_Resource: http://www.ncdc.noaa.gov/paleo/image/coral/ncqtr13c.gif
# Online_Resource: http://www.ncdc.noaa.gov/paleo/image/coral/ncqtr18o.gif
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/amedee_2002.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date:  1999-01
#--------------------
# Title
#	Study_Name: Amedee Coral Elemental Ratios and Isotope Data
#--------------------
# Investigators
#       Investigators: Quinn, T. M.; Crowley, T. J.; Taylor, F. W.; Henin, C.; Joannot, P.; Join, Y.
#--------------------
# Description_and_Notes
#	Description: Precision (+/-2sigma) was monitored by daily analyses of a powdered calcite standard (NBS-20) and was better than 0.08 per mil for both oxygen and carbon.  The average standard deviation of forty-six replicate analyses of coral samples is 0.10 per mil for oxygen and 0.07 per mil carbon.  
#--------------------
# Publication 
#       Authors: Quinn, T. M.; Crowley, T. J.; Taylor, F. W.; Henin, C.; Joannot, P.; Join, Y.
#       Published_Date_or_Year:  1999      
#       Published_Title: A multicentury stable isotope record from a New Caledonia coral: Interannual and decadal SST variability in the southwest Pacific since 1657
#       Journal_Name: Paleoceanography
#       Volume: 13
#       Edition: 4
#       Issue: 
#       Pages: 412-426
#       DOI: 
#       Online_Resource: http://www.marine.usf.edu/PPBlaboratory/paleolab_pdfs/Quinn_etal_PO_98PA00401.pdf
#       Full_Citation: Quinn, T.M., T.J. Crowley, F.W. Taylor, C. Henin, P. Joannot, and Y. Join, 1998, A multicentury stable isotope record from a New Caledonia coral: Interannual and decadal SST variability in the southwest Pacific since 1657; Paleoceanography, 13, 4, 412-426. 
#       Abstract: A 335 year stable isotope record from a New Caledonia coral (22S, 166E) helps fill a large gap in historical climate reconstructions. Although the long-term coral delta 18o-based sea surface temperature (SST) trend is one of warming, there are notable decadal fluctuations, especially in the early 18th and early 19th centuries. Mean annual SSTs between 1658 and 1900 are estimated to be ~0,3 degrees Celsius lower than the 20th century average, with interdecadal excursions of 0.5-0.8 degrees Celsius. Time series analyses of the coral isotope record reveals significant concentrations of variance in the El Nino band; an interdecadal spectral peak is present, but its robustness requires additional statistical evaluation. A secular but irregular decrease in coral delta 13c values begins in the mid-1800s and may reflect the anthropogenic perturbation of the carbon reservoir. These and other results indicate that the New Caledonia coral isotope record is a valuable source of information on southwest Pacific climate history.
#--------------------
# Publication 
#       Authors: Crowley, T. J.; Quinn, T. M.; Taylor, F. W.; Henin C.; Joannot, P.
#       Published_Date_or_Year:  1997      
#       Published_Title: Evidence for a Volcanic Cooling Signal in a 335 Year Coral Record from New Caledonia
#       Journal_Name: Paleoceanography
#       Volume: 12
#       Edition:
#       Issue: 
#       Pages: 633-639
#       DOI: 
#       Online_Resource: http://scholarcommons.usf.edu/cgi/viewcontent.cgi?article=1107&context=msc_facpub
#       Full_Citation: Quinn, T.M., T.J. Crowley, F.W. Taylor, C. Henin, P. Joannot, and Y. Join, 1998, A multicentury stable isotope record from a New Caledonia coral: Interannual and decadal SST variability in the southwest Pacific since 1657; Paleoceanography, 13, 4, 412-426. 
#       Abstract: Although volcanic cooling events have been detected in tree ring records, their occurrence in marine records has received much less attention. Herein we report results from a 335-year oxygen isotope record (1657-1992) from a New Caledonia coral indicating that as many as 16 interannual-scale cooling events occur within 1 year of a volcanic eruption as determined by ice core records. There are also pentadavdecadal-scale cooling events beginning in 1675,1813, and 1903 that immediately postdate volcanic eruptions. However, the interannual correspondences are complicated by the fact that some of the cooling events also coincide with El Niños, which cause cooling in this part of the western South Pacific. If our conclusions are substantiated by further work, occurrence of distinct volcanic cooling signals may enable refinement of coral chronologies by use of the "event stratigraphic" approach, with the most promising correlation horizons being ässociated with the following eruptions: 1808 (Unknown), 18 13-1 82 1 (several eruptions), 1835 (Coseguina), 1883 (Krakatau), and possibly 1963 (Agung).
#------------------
# Funding_Agency 
#       Funding_Agency_Name: National Science Foundation
#       Grant: ATM-9529109
#------------------
# Funding_Agency 
#       Funding_Agency_Name: National Oceanic and Atmospheric Administration
#       Grant: NA63GP0546
#------------------
# Funding_Agency 
#       Funding_Agency_Name: National Oceanic and Atmospheric Administration
#       Grant: NA76GP0505
#------------------
# Site_Information 
#       Site_Name: Amedee Island, New Caledonia
#       Location: Ocean>Pacific Ocean>South Pacific Ocean>Melanesia>New Caledonia
#	Country: New Caledonia 
#	Northernmost_Latitude: -22.48 
# 	Southernmost_Latitude: -22.48 
# 	Easternmost_Longitude: 166.45 
# 	Westernmost_Longitude: 166.45 
# 	Elevation:  -3m  
#------------------
# Data_Collection   
#	Collection_Name: 99newc01a 
#	Earliest_Year: 1657 
#	Most_Recent_Year: 1992 
#	Time_Unit: Years AD 
#	Core_Length: 3.5 m
#	Notes: These data have been interpolated at 4 samples/year using AnalySeries
#------------------
# Species 
#	Species_Name: Porites lutea
#	Common_Name: Finger Coral
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , ,years AD, , Corals and Sclerosponges, , Analyseries depth to age converstion,N
##del13c	delta 13 Carbon, Porites lutea, , per mil VPDB, , Corals and Sclerosponges, , instrument: isotope ratio mass spectrometer,N
##del18o	delta 18 Oxygen, Porites lutea, , per mil VPDB, , Corals and Sclerosponges, , instrument: isotope ratio mass spectrometer,N 		
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
age_AD	del13c	del18o
1992.75	-1.89	-4.25
1992.5	-1.63	-4.54
1992.25	-1.38	-4.74
1992	-1.36	-4.51
1991.75	-1.45	-4.17
1991.5	-1.39	-4.34
1991.25	-1.18	-4.68
1991	-1.5	-4.51
1990.75	-1.68	-4.19
1990.5	-1.63	-4.47
1990.25	-1.26	-4.8
1990	-1.3	-4.59
1989.75	-1.4	-4.26
1989.5	-1.66	-4.63
1989.25	-1.56	-4.71
1989	-2.08	-4.56
1988.75	-1.4	-4.2
1988.5	-1.51	-4.38
1988.25	-1.39	-4.49
1988	-1	-4.29
1987.75	-1.15	-4.03
1987.5	-1.11	-4.34
1987.25	-1.24	-4.57
1987	-1.16	-4.41
1986.75	-1.08	-4.05
1986.5	-1.32	-4.28
1986.25	-1.49	-4.72
1986	-1.44	-4.61
1985.75	-1.13	-3.96
1985.5	-1.4	-4.36
1985.25	-1.3	-4.63
1985	-1.12	-4.42
1984.75	-1.12	-3.97
1984.5	-1.33	-4.37
1984.25	-1.29	-4.62
1984	-1.26	-4.4
1983.75	-0.84	-4.11
1983.5	-1.3	-4.53
1983.25	-1.23	-4.79
1983	-1.24	-4.63
1982.75	-0.88	-4.06
1982.5	-1.21	-4.43
1982.25	-1.24	-4.78
1982	-1.25	-4.45
1981.75	-1.22	-4.04
1981.5	-1.23	-4.43
1981.25	-1.15	-4.8
1981	-1.18	-4.34
1980.75	-1.15	-4.09
1980.5	-1.27	-4.52
1980.25	-1.37	-4.85
1980	-1.19	-4.39
1979.75	-1.04	-4
1979.5	-1.28	-4.44
1979.25	-1.47	-4.85
1979	-1.39	-4.61
1978.75	-0.86	-3.92
1978.5	-1.2	-4.3
1978.25	-0.92	-4.59
1978	-1.14	-4.3
1977.75	-1.14	-4.09
1977.5	-1.22	-4.6
1977.25	-1.29	-4.71
1977	-1.63	-4.73
1976.75	-1.23	-4.14
1976.5	-1.24	-4.46
1976.25	-1.18	-4.8
1976	-1.3	-4.71
1975.75	-0.99	-4.16
1975.5	-1.56	-4.64
1975.25	-1.34	-4.99
1975	-1.25	-4.57
1974.75	-1	-4.12
1974.5	-1.43	-4.65
1974.25	-1.11	-4.65
1974	-1.2	-4.45
1973.75	-1.16	-4.2
1973.5	-1.29	-4.5
1973.25	-1.14	-4.89
1973	-1.07	-4.68
1972.75	-0.93	-4.2
1972.5	-1.25	-4.36
1972.25	-1.35	-4.82
1972	-1.44	-4.61
1971.75	-0.97	-4.07
1971.5	-1.18	-4.64
1971.25	-1.15	-4.78
1971	-1.2	-4.52
1970.75	-1.07	-4.15
1970.5	-1.34	-4.66
1970.25	-1.53	-4.87
1970	-1.4	-4.4
1969.75	-1.18	-4.05
1969.5	-1.54	-4.44
1969.25	-1.25	-4.73
1969	-1.08	-4.63
1968.75	-0.94	-4.14
1968.5	-1.17	-4.5
1968.25	-1.25	-4.69
1968	-1.22	-4.46
1967.75	-1.24	-4.13
1967.5	-1.21	-4.49
1967.25	-1.29	-4.76
1967	-1.24	-4.44
1966.75	-0.94	-3.98
1966.5	-1.35	-4.06
1966.25	-1.33	-4.48
1966	-1.13	-4.49
1965.75	-0.49	-3.95
1965.5	-1.05	-4.14
1965.25	-1.2	-4.52
1965	-1.31	-4.56
1964.75	-1.1	-4.2
1964.5	-1.56	-4.33
1964.25	-1.61	-4.73
1964	-1.25	-4.68
1963.75	-1.06	-4.19
1963.5	-1.51	-4.26
1963.25	-1.55	-4.74
1963	-1.32	-4.62
1962.75	-0.95	-4.17
1962.5	-1.32	-4.23
1962.25	-1.63	-4.92
1962	-1.73	-4.39
1961.75	-0.93	-4.21
1961.5	-1.19	-4.47
1961.25	-1.34	-4.72
1961	-1.37	-4.54
1960.75	-1.16	-4.26
1960.5	-1.32	-4.23
1960.25	-1.57	-4.58
1960	-1.36	-4.61
1959.75	-1.01	-4.06
1959.5	-1.65	-4.25
1959.25	-1.26	-4.67
1959	-1.35	-4.6
1958.75	-1.02	-4.37
1958.5	-1.15	-4.34
1958.25	-1.39	-4.76
1958	-1.37	-4.66
1957.75	-0.99	-4.22
1957.5	-1.09	-4.21
1957.25	-1.27	-4.93
1957	-1.25	-4.74
1956.75	-1.23	-4.31
1956.5	-1.4	-4.57
1956.25	-1.56	-4.82
1956	-1.35	-4.82
1955.75	-1.16	-4.27
1955.5	-1	-4.51
1955.25	-1.2	-4.76
1955	-1.29	-4.68
1954.75	-1.28	-4.5
1954.5	-1.12	-4.41
1954.25	-1.22	-4.91
1954	-1.19	-4.76
1953.75	-0.97	-4.26
1953.5	-1.1	-4.26
1953.25	-1.3	-4.7
1953	-1.1	-4.63
1952.75	-1.14	-4.31
1952.5	-1.26	-4.66
1952.25	-1.39	-4.73
1952	-1.16	-4.36
1951.75	-1.22	-4.32
1951.5	-1.41	-4.52
1951.25	-1.43	-4.73
1951	-1.35	-4.66
1950.75	-1.2	-4.26
1950.5	-0.87	-4.51
1950.25	-1.31	-4.69
1950	-0.9	-4.66
1949.75	-1.09	-4.3
1949.5	-0.84	-4.5
1949.25	-1	-4.84
1949	-1.19	-4.42
1948.75	-0.82	-4.22
1948.5	-1.06	-4.72
1948.25	-1.17	-4.74
1948	-1.14	-4.36
1947.75	-1.06	-4.25
1947.5	-1.07	-4.55
1947.25	-1.36	-4.68
1947	-1.15	-4.47
1946.75	-1.25	-4.13
1946.5	-1.06	-4.6
1946.25	-1.24	-4.8
1946	-1.21	-4.41
1945.75	-1.03	-4.16
1945.5	-0.91	-4.54
1945.25	-1.06	-4.82
1945	-1.06	-4.59
1944.75	-1.12	-4.05
1944.5	-0.85	-4.41
1944.25	-1.15	-4.57
1944	-1.15	-4.57
1943.75	-1.18	-3.8
1943.5	-0.47	-4.34
1943.25	-0.93	-4.58
1943	-1.28	-4.33
1942.75	-1.26	-4.1
1942.5	-0.86	-4.13
1942.25	-1.09	-4.34
1942	-0.81	-3.89
1941.75	-0.6	-3.79
1941.5	-1.13	-4.46
1941.25	-1.26	-4.52
1941	-1.28	-4.13
1940.75	-1.1	-4.14
1940.5	-0.94	-4.15
1940.25	-0.99	-4.65
1940	-1.13	-4.71
1939.75	-0.66	-4.13
1939.5	-0.8	-4.19
