# Svalbard Annual d18O Data (d18O Lomonosovfonna)
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: http://ncdc.noaa.gov/paleo/study/
#
# Original_Source_URL: 
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2012
# --------------------
# Title 
#	Study_Name: Svalbard Annual d18O Data (d18O Lomonosovfonna)
# --------------------
# Investigators
#	Investigators: Isaksson, E.; Divine, D.; Kohler, J.; Martma, T.; Pohjola, V.; Motoyama, H.; Watanabe, O. 
# --------------------
# Description_and_Notes
#	Description: 
#
# --------------------
# Publication
#	Authors: Elisabeth Isaksson, Dmitry Divine, Jack Kohler, Tonu Martma, Veijo Pohjola, Hideaki Motoyama, Okitsugu Watanabe
#	Published_Date_or_Year: 2005-07-22
#	Published_Title: Climate oscillations as recorded in Svalbard ice core d18O records between 1200-1997 AD
#	Journal_Name: Geografiska Annaler
#	Volume: 87
#	Edition: 	
#	Issue: 1
#	Pages: 203-214
#	DOI: 
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: We apply two different time series analytical tools to d18O records from two Svalbard icecores. One ice core is from Lomonosovfonna at
1250 m a.s.l. and the other from Austfonna at 750 m a.s.l. These cores are estimated to cover at least the
past 800 years and have been dated using a combination of known reference horizons and glacial
modelling. Wavelet analysis reveals low frequency oscillations on the 60–120-year scale on the lower
elevation site Austfonna while the higher altitude site on Lomonosovfonna does not reveal such variability
throughout the record. The second method, Significant Zero Crossing of Derivates (SiZer) does
not resolve the low-frequency periodicity seen in the wavelet analysis. The low-frequency variability
resolved by the wavelet analysis is similar to what has been found in various climate records including instrumental temperatures and tree-rings, and has
been proposed as the most important oscillation for the observed trends in Arctic air temperatures.
# --------------------
# Funding_Agency
#	Funding_Agency_Name: 
#	Grant: 
# --------------------
# Site_Information
#	Site_Name: Lomonosovfonna
#	Location: Ocean>Atlantic Ocean>North Atlantic Ocean>Svalbard
#	Country:  
#	Northernmost_Latitude: 79.830
#	Southernmost_Latitude: 79.830	 
#	Easternmost_Longitude: 24.270
#	Westernmost_Longitude: 24.270
#	Elevation: 750 m
# --------------------
# Data_Collection
#	Collection_Name: 05sval01
#	Earliest_Year: 1400
#	Most_Recent_Year: 1998
#	Time Unit: AD
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	Age,,,year AD,,,,,N
##d18O		dO18,,,per mil SMOW,,ice cores,,,N
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age_AD	d18O
1998.0000	-15.0675
1997.0000	-15.3525
1996.0000	-17.2833
1995.0000	-16.3867
1994.0000	-17.8433
1993.0000	-17.6833
1992.0000	-17.1750
1991.0000	-16.9967
1990.0000	-17.1200
1989.0000	-17.0700
1988.0000	-16.8300
1987.0000	-15.3333
1986.0000	-17.0850
1985.0000	-17.0700
1984.0000	-17.1367
1983.0000	-17.6600
1982.0000	-16.9250
1981.0000	-17.7000
1980.0000	-17.3300
1979.0000	-16.7650
1978.0000	-16.3200
1977.0000	-16.0400
1976.0000	-17.1300
1975.0000	-16.9550
1974.0000	-15.8933
1973.0000	-16.6100
1972.0000	-17.4267
1971.0000	-16.8200
1970.0000	-17.2400
1969.0000	-17.2767
1968.0000	-17.5767
1967.0000	-17.0150
1966.0000	-18.0867
1965.0000	-17.2250
1964.0000	-17.8400
1963.0000	-17.1067
1962.0000	-14.6150
1961.0000	-15.6600
1960.0000	-17.0900
1959.0000	-15.7200
1958.0000	-15.0500
1957.0000	-15.8700
1956.0000	-17.1350
1955.0000	-16.5367
1954.0000	-16.4300
1953.0000	-14.8467
1952.0000	-15.0900
1951.0000	-16.5233
1950.0000	-16.3700
1949.0000	-15.9750
1948.0000	-15.8400
1947.0000	-16.9900
1946.0000	-17.9767
1945.0000	-17.0200
1944.0000	-16.7600
1943.0000	-17.1450
1942.0000	-16.2933
1941.0000	-16.2000
1940.0000	-16.7150
1939.0000	-16.6850
1938.0000	-16.4850
1937.0000	-17.0450
1936.0000	-16.2400
1935.0000	-15.2900
1934.0000	-15.6350
1933.0000	-15.3550
1932.0000	-15.9700
1931.0000	-15.9400
1930.0000	-14.5433
1929.0000	-14.9550
1928.0000	-15.4850
1927.0000	-14.8900
1926.0000	-16.0950
1925.0000	-16.1167
1924.0000	-15.3750
1923.0000	-15.5450
1922.0000	-16.0600
1921.0000	-16.3050
1920.0000	-17.2650
1919.0000	-17.0333
1918.0000	-16.8650
1917.0000	-16.5600
1916.0000	-16.2400
1915.0000	-16.6500
1914.0000	-15.9800
1913.0000	-16.6133
1912.0000	-17.2533
1911.0000	-18.9900
1910.0000	-17.4700
1909.0000	-18.1733
1908.0000	-19.3150
1907.0000	-19.0300
1906.0000	-18.0200
1905.0000	-19.8600
1904.0000	-19.9050
1903.0000	-19.1500
1902.0000	-19.1633
1901.0000	-18.9650
1900.0000	-19.5900
1899.0000	-18.2700
1898.0000	-17.9800
1897.0000	-18.6200
1896.0000	-19.6700
1895.0000	-18.6350
1894.0000	-18.4350
1893.0000	-17.0050
1892.0000	-16.3500
1891.0000	-15.3350
1890.0000	-15.6750
1889.0000	-18.2450
1888.0000	-20.0450
1887.0000	-18.7450
1886.0000	-17.0350
1885.0000	-18.2067
1884.0000	-20.0550
1883.0000	-15.3350
1882.0000	-16.4350
1881.0000	-17.2200
1880.0000	-16.5500
1879.0000	-18.3300
1878.0000	-17.3900
1877.0000	-18.7200
1876.0000	-19.2300
1875.0000	-19.3200
