# Asi_200 - PAGES 2K JUTPCS Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_200 - JUTPCS
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation:   /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: JUTPCS
#	Location: Asia
#	Country: Pakistan (PK)
#	Northernmost_Latitude: 35.83
#	Southernmost_Latitude: 35.83
#	Easternmost_Longitude: 74.33
#	Westernmost_Longitude: 74.33
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_200
#	Earliest_Year: 1523
#	Most_Recent_Year: 2008
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
1523.0	0.855
1524.0	0.811
1525.0	0.964
1526.0	0.807
1527.0	0.724
1528.0	0.871
1529.0	0.852
1530.0	0.74
1531.0	0.9
1532.0	0.665
1533.0	0.233
1534.0	0.635
1535.0	0.954
1536.0	1.138
1537.0	1.001
1538.0	0.949
1539.0	1.005
1540.0	1.167
1541.0	1.244
1542.0	1.392
1543.0	1.553
1544.0	1.218
1545.0	1.423
1546.0	1.07
1547.0	1.606
1548.0	1.373
1549.0	0.93
1550.0	1.448
1551.0	1.702
1552.0	1.376
1553.0	1.42
1554.0	0.704
1555.0	1.368
1556.0	1.486
1557.0	1.291
1558.0	1.157
1559.0	0.817
1560.0	0.867
1561.0	1.0
1562.0	1.196
1563.0	1.229
1564.0	1.231
1565.0	1.082
1566.0	0.785
1567.0	1.373
1568.0	1.308
1569.0	1.205
1570.0	1.13
1571.0	1.246
1572.0	0.431
1573.0	0.441
1574.0	0.501
1575.0	1.022
1576.0	0.868
1577.0	1.22
1578.0	1.096
1579.0	0.64
1580.0	1.111
1581.0	1.006
1582.0	0.951
1583.0	0.986
1584.0	0.94
1585.0	1.021
1586.0	0.808
1587.0	1.146
1588.0	1.119
1589.0	1.661
1590.0	1.086
1591.0	0.934
1592.0	1.004
1593.0	0.841
1594.0	1.128
1595.0	0.551
1596.0	1.288
1597.0	1.02
1598.0	1.027
1599.0	0.603
1600.0	1.146
1601.0	0.965
1602.0	0.207
1603.0	0.615
1604.0	0.642
1605.0	0.432
1606.0	0.507
1607.0	0.669
1608.0	0.616
1609.0	0.54
1610.0	0.847
1611.0	0.447
1612.0	1.138
1613.0	0.9
1614.0	1.055
1615.0	0.687
1616.0	0.73
1617.0	1.01
1618.0	0.839
1619.0	0.825
1620.0	1.424
1621.0	1.33
1622.0	0.601
1623.0	0.624
1624.0	0.694
1625.0	0.701
1626.0	0.219
1627.0	0.575
1628.0	0.772
1629.0	0.994
1630.0	0.823
1631.0	0.863
1632.0	0.626
1633.0	1.304
1634.0	0.905
1635.0	0.937
1636.0	1.208
1637.0	0.812
1638.0	0.544
1639.0	1.085
1640.0	0.943
1641.0	1.106
1642.0	0.57
1643.0	0.758
1644.0	0.321
1645.0	0.831
1646.0	0.974
1647.0	0.576
1648.0	0.816
1649.0	0.718
1650.0	0.417
1651.0	0.776
1652.0	0.307
1653.0	0.614
1654.0	1.158
1655.0	0.878
