# Rarotonga Subseasonal Coral d18O and Sr/Ca Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:6089
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/rarotonga2006.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2008-03
#--------------------
# Title
#	Study_Name: Rarotonga Subseasonal Coral d18O and Sr/Ca Data
#--------------------
# Investigators
#       Investigators: Linsley, B.K.; Kaplan, A.; Gouriou, Y.; Salinger, J.; deMenocal, P.B.; Wellington, G.M.; Howe, S.S.
#--------------------
# Description_and_Notes
#	Description: Subannual stable isotope and Sr/Ca data for coral cores from Rarotonga, Cook Islands, 21�14'16"S, 159�49'40"E.
#--------------------
# Publication 
#       Authors: Linsley, B.K.; Kaplan, A.; Gouriou, Y.; Salinger, J.; deMenocal, P.B.; Wellington, G.M.; Howe, S.S.
#       Published_Date_or_Year: 2006     
#       Published_Title: Tracking the extent of the South Pacific Convergence Zone since the early 1600s.
#       Journal_Name: Geochem. Geophys. Geosyst.
#       Volume: 7
#       Edition: Q05003
#       Issue: 
#       Pages: 
#       DOI: 10.1029/2005GC001115
#       Online_Resource: 
#       Full_Citation: Linsley, B.K., A. Kaplan, Y. Gouriou, J. Salinger, P.B. deMenocal, G.M. Wellington, and S.S. Howe. 2006. Tracking the extent of the South Pacific Convergence Zone since the early 1600s. Geochem. Geophys. Geosyst., 7, Q05003, doi:10.1029/2005GC001115.
#       Abstract: The South Pacific Convergence Zone (SPCZ) is the largest and most  persistent spur of the Intertropical Convergence Zone. At the  southeastern edge of the SPCZ near 170�W and 15��20�S a surface  ocean salinity frontal zone exists that separates fresher Western  Pacific Warm Pool water from saltier and cooler waters in the east.  This salinity front is known to shift east and west with the phase  of the El Ni�o Southern Oscillation. We have generated subannually  resolved and replicated coral oxygen isotopic time series from Fiji  (17�S, 179�E) and Rarotonga (21.5�S, 160�W) that have recorded  interannual displacements of the salinity front over the last 380  years and also indicate that at lower frequencies the decadal mean  position of the salinity front, and eastern extent of the SPCZ,  has shifted east-west through 10� to 20� of longitude three times  during this interval. The most recent and largest shift began in  the mid 1800s as the salinity front progressively moved eastward  and salinity decreased at both sites.  Our results suggest that  sea surface salinity at these sites is now at the lowest levels  recorded and is evidence for an unprecedented expansion of the  SPCZ since the mid 1800s. The expansion of the SPCZ implies a  gradual change in the South Pacific to more La Ni�a-like long-term  mean conditions. This observation is consistent with the ocean  thermostat mechanism for the Pacific coupled ocean-atmosphere  system, whereby exogenous heating of the atmosphere would result  in greater warming in the western Pacific and a greater east-west  surface temperature gradient.
#--------------------
# Publication 
#       Authors: Linsley, B.K.; Wellington, G.M; Schrag, D.P.; Ren, L.; Salinger, M.J; Tudhope, A.W
#       Published_Date_or_Year: 2004    
#       Published_Title: Geochemical evidence from corals for changes in the amplitude and spatial pattern of South Pacific interdecadal climate variability over the last 300 years. 
#       Journal_Name: Climate Dynamics
#       Volume: 22
#       Edition: Q05003
#       Issue: 
#       Pages: 1-11
#       DOI: 10.1007/s00382-003-0364-y
#       Online_Resource: 
#       Full_Citation: Linsley, B.K., G.M. Wellington, D.P. Schrag, L. Ren, M.J. Salinger,  and A.W. Tudhope.  2004.  Geochemical evidence from corals for changes in the amplitude and  spatial pattern of South Pacific interdecadal climate variability  over the last 300 years.  Climate Dynamics, Vol. 22: pp. 1-11 doi: 10.1007/s00382-003-0364-y. 
#       Abstract: 
#--------------------
# Publication 
#       Authors: Ren, L.; Linsley, B. K.; Wellington, G. M.; Schrag, D. P.; Hoegh-Guldberg, O
#       Published_Date_or_Year: 2003     
#       Published_Title: Deconvolving the d18Oseawater Component from Subseasonal Coral  d18O and Sr/Ca at Rarotonga in the Southwestern Subtropical  Pacific for the period 1726-1997.
#       Journal_Name: Geochimica et Cosmochimica Acta
#       Volume: 67
#       Edition: 9
#       Issue: 
#       Pages: 1609-1631
#       DOI: 
#       Online_Resource: 
#       Full_Citation: Ren, L., B.K. Linsley, G.M. Wellington, D.P. Schrag, and  O. Hoegh-Guldberg.  2003.   Deconvolving the d18Oseawater Component from Subseasonal Coral  d18O and Sr/Ca at Rarotonga in the Southwestern Subtropical  Pacific for the period 1726-1997.     Geochimica et Cosmochimica Acta, Vol. 67, No. 9., pp. 1609-1631.
#       Abstract: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation
#       Grant: ATM-9901649, ATM-9619035, OCE-0318296, OCE-0317941
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Oceanic and Atmospheric Administration
#       Grant: NA96GP0406, NA96GP0470
#------------------
# Site_Information 
#       Site_Name: Rarotonga, Cook Islands, South Pacific
#       Location: Ocean>Pacific Ocean>South Pacific Ocean>Polynesia>Cook Islands
#	Country: Cook Islands 
#	Northernmost_Latitude: -21.2378
# 	Southernmost_Latitude: -21.2378
# 	Easternmost_Longitude: -159.8278
# 	Westernmost_Longitude: -159.8278
# 	Elevation:  -18.3 m 
#------------------
# Data_Collection   
#	Collection_Name: 06cook01b
#	Earliest_Year: 1726
#	Most_Recent_Year: 1996
#	Time_Unit: y_ad
#	Core_Length: 3.5 m
#	Notes: {"database":"PAGES1"}{"database":"PAGES2"}{"database":"LMR_FM"} Core name - 2R, 8 samples per year
#------------------
# Species
#	Species_Name: Porites lutea
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , Corals and Sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Porites lutea, ,mmol/mol, ,Corals and Sclerosponges, ,instrument: inductively coupled plasma atomic emission spectro-photometer,N 
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age_AD	Sr/Ca
1996.96	9.61
1996.84	9.51
1996.71	9.54
1996.59	9.55
1996.46	9.45
1996.34	9.38
1996.21	9.27
1996.09	9.34
1995.96	9.42
1995.84	9.5
1995.71	9.55
1995.59	9.5
1995.46	9.47
1995.34	9.38
1995.21	9.33
1995.09	9.38
1994.96	9.44
1994.84	9.52
1994.71	9.57
1994.59	9.58
1994.46	9.54
1994.34	9.36
1994.21	9.27
1994.09	9.32
1993.96	9.43
1993.84	9.5
1993.71	9.61
1993.59	9.6
1993.46	9.55
1993.34	9.44
1993.21	9.34
1993.09	9.3
1992.96	9.42
1992.84	9.44
1992.71	9.52
1992.59	9.56
1992.46	9.46
1992.34	9.35
1992.21	9.33
1992.09	9.37
1991.96	9.43
1991.84	9.49
1991.71	9.53
1991.59	9.61
1991.46	9.57
1991.34	9.36
1991.21	9.31
1991.09	9.38
1990.96	9.46
1990.84	9.52
1990.71	9.57
1990.59	9.54
1990.46	9.48
1990.34	9.38
1990.21	9.37
1990.09	9.39
1989.96	9.38
1989.84	9.49
1989.71	9.51
1989.59	9.47
1989.46	9.51
1989.34	9.36
1989.21	9.34
1989.09	9.38
1988.96	9.45
1988.84	9.48
1988.71	9.57
1988.59	9.54
1988.46	9.45
1988.34	9.32
1988.21	9.31
1988.09	9.37
1987.96	9.44
1987.84	9.64
1987.71	9.66
1987.59	9.63
1987.46	9.69
1987.34	9.45
1987.21	9.37
1987.09	9.44
1986.96	9.46
1986.84	9.52
1986.71	9.56
1986.59	9.55
1986.46	9.54
1986.34	9.38
1986.21	9.36
1986.09	9.41
1985.96	9.46
1985.84	9.56
1985.71	9.64
1985.59	9.62
1985.46	9.58
1985.34	9.46
1985.21	9.33
1985.09	9.38
1984.96	9.42
1984.84	9.45
1984.71	9.61
1984.59	9.65
1984.46	9.6
1984.34	9.49
1984.21	9.37
1984.09	9.37
1983.96	9.44
1983.84	9.6
1983.71	9.66
1983.59	9.67
1983.46	9.53
1983.34	9.44
1983.21	9.39
1983.09	9.42
1982.96	9.52
1982.84	9.65
1982.71	9.65
1982.59	9.62
1982.46	9.5
1982.34	9.39
1982.21	9.35
1982.09	9.35
1981.96	9.38
1981.84	9.48
1981.71	9.66
1981.59	9.62
1981.46	9.51
1981.34	9.44
1981.21	9.34
1981.09	9.33
1980.96	9.46
1980.84	9.63
1980.71	9.54
1980.59	9.68
1980.46	9.64
1980.34	9.41
1980.21	9.28
1980.09	9.4
1979.96	9.57
1979.84	9.57
1979.71	9.6
1979.59	9.49
1979.46	9.44
1979.34	9.37
1979.21	9.35
1979.09	9.39
1978.96	9.5
1978.84	9.54
1978.71	9.59
1978.59	9.6
1978.46	9.48
1978.34	9.42
1978.21	9.38
1978.09	9.38
1977.96	9.43
1977.84	9.49
1977.71	9.54
1977.59	9.51
1977.46	9.38
1977.34	9.31
1977.21	9.27
1977.09	9.39
1976.96	9.5
1976.84	9.49
1976.71	9.53
1976.59	9.51
1976.46	9.41
1976.34	9.36
1976.21	9.31
1976.09	9.31
1975.96	9.38
1975.84	9.45
1975.71	9.48
1975.59	9.45
1975.46	9.36
1975.34	9.32
1975.21	9.31
1975.09	9.35
1974.96	9.42
1974.84	9.43
1974.71	9.48
1974.59	9.48
1974.46	9.41
1974.34	9.34
1974.21	9.29
1974.09	9.28
1973.96	9.33
1973.84	9.44
1973.71	9.51
1973.59	9.48
1973.46	9.4
1973.34	9.33
1973.21	9.31
1973.09	9.39
1972.96	9.52
1972.84	9.54
1972.71	9.58
1972.59	9.53
1972.46	9.47
1972.34	9.34
1972.21	9.31
1972.09	9.32
1971.96	9.39
1971.84	9.51
1971.71	9.54
1971.59	9.5
1971.46	9.44
1971.34	9.32
1971.21	9.32
1971.09	9.37
1970.96	9.46
1970.84	9.51
1970.71	9.54
1970.59	9.45
1970.46	9.38
1970.34	9.33
1970.21	9.32
1970.09	9.39
1969.96	9.52
1969.84	9.57
1969.71	9.61
1969.59	9.6
1969.46	9.46
1969.34	9.36
1969.21	9.3
1969.09	9.35
1968.96	9.42
1968.84	9.48
1968.71	9.52
1968.59	9.53
1968.46	9.5
1968.34	9.37
1968.21	9.34
1968.09	9.38
1967.96	9.4
1967.84	9.51
1967.71	9.57
1967.59	9.57
1967.46	9.51
1967.34	9.43
1967.21	9.32
1967.09	9.36
1966.96	9.45
1966.84	9.57
1966.71	9.61
1966.59	9.6
1966.46	9.52
1966.34	9.47
1966.21	9.39
1966.09	9.42
1965.96	9.51
1965.84	9.6
1965.71	9.62
1965.59	9.58
1965.46	9.52
1965.34	9.43
1965.21	9.39
1965.09	9.43
1964.96	9.42
1964.84	9.48
1964.71	9.59
1964.59	9.62
1964.46	9.5
1964.34	9.38
1964.21	9.32
1964.09	9.41
1963.96	9.55
1963.84	9.6
1963.71	9.64
1963.59	9.59
1963.46	9.56
1963.34	9.47
1963.21	9.35
1963.09	9.38
1962.96	9.43
1962.84	9.52
1962.71	9.64
1962.59	9.6
1962.46	9.49
1962.34	9.38
1962.21	9.36
1962.09	9.47
1961.96	9.54
1961.84	9.57
1961.71	9.57
1961.59	9.49
1961.46	9.42
1961.34	9.32
1961.21	9.32
1961.09	9.32
1960.96	9.43
1960.84	9.51
1960.71	9.6
1960.59	9.59
1960.46	9.5
1960.34	9.42
1960.21	9.35
1960.09	9.4
1959.96	9.46
1959.84	9.56
1959.71	9.65
1959.59	9.61
1959.46	9.57
1959.34	9.45
1959.21	9.38
1959.09	9.49
1958.96	9.6
1958.84	9.63
1958.71	9.68
1958.59	9.61
1958.46	9.51
1958.34	9.42
1958.21	9.39
1958.09	9.48
1957.96	9.53
1957.84	9.51
1957.71	9.59
1957.59	9.58
1957.46	9.53
1957.34	9.42
1957.21	9.3
1957.09	9.33
1956.96	9.34
1956.84	9.45
1956.71	9.54
1956.59	9.52
1956.46	9.47
1956.34	9.34
1956.21	9.31
1956.09	9.34
1955.96	9.43
1955.84	9.49
1955.71	9.55
1955.59	9.5
1955.46	9.41
1955.34	9.32
1955.21	9.29
1955.09	9.31
1954.96	9.44
1954.84	9.51
1954.71	9.53
1954.59	9.52
1954.46	9.46
1954.34	9.42
1954.21	9.35
1954.09	9.41
1953.96	9.47
1953.84	9.56
1953.71	9.59
1953.59	9.6
1953.46	9.5
1953.34	9.37
1953.21	9.25
1953.09	9.28
1952.96	9.35
1952.84	9.42
1952.71	9.54
1952.59	9.55
1952.46	9.51
1952.34	9.42
1952.21	9.3
