# Asi_204 - PAGES 2K MOR3JU Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_204 - MOR3JU
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation: Esper J, Frank DC, Wilson RJS, Büntgen U, Treydte K (2007) Uniform growth trends among central Asian low and high elevation juniper tree sites. Trees - Structure and Function Volume 21, Number 2, 141-150, DOI: 10.1007/s00468-006-0104-2  /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: MOR3JU
#	Location: Asia
#	Country: Pakistan (PK)
#	Northernmost_Latitude: 36.58
#	Southernmost_Latitude: 36.58
#	Easternmost_Longitude: 75.08
#	Westernmost_Longitude: 75.08
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_204
#	Earliest_Year: 554.0
#	Most_Recent_Year: 1989.0
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
554.0	2.08
555.0	1.24
556.0	2.155
557.0	2.082
558.0	1.864
559.0	0.619
560.0	1.939
561.0	1.169
562.0	1.17
563.0	0.73
564.0	1.905
565.0	0.62
566.0	2.127
567.0	2.018
568.0	1.761
569.0	0.989
570.0	0.879
571.0	0.953
572.0	1.211
573.0	0.4
574.0	1.138
575.0	1.065
576.0	1.213
577.0	0.548
578.0	1.473
579.0	0.77
580.0	1.326
581.0	1.438
582.0	0.734
583.0	1.513
584.0	1.291
585.0	1.663
586.0	1.515
587.0	1.553
588.0	1.256
589.0	0.922
590.0	1.294
591.0	1.146
592.0	0.625
593.0	0.997
594.0	1.035
595.0	1.483
596.0	1.073
597.0	1.597
598.0	1.336
599.0	1.71
600.0	1.3
601.0	1.076
602.0	0.851
603.0	1.002
604.0	0.74
605.0	1.003
606.0	1.116
607.0	1.417
608.0	0.628
609.0	1.419
610.0	1.532
611.0	0.591
612.0	0.893
613.0	0.591
614.0	1.007
615.0	1.159
616.0	0.97
617.0	0.592
618.0	1.085
619.0	1.541
620.0	1.58
621.0	1.695
622.0	0.708
623.0	1.279
624.0	1.241
625.0	0.975
626.0	2.044
627.0	1.435
628.0	0.748
629.0	0.748
630.0	0.557
631.0	0.749
632.0	0.366
633.0	0.75
634.0	0.405
635.0	0.828
636.0	1.406
637.0	0.983
638.0	1.678
639.0	1.332
640.0	0.676
641.0	0.638
642.0	0.909
643.0	0.677
644.0	0.561
645.0	0.833
646.0	1.029
647.0	1.575
648.0	0.445
649.0	0.602
650.0	1.227
651.0	1.541
652.0	1.034
653.0	1.662
654.0	0.878
655.0	0.407
656.0	0.84
657.0	0.368
658.0	0.684
659.0	1.514
660.0	1.239
661.0	0.685
662.0	0.646
663.0	1.044
664.0	0.369
665.0	1.922
666.0	1.446
667.0	0.928
668.0	0.369
669.0	0.85
670.0	1.413
671.0	1.213
672.0	1.014
673.0	1.62
674.0	1.097
675.0	0.492
676.0	1.464
677.0	0.776
678.0	1.794
679.0	1.226
680.0	1.228
681.0	1.025
682.0	0.986
683.0	0.453
684.0	0.947
685.0	0.783
686.0	0.742
687.0	2.227
688.0	0.898
689.0	1.325
690.0	0.398
691.0	0.806
692.0	0.389
693.0	0.536
694.0	0.634
695.0	1.585
696.0	1.153
697.0	2.442
698.0	1.071
699.0	1.24
700.0	2.206
701.0	0.602
702.0	0.632
703.0	1.513
704.0	0.883
705.0	2.6
706.0	0.8
707.0	1.479
708.0	0.879
709.0	2.161
710.0	2.118
711.0	1.903
712.0	1.715
713.0	1.157
714.0	1.18
715.0	2.232
716.0	2.198
717.0	2.61
718.0	1.284
719.0	1.193
720.0	1.162
721.0	0.686
722.0	0.369
723.0	0.261
724.0	0.958
725.0	1.468
726.0	2.479
727.0	2.299
728.0	2.649
729.0	2.296
730.0	2.543
731.0	1.331
732.0	1.77
733.0	0.49
734.0	1.874
735.0	1.339
736.0	0.873
737.0	2.475
738.0	0.754
739.0	2.334
740.0	0.46
741.0	1.02
742.0	2.513
743.0	0.265
744.0	1.56
745.0	1.03
746.0	1.702
747.0	1.424
748.0	0.775
749.0	1.197
750.0	1.191
751.0	0.348
752.0	0.657
753.0	1.809
754.0	0.938
755.0	2.317
756.0	2.314
757.0	1.836
758.0	3.126
