#  ITASE Antarctic Ice Core 2002-4
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: 
#
#
# Original_Source_URL: 
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2015
# --------------------
# Title 
#	Study_Name: ITASE Antarctic Ice Core 2002-4
# --------------------
# Investigators
#	Investigators:  Steig, E.J.; Mayewski, P.A.; Dixon, D.A.; Kaspari, S.D.;Frey, M.M.; Schneider, D.P.; Arcone, S.A.; Hamilton, G.S.; Spikes, V.B.; Albert, M.; Meese, D.; Gow, A.J.; Shuman, C.A.; White, J.W.C.; Sneed, S.; Flaherty, J.; Wumkes, M.  
# --------------------
# Description_and_Notes
# Description:  Water isotope data from the University of Washington, Eric J. Steig and David P. Schneider
#
# --------------------
# Publication
#	Authors: Eric J. STEIG, Paul A. MAYEWSKI, Daniel A. DIXON, Susan D. KASPARI, Markus M. FREY, David P. SCHNEIDER. Steven A. ARCONE,Gordon S. HAMILTON, V. Blue SPIKES, Mary ALBERT,Deb MEESE,
Anthony J. GOW, Christopher A. SHUMAN, James W.C. WHITE, Sharon SNEED,Joseph FLAHERTY, and Mark WUMKES
#	Published_Date_or_Year: 2005
#	Published_Title: High-resolution ice cores from US ITASE (West Antarctica); development and validation of chronologies and estimate of precision and accuracy.
#	Journal_Name: Annals of Glaciology
#	Volume: 41
#	Edition: 	
#	Issue: 
#	Pages: 77-84
#	DOI:  
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: Shallow ice cores were obtained from widely distributed sites across the West Antarctic ice sheet, as part of the United States portion of the International Trans-Antarctic Scientific Expedition (US ITASE) program. The US ITASE cores have been dated by annual-layer counting, primarily through the identification of summer peaks in non-sea-salt sulfate (nssSO4 2–) concentration. Absolute dating accuracy of better than 2 years and relative dating accuracy better than 1 year is demonstrated by the identification of multiple volcanic marker horizons in each of the cores, Tambora, Indonesia (1815), being the most prominent. Independent validation is provided by the tracing of isochronal layers from site to site using high-frequency ice-penetrating radar observations, and by the timing of mid-winter warming events in stable-isotope ratios, which demonstrate significantly better than 1 year accuracy in the last 20 years. Dating precision to 1 month is demonstrated by the occurrence of summer nitrate peaks and stable-isotope ratios in phase with nssSO4 2–, and winter-time sea-salt peaks out of phase, with phase variation of <1 month. Dating precision and accuracy are uniform with depth, for at least the last 100 years.
# --------------------
# Funding_Agency
#	Funding_Agency_Name: 
#	Grant_number: 
#
# --------------------
# Site_Information
#	Site_Name: US ITASE 2002-4
#	Location: Antarctica
#	Country: 
#	Northernmost_Latitude: -86.55
#	Southernmost_Latitude: -86.55
#	Easternmost_Longitude: -107.990
#	Westernmost_Longitude: -107.990
#	Elevation: 2586 m
# --------------------
# Data_Collection
#	Collection_Name: 02ITAS01
#	Earliest_Year: 1592
#	Most_Recent_Year: 2002
#	Time_Unit: y_ad
#	Notes: {"database":"LMR_FM"}
# --------------------
# Variables
#
##age	age,,,midpoint year AD,,,,,N
##delD	delta deuterium,,,permil SMOW,,Ice Cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN

age	delD
1992.3877	-350.4236
1992.2980	-343.2788
1992.2083	-336.3726
1992.1186	-331.9886
1992.0311	-326.0734
1991.9564	-322.9335
1991.8922	-329.1726
1991.8279	-335.3112
1991.7637	-342.9753
1991.6994	-344.7229
1991.6352	-347.7498
1991.5709	-346.9283
1991.5067	-344.1829
1991.4424	-336.0515
1991.3782	-327.1275
1991.3139	-320.7156
1991.2497	-314.9686
1991.1854	-306.0446
1991.1212	-303.5702
1991.0569	-304.6105
1990.9895	-310.6266
1990.9168	-324.8254
1990.8422	-339.4500
1990.7675	-344.4471
1990.6928	-341.7821
1990.6182	-334.3658
1990.5435	-326.5479
1990.4688	-312.6113
1990.3942	-302.5764
1990.3195	-297.3944
1990.2449	-294.7130
1990.1702	-297.7583
1990.0955	-296.8912
1990.0209	-298.7279
1989.9461	-301.8139
1989.8712	-310.1524
1989.7964	-322.7729
1989.7216	-330.7002
1989.6467	-342.4353
1989.5719	-352.3347
1989.4971	-356.3835
1989.4223	-352.4547
1989.3474	-324.9338
1989.2727	-319.2709
1989.1979	-315.2163
1989.1232	-316.2701
1989.0485	-315.4040
1988.9810	-313.0719
1988.9218	-313.2499
1988.8640	-316.2711
1988.8061	-319.7054
1988.7483	-321.5391
1988.6905	-322.8281
1988.6326	-327.2310
1988.5748	-331.2208
1988.5169	-336.5160
1988.4591	-337.7759
1988.4013	-336.3802
1988.3434	-334.9803
1988.2855	-329.1684
1988.2277	-316.1853
1988.1699	-299.6006
1988.1120	-287.0774
1988.0517	-286.3567
1987.9767	-295.0379
1987.8739	-309.8034
1987.7554	-326.3706
1987.6370	-336.6130
1987.5185	-341.0782
1987.3999	-339.5547
1987.2814	-331.7015
1987.1630	-323.7458
1987.0463	-319.7549
1986.9438	-327.4720
1986.8538	-341.0801
1986.7638	-351.9437
1986.6738	-359.5825
1986.5839	-358.5864
1986.4939	-355.4100
1986.4038	-353.2411
1986.3138	-352.2180
1986.2239	-348.8001
1986.1339	-344.1581
1986.0423	-339.0784
1985.9444	-326.8353
1985.8403	-323.8221
1985.7347	-328.9230
1985.6291	-331.4165
1985.5235	-334.7417
1985.4179	-336.2575
1985.3399	-336.2382
1985.2620	-338.5538
1985.1563	-336.2063
1985.0492	-335.4962
1984.9337	-334.5659
1984.8101	-340.7063
1984.6854	-351.4703
1984.5607	-360.7456
1984.4360	-367.7284
1984.3113	-365.3219
1984.1866	-357.3199
1984.0623	-345.8564
1983.9391	-339.2543
1983.8171	-333.6983
1983.6955	-332.0734
1983.5738	-329.3336
1983.4523	-328.1077
1983.3307	-324.4295
1983.2091	-323.4802
1983.0844	-322.7163
1982.9373	-320.4786
1982.7605	-320.4805
1982.5734	-324.9501
1982.3863	-331.1696
1982.1992	-336.0825
1982.0154	-332.7496
1981.8379	-325.0322
1981.6638	-316.9777
1981.4901	-319.7388
1981.3164	-325.7130
1981.1444	-331.4111
1981.0026	-336.7691
1980.9060	-339.6152
1980.8263	-342.1513
1980.7466	-347.3124
1980.6668	-354.8608
1980.5871	-363.6164
1980.5074	-368.7630
1980.4276	-373.9655
1980.3479	-377.5746
1980.2682	-377.7320
1980.1884	-375.7165
1980.1087	-370.8915
1980.0305	-364.2528
1979.9631	-353.4160
1979.9052	-346.3833
1979.8473	-341.9031
1979.7894	-340.1512
1979.7261	-340.0160
1979.6631	-337.6644
1979.6058	-337.3264
1979.5485	-334.8859
1979.4913	-332.4956
1979.4340	-334.3547
1979.3767	-338.3964
1979.3195	-339.5785
1979.2623	-338.2728
1979.2050	-332.1112
1979.1477	-328.6905
1979.0904	-326.0800
1979.0323	-323.3141
1978.9553	-321.5178
1978.8575	-319.0773
1978.7573	-320.7625
1978.6571	-321.9833
1978.5568	-318.0825
1978.4566	-316.4794
1978.3564	-311.8579
1978.2561	-311.4727
1978.1559	-311.3540
1978.0604	-310.9910
1977.9831	-313.7000
1977.9256	-315.9446
1977.8742	-323.1198
1977.8227	-331.3762
1977.7712	-343.3603
1977.7196	-353.0272
1977.6681	-358.0185
1977.6166	-365.5722
1977.5651	-367.6141
1977.5137	-369.4484
1977.4621	-368.1740
1977.4106	-365.5770
1977.3591	-362.3553
1977.3076	-354.7447
1977.2561	-347.2838
1977.2046	-340.5614
1977.1531	-328.1517
1977.1016	-318.8226
1977.0501	-314.6538
1976.9929	-315.2862
1976.9249	-318.2202
1976.8517	-324.7456
1976.7786	-335.3712
1976.7055	-347.1158
1976.6324	-356.1108
1976.5593	-358.4231
1976.5052	-354.5961
1976.4502	-354.9127
1976.3753	-349.1770
1976.3004	-343.2840
1976.2256	-336.5220
1976.1507	-329.7031
1976.0758	-315.0149
1975.9927	-320.9080
1975.8933	-337.0048
1975.7856	-350.5296
1975.6778	-353.4800
1975.5700	-348.4076
1975.4622	-338.8574
1975.3544	-335.9167
1975.2466	-341.6843
1975.1387	-346.0094
1975.0314	-349.6028
1974.9261	-350.5007
1974.8224	-353.2348
1974.7188	-351.3387
1974.6151	-349.1028
1974.5114	-346.3871
1974.4077	-341.1256
1974.3041	-332.1881
1974.2004	-324.2379
1974.0967	-316.4084
1973.9969	-315.2020
1973.9041	-317.7189
1973.8142	-323.1995
1973.7244	-328.2188
1973.6345	-332.0347
1973.5447	-332.9959
1973.4548	-329.8218
1973.3649	-323.1484
1973.2751	-309.9955
1973.1853	-301.9594
1973.0954	-299.4358
1972.9962	-303.0799
1972.8787	-314.1800
1972.7512	-326.5782
1972.6229	-336.5618
1972.4945	-344.2871
1972.3661	-346.1979
1972.2378	-344.1192
1972.1107	-343.1425
1971.9927	-340.0987
1971.9152	-339.2977
1971.8457	-343.9870
1971.7517	-345.0997
1971.6577	-346.7625
1971.5636	-346.1024
1971.4696	-344.4975
1971.3756	-337.6397
1971.2816	-332.5519
1971.1876	-326.0243
1971.0930	-318.6502
1970.9938	-319.3759
1970.8850	-327.4796
1970.7706	-332.2952
1970.6562	-333.2555
1970.5417	-333.5981
1970.4273	-329.6606
1970.3128	-324.8874
1970.1983	-321.8822
1970.0854	-327.0356
1969.9788	-326.8320
1969.8809	-336.0481
1969.7869	-345.9512
1969.6929	-351.4824
1969.5989	-353.9930
1969.5049	-353.5946
1969.4108	-346.7546
1969.3168	-339.5346
1969.2228	-327.3602
1969.1288	-313.0590
1969.0330	-304.3036
1968.9327	-300.0590
1968.8284	-300.5528
1968.7231	-318.4649
1968.6178	-329.5890
1968.5125	-338.6599
1968.4073	-340.5763
1968.3020	-338.3917
1968.1967	-331.0840
1968.0914	-324.9644
1968.0016	-321.2666
1967.9345	-321.3824
1967.8753	-328.2909
1967.8168	-335.4009
1967.7584	-340.1799
1967.6999	-342.6450
1967.6414	-341.9911
1967.5829	-338.6724
1967.5244	-329.6816
1967.4659	-317.7801
1967.4074	-300.4718
1967.3490	-293.1187
1967.2905	-293.7369
1967.2321	-296.4615
1967.1736	-303.3468
1967.1152	-315.1249
1967.0568	-317.5371
1966.9926	-319.6647
1966.9180	-324.8786
1966.8385	-331.9472
1966.7588	-341.0247
1966.6791	-351.1815
1966.5995	-361.7511
1966.5198	-367.6961
1966.4401	-367.3132
1966.3604	-364.5192
1966.2807	-359.3294
1966.2011	-354.2572
1966.1214	-348.5447
1966.0410	-341.5967
1965.9560	-337.6906
1965.8662	-340.8398
1965.7755	-343.2693
1965.6849	-345.1602
1965.5942	-346.3474
1965.5035	-347.4700
1965.4129	-346.6148
1965.3222	-348.6013
1965.2316	-352.9333
1965.1409	-357.3657
1965.0492	-361.1204
1964.9517	-360.8926
1964.8480	-362.4872
1964.7428	-363.7932
1964.6376	-361.9090
1964.5325	-358.6031
1964.4273	-354.7943
1964.3222	-350.9835
1964.2170	-342.5598
1964.1118	-335.6410
1964.0015	-327.5813
1963.8820	-320.0929
1963.7575	-320.3256
1963.6323	-325.4124
1963.5071	-333.5329
1963.3819	-345.3533
1963.2567	-352.5916
1963.1430	-353.0086
1963.0372	-351.8590
1962.9483	-346.9343
1962.8798	-344.9382
1962.8114	-346.0193
1962.7430	-353.3232
1962.6746	-360.3772
1962.6062	-366.1986
1962.5378	-368.5296
1962.4695	-370.1802
1962.4011	-369.5055
1962.3327	-365.8327
1962.2643	-360.2488
1962.1959	-352.5703
1962.1275	-342.7317
1962.0591	-336.5474
1961.9847	-330.8148
1961.9014	-326.9365
1961.8150	-329.5484
1961.7284	-339.6101
1961.6418	-347.7635
1961.5551	NAN
1961.4685	NAN
1961.3819	NAN
1961.2953	-329.7167
1961.2087	-322.9579
1961.1220	-318.1889
1961.0358	-316.8186
1960.9513	-314.9118
1960.8684	-316.1113
1960.7858	-316.3911
1960.7031	-317.1544
1960.6204	-320.2849
1960.5377	-326.5583
1960.4551	-334.7279
1960.3724	-347.3259
1960.2897	-357.4535
1960.2070	-362.1868
1960.1244	-362.0305
1960.0389	-360.5019
1959.9373	-357.4757
1959.8197	-351.3634
1959.6992	-345.8659
1959.5788	-339.8906
1959.4582	-331.2896
1959.3247	-323.3381
1959.1911	-317.5626
1959.0697	-313.3292
1958.9394	-311.7688
1958.7996	-313.3041
1958.6584	-315.8112
1958.5171	-322.3586
1958.3759	-328.3223
1958.2346	-332.9321
1958.0971	-334.9199
1957.9754	-340.0122
1957.8734	-342.7094
1957.7788	-344.1212
1957.6842	-345.9990
1957.5896	-345.4393
1957.4950	-346.9216
1957.4004	-344.1713
1957.3058	-340.7147
1957.2112	-334.7462
1957.1166	-327.5184
1957.0185	-321.3975
1956.9120	-318.6174
1956.7998	-319.7503
1956.6865	-325.5161
1956.5732	-327.0215
1956.4599	-327.1537
1956.3466	-323.1248
1956.2333	-316.7539
1956.1200	-310.2238
1956.0087	-306.9753
1955.9019	-308.8766
1955.7977	-313.1131
1955.6934	-322.0893
1955.5892	-329.2742
1955.4850	-334.5230
1955.3807	-337.1600
1955.2765	-339.0179
1955.1722	-338.4259
1955.0658	-338.9253
1954.9506	-337.0144
1954.8244	-338.5782
1954.6941	-340.2636
1954.5638	-342.8234
1954.4335	-345.0583
1954.3032	-344.9117
1954.1730	-344.0903
1954.0403	-342.3529
1953.9015	-343.4405
1953.7578	-344.5039
1953.5977	-347.7685
1953.4372	-356.5105
1953.2918	-359.5138
1953.1470	-360.3256
1953.0052	-356.6204
1952.8699	-353.0376
1952.7389	-346.8690
1952.6080	-343.1560
1952.4771	-339.7150
1952.3462	-335.1073
1952.2153	-320.5428
1952.0844	-308.7898
1951.9535	-302.4689
1951.8226	-297.2943
1951.6917	-295.2725
1951.5607	-295.8558
1951.4298	-297.4505
1951.2989	-300.5242
1951.1680	-306.5308
1951.0453	-313.8941
1950.9485	-320.0974
1950.8716	-323.5761
1950.7968	-326.1282
1950.7219	-331.9449
1950.6472	-339.9454
1950.5724	-345.0940
1950.4976	-348.6835
1950.4227	-351.9038
1950.3479	-353.7694
1950.2731	-351.8411
1950.1983	-343.4440
1950.1235	-335.0615
1950.0446	-322.3876
1949.9482	-311.2334
1949.8305	-301.7850
1949.7048	-296.9268
1949.5790	-296.5259
1949.4533	-299.6773
1949.3277	-303.8898
1949.2020	-307.9895
1949.0757	-308.8665
1948.9450	-307.4324
1948.8096	-301.0535
1948.6731	-293.2145
1948.5365	-286.0049
1948.4000	-282.2733
1948.2576	-282.8554
1948.1147	-291.1849
1947.9869	-298.8466
1947.8725	-311.5919
1947.7623	-324.8200
1947.6525	-335.3237
1947.5427	-341.2843
1947.4329	-340.6714
1947.3232	-335.4865
1947.2134	-326.2348
1947.1042	-323.9420
1947.0021	-327.8442
1946.9131	-335.6012
1946.8308	-346.9250
1946.7484	-354.9799
1946.6661	-360.4587
1946.5838	-364.1247
1946.5015	-364.6316
1946.4192	-360.8798
1946.3368	-352.6525
1946.2545	-344.3181
1946.1722	-335.4808
1946.0898	-335.9125
1946.0061	-337.8274
1945.9200	-349.3793
1945.8324	-352.2970
1945.7445	-357.7042
1945.6567	-356.9714
1945.5689	-354.2196
1945.4811	-347.1858
1945.3933	-337.6374
1945.3054	-328.1401
1945.2176	-319.4199
1945.1298	-311.1673
1945.0409	-306.6048
1944.9481	-306.8034
1944.8515	-308.6325
1944.7539	-313.5055
1944.6564	-318.6543
1944.5588	-325.0864
1944.4612	-328.4968
1944.3636	-329.9788
1944.2661	-329.5516
1944.1685	-327.2212
1944.0709	-322.1206
1943.9828	-316.0028
1943.9068	-310.9292
1943.8337	-307.4079
1943.7444	-309.6275
1943.6554	-316.0490
1943.5827	-322.2035
1943.5100	-328.1545
1943.4373	-330.9005
1943.3646	-331.8223
1943.2919	-331.1320
1943.2192	-330.4271
1943.1465	-324.2409
1943.0733	-320.2115
1942.9938	-316.3152
1942.9008	-322.8023
1942.8002	-328.8950
1942.6996	-333.3535
1942.5989	-337.7107
1942.4983	-338.5437
1942.3976	-333.2696
1942.2969	-327.4728
1942.1962	-319.9058
1942.0956	-314.9682
1941.9970	-315.1610
1941.9020	-319.3273
1941.8084	-326.9782
1941.7149	-331.7076
1941.6214	-332.6949
1941.5280	-331.1551
1941.4345	-324.7720
1941.3410	-320.2965
1941.2475	-304.3937
1941.1540	-294.8184
1941.0588	-297.9546
1940.9545	-304.0006
1940.8392	-310.1102
1940.7202	-317.8694
1940.6012	-320.5374
1940.4823	-318.5670
1940.3633	-310.4446
1940.2443	-305.7667
1940.1254	-303.5767
1940.0157	-305.0798
1939.9236	-308.8452
1939.8408	-315.6909
1939.7590	-323.9443
1939.6773	-330.6128
1939.5955	-333.5592
1939.5137	-335.6154
1939.4319	-334.1643
1939.3501	-335.4757
1939.2683	-333.9639
1939.1865	-329.5953
1939.1049	-323.4982
1939.0188	-317.8068
1938.9179	-314.6012
1938.8057	-311.7097
1938.6924	-313.0923
1938.5790	-310.9485
1938.4656	-310.8281
1938.3522	-313.4604
1938.2388	-312.8591
1938.1255	-310.6585
1938.0131	-311.3647
1937.9030	-312.6366
1937.7943	-313.5548
1937.6857	-315.4876
1937.5770	-318.2269
1937.4684	-317.6054
1937.3597	-312.2252
1937.2511	-312.2049
1937.1425	-310.1295
1937.0338	-306.9702
1936.9252	-305.2040
1936.8165	-305.4497
1936.7079	-305.8265
1936.5992	-306.3227
1936.4905	-310.5573
1936.3819	-313.5538
1936.2732	-319.7034
1936.1646	-319.0002
1936.0531	-318.6832
1935.9338	-322.1070
1935.8063	-325.1803
1935.6759	-331.1677
1935.5456	-336.4712
1935.4152	-340.6253
1935.2849	-340.6147
1935.1550	-339.9346
1935.0305	-333.1311
1934.9241	-332.2573
1934.8309	-331.2930
1934.7378	-331.0367
1934.6447	-330.1533
1934.5516	-329.6061
1934.4584	-329.3277
1934.3653	-328.5685
1934.2722	-327.9471
1934.1791	-326.2757
1934.0861	-323.5685
1934.0173	-322.4867
1933.9536	-325.9443
1933.8710	-330.3334
1933.7884	-337.6012
1933.7058	-347.3594
1933.6232	-356.7659
1933.5406	-360.7408
1933.4580	-361.8863
1933.3754	-360.7938
1933.2928	-351.5530
1933.2102	-345.4085
1933.1276	-335.3459
1933.0429	-323.6369
1932.9333	-316.5166
1932.7977	-317.4655
1932.6586	-321.7381
1932.5195	-330.0155
1932.3804	-337.3045
1932.2413	-342.6214
1932.1068	-344.4230
1931.9950	-344.7496
1931.9143	-342.4008
1931.8465	-339.6667
1931.7787	-339.7920
1931.7110	-337.1552
1931.6432	-337.0868
1931.5754	-334.1774
1931.5077	-329.8816
1931.4399	-322.7034
1931.3721	-312.4760
1931.3044	-305.3889
1931.2366	-300.4454
1931.1688	-299.0790
1931.1010	-299.6769
1931.0293	-302.6504
1930.9445	-308.5194
1930.8466	-316.3382
1930.7450	-322.7021
1930.6433	-326.2244
1930.5417	-330.6904
1930.4400	-331.9576
1930.3384	-332.4361
1930.2367	-333.0794
1930.1350	-332.4130
1930.0307	-338.2425
1929.9112	-340.2097
1929.7790	-340.9993
1929.6469	-341.7658
1929.5148	-339.0417
1929.3826	-340.8067
1929.2849	-337.9604
1929.1878	-335.7919
1929.0569	-336.0143
1928.9261	-333.1400
1928.7952	-335.8593
1928.6643	-338.8578
1928.5335	-340.8818
1928.4026	-339.8737
1928.2717	-334.7982
1928.1408	-329.7458
1928.0186	-324.3063
1927.9119	-321.5601
1927.8135	-320.8619
1927.7165	-325.0140
1927.6196	-329.2922
1927.5226	-332.4602
1927.4257	-333.8930
1927.3287	-331.3962
1927.2318	-327.8296
1927.1348	-324.0174
1927.0305	-319.8056
1926.9067	-315.7258
1926.7660	-314.1379
1926.6205	-315.1943
1926.4751	-319.0690
1926.3297	-322.6703
1926.1842	-325.7853
1926.0365	-328.4882
1925.8798	-333.2269
1925.7165	-333.7412
1925.5529	-334.3191
1925.3893	-335.5508
1925.2258	-335.7512
1925.0664	-337.1380
1924.9420	-340.4915
1924.8485	-344.2476
1924.7550	-347.9776
1924.6616	-351.0884
1924.5681	-349.6187
1924.4746	-350.2409
1924.3811	-345.7779
1924.2876	-339.8780
1924.1941	-333.7893
1924.1007	-329.5662
1924.0095	-329.0442
1923.9224	-331.9084
1923.8376	-333.9993
1923.7403	-333.9444
1923.6428	-334.5897
1923.5579	-336.3088
1923.4730	-336.0517
1923.3881	-332.2725
1923.3031	-328.1899
1923.2182	-322.2303
1923.1333	-316.4055
1923.0483	-311.5342
1922.9539	-310.8552
1922.8495	-312.0687
1922.7442	-316.0222
1922.6389	-323.5960
1922.5336	-331.6763
1922.4283	-336.3560
1922.3230	-337.2883
1922.2177	-337.5974
1922.1124	-337.8767
1922.0099	-337.8343
1921.9128	-337.6706
1921.8184	-340.2999
1921.7243	-340.8257
1921.6303	-343.5358
1921.5363	-342.5439
1921.4423	-343.0216
1921.3483	-339.0632
1921.2543	-334.8632
1921.1603	-329.8166
1921.0649	-324.1613
1920.9501	-319.0935
