# West Antarctic Ice Core 20th Century Stable Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://ncdc.noaa.gov/paleo/study/6182
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/antarctica/west-antarctic-iso2008.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Core
#--------------------
# Contribution_Date
#	Date: 2008
#--------------------
# Title
#	Study_Name: West Antarctic Ice Core 20th Century Stable Isotope Data 
#--------------------
# Investigators
#       Investigators: Schneider, D.P.; Steig, E.J. 
#--------------------
# Description_and_Notes
#	Description: Water stable isotope data from high-resolution ice cores from the West Antarctic Ice Sheet. The record is representative of West Antarctic surface temperature. 
#--------------------
# Publication 
#       Authors: Schneider, D.P.; Steig, E.J.
#       Published_Date_or_Year:  2008      
#       Published_Title: Ice cores record significant 1940s Antarctic warmth related to tropical climate variability.
#       Journal_Name: National Academy of Sciences
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1073/pnas.0803627105
#       Online_Resource: 
#       Full_Citation: 
#       Abstract: Although the 20th Century warming of global climate is well known, climate change in the high-latitude Southern Hemisphere (SH), especially in the first half of the century, remains poorly documented. We present a composite of water stable isotope data from high-resolution ice cores from the West Antarctic Ice Sheet. This record, representative of West Antarctic surface temperature, shows extreme positive anomalies in the 1936-45 decade that are significant in the context of the background 20th Century warming trend. We interpret these anomalies - previously undocumented in the high-latitude SH - as indicative of strong teleconnections in part driven by the major 1939-42 El Nino. These anomalies are coherent with tropical sea-surface temperature, mean SH air temperature, and North Pacific sea-level pressure, underscoring the sensitivity of West Antarctica's climate, and potentially its ice sheet, to large-scale changes in the global climate.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: U.S. National Science Foundation, Office of Polar Programs
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: West Antarctic Ice Sheet
#       Location: Antarctica
#	Country:  
#	Northernmost_Latitude: -77.06
# 	Southernmost_Latitude: -79.38
# 	Easternmost_Longitude: -89.14
# 	Westernmost_Longitude: -123.99
# 	Elevation: 1828 m  
#------------------
# Data_Collection   
#	Collection_Name: SchneiderWestAntITASEstack
#	Earliest_Year: 1900
#	Most_Recent_Year: 1999 
#	Time_Unit: y_ad 
#	Core_Length: 
#	Notes: core stack of 5 different International Trans-Antarctic Scientific Expedition (ITASE) cores
#------------------
# Chronology: 
# 
#
# 
#
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , , years AD, , , , ,N
##d18O	normalized d18O West Antarctic composite ice core stack, , , permil, , ice core, composite from 5 ITASE cores, water stable isotope mass spec,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	d18O
1999	0.488
1998	2.303
1997	0.607
1996	1.001
1995	1.327
1994	0.811
1993	1.649
1992	2.469
1991	0.545
1990	1.135
1989	-0.46
1988	0.635
1987	0.146
1986	-0.622
1985	-0.639
1984	1.192
1983	0.918
1982	-2.03
1981	1.066
1980	2.409
1979	1.279
1978	-0.847
1977	-1.047
1976	-1.062
1975	0.005
1974	0.649
1973	1.282
1972	-0.308
1971	-1.493
1970	-0.139
1969	-0.581
1968	0.44
1967	0.046
1966	-0.708
1965	0.019
1964	0.203
1963	-0.854
1962	-1.161
1961	0.523
1960	1.773
1959	-1.3
1958	-0.372
1957	-0.635
1956	-0.588
1955	-2.031
1954	-1.085
1953	-0.785
1952	-0.239
1951	-0.833
1950	0.546
1949	1.053
1948	-0.122
1947	-0.935
1946	1.739
1945	3.941
1944	2.862
1943	-1.601
1942	-0.973
1941	4.615
1940	2.889
1939	3.184
1938	3.629
1937	-0.159
1936	-0.772
1935	0.575
1934	-0.699
1933	-0.032
1932	-0.887
1931	0.411
1930	2.063
1929	-1.078
1928	-1.802
1927	0.281
1926	0.974
1925	2.025
1924	1.664
1923	1.301
1922	1.426
1921	0.576
1920	0.778
1919	-0.157
1918	-0.228
1917	1.1
1916	1.526
1915	0.025
1914	-0.583
1913	-0.117
1912	1.696
1911	-0.202
1910	-3.047
1909	-0.829
1908	0.025
1907	-3.134
1906	-3.059
1905	-1.387
1904	0.694
1903	-2.097
1902	0.593
1901	1.012
1900	0.47
1903	-2.097
1902	0.593
1901	1.012
1900	0.47
