# Crystal Cave, California 1150 Year d18O Data and SST Reconstruction
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14652
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/speleothem/northamerica/usa/california/crystal2013.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Speleothems
#--------------------
# Contribution_Date
#	Date:  2013-07-11
#--------------------
# Title
#	Study_Name: Crystal Cave, California 1150 Year d18O Data and SST Reconstruction
#--------------------
# Investigators
#       Investigators: McCabe-Glynn, S.; Johnson, K.R.; Strong, C.; Berkelhammer, M.; Sinha, A.; Cheng, H.; Edwards, R.L.; 
#--------------------
# Description_and_Notes
#	Description: Speleothem oxygen isotope (d18O) record and Kuroshio Extension (KE) SST anomalies reconstructed from the isotope data. The record spans 854 - 2007 AD and is based on a speleothem (CRC-3) collected from Crystal Cave, located in Sequoia National Park, California.
#--------------------
# Publication 
#       Authors: McCabe-Glynn, S.; Johnson, K.R.; Strong, C.; Berkelhammer, M.; Sinha, A.; Cheng, H.; Edwards, R.L.; 
#       Published_Date_or_Year:  2013-07-07
#       Published_Title: Variable North Pacific influence on drought in southwestern North America since AD 854
#       Journal_Name: Nature Geoscience
#       Volume: Published online 07 July 2013
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1038/ngeo1862
#       Online_Resource: 
#       Full_Citation: Staryl McCabe-Glynn, Kathleen R. Johnson, Courtenay Strong, Max Berkelhammer, Ashish Sinha, Hai Cheng and R. Lawrence Edwards. 2013. Variable North Pacific influence on drought in southwestern North America since AD 854. Nature Geoscience, DOI: 10.1038/ngeo1862. Published online 07 July 2013.
#       Abstract: Precipitation in southwestern North America has exhibited significant natural variability over the past few thousand years. This variability has been attributed to sea surface temperature regimes in the Pacific and Atlantic oceans, and to the attendant shifts in atmospheric circulation patterns. In particular, decadal variability in the North Pacific has influenced precipitation in this region during the twentieth century, but links to earlier droughts and pluvials are unclear. Here we assess these links using d18O data from a speleothem from southern California that spans AD 854-2007. We show that variations in the oxygen isotopes of the speleothem correlate to sea surface temperatures in the Kuroshio Extension region of the North Pacific, which affect the atmospheric trajectory and isotopic composition of moisture reaching the study site. Interpreting our speleothem data as a record of sea surface temperatures in the Kuroshio Extension, we find a strong 22-year periodicity, suggesting a persistent solar influence on North Pacific decadal variability. A comparison with tree-ring records of precipitation during the past millennium shows that some droughts occurred during periods of warmth in the Kuroshio Extension, similar to the instrumental record. However, other droughts did not and instead must have been influenced by other factors. Finally, we find a significant increase in sea surface temperature variability over the past 150 years, which may reflect an influence of greenhouse gas concentrations on variability in the North Pacific. 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Newkirk Center for Science and Society, University of California, Irvine
#       Grant: 0823554, 1103360
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation
#       Grant: 0823554, 1103360
#------------------
# Funding_Agency 
#       Funding_Agency_Name: National Science Foundation of China
#       Grant: 41230524
#------------------
# Site_Information 
#       Site_Name: Crystal Cave, California
#       Location: North America>United States Of America>California
#	Country: United States of America
#	Northernmost_Latitude: 36.57
# 	Southernmost_Latitude: 36.57
# 	Easternmost_Longitude: -118.78 
# 	Westernmost_Longitude: -118.78 
# 	Elevation: 1640 m
#------------------
# Data_Collection   
#	Collection_Name: 13cali01a
#	Earliest_Year: 854
#	Most_Recent_Year: 2007 
#	Time_Unit:  y_ad
#	Core_Length: m
#	Notes: {"database":"LMR_FM"} 
#------------------
# Chronology: Supplementary Table 2. 230Th dating results for stalagmite CRC-3.										
# 										
# Sample 	Depth	238U	232Th	230Th/232Th	d234U*	230Th/238U	230Th Age (yr)	230Th Age (yr)	d234Uinitial**	230Th Age (yr BP)
# ID	(mm)	(ppb)	(ppt)	atomic x10-6	(measured)	(activity)	(uncorrected)	(corrected)	(corrected)	(corrected)
# CRC-3-1	9	220.0�0.4	933�19	14�1	-8.8�2.0	0.0035�0.0002	391�21	164�45	-9�2	105�45
# CRC-3-1A	23	187.7�0.2	546�11	24�3	-6.6�1.9	0.0043�0.0005	474�57	319�63	-7�2	259�63
# CRC-3-2	29	193.6�0.3	1563�31	14�1	-10.8�1.9	0.0068�0.0003	757�30	324�82	-11�2	265�82
# CRC-3-2B	48	190.8�0.2	1204�24	20�1	-11.8�1.8	0.0078�0.0004	862�49	523�78	-12�2	463�78
# CRC-3-3	55	166.8�0.3	732�15	27�1	-11.0�2.0	0.0073�0.0003	805�38	570�56	-11�2	511�56
# CRC-3-3C	65	169.6�0.2	1377�28	21�1	-13.6�2.2	0.0102�0.0007	1134�75	698�108	-14�2	638�108
# CRC-3-8	68	191.0�0.3	2706�54	17�1	-10.7�2.1	0.0143�0.0003	1592�39	832�141	-11�2	773�141
# CRC-3-4D	74	159.3�0.2	1250�25	24�2	-14.3�2.0	0.0114�0.0007	1266�79	844�109	-14�2	784�109
# CRC-3-4	77	153.5�0.3	1158�23	25�1	-6.0�2.2	0.0115�0.0005	1272�52	869�89	-6�2	810�89
# CRC-3-5	95	207.1�0.3	1826�37	26�1	-11.0�1.8	0.0137�0.0004	1525�42	1052�94	-11�2	993�94
# 										
# *d234U = ([234U/238U]activity - 1)x1000. 										
# "** d234Uinitial was calculated based on 230Th age (T), i.e., d234Uinitial = d234Umeasured x eLambda234xT."										
# Corrected 230Th ages assume the initial 230Th/232Th atomic ratio of 8 �1 x10-6.
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , , years AD, , , , ,N
##d18O	delta 18 Oxygen, , , permil VPDB, , Speleothems, , ,N 
##sst	Sea Surface Temperature anomaly - Kuroshio Extension, , , deg C, , , SST anomaly vs. Kaplan SST AD 1857-2007, ,N
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	sst
1128	-8.67	0.16
1129	-8.81	0.11
1130	-8.88	0.09
1131	-8.97	0.06
1132	-9.17	-0.01
1133	-9.14	0
1134	-9.1	0.01
1135	-9.24	-0.03
1136	-9.44	-0.1
1137	-9.53	-0.13
1138	-9.5	-0.12
1139	-9.66	-0.18
1140	-9.7	-0.19
1141	-9.78	-0.22
1142	-9.59	-0.16
1143	-9.33	-0.07
1144	-9.12	0.01
1145	-8.86	0.1
1146	-8.83	0.11
1147	-8.86	0.1
1148	-8.92	0.08
1149	-9.04	0.03
1150	-8.98	0.06
1151	-8.85	0.1
1152	-8.94	0.07
1153	-8.94	0.07
1154	-8.86	0.1
1155	-8.75	0.13
1156	-8.8	0.12
1157	-9.14	0
1158	-9.1	0.01
1159	-9.12	0.01
1160	-9.43	-0.1
1161	-9.5	-0.12
1162	-9.51	-0.13
1163	-9.54	-0.14
1164	-9.56	-0.15
1165	-9.6	-0.16
1166	-9.67	-0.18
1167	-9.66	-0.18
1168	-9.72	-0.2
1169	-9.48	-0.12
1170	-9.52	-0.13
1171	-9.53	-0.13
1172	-9.51	-0.13
1173	-9.48	-0.12
1174	-9.46	-0.11
1175	-9.43	-0.1
1176	-9.37	-0.08
1177	-9.31	-0.06
1178	-9.37	-0.08
1179	-9.35	-0.07
1180	-9.3	-0.06
1181	-9.29	-0.05
1182	-9.22	-0.03
1183	-9.13	0
1184	-9.2	-0.02
1185	-9.28	-0.05
1186	-9.25	-0.04
1187	-9.29	-0.05
1188	-9.34	-0.07
1189	-9.24	-0.03
1190	-9.05	0.03
1191	-8.93	0.07
1192	-8.73	0.14
1193	-8.65	0.17
1194	-8.64	0.17
1195	-8.69	0.16
1196	-8.63	0.18
1197	-8.55	0.2
1198	-8.72	0.15
1199	-8.74	0.14
1200	-8.7	0.15
1201	-8.85	0.1
1202	-8.96	0.06
1203	-9.09	0.02
1204	-9.21	-0.02
1205	-9.14	0
1206	-9.27	-0.05
1207	-9.1	0.01
1208	-9.09	0.02
1209	-9.02	0.04
1210	-8.98	0.06
1211	-8.98	0.06
1212	-8.83	0.11
1213	-8.95	0.07
1214	-8.97	0.06
1215	-9.04	0.03
1216	-9.12	0.01
1217	-9.28	-0.05
1218	-9.64	-0.17
1219	-9.64	-0.17
1220	-9.68	-0.19
1221	-9.65	-0.18
1222	-9.52	-0.13
1223	-9.36	-0.08
1224	-9.35	-0.07
1225	-9.31	-0.06
1226	-9.16	-0.01
1227	-8.96	0.06
1228	-8.91	0.08
1229	-8.89	0.09
1230	-8.83	0.11
1231	-8.71	0.15
1232	-8.61	0.18
1233	-8.67	0.16
1234	-8.65	0.17
1235	-8.38	0.26
1236	-8.21	0.32
1237	-8.16	0.34
1238	-8.2	0.32
1239	-8.27	0.3
1240	-8.35	0.27
1241	-8.5	0.22
1242	-8.77	0.13
1243	-8.76	0.13
1244	-8.86	0.1
1245	-9.09	0.02
1246	-9.39	-0.09
1247	-9.41	-0.09
1248	-9.34	-0.07
1249	-9.44	-0.1
1250	-9.41	-0.09
1251	-9.44	-0.1
1252	-9.54	-0.14
1253	-9.39	-0.09
1254	-9.32	-0.06
1255	-9.29	-0.05
1256	-9.28	-0.05
1257	-9.17	-0.01
1258	-9.1	0.01
1259	-9.08	0.02
1260	-9.15	0
1261	-9.16	-0.01
1262	-9.17	-0.01
1263	-9.26	-0.04
1264	-9.39	-0.09
1265	-9.12	0.01
1266	-9.21	-0.02
1267	-9.14	0
1268	-9.03	0.04
1269	-9.11	0.01
1270	-9.22	-0.03
1271	-9.21	-0.02
1272	-9.32	-0.06
1273	-9.46	-0.11
1274	-9.52	-0.13
1275	-9.55	-0.14
1276	-9.43	-0.1
1277	-9.36	-0.08
1278	-9.29	-0.05
1279	-9.18	-0.01
1280	-9.08	0.02
1281	-9.25	-0.04
1282	-9.21	-0.02
1283	-9.15	0
1284	-9.23	-0.03
1285	-9.31	-0.06
1286	-9.3	-0.06
1287	-9.33	-0.07
1288	-9.54	-0.14
1289	-9.53	-0.13
1290	-9.45	-0.11
1291	-9.37	-0.08
1292	-9.34	-0.07
1293	-9.36	-0.08
1294	-9.23	-0.03
1295	-9.14	0
1296	-9.14	0
1297	-9.03	0.04
1298	-8.91	0.08
1299	-8.85	0.1
1300	-8.8	0.12
1301	-8.68	0.16
1302	-8.67	0.16
1303	-8.6	0.19
1304	-8.6	0.19
1305	-8.65	0.17
1306	-8.61	0.18
1307	-8.43	0.25
1308	-8.65	0.17
1309	-8.93	0.07
1310	-9.09	0.02
1311	-9.14	0
1312	-9.18	-0.01
1313	-9.26	-0.04
1314	-9.36	-0.08
1315	-9.31	-0.06
1316	-9.26	-0.04
1317	-9.25	-0.04
1318	-9.36	-0.08
1319	-9.5	-0.12
1320	-9.28	-0.05
1321	-9.33	-0.07
1322	-9.26	-0.04
1323	-9.3	-0.06
1324	-9.35	-0.07
1325	-9.29	-0.05
1326	-9.28	-0.05
1327	-9.2	-0.02
1328	-9.27	-0.05
1329	-9.34	-0.07
1330	-9.45	-0.11
1331	-9.69	-0.19
1332	-10.12	-0.34
1333	-10.16	-0.35
1334	-9.56	-0.15
1335	-9.54	-0.14
1336	-9.76	-0.21
1337	-9.92	-0.27
1338	-10.09	-0.33
1339	-10.19	-0.36
1340	-10.1	-0.33
1341	-9.89	-0.26
1342	-9.68	-0.19
1343	-9.49	-0.12
1344	-9.13	0
1345	-9.08	0.02
1346	-9.14	0
1347	-9.13	0
1348	-9.16	-0.01
1349	-9.28	-0.05
1350	-9.14	0
1351	-9.23	-0.03
1352	-9.25	-0.04
1353	-9.19	-0.02
1354	-9.14	0
1355	-9.4	-0.09
1356	-9.38	-0.08
1357	-9.41	-0.09
1358	-9.38	-0.08
1359	-9.25	-0.04
1360	-9.38	-0.08
1361	-9.22	-0.03
1362	-9.2	-0.02
1363	-9.17	-0.01
1364	-8.91	0.08
1365	-9.18	-0.01
1366	-9.04	0.03
1367	-9.01	0.04
1368	-9.05	0.03
1369	-8.87	0.09
1370	-9.08	0.02
1371	-9	0.05
1372	-8.99	0.05
1373	-9.07	0.02
1374	-8.86	0.1
1375	-9.02	0.04
1376	-9.14	0
1377	-9.29	-0.05
1378	-9.39	-0.09
1379	-9.25	-0.04
1380	-9.51	-0.13
1381	-9.51	-0.13
1382	-9.52	-0.13
1383	-9.47	-0.11
1384	-9.32	-0.06
1385	-9.37	-0.08
1386	-9.15	0
1387	-8.99	0.05
1388	-8.84	0.1
1389	-8.76	0.13
1390	-8.74	0.14
1391	-8.47	0.23
1392	-8.49	0.22
1393	-8.47	0.23
1394	-8.64	0.17
1395	-8.76	0.13
1396	-8.82	0.11
1397	-9.06	0.03
1398	-8.88	0.09
1399	-9.02	0.04
1400	-8.97	0.06
1401	-9.05	0.03
1402	-9.06	0.03
1403	-8.99	0.05
1404	-9.29	-0.05
1405	-9.24	-0.03
1406	-9.51	-0.13
1407	-9.46	-0.11
1408	-9.47	-0.11
1409	-9.48	-0.12
1410	-9.46	-0.11
1411	-9.55	-0.14
1412	-9.36	-0.08
1413	-9.42	-0.1
1414	-9.25	-0.04
1415	-9.27	-0.05
1416	-9.15	0
1417	-9.08	0.02
1418	-9.22	-0.03
1419	-9.28	-0.05
1420	-9.66	-0.18
1421	-9.37	-0.08
1422	-9.61	-0.16
1423	-9.3	-0.06
1424	-9.19	-0.02
1425	-9.17	-0.01
1426	-9.06	0.03
1427	-9.02	0.04
1428	-9.22	-0.03
1429	-9.39	-0.09
1430	-9.26	-0.04
1431	-9.24	-0.03
1432	-9.44	-0.1
1433	-9.22	-0.03
1434	-9.08	0.02
1435	-8.86	0.1
1436	-8.97	0.06
1437	-8.88	0.09
1438	-8.33	0.28
1439	-8.58	0.19
1440	-8.31	0.29
1441	-8.52	0.21
1442	-8.54	0.21
1443	-8.44	0.24
1444	-8.85	0.1
1445	-8.87	0.09
1446	-8.9	0.08
1447	-8.98	0.06
1448	-9.31	-0.06
1449	-9.36	-0.08
1450	-9.28	-0.05
1451	-9.25	-0.04
1452	-8.99	0.05
1453	-8.86	0.1
1454	-8.63	0.18
1455	-8.81	0.11
1456	-8.79	0.12
1457	-8.7	0.15
1458	-8.5	0.22
1459	-8.51	0.22
1460	-8.68	0.16
1461	-8.97	0.06
1462	-8.77	0.13
1463	-9.01	0.04
1464	-9.05	0.03
1465	-9.26	-0.04
1466	-9.16	-0.01
1467	-9.31	-0.06
1468	-9.04	0.03
1469	-8.91	0.08
1470	-8.75	0.13
1471	-8.93	0.07
1472	-8.74	0.14
1473	-8.86	0.1
1474	-8.68	0.16
1475	-8.72	0.15
1476	-8.63	0.18
1477	-8.94	0.07
1478	-9.1	0.01
1479	-9.13	0
1480	-9.15	0
1481	-9.04	0.03
