# Asi_218 - PAGES 2K QAMDPB Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_218 - QAMDPB
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation:   /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: QAMDPB
#	Location: Asia
#	Country: Tibet (TB)
#	Northernmost_Latitude: 31.12
#	Southernmost_Latitude: 31.12
#	Easternmost_Longitude: 97.03
#	Westernmost_Longitude: 97.03
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_218
#	Earliest_Year: 1406
#	Most_Recent_Year: 1994
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
1406.0	1.062
1407.0	1.007
1408.0	0.912
1409.0	0.915
1410.0	0.89
1411.0	0.696
1412.0	0.814
1413.0	0.699
1414.0	0.842
1415.0	0.906
1416.0	0.82
1417.0	0.823
1418.0	0.871
1419.0	0.936
1420.0	0.935
1421.0	0.813
1422.0	0.889
1423.0	1.046
1424.0	1.004
1425.0	0.935
1426.0	0.939
1427.0	0.866
1428.0	0.946
1429.0	0.962
1430.0	1.078
1431.0	1.013
1432.0	1.182
1433.0	1.106
1434.0	1.091
1435.0	1.071
1436.0	1.217
1437.0	1.17
1438.0	1.135
1439.0	1.315
1440.0	1.297
1441.0	1.092
1442.0	1.114
1443.0	1.039
1444.0	1.095
1445.0	0.9
1446.0	1.121
1447.0	1.212
1448.0	1.224
1449.0	1.055
1450.0	1.089
1451.0	1.205
1452.0	1.296
1453.0	1.312
1454.0	1.408
1455.0	1.165
1456.0	1.103
1457.0	1.133
1458.0	1.157
1459.0	1.178
1460.0	1.235
1461.0	1.082
1462.0	0.955
1463.0	0.745
1464.0	0.799
1465.0	0.857
1466.0	0.941
1467.0	1.039
1468.0	1.126
1469.0	0.978
1470.0	0.913
1471.0	1.099
1472.0	1.117
1473.0	1.03
1474.0	0.829
1475.0	0.821
1476.0	0.891
1477.0	0.979
1478.0	0.983
1479.0	0.728
1480.0	0.661
1481.0	0.804
1482.0	0.99
1483.0	0.874
1484.0	0.921
1485.0	0.883
1486.0	1.005
1487.0	0.962
1488.0	0.929
1489.0	0.94
1490.0	0.804
1491.0	0.709
1492.0	0.834
1493.0	0.953
1494.0	0.856
1495.0	0.776
1496.0	0.995
1497.0	1.085
1498.0	1.236
1499.0	1.258
1500.0	1.063
1501.0	1.13
1502.0	1.278
1503.0	1.01
1504.0	0.891
1505.0	1.102
1506.0	1.038
1507.0	1.005
1508.0	1.046
1509.0	1.045
1510.0	1.154
1511.0	1.224
1512.0	0.983
1513.0	1.015
1514.0	0.796
1515.0	1.069
1516.0	1.049
1517.0	1.11
1518.0	0.901
1519.0	0.825
1520.0	0.908
1521.0	1.057
1522.0	1.002
1523.0	0.803
1524.0	0.784
1525.0	0.742
1526.0	0.786
1527.0	0.821
1528.0	0.883
1529.0	0.727
1530.0	0.785
1531.0	0.802
1532.0	0.993
1533.0	0.823
1534.0	0.765
1535.0	0.706
1536.0	0.756
1537.0	0.853
1538.0	0.882
