# Papua New Guinea 230 Year Fossil and Modern Coral Isotope and Sr/Ca Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:15794
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/papua_new_guinea/misima2013mig-raw.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2013-12-20
#--------------------
# Title
#	Study_Name: Papua New Guinea 230 Year Fossil and Modern Coral Isotope and Sr/Ca Data
#--------------------
# Investigators
#       Investigators: Hereid, K.A.; Quinn, T.M.; Taylor, F.W.; Shen, C.-C. ; Edwards, R.L.; Cheng, H.
#--------------------
# Description_and_Notes
#	Description: Description: Coral Sr/Ca and oxygen isotopes from a suite of fossil and near-modern Porites colonies were collected from storm deposits 
#       at Misima Island, Milne Bay Province, Papua New Guinea, Nariam Village Reef. The data are analyzed to investigate mean climate changes 
#       and ENSO variability during the initiation of the Little Ice Age. The compiled fossil record is 233 years long, and the near-modern record 
#       is 28 years long. Analytical precision on stable isotopic determinations is 0.05 per mil for d18O, and 0.02 per mil for d13C (1sigma, n = 393). 
#       Analytical precision for Sr/Ca ratios is 0.015 mmol/mol (1sigma).   Isotopic values are reported in delta notation relative to the Vienna 
#       PeeDee Belemnite (VPDB) isotopic standard. Notes:
#       Fossil samples MiF and MiG, age range: 1411.625-1644.625 CE.  Modern sample MiC, age range: 1916.958-1944.958 CE.
#       Resampled = linear resampling to monthly resolution.  Filtered = wavelet filter, 2-8 years.
#--------------------
# Publication 
#       Authors: Hereid, K.A.; Quinn, T.M.; Taylor, F.W.; Shen, C.-C. ; Edwards, R.L.; Cheng, H.
#       Published_Date_or_Year: 2013-01-01
#       Published_Title: Coral record of reduced El Niño activity in the early 15th to middle 17th centuries.
#       Journal_Name: Geology
#       Volume: 41
#       Edition: 
#       Issue: 1
#       Pages: 51-54
#       DOI: 10.1130/G33510.1
#       Online_Resource: 
#       Full_Citation: Kelly A. Hereid, Terrence M. Quinn, Frederick W. Taylor, Chuan-Chou Shen, R. Lawrence Edwards and Hai Cheng. 2013. Coral record of reduced El Niño activity in the early 15th to middle 17th centuries. Geology, 41(1), 51-54. doi: 10.1130/G33510.1
#       Abstract: El Niño-Southern Oscillation (ENSO) powers global interannual climate variability through changes in trade wind strength, temperature and salinity anomalies, sea level, and atmospheric circulation patterns. ENSO variability is well characterized in modern times, but instrumental records cannot fully describe natural ENSO variability due to the imprint of anthropogenic climate forcing. ENSO activity may also be affected by solar variability, but the response of ENSO to such changes is difficult to predict. We constructed a continuous, monthly resolved, spliced fossil Porites coral d18O and Sr/Ca record from Misima Island, Papua New Guinea, in the Western Pacific Warm Pool, spanning 233 yr (1411-1644 CE [Common Era]). The Misima coral record indicates that the surface ocean in this region experienced a small change in hydrologic balance with no change in temperature, extended periods of quiescence in El Niño activity, and no change in average amplitudes of El Niño events relative to signals captured in regional modern records. The reduced El Niño variability occurs during a known change in solar forcing, the initiation of the Little Ice Age. However, there is no clear relationship between the timing of changes in solar forcing and ENSO activity, implying that ENSO variability changes arise from internal dynamics. The century-scale switch between active and inactive El Niño states has not previously been recorded, and provides a new baseline for climate models and reconstructions. 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation
#       Grant: OCE-0202549, OCE-042349, OCE-0401810, OCE-0742217
#------------------
# Funding_Agency 
#       Funding_Agency_Name: University of Texas Jackson School of Geosciences, Institute for Geophysics
#       Grant: Ewing-Worzel Fellowship
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Taiwan ROC NSC
#       Grant: 100-2116-M-002-009
#------------------
# Site_Information 
#       Site_Name: Misima
#       Location: Ocean>Pacific Ocean>South Pacific Ocean>Melanesia>Papua New Guinea
#	Country: Papua New Guinea 
#	Northernmost_Latitude: -10.6907 
# 	Southernmost_Latitude: -10.6907 
# 	Easternmost_Longitude: 152.8115 
# 	Westernmost_Longitude: 152.8115 
# 	Elevation:   
#------------------
# Data_Collection   
#	Collection_Name: 13papu02a 
#	Earliest_Year: 1411
#	Most_Recent_Year: 1578
#	Time_Unit: y_ad
#	Core_Length: 
#	Notes: Misima2013MiGraw
#------------------
# Species
#	Species_Name: Porites sp. 
#	Common_Name: 
#------------------
# Chronology: The coral geochemistry was converted from the depth domain to the time domain by assigning maximum (minimum) coral Sr/Ca 
# to minimum (maximum) SST climatology, then linearly interpolating to monthly intervals; the Sr/Ca chronology was applied 
# to the isotopic records. 
#
#
# 
# Table S1. 230Th dating information. List of timing and error on dates used to constrain coral chronology. Sections of coral core were shifted within noted
# error ranges to match a known historical ENSO event. Samples were dated using a Finnegan MAT Element inductively coupled plasma mass spectrometer at the
# University of Minnesota Isotope Laboratory, a Thermo Neptune multicollector inductively coupled plasma mass spectrometer at the National Taiwan
# University, and a Thermo Scientific Triton thermal ionizaiton mass spectrometer at the University of Texas at Austin.
#
#
# d234U		230Th / 238U		230Th / 232Th		Age (yr)		Age (yr)		d234UInitial		Year		
# measured		(activity)		ppm		uncorrected		corrected		corrected		CE		Lab
# 148.4	±2.1	0.0008	±0.000013	36	±0.8	75	±1	66	±5	148	±2	1940	±5	University of
# 147.8	±1.6	0.0062	±0.000029	2187	±143.6	589	±3	588	±3	148	±2	1418	±3	Minnesota
# 														
#														
# d234U		230Th/238U		230Th/232Th		Age (yr)		Age (yr)		d234Uinitial		Year		
# measured		activity		ppm		uncorrected		corrected		corrected		CE		Lab
# 149.2	± 3.1	0.0047	± 0.000025	4483	± 214	452.1	± 2.7	451.7	± 2.7	149.4 	± 3.1			National Taiwan
# 150.8	± 3.5	0.0047	± 0.000032	5345	± 508	450.9	± 3.4	450.6	± 3.4	151.0 	± 3.5			University
#							wt-averaged date	451.3	± 2.1			1559	± 2	
#														
#														
# d234U		230Th/238U		230Th/232Th		Age (yr)		Age (yr)		d234Uinitial		Year		
# measured		activity		ppm		uncorrected		corrected		corrected		CE		Lab
# 146.3	± 0.8	0.0046	± 0.000032	3656	± 118	442.5	± 3.1	440.6	± 3.6	146.4 	± 0.8	1569	± 4	University of 
# 145.1	± 0.7	0.0041	± 0.000033	2813	± 76	396.0	± 3.2	393.9	± 3.8	145.2 	± 0.7	1615	± 4	Texas
#
# 
#
# 
#
#
#
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,y_ad, , Corals and Sclerosponges, , ,N
##d18O	delta 18 Oxygen, Porites sp., , permil VPDB, , Corals and Sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Porites sp., ,mmol/mol, ,Corals and Sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	Sr/Ca
1578.425	-4.8	8.968
1578.325	-4.92	8.947
1578.225	-4.91	8.937
1578.125	-4.84	8.935
1578.025	-4.81	8.94
1577.925	-4.64	9.006
1577.825	-4.87	9.021
1577.725	-4.95	9.002
1577.625	-4.9	9.033
1577.525	-4.94	8.988
1577.425	-5.07	9.034
1577.325	-5.1	9.099
1577.225	-5	9.071
1577.125	-5.08	9.042
1577.025	-5.01	8.99
1576.925	-4.99	8.993
1576.825	-4.87	9.046
1576.725	-4.84	9.052
1576.625	-4.76	8.915
1576.525	-5.04	8.942
1576.425	-5.1	8.945
1576.325	-5.21	8.958
1576.225	-5.14	8.985
1576.125	-5.14	8.967
1576.025	-5.04	8.916
1575.925	-4.91	8.926
1575.825	-4.86	8.97
1575.725	-4.85	9.007
1575.625	-4.88	9.026
1575.514	-4.88	9.034
1575.403	-4.99	8.983
1575.292	-5.14	8.902
1575.181	-5.18	8.922
1575.069	-5.13	8.969
1574.958	-4.95	8.95
1574.847	-5.11	9.022
1574.736	-4.87	9.083
1574.625	-4.8	9.108
1574.534	-4.81	9.026
1574.443	-5.13	8.937
1574.352	-5.06	8.906
1574.261	-5.13	8.978
1574.170	-5	8.947
1574.080	-5.16	8.978
1573.989	-5.01	8.925
1573.898	-5.07	8.947
1573.807	-4.89	8.958
1573.716	-4.89	9.012
1573.625	-4.85	9.054
1573.525	-4.85	9.036
1573.425	-5.08	9.014
1573.325	-5.08	8.952
1573.225	-5.23	8.893
1573.125	-5.24	8.893
1573.025	-5.21	8.879
1572.925	-5.05	8.934
1572.825	-5.02	8.983
1572.725	-4.99	8.989
1572.625	-4.9	9.03
1572.548	-5.07	9.016
1572.471	-5.04	8.965
1572.394	0	8.967
1572.317	-5.09	8.953
1572.240	-5.05	8.971
1572.163	-4.97	8.958
1572.087	-5.04	8.997
1572.010	-5	9.024
1571.933	-4.9	9.031
1571.856	-4.89	9.027
1571.779	-4.8	9.01
1571.702	-4.81	9.072
1571.625	-4.87	9.095
1571.542	-4.88	9.059
1571.458	-4.95	9.04
1571.375	-4.98	9.022
1571.292	-5.08	8.922
1571.208	-5.01	8.883
1571.125	-4.99	8.952
1571.042	-4.8	9.022
1570.958	-4.75	9.021
1570.875	-4.6	9.054
1570.792	-4.71	9.041
1570.708	0	9.06
1570.625	-4.91	9.077
1570.500	0	9.079
1570.375	-4.87	9.027
1570.250	0	9.013
1570.125	-4.95	8.979
1570.000	0	9.041
1569.875	-4.81	9.034
1569.750	0	9.049
1569.625	-4.53	9.104
1569.534	0	9.088
1569.443	-4.65	9.049
1569.352	0	8.978
1569.261	-4.79	9.03
1569.170	0	9.076
1569.080	-4.87	9.046
1568.989	0	9.033
1568.898	-4.81	8.987
1568.807	0	8.916
1568.716	0	9.059
1568.625	0	9.083
1568.548	0	9.044
1568.471	0	8.97
1568.394	0	8.969
1568.317	0	8.966
1568.240	0	8.972
1568.163	0	8.964
1568.087	0	8.916
1568.010	0	8.953
1567.933	0	8.99
1567.856	0	8.999
1567.779	0	9.005
1567.702	0	9.007
1567.625	0	9.046
1567.514	0	8.987
1567.403	0	8.948
1567.292	0	8.947
1567.181	0	8.915
1567.069	0	8.887
1566.958	0	8.916
1566.847	0	8.944
1566.736	0	9.023
1566.625	0	9.034
1566.554	0	9.026
1566.482	0	9.03
1566.411	0	8.957
1566.339	0	8.909
1566.268	0	8.875
1566.196	0	8.893
1566.125	0	8.945
1566.054	0	8.961
1565.982	0	8.954
1565.911	0	8.975
1565.839	0	9.03
1565.768	0	9.038
1565.696	0	9.043
1565.625	0	9.046
1565.514	0	8.988
1565.403	0	8.978
1565.292	0	9.036
1565.181	0	9.008
1565.069	0	9.004
1564.958	0	8.937
1564.847	0	8.969
1564.736	0	9.017
1564.625	0	9.074
1564.534	0	9.053
1564.443	0	9.012
1564.352	0	8.965
1564.261	0	8.971
1564.170	0	8.983
1564.080	0	8.949
1563.989	0	9.021
1563.898	0	8.981
1563.807	0	8.992
1563.716	0	9.041
1563.625	0	9.089
1563.542	0	9.072
1563.458	0	8.999
1563.375	0	8.949
1563.292	0	8.978
1563.208	0	9.05
1563.125	0	9.014
1563.042	0	8.94
1562.958	0	8.959
1562.875	0	8.99
1562.792	0	9.028
1562.708	0	9.04
1562.625	0	9.091
1562.542	0	9.081
1562.458	0	9.056
1562.375	0	9.043
1562.292	0	9.044
1562.208	0	9.058
1562.125	0	8.949
1562.042	0	9.006
1561.958	0	8.959
1561.875	0	8.959
1561.792	0	9.052
1561.708	0	9.081
1561.625	-4.65	9.092
1561.542	-4.7	9.035
1561.458	-4.82	8.961
1561.375	-4.9	8.916
1561.292	-5.12	8.902
1561.208	-5.1	8.889
1561.125	-5.22	8.9
1561.042	-5.24	8.866
1560.958	-5.05	8.981
1560.875	-5.06	9.02
1560.792	-4.97	9
1560.708	-5.05	9.034
1560.625	-4.94	9.003
1560.514	-5.13	8.964
1560.403	-5.16	8.968
1560.292	-5.16	8.931
1560.181	-4.95	8.969
1560.069	-5.15	8.937
1559.958	-4.92	8.894
1559.847	-4.86	8.986
1559.736	-4.76	9.053
1559.625	-4.65	9.058
1559.534	-4.74	9.027
1559.443	-4.86	9.051
1559.352	-5.01	8.928
1559.261	-5.08	8.9
1559.170	-5	8.898
1559.080	-4.96	8.914
1558.989	-5.03	8.871
1558.898	-4.93	8.932
1558.807	-4.89	8.969
1558.716	-4.78	9.037
1558.625	-4.61	9.047
1558.542	-4.67	9.069
1558.458	-4.71	9.01
1558.375	-4.91	8.972
1558.292	-5.07	8.913
1558.208	-5.15	8.887
1558.125	0	0
1558.042	-5.1	8.858
1557.958	-5.08	8.901
1557.875	-5.16	8.968
1557.792	-4.92	8.986
1557.708	-4.82	9.001
1557.625	-4.79	9.034
1557.525	-4.99	8.971
1557.425	-5.03	8.949
1557.325	-5.2	8.876
1557.225	-5.06	8.921
1557.125	-5.23	8.909
1557.025	-5.1	8.877
1556.925	-5.11	8.954
1556.825	-5.08	8.968
1556.725	-5	9.026
1556.625	-4.84	9.071
1556.534	-4.85	8.996
1556.443	-5.17	8.953
1556.352	-5.28	8.946
1556.261	-5.07	8.966
1556.170	-5.08	8.974
1556.080	-5.21	8.896
1555.989	-5.07	8.877
1555.898	-5.13	8.934
1555.807	-5.05	8.956
1555.716	-4.88	9.003
1555.625	-4.76	9.027
1555.542	-4.82	9.028
1555.458	-4.98	8.909
1555.375	-4.89	8.912
1555.292	-4.94	8.989
1555.208	-4.96	8.939
1555.125	-5.09	8.9
1555.042	-5.06	8.93
1554.958	-4.89	8.952
1554.875	-4.77	9.044
1554.792	-4.65	9.061
1554.708	-4.6	9.061
1554.625	-4.64	9.073
1554.525	-4.84	9.026
1554.425	-4.96	8.931
1554.325	-5.06	8.936
1554.225	-4.93	8.932
1554.125	-5.07	8.934
1554.025	-4.82	9.014
1553.925	-4.88	8.947
1553.825	-4.8	8.995
1553.725	-4.9	9.03
1553.625	-5	9.048
1553.525	-5.02	8.99
1553.425	-4.97	9.019
1553.325	-5.13	9
1553.225	-5.12	8.95
1553.125	-5.1	8.931
1553.025	-5.04	8.885
1552.925	-4.93	8.954
1552.825	-4.82	8.956
1552.725	-4.7	9.011
1552.625	-4.71	9.079
1552.525	-4.93	9.003
1552.425	-4.9	8.975
