# Rarotonga Subseasonal Coral d18O and Sr/Ca Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:6089
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/rarotonga2006.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2008-03
#--------------------
# Title
#	Study_Name: Rarotonga Subseasonal Coral d18O and Sr/Ca Data
#--------------------
# Investigators
#       Investigators: Linsley, B.K.; Kaplan, A.; Gouriou, Y.; Salinger, J.; deMenocal, P.B.; Wellington, G.M.; Howe, S.S.
#--------------------
# Description_and_Notes
#	Description: Subannual stable isotope and Sr/Ca data for coral cores from Rarotonga, Cook Islands, 21�14'16"S, 159�49'40"E.
#--------------------
# Publication 
#       Authors: Linsley, B.K.; Kaplan, A.; Gouriou, Y.; Salinger, J.; deMenocal, P.B.; Wellington, G.M.; Howe, S.S.
#       Published_Date_or_Year: 2006     
#       Published_Title: Tracking the extent of the South Pacific Convergence Zone since the early 1600s.
#       Journal_Name: Geochem. Geophys. Geosyst.
#       Volume: 7
#       Edition: Q05003
#       Issue: 
#       Pages: 
#       DOI: 10.1029/2005GC001115
#       Online_Resource: 
#       Full_Citation: Linsley, B.K., A. Kaplan, Y. Gouriou, J. Salinger, P.B. deMenocal, G.M. Wellington, and S.S. Howe. 2006. Tracking the extent of the South Pacific Convergence Zone since the early 1600s. Geochem. Geophys. Geosyst., 7, Q05003, doi:10.1029/2005GC001115.
#       Abstract: The South Pacific Convergence Zone (SPCZ) is the largest and most  persistent spur of the Intertropical Convergence Zone. At the  southeastern edge of the SPCZ near 170�W and 15��20�S a surface  ocean salinity frontal zone exists that separates fresher Western  Pacific Warm Pool water from saltier and cooler waters in the east.  This salinity front is known to shift east and west with the phase  of the El Ni�o Southern Oscillation. We have generated subannually  resolved and replicated coral oxygen isotopic time series from Fiji  (17�S, 179�E) and Rarotonga (21.5�S, 160�W) that have recorded  interannual displacements of the salinity front over the last 380  years and also indicate that at lower frequencies the decadal mean  position of the salinity front, and eastern extent of the SPCZ,  has shifted east-west through 10� to 20� of longitude three times  during this interval. The most recent and largest shift began in  the mid 1800s as the salinity front progressively moved eastward  and salinity decreased at both sites.  Our results suggest that  sea surface salinity at these sites is now at the lowest levels  recorded and is evidence for an unprecedented expansion of the  SPCZ since the mid 1800s. The expansion of the SPCZ implies a  gradual change in the South Pacific to more La Ni�a-like long-term  mean conditions. This observation is consistent with the ocean  thermostat mechanism for the Pacific coupled ocean-atmosphere  system, whereby exogenous heating of the atmosphere would result  in greater warming in the western Pacific and a greater east-west  surface temperature gradient.
#--------------------
# Publication 
#       Authors: Linsley, B.K.; Wellington, G.M; Schrag, D.P.; Ren, L.; Salinger, M.J; Tudhope, A.W
#       Published_Date_or_Year: 2004    
#       Published_Title: Geochemical evidence from corals for changes in the amplitude and spatial pattern of South Pacific interdecadal climate variability over the last 300 years. 
#       Journal_Name: Climate Dynamics
#       Volume: 22
#       Edition: Q05003
#       Issue: 
#       Pages: 1-11
#       DOI: 10.1007/s00382-003-0364-y
#       Online_Resource: 
#       Full_Citation: Linsley, B.K., G.M. Wellington, D.P. Schrag, L. Ren, M.J. Salinger,  and A.W. Tudhope.  2004.  Geochemical evidence from corals for changes in the amplitude and  spatial pattern of South Pacific interdecadal climate variability  over the last 300 years.  Climate Dynamics, Vol. 22: pp. 1-11 doi: 10.1007/s00382-003-0364-y. 
#       Abstract: 
#--------------------
# Publication 
#       Authors: Ren, L.; Linsley, B. K.; Wellington, G. M.; Schrag, D. P.; Hoegh-Guldberg, O
#       Published_Date_or_Year: 2003     
#       Published_Title: Deconvolving the d18Oseawater Component from Subseasonal Coral  d18O and Sr/Ca at Rarotonga in the Southwestern Subtropical  Pacific for the period 1726-1997.
#       Journal_Name: Geochimica et Cosmochimica Acta
#       Volume: 67
#       Edition: 9
#       Issue: 
#       Pages: 1609-1631
#       DOI: 
#       Online_Resource: 
#       Full_Citation: Ren, L., B.K. Linsley, G.M. Wellington, D.P. Schrag, and  O. Hoegh-Guldberg.  2003.   Deconvolving the d18Oseawater Component from Subseasonal Coral  d18O and Sr/Ca at Rarotonga in the Southwestern Subtropical  Pacific for the period 1726-1997.     Geochimica et Cosmochimica Acta, Vol. 67, No. 9., pp. 1609-1631.
#       Abstract: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation
#       Grant: ATM-9901649, ATM-9619035, OCE-0318296, OCE-0317941
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Oceanic and Atmospheric Administration
#       Grant: NA96GP0406, NA96GP0470
#------------------
# Site_Information 
#       Site_Name: Rarotonga, Cook Islands, South Pacific
#       Location: Ocean>Pacific Ocean>South Pacific Ocean>Polynesia>Cook Islands
#	Country: Cook Islands 
#	Northernmost_Latitude: -21.23 
# 	Southernmost_Latitude: -21.23 
# 	Easternmost_Longitude: -159.82 
# 	Westernmost_Longitude: -159.82 
# 	Elevation:  -10 m  
#------------------
# Data_Collection   
#	Collection_Name: 06raro02a 
#	Earliest_Year: 1874 
#	Most_Recent_Year: 2000 
#	Time_Unit: Years AD 
#	Core_Length: 
#	Notes: Core name - 3R, 8 samples per year
#------------------
# Species
#	Species_Name: Porites lutea
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , ,years AD, , Corals and Sclerosponges, , ,N
##del13c	delta 13 Carbon, Porites lutea, , per mil VPDB, , Corals and Sclerosponges, , instrument: Micromass Optima gas source mass spectrometer,N
##del18o	delta 18 Oxygen, Porites lutea, , per mil VPDB, , Corals and Sclerosponges, , instrument: Micromass Optima gas source mass spectrometer,N 		
##notes	,,,,,,,,C		
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
age_AD	del13c	del18o
2000.18	-3.16	-4.88
2000.06	-2.7	-4.79
1999.93	-3.14	-4.61
1999.81	-3.21	-4.54
1999.68	-3.1	-4.59
1999.56	-3.23	-4.86
1999.43	-3.32	-4.97
1999.31	-3.11	-4.89
1999.18	-2.97	-4.96
1999.06	-2.67	-4.91
1998.93	-2.7	-4.61
1998.81	-3.12	-4.34
1998.68	-3.34	-4.29
1998.56	-3.35	-4.32
1998.43	-3.28	-4.51
1998.31	-3.05	-4.56
1998.18	-2.79	-4.63
1998.06	-2.79	-4.33
1997.93	-2.75	-4.15
1997.81	-2.97	-4.1
1997.68	-3.26	-4.2
1997.56	-3.27	-4.27
1997.43	-3.45	-4.54
1997.31	-3.12	-4.58
1997.18	-2.71	-4.69
1997.06	-2.56	-4.57
1996.93	-2.51	-4.57
1996.81	-2.73	-4.44
1996.68	-3.06	-4.51
1996.56	-3.19	-4.55
1996.43	-3.43	-4.75
1996.31	-3.38	-4.79
1996.18	-2.67	-4.94
1996.06	-2.61	-4.89
1995.93	-2.72	-4.67
1995.81	-3.03	-4.29
1995.68	-2.88	-4.34
1995.56	-3.11	-4.44
1995.43	-3.32	-4.59
1995.31	-3.19	-4.71
1995.18	-2.76	-4.8
1995.06	-2.58	-4.41
1994.93	-2.76	-4.36
1994.81	-2.79	-4.36
1994.68	-3.15	-4.36
1994.56	-3.4	-4.43
1994.43	-3.36	-4.64
1994.31	-3.24	-4.8
1994.18	-2.83	-4.87
1994.06	-2.76	-4.56
1993.93	-3.02	-4.34
1993.81	-3.24	-4.16
1993.68	-3.47	-4.19
1993.56	-3.45	-4.36
1993.43	-3.33	-4.47
1993.31	-3.16	-4.61
1993.18	-3	-4.67
1993.06	-2.89	-4.54
1992.93	-2.75	-4.37
1992.81	-2.87	-4.38
1992.68	-3.06	-4.36
1992.56	-3.13	-4.34
1992.43	-3.18	-4.35
1992.31	-3.04	-4.51
1992.18	-2.98	-4.52
1992.06	-2.85	-4.45
1991.93	-2.7	-4.37
1991.81	-2.89	-4.15
1991.68	-3.04	-4.19
1991.56	-3.12	-4.24
1991.43	-3.33	-4.35
1991.31	-3.33	-4.46
1991.18	-3.17	-4.71
1991.06	-3.01	-4.59
1990.93	-2.99	-4.4
1990.81	-2.88	-4.3
1990.68	-2.87	-4.31
1990.56	-3.08	-4.32
1990.43	-3.05	-4.42
1990.31	-3.02	-4.54
1990.18	-2.99	-4.62
1990.06	-2.48	-4.52
1989.93	-2.58	-4.53
1989.81	-2.94	-4.3
1989.68	-2.95	-4.36
1989.56	-3.13	-4.49
1989.43	-3.27	-4.7
1989.31	-3.39	-4.79
1989.18	-3.08	-4.96
1989.06	-2.85	-4.77
1988.93	-2.91	-4.55
1988.81	-2.87	-4.54
1988.68	-3.19	-4.38
1988.56	-3.43	-4.58
1988.43	-3.28	-4.68
1988.31	-3	-4.8
1988.18	-2.76	-4.88
1988.06	-2.61	-4.72
1987.93	-2.58	-4.36
1987.81	-3.01	-4.12
1987.68	-3.13	-4.1
1987.56	-3.03	-4.27
1987.43	-3	-4.39
1987.31	-2.59	-4.37
1987.18	-2.42	-4.36
1987.06	-2.44	-4.3
1986.93	-2.98	-4.35
1986.81	-3.21	-4.46
1986.68	-3.14	-4.53
1986.56	-3.28	-4.58
1986.43	-3.48	-4.71
1986.31	-2.91	-4.81
1986.18	-2.37	-4.84
1986.06	-2.58	-4.63
1985.93	-3.09	-4.49
1985.81	-3.15	-4.26
1985.68	-3.09	-4.37
1985.56	-3.38	-4.39
1985.43	-3.48	-4.47
1985.31	-3.13	-4.58
1985.18	-3.19	-4.67
1985.06	-2.86	-4.49
1984.93	-2.92	-4.29
1984.81	-3.17	-4.09
1984.68	-3.38	-4.11
1984.56	-3.48	-4.2
1984.43	-3.52	-4.29
1984.31	-3.48	-4.53
1984.18	-3.26	-4.72
1984.06	-2.83	-4.62
1983.93	-3.08	-4.2
1983.81	-3.11	-4.07
1983.68	-3.3	-4.12
1983.56	-3.31	-4.15
1983.43	-3.32	-4.29
1983.31	-3.25	-4.37
1983.18	-2.85	-4.37
1983.06	-2.61	-4.16
1982.93	-2.86	-4.13
1982.81	-2.89	-4.1
1982.68	-2.75	-4
1982.56	-3.17	-4.2
1982.43	-3.37	-4.39
1982.31	-3.23	-4.55
1982.18	-2.71	-4.64
1982.06	-2.58	-4.55
1981.93	-2.66	-4.47
1981.81	-2.78	-4.23
1981.68	-2.79	-4.21
1981.56	-3.18	-4.32
1981.43	-3.23	-4.4
1981.31	-3	-4.58
1981.18	-2.65	-4.6
1981.06	-2.55	-4.59
1980.93	-2.49	-4.32
1980.81	-2.4	-4.11
1980.68	-2.64	-4.11
1980.56	-2.84	-4.27
1980.43	-2.82	-4.27
1980.31	-2.76	-4.48
1980.18	-2.22	-4.55
1980.06	-2.07	-4.45
1979.93	-2.25	-4.39
1979.81	-2.29	-4.17
1979.68	-2.15	-4.25
1979.56	-2.32	-4.2
1979.43	-2.23	-4.12
1979.31	-2.6	-4.27
1979.18	-2.2	-4.49
1979.06	-2.13	-4.38
1978.93	-2.49	-4.35
1978.81	-2.44	-4.17
1978.68	-2.66	-4.13
1978.56	-2.85	-4.22
1978.43	-2.97	-4.39
1978.31	-2.93	-4.56
1978.18	-2.69	-4.47
1978.06	-2.55	-4.28
1977.93	-2.39	-4.09
1977.81	-2.52	-4.03
1977.68	-2.65	-4.1
1977.56	-2.89	-4.26
1977.43	-2.87	-4.44
1977.31	-2.63	-4.53
1977.18	-2.47	-4.64
1977.06	-2	-4.3
1976.93	-2.45	-4.24
1976.81	-2.24	-4.12
1976.68	-2.53	-4.18
1976.56	-2.78	-4.36
1976.43	-3.04	-4.55
1976.31	-2.73	-4.58
1976.18	-2.47	-4.65
1976.06	-1.99	-4.48
1975.93	-2.17	-4.35
1975.81	-1.9	-4.1
1975.68	-2.39	-4.16
1975.56	-2.59	-4.3
1975.43	-2.55	-4.38
1975.31	-2.4	-4.5
1975.18	-2.42	-4.61
1975.06	-2.3	-4.5
1974.93	-2.1	-4.33
1974.81	-1.93	-4.22
1974.68	-1.93	-4.26
1974.56	-1.79	-4.22
1974.43	-2.42	-4.41
1974.31	-2.54	-4.56
1974.18	-1.91	-4.62
1974.06	-1.86	-4.48
1973.93	-1.74	-4.3
1973.81	-1.86	-4.12
1973.68	-1.96	-4.1
1973.56	-2.11	-4.21
1973.43	-2.36	-4.36
1973.31	-2.57	-4.39
1973.18	-2.67	-4.55
1973.06	-2.22	-4.36
