# Palmyra Island Coral 110 Year Sr/Ca SST and d18Osw
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:10373
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/palmyra2011.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2011-02-01
#--------------------
# Title
#	Study_Name: Palmyra Island Coral 110 Year Sr/Ca SST and d18Osw 
#--------------------
# Investigators
#       Investigators: Nurhati, I.S.; Cobb, K.M.; Di Lorenzo, E.
#--------------------
# Description_and_Notes
#	Description: This dataset contains coral-derived sea-surface temperature (SST, via Sr/Ca) and salinity (SSS, via the oxygen isotopic composition of seawater or d18Osw) reconstructions from Palmyra Island of the Line Islands chain in the central tropical Pacific, for the period 1886-1998. Cobb et al. [2001] presented the century-long coral oxygen isotopic (d18O) record from Palmyra, and here we present the century-long Sr/Ca and d18Osw records from Palmyra. The late 20th century portion of the Sr/Ca and d18Osw records was presented in Nurhati et al.[2009]. We measured coral d18O values on a GV Isoprime-Multiprep mass spectrometer with an analytical precision of ± 0.05‰ (1sigma), and Sr/Ca ratios with a Jobin Yvon Ultima 2C Inductively Coupled Plasma-Optical Emission Spectrometer (ICP-OES) with an analytical precision of ± 0.07% or ± 0.006 mmol/mol(1s) using the nearest-neighbor correction method from Schrag [1999]. We used the monthly 1ºx1º IGOSS SST dataset [Reynolds et al., 2002] to calibrate Sr/Ca ratios via reduced major axis regression, where (SST)palm = 130.43 – 11.39 x (Sr/Ca)palm (Nov 1981-Mar 1998; R=-0.71; CI > 99%). We derive the oxygen isotopic composition of seawater (d18Osw) by subtracting the Sr/Ca-derived SST contribution from coral d18O following the method outlined in Ren et al. [2003]. Fairbanks et al. [1997] find an empirical linear relationship between d18Osw and SSS in the central tropical Pacific, so we use the d18Osw records to reconstruct SSS variability associated with changes in the hydrological balance. Note- Coral d18O data has been previously published by Cobb et el. (2001). Sr/Ca data from 1981-1998 was used for the Sr/Ca-SST calibration. Coral d18O, Sr/Ca-derived SST and d18Osw data from 1886 to 1998 were used in the trend calculations reported in the paper.
#--------------------
# Publication 
#       Authors: Nurhati, I.S.; Cobb, K.M.; Di Lorenzo, E.
#       Published_Date_or_Year: 2011-07-01      
#       Published_Title: 
#       Journal_Name: 
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1175/2011JCLI3852.1
#       Online_Resource: 
#       Full_Citation: Nurhati, I.S., K.M. Cobb, and E. Di Lorenzo. 2011. Decadal-scale SST and Salinity Variations in the Central Tropical Pacific: Signatures of Natural and Anthropogenic Climate Change. Journal of Climate, Vol. 24, Issue 13, pp. 3294-3308, July 2011. doi: 10.1175/2011JCLI3852.1 
#       Abstract: Accurate projections of future temperature and precipitation patterns in many regions of the world depend on quantifying anthropogenic signatures in tropical Pacific climate against its rich background of natural variability. However, the detection of anthropogenic signatures in the region is hampered by the lack of continuous, century-long instrumental climate records. This study presents coral-based sea-surface temperature (SST) and salinity proxy records from Palmyra Island in the central tropical Pacific over the 20th century, based on coral Sr/Ca and the oxygen isotopic composition of seawater (d18OSW), respectively. On interannual timescales, the Sr/Ca-based SST record captures both eastern- and central- Pacific warming "flavors" of El Nino-Southern Oscillation (ENSO) variability (R=0.65 and 0.67, respectively). On decadal timescales, the SST proxy record is highly correlated to the North Pacific Gyre Oscillation (NPGO; R=-0.85), reflecting strong dynamical links between the central Pacific warming mode and extratropical decadal climate variability. Decadal-scale salinity variations implied by the coral-based d18OSW record are significantly correlated with the Pacific Decadal Oscillation (PDO; R=0.54). The salinity proxy record is dominated by an unprecedented trend towards lighter d18OSW values since the mid-20th century, implying that a significant freshening has taken place in the region, in line with climate model projections showing enhanced hydrological patterns under greenhouse forcing. Taken together, the new coral records suggest that low-frequency SST and salinity variations in the central tropical Pacific are controlled by different sets of dynamics, and that recent hydrological trends in this region may be related to anthropogenic climate change. 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Palmyra Island, Central Pacific
#       Location: Ocean>Pacific Ocean>Central Pacific Ocean
#	Country: United States 
#	Northernmost_Latitude: 5.87
# 	Southernmost_Latitude: 5.87
# 	Easternmost_Longitude: -162.13
# 	Westernmost_Longitude: -162.13
# 	Elevation: -10 m 
#------------------
# Data_Collection   
#	Collection_Name: 11cpac01a
#	Earliest_Year: 1886
#	Most_Recent_Year: 1998
#	Time_Unit: y_ad
#	Core_Length: 3 m
#	Notes: +/- .05 PPM precision on delta18O values and +/- .006 mmol/mol precision on Sr/Ca values and +/- .3 precision on age values. Prevous name- Palmyra2011Poritesd18O_Sr_Ca
#------------------
# Species 
#	Species_Name: Porites lutea 
#	Common_Name: Hump Coral
#------------------
# Chronology: 
# 
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , Corals and Sclerosponges, , ,N
##d18O	delta 18O, Porites lutea, ,permil,,Corals and Sclerosponges, ,GV Isoprime-Multiprep mass spectrometer,N
##Sr/Ca	Strontium/Calcium, Porites lutea, ,mmol/mol, ,Corals and Sclerosponges, ,Jobin Yvon Ultima 2C Inductively Coupled Plasma-Optical Emission Spectrometer,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	d18O	Sr/Ca
1980.29	-5.14	8.9
1980.21	-5.05	8.99
1980.13	-5.08	8.97
1980.04	-5.05	8.96
1979.96	-5.08	8.96
1979.88	-5.15	8.96
1979.79	-5.12	8.95
1979.71	-5.19	8.94
1979.63	-5.31	8.95
1979.54	-5.2	8.99
1979.46	-5.11	9.03
1979.38	-5.04	8.98
1979.29	-5.11	8.94
1979.21	-4.98	8.97
1979.13	-4.88	9.01
1979.04	-4.89	9.01
1978.96	-4.81	9.03
1978.88	-4.86	8.97
1978.79	-5.01	9.04
1978.71	-5.08	9
1978.63	-5.09	8.96
1978.54	-5.15	8.95
1978.46	-4.96	8.99
1978.38	-4.96	8.95
1978.29	-4.92	9
1978.21	-4.89	9.03
1978.13	-4.85	9.04
1978.04	-4.84	9.01
1977.96	-4.89	8.97
1977.88	-4.98	8.96
1977.79	-5.11	8.93
1977.71	-5.15	8.96
1977.63	-5.1	8.98
1977.54	-5.09	8.94
1977.46	-5	8.94
1977.38	-4.91	8.96
1977.29	-4.85	8.96
1977.21	-4.83	9.06
1977.13	-4.85	9.03
1977.04	-4.79	8.99
1976.96	-4.94	9.01
1976.88	-5.06	9
1976.79	-5.25	8.97
1976.71	-5.39	8.97
1976.63	-5.43	8.92
1976.54	-5.24	8.96
1976.46	-5.18	9.02
1976.38	-4.87	9.01
1976.29	-4.69	9.06
1976.21	-4.75	9.08
1976.13	-4.59	9.17
1976.04	-4.57	9.16
1975.96	-4.63	9.15
1975.88	-4.68	9.09
1975.79	-4.75	9.02
1975.71	-4.75	9
1975.63	-4.79	9.03
1975.54	-4.68	9.05
1975.46	-4.68	9.06
1975.38	-4.66	9.09
1975.29	-4.66	9.01
1975.21	-4.68	9.04
1975.13	-4.66	9.03
1975.04	-4.79	9.03
1974.96	-4.78	9.01
1974.88	-4.78	9.04
1974.79	-4.9	8.95
1974.71	-5.1	8.98
1974.63	-5.14	8.93
1974.54	-4.96	8.92
1974.46	-4.9	8.94
1974.38	-4.79	9.01
1974.29	-4.77	9.04
1974.21	-4.62	9.07
1974.13	-4.63	9.01
1974.04	-4.57	9
1973.96	-4.56	8.97
1973.88	-4.61	9.01
1973.79	-4.69	8.97
1973.71	-4.66	8.97
1973.63	-4.86	9
1973.54	-4.75	9.02
1973.46	-4.63	9.05
1973.38	-4.72	9
1973.29	-4.79	8.99
1973.21	-4.73	8.97
1973.13	-4.67	8.95
1973.04	-4.88	8.94
1972.96	-5.27	8.9
1972.88	-5.38	8.86
1972.79	-5.42	8.88
1972.71	-5.45	8.9
1972.63	-5.37	8.88
1972.54	-5.18	8.91
1972.46	-5.02	8.94
1972.38	-4.92	8.94
1972.29	-4.72	9.02
1972.21	-4.76	8.97
1972.13	-4.71	9.03
1972.04	-4.76	9
1971.96	-4.7	9.02
1971.88	-4.76	9.04
1971.79	-4.86	8.96
1971.71	-4.86	8.97
1971.63	-4.89	8.99
1971.54	-4.74	8.95
1971.46	-4.69	8.93
1971.38	-4.63	9.03
1971.29	-4.65	9.01
1971.21	-4.65	8.99
1971.13	-4.61	8.97
1971.04	-4.66	9.04
1970.96	-4.69	9.06
1970.88	-4.73	9.08
1970.79	-4.77	8.98
1970.71	-4.87	8.95
1970.63	-4.89	8.99
1970.54	-4.85	8.98
1970.46	-4.82	9.01
1970.38	-4.78	9.05
1970.29	-4.81	9.04
1970.21	-4.83	9.03
1970.13	-4.79	9.01
1970.04	-4.86	9.01
1969.96	-5.04	8.93
1969.88	-5.28	8.91
1969.79	-5.16	8.93
1969.71	-5.37	8.88
1969.63	-5.49	8.91
1969.54	-5.43	8.91
1969.46	-5.37	8.91
1969.38	-5.31	8.91
1969.29	-5.21	8.92
1969.21	-5.11	8.92
1969.13	-5.02	8.93
1969.04	-5.16	8.96
1968.96	-5.07	8.91
1968.88	-5.19	8.91
1968.79	-5.24	8.84
1968.71	-5.31	8.86
1968.63	-5.23	8.89
1968.54	-5.03	8.93
1968.46	-5.03	8.89
1968.38	-4.97	8.87
1968.29	-4.93	8.89
1968.21	-4.89	8.92
1968.13	-4.94	9.01
1968.04	-4.94	8.95
1967.96	-5	8.97
1967.88	-4.99	8.96
1967.79	-5.02	8.9
1967.71	-5.08	8.88
1967.63	-5.12	8.93
1967.54	-5.05	8.88
1967.46	-5.07	8.91
1967.38	-4.96	8.95
1967.29	-5.01	8.97
1967.21	-4.96	8.96
1967.13	-4.9	9.01
1967.04	-4.88	9
1966.96	-4.92	9
1966.88	-4.98	8.97
1966.79	-5	8.88
1966.71	-5.18	8.83
1966.63	-5.22	8.86
1966.54	-5.13	8.89
1966.46	-5.05	8.9
1966.38	-5.03	8.89
1966.29	-5.04	8.94
1966.21	-5	8.94
1966.13	-5.03	8.93
1966.04	-5.06	8.94
1965.96	-4.99	8.92
1965.88	-5.07	8.9
1965.79	-5.14	8.93
1965.71	-5.21	8.85
1965.63	-5.38	8.82
1965.54	-5.32	8.87
1965.46	-5.23	8.85
1965.38	-5.02	8.9
1965.29	-4.94	8.94
1965.21	-4.92	8.97
1965.13	-4.88	9.03
1965.04	-4.79	8.98
1964.96	-4.78	8.97
1964.88	-4.83	8.99
1964.79	-4.74	9.05
1964.71	-4.92	9.04
1964.63	-4.91	9
1964.54	-4.83	9
1964.46	-4.84	8.98
1964.38	-4.89	8.99
1964.29	-4.78	9
1964.21	-4.78	9
1964.13	-4.79	8.98
1964.04	-4.78	8.94
1963.96	-4.89	8.93
1963.88	-5.11	8.84
1963.79	-5.14	8.89
1963.71	-5.17	8.87
1963.63	-5.19	8.83
1963.54	-5.14	8.9
1963.46	-5.12	8.91
1963.38	-4.94	8.98
1963.29	-4.83	8.94
1963.21	-4.79	8.99
1963.13	-4.82	9.03
1963.04	-4.8	9
1962.96	-4.8	9.04
1962.88	-4.83	8.99
1962.79	-4.9	8.96
1962.71	-4.97	8.93
1962.63	-5.04	8.97
1962.54	-5	8.98
1962.46	-4.91	8.98
1962.38	-4.79	8.99
1962.29	-4.74	8.97
1962.21	-4.71	8.97
1962.13	-4.72	8.99
1962.04	-4.73	8.96
1961.96	-4.76	9.01
1961.88	-4.81	8.95
1961.79	-4.77	8.93
1961.71	-4.79	8.95
1961.63	-5	8.92
1961.54	-4.9	8.98
1961.46	-4.87	8.95
1961.38	-4.84	9
1961.29	-4.79	9.04
1961.21	-4.8	8.98
1961.13	-4.75	9.03
1961.04	-4.86	9.05
1960.96	-4.89	9.04
1960.88	-4.9	9.03
1960.79	-4.9	8.98
1960.71	-4.86	8.96
1960.63	-4.87	8.93
1960.54	-4.92	8.98
1960.46	-4.91	9
1960.38	-4.83	8.97
1960.29	-4.82	8.99
1960.21	-4.87	9
1960.13	-4.78	9.02
1960.04	-4.78	9.03
1959.96	-4.82	9.04
1959.88	-4.89	9.01
1959.79	-4.99	8.98
1959.71	-5.07	9
1959.63	-5.05	8.99
1959.54	-5.01	8.92
1959.46	-4.99	8.95
1959.38	-4.97	8.96
1959.29	-4.97	8.95
1959.21	-4.93	8.98
1959.13	-4.99	8.93
1959.04	-4.97	8.95
1958.96	-5.03	8.98
1958.88	-5.07	8.93
1958.79	-5.1	8.83
1958.71	-5.12	8.85
1958.63	-5.1	8.87
1958.54	-5.04	8.91
1958.46	-5.08	8.93
1958.38	-4.97	8.92
1958.29	-4.96	8.98
1958.21	-4.92	8.98
1958.13	-4.91	8.98
1958.04	-4.91	9
1957.96	-5	9.07
1957.88	-5.05	8.96
1957.79	-5.06	9.03
1957.71	-5.13	8.99
1957.63	-5.07	8.99
1957.54	-4.97	9.07
1957.46	-4.92	9.05
1957.38	-4.91	9.09
1957.29	-4.84	9.07
1957.21	-4.74	9.04
1957.13	-4.67	9.04
1957.04	-4.73	9.11
1956.96	-4.75	9.07
1956.88	-4.84	9.05
1956.79	-4.95	9.03
1956.71	-4.92	9.02
1956.63	-4.83	9.01
1956.54	-4.77	8.99
1956.46	-4.76	9.04
1956.38	-4.72	9
1956.29	-4.72	9
1956.21	-4.69	9.05
1956.13	-4.73	9.01
1956.04	-4.74	9.07
1955.96	-4.85	8.96
1955.88	-4.87	8.96
1955.79	-4.87	8.94
1955.71	-4.85	8.99
1955.63	-4.89	8.99
1955.54	-4.71	9.01
1955.46	-4.65	9.03
1955.38	-4.62	9.04
1955.29	-4.65	9.01
1955.21	-4.68	9.01
1955.13	-4.65	9.03
1955.04	-4.75	9
1954.96	-4.86	8.96
1954.88	-4.88	8.93
1954.79	-4.93	8.92
1954.71	-4.98	8.95
1954.63	-5.07	8.93
1954.54	-4.89	8.93
1954.46	-4.84	8.91
1954.38	-4.84	8.96
1954.29	-4.78	8.96
1954.21	-4.86	8.96
1954.13	-4.73	8.97
1954.04	-4.7	9
1953.96	-4.74	8.99
1953.88	-4.74	8.96
1953.79	-4.77	8.96
1953.71	-5.04	8.89
1953.63	-5.08	8.92
1953.54	-5.02	8.97
1953.46	-4.9	8.92
1953.38	-4.89	8.91
1953.29	-4.89	8.95
1953.21	-4.88	8.95
1953.13	-4.67	9.01
1953.04	-4.7	9
1952.96	-4.73	8.98
1952.88	-4.72	8.95
1952.79	-4.85	8.89
1952.71	-4.89	8.92
1952.63	-4.92	8.92
1952.54	-4.88	8.9
1952.46	-4.88	8.9
1952.38	-4.82	8.92
1952.29	-4.91	8.92
1952.21	-4.81	8.95
1952.13	-4.81	8.96
1952.04	-4.89	8.94
1951.96	-4.94	8.91
1951.88	-4.95	8.92
1951.79	-5.19	8.89
1951.71	-5.24	8.87
1951.63	-5.18	8.91
1951.54	-5	8.97
1951.46	-4.94	8.99
1951.38	-4.9	9
1951.29	-4.71	8.96
1951.21	-4.72	8.94
1951.13	-4.65	8.96
1951.04	-4.6	8.96
1950.96	-4.63	8.96
1950.88	-4.67	8.94
1950.79	-4.71	8.9
1950.71	-4.78	8.9
1950.63	-4.78	8.88
1950.54	-4.77	8.87
1950.46	-4.79	8.86
1950.38	-4.59	8.91
1950.29	-4.59	8.92
1950.21	-4.69	8.97
