# Asi_92 - PAGES 2K HSW Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_92 - HSW
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation: Shao, X.  /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: HSW
#	Location: Asia
#	Country: China (CH)
#	Northernmost_Latitude: 34.47
#	Southernmost_Latitude: 34.47
#	Easternmost_Longitude: 110.08
#	Westernmost_Longitude: 110.08
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_92
#	Earliest_Year: 1359.0
#	Most_Recent_Year: 2004.0
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":"PAGES1"}{"database":"PAGES2"}{"database":"LMR_FM"}{"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##TRW	total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	TRW
1359.0	0.818
1360.0	0.867
1361.0	0.683
1362.0	1.0
1363.0	0.884
1364.0	0.963
1365.0	0.823
1366.0	1.016
1367.0	0.77
1368.0	0.877
1369.0	0.805
1370.0	1.165
1371.0	0.777
1372.0	0.806
1373.0	0.922
1374.0	1.054
1375.0	0.945
1376.0	0.988
1377.0	1.033
1378.0	0.641
1379.0	0.712
1380.0	0.978
1381.0	0.762
1382.0	0.965
1383.0	0.954
1384.0	0.809
1385.0	0.92
1386.0	0.865
1387.0	0.857
1388.0	0.925
1389.0	0.834
1390.0	0.727
1391.0	0.923
1392.0	0.971
1393.0	1.043
1394.0	1.061
1395.0	0.854
1396.0	1.145
1397.0	1.396
1398.0	0.841
1399.0	1.168
1400.0	0.755
1401.0	0.938
1402.0	1.17
1403.0	1.363
1404.0	1.431
1405.0	0.591
1406.0	1.381
1407.0	1.587
1408.0	0.795
1409.0	1.392
1410.0	1.565
1411.0	1.509
1412.0	1.219
1413.0	1.228
1414.0	1.55
1415.0	1.13
1416.0	0.895
1417.0	0.437
1418.0	0.94
1419.0	0.944
1420.0	1.038
1421.0	1.054
1422.0	1.023
1423.0	1.285
1424.0	1.655
1425.0	1.491
1426.0	1.033
1427.0	1.417
1428.0	1.126
1429.0	0.508
1430.0	1.067
1431.0	1.036
1432.0	0.88
1433.0	1.037
1434.0	0.941
1435.0	0.989
1436.0	0.961
1437.0	1.259
1438.0	1.446
1439.0	1.274
1440.0	1.046
1441.0	0.845
1442.0	1.159
1443.0	1.355
1444.0	1.263
1445.0	1.525
1446.0	1.172
1447.0	0.818
1448.0	1.334
1449.0	1.002
1450.0	0.905
1451.0	0.86
1452.0	1.163
1453.0	1.13
1454.0	1.149
1455.0	0.908
1456.0	1.015
1457.0	0.944
1458.0	0.903
1459.0	0.995
1460.0	1.048
1461.0	0.881
1462.0	1.212
1463.0	1.208
1464.0	1.036
1465.0	1.138
1466.0	1.139
1467.0	0.805
1468.0	0.776
1469.0	1.084
1470.0	1.278
1471.0	0.882
1472.0	0.988
1473.0	1.136
1474.0	1.293
1475.0	1.287
1476.0	1.077
1477.0	1.026
1478.0	0.826
1479.0	1.336
1480.0	1.103
1481.0	1.01
1482.0	1.185
1483.0	1.018
1484.0	0.893
1485.0	0.975
1486.0	1.264
1487.0	1.28
1488.0	0.842
1489.0	1.031
1490.0	0.676
1491.0	1.311
1492.0	1.088
1493.0	0.932
1494.0	0.933
1495.0	1.183
