# Asi_202 - PAGES 2K MOR1JU Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_202 - MOR1JU
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation: Esper J, Frank DC, Wilson RJS, Büntgen U, Treydte K (2007) Uniform growth trends among central Asian low and high elevation juniper tree sites. Trees - Structure and Function Volume 21, Number 2, 141-150, DOI: 10.1007/s00468-006-0104-0  /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: MOR1JU
#	Location: Asia
#	Country: Pakistan (PK)
#	Northernmost_Latitude: 36.58
#	Southernmost_Latitude: 36.58
#	Easternmost_Longitude: 75.08
#	Westernmost_Longitude: 75.08
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_202
#	Earliest_Year: 476.0
#	Most_Recent_Year: 1989.0
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":"PAGES1"}{"database":"PAGES2"}{"database":"LMR_FM"}{"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##TRW	total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	TRW
476.0	0.653
477.0	0.829
478.0	0.935
479.0	0.971
480.0	1.059
481.0	1.201
482.0	1.007
483.0	1.114
484.0	1.15
485.0	0.691
486.0	0.779
487.0	0.762
488.0	0.939
489.0	0.638
490.0	1.065
491.0	0.585
492.0	0.87
493.0	1.173
494.0	1.049
495.0	1.156
496.0	0.747
497.0	1.086
498.0	0.997
499.0	1.087
500.0	1.267
501.0	1.339
502.0	0.73
503.0	1.215
504.0	0.731
505.0	1.037
506.0	0.929
507.0	1.452
508.0	1.164
509.0	1.075
510.0	1.508
511.0	0.895
512.0	0.968
513.0	0.607
514.0	0.697
515.0	0.661
516.0	0.952
517.0	0.698
518.0	0.535
519.0	1.098
520.0	0.644
521.0	0.499
522.0	0.827
523.0	0.699
524.0	0.59
525.0	0.444
526.0	0.7
527.0	0.737
528.0	1.103
529.0	0.701
530.0	1.471
531.0	0.903
532.0	1.381
533.0	0.739
534.0	1.015
535.0	1.163
536.0	0.813
537.0	1.274
538.0	1.644
539.0	0.832
540.0	0.74
541.0	0.963
542.0	0.926
543.0	1.112
544.0	1.205
545.0	1.057
546.0	1.429
547.0	1.374
548.0	1.58
549.0	1.45
550.0	2.364
551.0	1.489
552.0	1.733
553.0	1.603
554.0	1.716
555.0	1.549
556.0	1.55
557.0	1.139
558.0	1.477
559.0	1.403
560.0	1.291
561.0	0.878
562.0	1.349
563.0	0.596
564.0	1.199
565.0	1.294
566.0	1.125
567.0	0.767
568.0	0.767
569.0	0.862
570.0	1.203
571.0	0.711
572.0	0.768
573.0	0.958
574.0	0.807
575.0	0.484
576.0	0.846
577.0	0.713
578.0	0.865
579.0	0.961
580.0	0.541
581.0	0.847
582.0	0.848
583.0	0.982
584.0	0.849
585.0	1.252
586.0	1.253
587.0	1.004
588.0	0.773
589.0	0.966
590.0	0.793
591.0	1.025
592.0	0.775
593.0	1.123
594.0	1.201
595.0	1.531
596.0	1.532
597.0	1.339
598.0	1.495
599.0	1.088
600.0	1.127
601.0	1.323
602.0	1.109
603.0	1.09
604.0	1.208
605.0	0.584
606.0	1.112
607.0	1.328
608.0	1.681
609.0	1.879
610.0	1.036
611.0	0.801
612.0	0.821
613.0	0.92
614.0	1.196
615.0	1.118
616.0	0.743
617.0	1.0
618.0	1.535
619.0	1.338
620.0	1.498
621.0	1.062
622.0	0.924
623.0	0.606
624.0	0.626
625.0	1.264
626.0	1.205
627.0	0.787
628.0	0.667
629.0	0.747
630.0	1.168
631.0	0.868
632.0	0.508
633.0	0.709
634.0	0.809
635.0	0.589
636.0	0.911
637.0	1.072
638.0	0.791
639.0	0.811
640.0	0.953
641.0	0.751
642.0	0.59
643.0	0.934
644.0	0.975
645.0	1.179
646.0	0.753
647.0	0.733
648.0	1.039
649.0	1.019
650.0	1.101
651.0	1.102
652.0	0.694
653.0	0.735
654.0	0.735
655.0	0.49
656.0	0.592
657.0	0.88
658.0	1.169
659.0	0.923
660.0	0.655
661.0	0.944
662.0	0.718
663.0	1.173
664.0	1.091
665.0	0.843
666.0	0.968
667.0	0.74
668.0	1.302
669.0	1.116
670.0	1.179
671.0	1.138
672.0	1.243
673.0	0.68
674.0	0.596
675.0	0.575
676.0	0.806
677.0	1.101
678.0	1.228
679.0	1.418
680.0	1.145
681.0	0.851
682.0	0.746
683.0	0.852
684.0	0.852
685.0	1.383
686.0	1.044
687.0	0.578
688.0	0.833
