# GISP2/GRIP Stable Isotopes Stacked Record
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# 
#
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/greenland/summit/gisp2/isotopes/stacked.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2011
# --------------------
# Title 
#	Study_Name: GISP2/GRIP Stable Isotopes Stacked Record 
# --------------------
# Investigators
#	Investigators: White, J.W.C.; Barlow, L.K.; Fisher, D.; Grootes, P.M.; Jouzel, J.; Johnsen, S.J.; Stuiver, M.; Clausen, H.B. 
# --------------------
# Description_and_Notes
# 	Description: This file contains stable isotope (delta 18O) data from six ice cores five from the area surrounding the GRIP deep ice core, and one from GISP2
#	(the "B" core).  Dating control was achieved as described in White et al., (1997).  For the GISP2 core, the timescale given here is NOT identical tothe official GISP2 timescale in the file gisp2age.dat.
#
#	GRIP893
# --------------------
# Publication
#	Authors: J.W.C. White, L.K. Barlow, D. Fisher, P.M. Grooes, J. Jouzel, S.J. Johnsen, M. Stuiver, H.B. Clausen
#	Published_Date_or_Year: 1997
#	Published_Title: The climate signal in the stable isotopes of snow from Summit, Greenland
#	Journal_Name: Journal of Geophysical Research
#	Volume: 102		
#	Edition: 	
#	Issue: 
#	Pages: 26425-26439
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: 
# Funding_Agency
#	Funding_Agency_Name: 
#	Grant:
# --------------------
# Site_Information
#	Site_Information
#	Site_Name: GRIP
#	Location: North America>Greenland
#	Country: 
#	Northernmost_Latitude: 72.58
#	Southernmost_Latitude: 72.58
#	Easternmost_Longitude: 37.63
#	Westernmost_Longitude: 37.63
#	Elevation: 3028 m
# --------------------
# Data_Collection
#	Collection_Name: 91GRIP01
#	Earliest_Year: 1772
#	Most_Recent_Year: 1986
#	Time Unit: AD
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	Age,,,year AD,,,,,N
##d18O  d18O,,,per mil SMOW,,ice cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age_AD	d18O
1823	-34.92
1822	-34.8
1821	-35.68
1820	-34.67
1819	-35.33
1818	-35.59
1817	-36.56
1816	-37.52
1815	-36.52
1814	-37.02
1813	-36.35
1812	-35.35
1811	-35.87
1810	-34.56
1809	-34.84
1808	-36.92
1807	-36.07
1806	-35.39
1805	-34.35
1804	-34.73
1803	-35.69
1802	-38.69
1801	-35.8
1800	-34.38
1799	-36.64
1798	-36.14
1797	-35.99
1796	-36.1
1795	-34.97
1794	-33.71
1793	-35.98
1792	-35.25
1791	-34.51
1790	-34.95
1789	-34.75
1788	-34.28
1787	-34.82
1786	-32.96
1785	-33.86
1784	-36.29
1783	-37
1782	-35.3
1781	-35.99
1780	-37.21
1779	-36.48
1778	-37.04
1777	-36.05
1776	-34.22
1775	-34.5
1774	-35.49
1773	-34.06
1772	-33.5
