# Madagascar Coral Stable Isotope and Sr/Ca Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:1897
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/indian_ocean/ifaty2004.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2004-11
#--------------------
# Title
#	Study_Name: Madagascar Coral Stable Isotope and Sr/Ca Data
#--------------------
# Investigators
#       Investigators: Zinke, J.; Dullo, W.C.; Heiss, G.A.; Eisenhauer, A.
#--------------------
# Description_and_Notes
#	Description: We generated a time series of coral d18O for different seasons of the year  to investigate austral winter and summer SST variability. To validate the  SST reconstructions derived from oxygen isotopes, Sr/Ca ratios were obtained  for selected time windows (1973 to 1995, 1863 to 1910, 1784 to 1809, 1688 to 1710). Data are a bimonthly time series interpolated to the mid-month.  Therefore the month of January/February appear in the data as 1660.125;  March/April: 1660.291; may/june: 1660.458; july/august: 1660.625;  september/october: 1660.791; november/december: 1660.958.   This is because meteorological data are also given as mid-month values. 
#--------------------
# Publication 
#       Authors: Zinke, J.; Dullo, W.C.; Heiss, G.A.; Eisenhauer, A.
#       Published_Date_or_Year: 2004-11-30
#       Published_Title: ENSO and Indian Ocean subtropical dipole variability is recorded in a  coral record off southwest Madagascar for the period 1659 to 1995.
#       Journal_Name: Earth and Planetary Science Letters
#       Volume: 228
#       Edition: 
#       Issue: 1-2
#       Pages: 177-194
#       DOI: 10.1016/j.epsl.2004.09.028
#       Online_Resource: http://www.sciencedirect.com/science/article/pii/S0012821X04005825
#       Full_Citation: Zinke, J., W.-C. Dullo, G.A. Heiss, and A. Eisenhauer. 2004.  ENSO and Indian Ocean subtropical dipole variability is recorded in a  coral record off southwest Madagascar for the period 1659 to 1995.  Earth and Planetary Science Letters 228 (1-2): 177-194
#       Abstract: The Ifaty coral record from off SW Madagascar provide a 336-year coral oxygen isotope record that is used to investigate the natural variability of the western Indian Ocean subtropical SST dipole and ENSO. The coral oxygen isotope record primarily reflects past sea-surface temperature (SST) variability on seasonal to multidecadal scales. To validate the SST reconstructions derived from oxygen isotopes, Sr/Ca ratios were obtained for selected time windows (1973–1995, 1863–1910, 1784–1809, 1688–1710). The period 1675–1760 was found to be the coolest period of the entire record with anomalies of 0.3–0.5 °C that includes the Late Maunder Minimum (1675–1710). The warmest periods, as indicated by our data, occur between 1880 and 1900 and the upper part of the Ifaty record (1973–1995). We generated a time series of coral δ18O for different seasons of the year to investigate austral winter and summer SST variability that influences rainfall intensity over southern Africa. Winter coral δ18O is coherent with winter SST on decadal and multidecadal time scales between 1854 and 1995. We suggest that the Ifaty winter time series provides a record of winter SST variability over the Mozambique Channel/Agulhas Current region over 336 years. Strong Indian Ocean subtropical dipole events, occurring during austral summer, are displayed in the Ifaty record. The austral summer coral δ18O is coherent and in phase with ENSO indices on interannual time scales (2–4 years) between 1880–1920, 1930–1940 and after 1970. Our data indicate that the impact of ENSO on SW Indian Ocean SST and atmospheric circulation was also strong between 1680–1720 and 1760–1790, in agreement with other studies. We show evidence that these variations are caused by changes in the regional hydrologic balance. The results demonstrate that the impact of ENSO cycles in the region of the SW Indian Ocean has changed significantly since 1970 and relate to a warming of southwestern Indian Ocean surface waters altering the spatial signature of ENSO.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Ifaty Reef, SW Madagascar
#       Location: Ocean>Indian Ocean>Madagascar
#	Country: Madagascar 
#	Northernmost_Latitude: -23.15 
# 	Southernmost_Latitude: -23.15  
# 	Easternmost_Longitude: 43.58 
# 	Westernmost_Longitude: 43.58 
# 	Elevation: -1.1 m  
#------------------
# Data_Collection   
#	Collection_Name: 04mada01a 
#	Earliest_Year: 1659 
#	Most_Recent_Year: 1995
#	Time_Unit: Years AD 
#	Core_Length: 4.06 m
#	Notes: Data are a bimonthly time series interpolated to the mid-month.  Therefore the month of January/February appear in the data as 1660.125;  March/April: 1660.291; may/june: 1660.458; july/august: 1660.625;  september/october: 1660.791; november/december: 1660.958.   This is because meteorological data are also given as mid-month values. 
#------------------
# Species
#	Species_Name: Porites lobata
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , ,years AD, , Corals and Sclerosponges, , ,N
##d13c	delta 13 Carbon, Porites lobata, , per mil VPDB, , Corals and Sclerosponges, , ,N
##d18o	delta 18 Oxygen, Porites lobata, , per mil VPDB, , Corals and Sclerosponges, , ,N 				
##Sr/Ca		Strontium/Calcium, Porites lobata, ,mmol/mol, ,Corals and Sclerosponges, , ,N 
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age_AD	d13c	d18o	Sr/Ca
1659.625	-0.99	-3.99	NAN
1659.791	-0.39	-4.38	NAN
1659.958	-0.44	-4.93	NAN
1660.125	-0.75	-5.04	NAN
1660.291	-0.87	-4.96	NAN
1660.458	-1.3	-4.18	NAN
1660.625	-0.62	-3.86	NAN
1660.791	-0.47	-4.21	NAN
1660.958	-0.45	-4.71	NAN
1661.125	-0.54	-5.01	NAN
1661.291	-0.93	-4.86	NAN
1661.458	-1.46	-4.3	NAN
1661.625	-1.04	-3.67	NAN
1661.791	-0.32	-4.13	NAN
1661.958	-0.3	-4.69	NAN
1662.125	-0.49	-4.98	NAN
1662.291	-0.72	-4.89	NAN
1662.458	-0.95	-4.47	NAN
1662.625	-0.96	-3.89	NAN
1662.791	-0.56	-4.34	NAN
1662.958	-0.77	-4.7	NAN
1663.125	-0.76	-4.83	NAN
1663.291	-0.86	-4.59	NAN
1663.458	-1.36	-4.11	NAN
1663.625	-1.19	-3.93	NAN
1663.791	-0.64	-4.45	NAN
1663.958	-1.25	-4.72	NAN
1664.125	-0.25	-4.95	NAN
1664.291	-2.54	-4.11	NAN
1664.458	-1.04	-4.26	NAN
1664.625	-0.77	-4	NAN
1664.791	-0.2	-4.32	NAN
1664.958	-0.13	-4.67	NAN
1665.125	-0.21	-4.85	NAN
1665.291	-0.46	-4.75	NAN
1665.458	-0.89	-4.37	NAN
1665.625	-1.07	-3.9	NAN
1665.791	-0.16	-4.09	NAN
1665.958	-0.2	-4.57	NAN
1666.125	-0.51	-4.81	NAN
1666.291	-1.1	-4.69	NAN
1666.458	-1.61	-4.31	NAN
1666.625	-1.44	-3.81	NAN
1666.791	-0.47	-4.02	NAN
1666.958	-0.06	-4.31	NAN
1667.125	-0.21	-4.49	NAN
1667.291	-0.74	-4.37	NAN
1667.458	-1.21	-3.98	NAN
1667.625	-0.77	-3.88	NAN
1667.791	-0.2	-4.22	NAN
1667.958	-0.06	-4.62	NAN
1668.125	-0.2	-4.84	NAN
1668.291	-0.6	-4.76	NAN
1668.458	-1.08	-4.4	NAN
1668.625	-0.95	-3.98	NAN
1668.791	-0.29	-4.26	NAN
1668.958	-0.41	-4.51	NAN
1669.125	-0.87	-4.65	NAN
1669.291	-1.34	-4.56	NAN
1669.458	-1.53	-4.25	NAN
1669.625	-1	-3.92	NAN
1669.791	-0.81	-4.38	NAN
1669.958	-0.73	-4.79	NAN
1670.125	-0.84	-5.08	NAN
1670.291	-0.88	-4.92	NAN
1670.458	-0.99	-4.45	NAN
1670.625	-0.68	-4.01	NAN
1670.791	-0.55	-4.58	NAN
1670.958	-0.69	-4.95	NAN
1671.125	-0.24	-5	NAN
1671.291	-0.75	-4.65	NAN
1671.458	-1.4	-4.06	NAN
1671.625	-0.8	-3.92	NAN
1671.791	-0.62	-4.35	NAN
1671.958	-0.47	-4.75	NAN
1672.125	-0.26	-4.74	NAN
1672.291	-0.51	-4.46	NAN
1672.458	-1.32	-4.19	NAN
1672.625	-1.23	-3.86	NAN
1672.791	-0.57	-4.25	NAN
1672.958	-0.47	-4.64	NAN
1673.125	-0.35	-4.75	NAN
1673.291	-0.4	-4.35	NAN
1673.458	-0.93	-4.14	NAN
1673.625	-0.29	-3.98	NAN
1673.791	-0.19	-4.19	NAN
1673.958	-0.21	-4.44	NAN
1674.125	-0.25	-4.71	NAN
1674.291	-0.34	-4.72	NAN
1674.458	-0.5	-4.32	NAN
1674.625	-0.57	-3.89	NAN
1674.791	-0.38	-4.19	NAN
1674.958	-0.55	-4.58	NAN
1675.125	-0.58	-4.79	NAN
1675.291	-0.58	-4.68	NAN
1675.458	-0.71	-4.26	NAN
1675.625	-0.49	-3.78	NAN
1675.791	-0.45	-4.11	NAN
1675.958	-0.51	-4.43	NAN
1676.125	-0.66	-4.74	NAN
1676.291	-0.63	-4.78	NAN
1676.458	-0.57	-4.59	NAN
1676.625	-0.46	-4.18	NAN
1676.791	-0.36	-4.31	NAN
1676.958	-0.19	-4.57	NAN
1677.125	-0.14	-4.85	NAN
1677.291	-0.23	-4.86	NAN
1677.458	-0.43	-4.48	NAN
1677.625	-0.61	-4.09	NAN
1677.791	-0.29	-4.23	NAN
1677.958	-0.13	-4.57	NAN
1678.125	0.06	-4.76	NAN
1678.291	0.08	-4.57	NAN
1678.458	-0.1	-4.12	NAN
1678.625	0.08	-4	NAN
1678.791	0.17	-4.54	NAN
1678.958	0.23	-4.87	NAN
1679.125	0.28	-5	NAN
1679.291	-0.13	-4.65	NAN
1679.458	-0.27	-4.23	NAN
1679.625	-0.14	-3.75	NAN
1679.791	-0.12	-4.42	NAN
1679.958	-0.16	-4.84	NAN
1680.125	-0.23	-4.99	NAN
1680.291	-0.4	-4.76	NAN
1680.458	-0.58	-4.23	NAN
1680.625	-0.15	-3.95	NAN
1680.791	-0.12	-4.38	NAN
1680.958	-0.02	-4.75	NAN
1681.125	-0.11	-4.82	NAN
1681.291	-0.38	-4.52	NAN
1681.458	-0.56	-4.05	NAN
1681.625	-0.1	-3.92	NAN
1681.791	-0.11	-4.35	NAN
1681.958	-0.15	-4.75	NAN
1682.125	-0.22	-5.13	NAN
1682.291	-0.38	-4.72	NAN
1682.458	-0.52	-4.28	NAN
1682.625	-0.65	-3.79	NAN
1682.791	-0.35	-4.16	NAN
1682.958	-0.11	-4.45	NAN
1683.125	-0.22	-4.69	NAN
1683.291	-0.48	-4.69	NAN
