# Dry Tortugas National Park Coral Sr/Ca data for 1734 to 2008
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:16217
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/atlantic/delong2014/delong2014-08ps-a-SrCa.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2014-04-02
#--------------------
# Title
#	Study_Name: Dry Tortugas National Park Coral Sr/Ca data for 1734 to 2008
#--------------------
# Investigators
#       Investigators: DeLong, K.L.; Flannery, J.A.; Poore, R.Z.; Quinn, T.M.; Maupin, C.R.; Lin, K.; Shen, C.-C.  
#--------------------
# Description_and_Notes
#	Description: The data set contains the ratio of strontium-to-calcium (Sr/Ca) for three Atlantic coral colonies (Siderastrea siderea) from the Dry Tortugas National Park (centered on 24.7°N, 82.8°W) in the Gulf of Mexico that were cross-dated into one continuous chronology. Two cores (08PS-A2 and 08PS-F1) had dead tops thus unknown ages and these cores were uranium-thorium (U-Th) dated. Samples for geochemical analysis were extracted from each slab surface using a computer-driven tri-axial micromill system [Quinn et al., 1996] with a 1.0 mm diameter dental drill bit that moves in a continuous manner for the user defined sampling increment (Table A1 in DeLong et al., 2014) extracting approximately monthly samples with a 1 mm sampling depth. Sampling paths were selected parallel to the extending corallites along the synapticulothecal corallite wall; the optimal sampling location for this species [Maupin et al., 2008; DeLong et al., 2011]. Multiple paths were sampled to a! ssess intracolony variability. Coral Sr/Ca determinations were made using a PerkinElmer 4300 Inductively Coupled Plasma Optical Emission Spectrometer (ICP-OES) at the University of Texas (UT) at Austin and a PerkinElmer 7300 ICP-OES at the USGS Coastal and Marine Science Center in St. Petersburg, FL. A laboratory internal gravimetrical standard (IGS) was measured before and after each dissolved coral sample to correct for instrumental drift. The average drift corrected IGS precision for Sr/Ca was 0.025 mmol molâ€“1 (2Ïƒ, n = 862; UT) and 0.024 mmol molâ€“1 (2Ïƒ, n = 212; USGS). The average drift corrected precision for Sr/Ca of a coral standard (PL) was 0.030 mmol molâ€“1 (2Ïƒ, n = 1194; UT) and 0.039 mmol molâ€“1 (2Ïƒ, n = 286; USGS). The values determined for these standards at both laboratories are consistent within analytical error. The coeval paths were averaged together to produce mean Sr/Ca variations for each core. The core records were averaged into a master chronology using t! he cross-dated and U-Th dates for chronology control and the standard error of the mean for each month was determined for assigning weights in linear regression. The master coral Sr/Ca variations were calibrated using weighted least squares linear regression with local sea surface temperature (SST) records from NOAA National Data Buoy Center (NDBC; www.ndbc.noaa.gov) DRYF1 and PLSF1, and then verified with NDBC buoy SANF1, NOAA Surface Air temperature from Key West, FL and SST from historical records from the Dry Tortugas Lighthouse. The dataset contains two spreadsheets, one labeled â€œData colonies calibrationâ€ and the other â€œData master reconstruction.â€ The â€œData colonies calibrationâ€ dataset contains the coral Sr/Ca variations assigned to monthly intervals from four cores sampled in this study (08PS-A1, 08PS-A2, 08PS-F1, and 93DRYSS2). The master chronology is the average of the three colonies (08PS-A, 08PS-F1, and 93DRYSS2) and the colony 08PS-A is the average of the two cores from that colony (08PS-A1 and 08PS-A2). Each core record is comprised of the average between paths in that core. The coral Sr/Ca (mmol/mol) for each core with the number of samples for that core and standard error of the mean for each month are given in this dataset. Additionally, the SST data used for calibration and verification are given with their respective errors for weighted least squares regression. The SST data includes Monthly mean SST from NDBC (www.ndbc.noaa.gov) buoys DRYF1 and PLSF1 (collecti! vely referred to as DRTO SST) and SANF1; Monthly mean Surface Air Temperature (ÂºC) from Key West (COOPID 84570) US Historical Climatology Network, and Dry Tortugas Lighthouse Monthly mean SST (ÂºC) from Vaughan 1918. These are the results shown in Figures 3 and 4 in DeLong et al., 2014. The â€œData master reconstructionâ€ dataset contains the master chronology coral Sr/Ca variations assigned to monthly intervals with the reconstructed SST, SST anomalies (SSTA; determined as mean monthly SST with respect to the interval from 1971-2000), mean annual SST, summer maximum SST, winter minimum SST, and error of regression for each month based on the number of colonies sampled for that month (Table 5 in DeLong et al., 2014). Additionally, the 7-month and 36-month filtered SSTA with their respectively error of regressions are given. These are the results shown in Figures 4 and 5 in DeLong et al., 2014. The â€œExtensionsâ€ dataset contains the annual linear extensions for each core determined from the coral Sr/Ca variations from each February-to-February. For cores with multiple paths, these are the average extensions between the paths from that core. These are the results shown in Figures 3d and Appendices in DeLong et al., 2014. This coral Sr/Ca record updates the previous NOAA contribution, http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:11935, for cores 08PS-F1 and 08PS-A1. # This coral Sr/Ca record updates the previous NOAA contribution, http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:11935, for cores 08PS-F1 and 08PS-A1. 
#--------------------
# Publication 
#       Authors: DeLong, K.L.; Flannery, J.A.; Poore, R.Z.; Quinn, T.M.; Maupin, C.R.; Lin, K.; Shen, C.-C.  
#       Published_Date_or_Year: 2014    
#       Published_Title: A reconstruction of sea surface temperature variability in the southeastern Gulf of Mexico
#       Journal_Name: Paleoceanography
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: 10.1002/2013PA002524
#       Online_Resource: 
#       Full_Citation: DeLong, K.L., J. Flannery, R.Z. Poore, T.M. Quinn, C.R. Maupin, K. Lin, and C.-C. Shen. 2014. A reconstruction of sea surface temperature variability in the southeastern Gulf of Mexico from 1734-2008 CE using cross-dated Sr/Ca records from the coral Siderastrea siderea. Paleoceanography. doi: 10.1002/2013PA002524
#       Abstract: This study uses skeletal variations in coral Sr/Ca from three Siderastrea siderea coral colonies within the Dry Tortugas National Park in the southeastern Gulf of Mexico (24º42'N, 82º48'W) to reconstruct monthly sea surface temperature (SST) variations from 1734-2008 CE. Calibration and verification of the replicated coral Sr/Ca-SST reconstruction with local, regional, and historical temperature records reveals this proxy-temperature relationship is stable back to 1879 CE. The coral SST reconstruction contains robust interannual (~2.0ºC) and multidecadal variability (~1.5ºC) for the past 274 years, the latter of which does not covary with the Atlantic Multidecadal Oscillation (AMO). Winter SST extremes are more variable than summer SST extremes (±2.2ºC vs. ±1.6ºC, 2Ïƒ) suggesting that Loop Current transport in the winter dominates variability on interannual and longer time scales. Summer SST maxima are increasing (+1.0ºC for 274 years, ÏƒMC = ±0.5 ºC, 2Ïƒ) whereas winter SST minima contain no significant trend. Colder decades (~1.5ºC) during the Little Ice Age (LIA) do not coincide with decades of sunspot minima. The coral SST reconstruction contains similar variability to temperature reconstructions from the northern Gulf of Mexico (planktic foraminifer Mg/Ca) and the Caribbean Sea (coral Sr/Ca) suggesting areal reductions in the Western Hemisphere Warm Pool (WHWP) during the LIA. Mean summer coral SST extremes post-1985 CE (29.9ÂºC) exceeds the long-term summer average (29.2ÂºC for 1734-2008 CE) yet the warming trend after 1985 CE (0.04ºC for 24 years, ÏƒMC = ±0.5, 2Ïƒ) is not significant whereas Caribbean coral Sr/Ca studies contain a warming trend for this interval.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Dry Tortugas National Park
#       Location: Ocean>Atlantic Ocean>North Atlantic Ocean>Gulf Of Mexico
#	Country: United States 
#	Northernmost_Latitude: 24.6316
# 	Southernmost_Latitude: 24.6316
# 	Easternmost_Longitude: -82.8743
# 	Westernmost_Longitude: -82.8743
# 	Elevation: -4 m
#------------------
# Data_Collection
#	Collection_Name: 14gulm01b
#	Earliest_Year: 1779
#	Most_Recent_Year: 2008
#	Time_Unit: y_ad
#	Core_Length: 
#	Notes: {"database":"PAGES2"}{"database":"LMR_FM"} The average of 08PS-A1 and 08PS-A2.
#------------------
# Species
#	Species_Name: Siderastrea siderea 
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age,,,years AD,,Corals and Sclerosponges,,,N
##Sr/Ca	Strontium Calcium ratio,Siderastrea siderea,, mmol/mol,,Corals and Sclerosponges,,,N
##Sr/Ca_err	error in Strontium Calcium ratio,Siderastrea siderea,standard error, mmol/mol,,Corals and Sclerosponges,,,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	Sr/Ca	Sr/Ca_err
1980.13	9.186	NAN
1980.04	9.156	NAN
1979.96	9.115	NAN
1979.88	9.029	NAN
1979.79	8.885	NAN
1979.71	8.875	NAN
1979.63	8.849	NAN
1979.54	8.862	NAN
1979.46	8.878	NAN
1979.38	8.974	NAN
1979.29	9.091	NAN
1979.21	9.172	NAN
1979.13	9.195	NAN
1979.04	9.139	NAN
1978.96	9.082	NAN
1978.88	9.032	NAN
1978.79	8.95	NAN
1978.71	8.87	NAN
1978.63	8.836	NAN
1978.54	8.89	NAN
1978.46	8.877	NAN
1978.38	8.981	NAN
1978.29	9.12	NAN
1978.21	9.227	NAN
1978.13	9.255	NAN
1978.04	9.22	NAN
1977.96	9.159	NAN
1977.88	9.063	NAN
1977.79	8.914	NAN
1977.71	8.858	NAN
1977.63	8.892	NAN
1977.54	8.872	NAN
1977.46	8.908	NAN
1977.38	9.009	NAN
1977.29	9.096	NAN
1977.21	9.179	NAN
1977.13	9.259	NAN
1977.04	9.179	NAN
1976.96	9.115	NAN
1976.88	8.997	NAN
1976.79	8.93	NAN
1976.71	8.897	NAN
1976.63	8.853	NAN
1976.54	8.914	NAN
1976.46	8.978	NAN
1976.38	9.008	NAN
1976.29	9.064	NAN
1976.21	9.147	NAN
1976.13	9.225	NAN
1976.04	9.196	NAN
1975.96	9.125	NAN
1975.88	9.039	NAN
1975.79	8.945	NAN
1975.71	8.882	NAN
1975.63	8.856	NAN
1975.54	8.859	NAN
1975.46	8.895	NAN
1975.38	9.001	NAN
1975.29	9.1	NAN
1975.21	9.155	NAN
1975.13	9.164	NAN
1975.04	9.138	NAN
1974.96	9.106	NAN
1974.88	9.023	NAN
1974.79	8.938	NAN
1974.71	8.864	NAN
1974.63	8.853	NAN
1974.54	8.871	NAN
1974.46	8.9	NAN
1974.38	8.956	NAN
1974.29	9.047	NAN
1974.21	9.116	NAN
1974.13	9.157	NAN
1974.04	9.105	NAN
1973.96	9.08	NAN
1973.88	9.005	NAN
1973.79	8.92	NAN
1973.71	8.841	NAN
1973.63	8.77	NAN
1973.54	8.78	NAN
1973.46	8.874	NAN
1973.38	8.953	NAN
1973.29	9.028	NAN
1973.21	9.056	NAN
1973.13	9.136	NAN
1973.04	9.132	NAN
1972.96	9.094	NAN
1972.88	9.018	NAN
1972.79	8.947	NAN
1972.71	8.894	NAN
1972.63	8.876	NAN
1972.54	8.885	NAN
1972.46	8.913	NAN
1972.38	8.981	NAN
1972.29	9.067	NAN
1972.21	9.121	NAN
1972.13	9.131	NAN
1972.04	9.085	NAN
1971.96	9.067	NAN
1971.88	9.024	NAN
1971.79	8.979	NAN
1971.71	8.916	NAN
1971.63	8.84	NAN
1971.54	8.914	NAN
1971.46	8.902	NAN
1971.38	8.95	NAN
1971.29	9.038	NAN
1971.21	9.155	NAN
1971.13	9.25	NAN
1971.04	9.246	NAN
1970.96	9.187	NAN
1970.88	9.023	NAN
1970.79	8.93	NAN
1970.71	8.871	NAN
1970.63	8.836	NAN
1970.54	8.847	NAN
1970.46	8.91	NAN
1970.38	9.006	NAN
1970.29	9.113	NAN
1970.21	9.205	NAN
1970.13	9.218	NAN
1970.04	9.158	NAN
1969.96	9.093	NAN
1969.88	9.019	NAN
1969.79	8.927	NAN
1969.71	8.858	NAN
1969.63	8.829	NAN
1969.54	8.833	NAN
1969.46	8.912	NAN
1969.38	8.983	NAN
1969.29	9.048	NAN
1969.21	9.131	NAN
1969.13	9.213	NAN
1969.04	9.205	NAN
1968.96	9.14	NAN
1968.88	9.01	NAN
1968.79	8.907	NAN
1968.71	8.845	NAN
1968.63	8.831	NAN
1968.54	8.876	NAN
1968.46	8.877	NAN
1968.38	8.945	NAN
1968.29	9.068	NAN
1968.21	9.213	NAN
1968.13	9.248	NAN
1968.04	9.177	NAN
1967.96	9.104	NAN
1967.88	9.003	0.043
1967.79	8.924	0.025
1967.71	8.854	0
1967.63	8.843	0.013
1967.54	8.837	0.007
1967.46	8.881	0.022
1967.38	8.951	0.027
1967.29	9.029	0.03
1967.21	9.118	0.044
1967.13	9.173	0.045
1967.04	9.123	0.029
1966.96	9.066	0.019
1966.88	9	0.015
1966.79	8.94	0.019
1966.71	8.885	0.027
1966.63	8.877	0.013
1966.54	8.874	0.006
1966.46	8.894	0.003
1966.38	8.962	0.006
1966.29	9.062	0.004
1966.21	9.097	0.007
1966.13	9.141	0.004
1966.04	9.129	0.008
1965.96	9.07	0.004
1965.88	8.994	0.002
1965.79	8.93	0.017
1965.71	8.89	0.032
1965.63	8.869	0.029
1965.54	8.888	0.022
1965.46	8.913	0.013
1965.38	8.967	0.019
1965.29	9.048	0.023
1965.21	9.139	0.008
1965.13	9.217	0.006
1965.04	9.176	0.014
1964.96	9.098	0.001
1964.88	9.005	0.012
1964.79	8.941	0.023
1964.71	8.903	0.024
1964.63	8.914	0.041
1964.54	8.924	0.015
1964.46	8.964	0.014
1964.38	9.018	0.002
1964.29	9.091	0.004
1964.21	9.175	0.004
1964.13	9.219	0.018
1964.04	9.175	0.034
1963.96	9.103	0.029
1963.88	9.029	0.024
1963.79	8.941	0.039
1963.71	8.878	0.034
1963.63	8.839	0.009
1963.54	8.879	0.007
1963.46	8.903	0.004
1963.38	8.957	0.028
1963.29	9.062	0.02
1963.21	9.152	0.014
1963.13	9.182	0.001
1963.04	9.168	0.007
1962.96	9.096	0.023
1962.88	8.99	0.011
1962.79	8.894	0.009
1962.71	8.81	0.024
1962.63	8.789	0.011
1962.54	8.807	0.005
1962.46	8.864	0.014
1962.38	8.968	0.011
1962.29	9.025	0.025
1962.21	9.075	0.044
1962.13	9.099	0.037
1962.04	9.093	0.043
1961.96	9.037	0.029
1961.88	8.982	0.015
1961.79	8.888	0.043
1961.71	8.833	0.03
1961.63	8.767	0.027
1961.54	8.793	0.021
1961.46	8.853	0.005
1961.38	8.95	0.015
1961.29	9.031	0.029
1961.21	9.117	0.014
1961.13	9.168	0.007
1961.04	9.122	0.004
1960.96	9.065	0.001
1960.88	8.984	0.008
1960.79	8.901	0.016
1960.71	8.862	0.006
1960.63	8.86	0.024
1960.54	8.871	0.009
1960.46	8.9	0.007
1960.38	8.963	0.012
1960.29	9.068	0.002
1960.21	9.154	0.009
1960.13	9.23	0.021
1960.04	9.187	0.023
1959.96	9.102	0.047
1959.88	9.028	0.037
1959.79	8.925	0.002
1959.71	8.878	0.014
1959.63	8.851	0.02
1959.54	8.89	0.007
1959.46	8.912	0.043
1959.38	8.982	0.03
1959.29	9.085	0.051
1959.21	9.141	0.034
1959.13	9.166	0.038
1959.04	9.121	0.003
1958.96	9.043	0.002
1958.88	8.967	0.003
1958.79	8.906	0.015
1958.71	8.829	0.017
1958.63	8.812	0.028
1958.54	8.844	0.02
1958.46	8.888	0.007
1958.38	8.948	0.012
1958.29	9.075	0.003
1958.21	9.235	0.028
1958.13	9.253	0.038
1958.04	9.149	0.046
1957.96	9.078	0.036
1957.88	8.997	0.014
1957.79	8.921	0.002
1957.71	8.895	0.004
1957.63	8.858	0.019
1957.54	8.896	0.031
1957.46	8.948	0.027
1957.38	8.977	0.024
1957.29	9.075	0.047
1957.21	9.135	0.006
1957.13	9.15	0.003
1957.04	9.108	0.006
1956.96	9.053	0
1956.88	8.997	0.008
1956.79	8.937	0.019
1956.71	8.916	0.052
1956.63	8.853	0.033
1956.54	8.908	0.018
1956.46	8.922	0.019
1956.38	8.991	0.017
1956.29	9.062	0.012
1956.21	9.113	0.005
1956.13	9.175	0.009
1956.04	9.132	0.028
1955.96	9.067	0.023
1955.88	8.998	0.02
1955.79	8.93	0.033
1955.71	8.859	0.013
1955.63	8.827	0.023
1955.54	8.852	0.02
1955.46	8.908	0.028
1955.38	8.959	0.029
1955.29	9.04	0.01
1955.21	9.121	0.032
1955.13	9.2	0.053
1955.04	9.152	0.012
1954.96	9.115	0.024
1954.88	9.026	0.027
1954.79	8.967	0.008
1954.71	8.899	0.031
1954.63	8.903	0.025
1954.54	8.89	0.026
1954.46	8.93	0.023
1954.38	8.992	0.015
1954.29	9.058	0.018
1954.21	9.118	0.018
1954.13	9.153	0.004
1954.04	9.111	0.028
1953.96	9.094	0.018
1953.88	9.025	0.033
1953.79	8.975	0.011
1953.71	8.881	0.038
1953.63	8.831	0.018
1953.54	8.865	0.02
1953.46	8.914	0.001
1953.38	8.993	0.022
1953.29	9.073	0.008
1953.21	9.132	0.002
1953.13	9.183	0.009
1953.04	9.153	0.025
1952.96	9.098	0.043
1952.88	9.032	0.026
1952.79	8.943	0.017
1952.71	8.888	0.008
1952.63	8.887	0.014
1952.54	8.896	0.008
1952.46	8.925	0.004
1952.38	9.004	0.026
1952.29	9.076	0.02
1952.21	9.145	0.001
1952.13	9.195	0.018
1952.04	9.119	0.022
1951.96	9.082	0.007
1951.88	9.017	0.005
1951.79	8.915	0.029
1951.71	8.836	0.039
1951.63	8.789	0.007
1951.54	8.821	0.026
1951.46	8.893	0.007
1951.38	8.963	0.016
1951.29	9.056	0.019
1951.21	9.142	0.009
1951.13	9.217	0.014
1951.04	9.173	0.006
1950.96	9.102	0.022
1950.88	9.012	0.033
1950.79	8.941	0.023
1950.71	8.87	0
1950.63	8.832	0.003
1950.54	8.865	0.011
1950.46	8.951	0.016
1950.38	8.992	0.038
1950.29	9.056	0.038
1950.21	9.111	0.014
1950.13	9.14	0.013
1950.04	9.111	0.023
1949.96	9.078	0.033
1949.88	9.017	0.038
1949.79	8.925	0.04
1949.71	8.855	0.019
1949.63	8.811	0.001
1949.54	8.841	0.019
1949.46	8.861	0.001
1949.38	8.951	0.016
1949.29	9.028	0.004
1949.21	9.088	0.016
1949.13	9.101	0.033
1949.04	9.078	0.002
1948.96	9.023	0.002
1948.88	8.973	0.01
1948.79	8.905	0.016
1948.71	8.854	0.004
1948.63	8.828	0.011
1948.54	8.852	0.028
1948.46	8.898	0.016
1948.38	8.933	0.008
1948.29	8.987	0.001
1948.21	9.044	0.005
1948.13	9.078	0.01
1948.04	9.062	0.011
1947.96	9.033	0.001
1947.88	8.964	0.004
1947.79	8.911	0.024
1947.71	8.867	0.037
1947.63	8.804	0.031
1947.54	8.861	0.002
1947.46	8.872	0.035
1947.38	8.94	0.02
1947.29	9.027	0.024
1947.21	9.111	0.018
1947.13	9.186	0.004
1947.04	9.14	0.003
1946.96	9.086	0.011
1946.88	9.007	0.008
1946.79	8.946	0.033
1946.71	8.865	0.038
1946.63	8.812	0.005
1946.54	8.858	0.016
1946.46	8.891	0.027
1946.38	8.98	0.015
1946.29	9.056	0.044
1946.21	9.118	0.049
1946.13	9.153	0.027
1946.04	9.113	0.006
1945.96	9.057	0.026
1945.88	8.984	0.031
1945.79	8.916	0.043
1945.71	8.853	0.044
1945.63	8.825	0.001
1945.54	8.833	0.031
1945.46	8.905	0.031
1945.38	9.012	0.019
1945.29	9.084	0.007
1945.21	9.176	0.011
1945.13	9.279	0.035
1945.04	9.246	0.065
1944.96	9.12	0.025
1944.88	9.005	NAN
1944.79	8.914	NAN
1944.71	8.816	NAN
1944.63	8.761	NAN
1944.54	8.792	NAN
1944.46	8.831	NAN
1944.38	8.929	NAN
1944.29	9.029	NAN
1944.21	9.117	NAN
1944.13	9.203	NAN
1944.04	9.16	NAN
1943.96	9.063	NAN
1943.88	8.966	NAN
1943.79	8.869	NAN
1943.71	8.809	NAN
1943.63	8.78	NAN
1943.54	8.802	NAN
1943.46	8.889	NAN
1943.38	8.949	NAN
1943.29	9.015	NAN
1943.21	9.083	NAN
1943.13	9.105	NAN
1943.04	9.068	NAN
1942.96	9.027	NAN
1942.88	8.986	NAN
1942.79	8.938	NAN
1942.71	8.897	NAN
1942.63	8.865	NAN
1942.54	8.886	NAN
1942.46	8.906	NAN
1942.38	8.962	NAN
1942.29	9.035	NAN
1942.21	9.121	NAN
1942.13	9.202	NAN
1942.04	9.139	NAN
1941.96	9.065	NAN
1941.88	8.988	NAN
1941.79	8.911	NAN
1941.71	8.896	NAN
1941.63	8.828	NAN
1941.54	8.873	NAN
1941.46	8.887	NAN
1941.38	8.961	NAN
1941.29	9.061	NAN
1941.21	9.153	NAN
1941.13	9.121	NAN
1941.04	9.157	NAN
1940.96	9.076	NAN
1940.88	9.014	NAN
1940.79	8.922	NAN
1940.71	8.874	NAN
1940.63	8.885	NAN
1940.54	8.875	NAN
1940.46	8.882	NAN
1940.38	8.972	NAN
1940.29	9.023	NAN
1940.21	9.099	NAN
1940.13	9.21	NAN
1940.04	9.186	NAN
1939.96	9.097	NAN
1939.88	9.032	NAN
1939.79	8.993	NAN
1939.71	8.98	NAN
1939.63	8.939	NAN
1939.54	8.943	NAN
1939.46	8.962	NAN
1939.38	9.014	NAN
1939.29	9.058	NAN
1939.21	9.094	NAN
1939.13	9.135	NAN
1939.04	9.111	NAN
1938.96	9.036	NAN
1938.88	9.028	NAN
1938.79	9.007	NAN
1938.71	8.916	NAN
1938.63	8.887	NAN
1938.54	8.925	NAN
1938.46	8.963	NAN
1938.38	9.001	NAN
1938.29	9.021	NAN
1938.21	9.09	NAN
1938.13	9.101	NAN
1938.04	9.089	NAN
1937.96	9.076	NAN
1937.88	9.029	NAN
1937.79	8.982	NAN
1937.71	8.938	NAN
1937.63	8.953	NAN
1937.54	8.947	NAN
1937.46	8.977	NAN
1937.38	9.008	NAN
1937.29	9.029	NAN
1937.21	9.053	NAN
1937.13	9.101	NAN
1937.04	9.064	NAN
1936.96	9.021	NAN
1936.88	8.978	NAN
1936.79	8.935	NAN
1936.71	8.874	NAN
1936.63	8.846	NAN
1936.54	8.864	NAN
1936.46	8.901	NAN
1936.38	8.962	NAN
1936.29	9.029	NAN
1936.21	9.088	NAN
1936.13	9.147	NAN
1936.04	9.097	NAN
1935.96	9.04	NAN
1935.88	8.99	NAN
1935.79	8.93	NAN
1935.71	8.869	NAN
1935.63	8.836	NAN
1935.54	8.872	NAN
1935.46	8.905	NAN
1935.38	8.936	NAN
1935.29	9.004	NAN
1935.21	9.06	NAN
1935.13	9.104	NAN
1935.04	9.086	NAN
1934.96	9.019	NAN
1934.88	8.974	NAN
1934.79	8.936	NAN
1934.71	8.906	NAN
1934.63	8.895	NAN
1934.54	8.899	NAN
1934.46	8.92	NAN
1934.38	8.994	NAN
1934.29	9.064	NAN
1934.21	9.114	NAN
1934.13	9.132	NAN
1934.04	9.109	NAN
1933.96	9.084	NAN
1933.88	9.001	NAN
1933.79	8.916	NAN
1933.71	8.898	NAN
1933.63	8.855	NAN
1933.54	8.883	NAN
1933.46	8.92	NAN
1933.38	8.964	NAN
1933.29	9.027	NAN
1933.21	9.079	NAN
1933.13	9.101	NAN
1933.04	9.09	NAN
1932.96	9.027	NAN
1932.88	8.963	NAN
1932.79	8.902	NAN
1932.71	8.861	NAN
1932.63	8.839	NAN
1932.54	8.843	NAN
1932.46	8.874	NAN
1932.38	8.911	NAN
1932.29	8.963	NAN
1932.21	9.005	NAN
1932.13	9.046	NAN
1932.04	9.026	NAN
1931.96	8.978	NAN
1931.88	8.928	NAN
1931.79	8.888	NAN
1931.71	8.835	NAN
1931.63	8.763	NAN
1931.54	8.837	NAN
1931.46	8.864	NAN
1931.38	8.946	NAN
1931.29	9.004	NAN
1931.21	9.059	NAN
1931.13	9.115	NAN
1931.04	9.084	NAN
1930.96	9.047	NAN
1930.88	8.988	NAN
1930.79	8.927	NAN
1930.71	8.849	NAN
1930.63	8.837	NAN
1930.54	8.867	NAN
1930.46	8.888	NAN
1930.38	8.942	NAN
1930.29	9.048	NAN
1930.21	9.116	NAN
1930.13	9.142	NAN
1930.04	9.144	NAN
1929.96	9.078	NAN
1929.88	9.007	NAN
1929.79	8.857	NAN
1929.71	8.815	NAN
1929.63	8.796	NAN
1929.54	8.836	NAN
1929.46	8.879	NAN
1929.38	8.925	NAN
1929.29	8.998	NAN
1929.21	9.054	NAN
1929.13	9.098	NAN
1929.04	9.096	NAN
1928.96	9.046	NAN
1928.88	8.953	NAN
1928.79	8.905	NAN
1928.71	8.857	NAN
1928.63	8.838	NAN
1928.54	8.847	NAN
1928.46	8.879	NAN
1928.38	8.961	NAN
1928.29	9.042	NAN
1928.21	9.109	NAN
1928.13	9.174	NAN
1928.04	9.146	NAN
1927.96	9.075	NAN
1927.88	8.996	NAN
1927.79	8.901	NAN
1927.71	8.835	NAN
1927.63	8.804	NAN
1927.54	8.805	NAN
1927.46	8.846	NAN
1927.38	8.943	NAN
1927.29	9.039	NAN
1927.21	9.101	NAN
1927.13	9.116	NAN
1927.04	9.118	NAN
1926.96	9.037	NAN
1926.88	8.957	NAN
1926.79	8.902	NAN
1926.71	8.853	NAN
1926.63	8.833	NAN
1926.54	8.844	NAN
1926.46	8.897	NAN
1926.38	8.975	NAN
1926.29	9.071	NAN
1926.21	9.145	NAN
1926.13	9.165	NAN
1926.04	9.149	NAN
1925.96	9.082	NAN
1925.88	9.004	NAN
1925.79	8.917	NAN
1925.71	8.848	NAN
1925.63	8.81	NAN
1925.54	8.854	NAN
1925.46	8.886	NAN
1925.38	8.923	NAN
1925.29	9.023	NAN
1925.21	9.064	NAN
1925.13	9.093	NAN
1925.04	9.088	NAN
1924.96	9.061	NAN
1924.88	8.993	NAN
1924.79	8.919	NAN
1924.71	8.844	NAN
1924.63	8.827	NAN
1924.54	8.832	NAN
1924.46	8.874	NAN
1924.38	8.94	NAN
1924.29	9.046	NAN
1924.21	9.137	NAN
1924.13	9.22	NAN
1924.04	9.155	0.018
1923.96	9.079	0.01
1923.88	8.978	0.011
1923.79	8.894	0.009
1923.71	8.819	0.023
1923.63	8.789	0.008
1923.54	8.817	0.006
1923.46	8.891	0.016
1923.38	8.95	0.012
1923.29	8.985	0.012
1923.21	9.024	0.009
1923.13	9.089	0.013
1923.04	9.074	0.006
1922.96	9.051	0.001
1922.88	8.972	0.003
1922.79	8.889	0.005
1922.71	8.821	0.004
1922.63	8.809	0.017
1922.54	8.823	0
1922.46	8.877	0.002
1922.38	8.951	0.019
1922.29	9.012	0.007
1922.21	9.066	0.004
1922.13	9.098	0.003
1922.04	9.064	0.004
1921.96	9.028	0.007
1921.88	8.989	0.007
1921.79	8.93	0.026
1921.71	8.886	0.035
1921.63	8.84	0.045
1921.54	8.874	0.03
1921.46	8.914	0.015
1921.38	8.984	0.029
1921.29	9.056	0.038
1921.21	9.11	0.025
1921.13	9.154	0.002
1921.04	9.113	0.007
1920.96	9.069	0.009
1920.88	9.007	NAN
1920.79	8.918	NAN
1920.71	8.862	NAN
1920.63	8.835	NAN
1920.54	8.892	NAN
1920.46	8.949	NAN
1920.38	8.987	NAN
1920.29	9.038	NAN
1920.21	9.118	NAN
1920.13	9.189	NAN
1920.04	9.143	NAN
1919.96	9.094	NAN
1919.88	9.033	NAN
1919.79	8.961	NAN
1919.71	8.898	NAN
1919.63	8.874	NAN
1919.54	8.945	NAN
1919.46	8.92	NAN
1919.38	8.998	NAN
1919.29	9.063	NAN
1919.21	9.096	NAN
1919.13	9.145	NAN
1919.04	9.112	NAN
1918.96	9.079	NAN
1918.88	9.012	NAN
