# EPICA Dome C Ice Core 800KYr Deuterium Data and Temperature Estimates
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:6080
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/antarctica/epica_domec/edc3deuttemp2007.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2007
# --------------------
# Title 
#	Study_Name: EPICA Dome C Ice Core 800KYr Deuterium Data and Temperature Estimates
# --------------------
# Investigators
#	Investigators: Jouzel, J., V. Masson-Delmotte, O. Cattani, G. Dreyfus, S. Falourd, G. Hoffmann, B. Minster, J. Nouet, J.M. Barnola, J. Chappellaz, H. Fischer,J.C. Gallet, S. Johnsen, M. Leuenberger, L. Loulergue, D. Luethi, H. Oerter, F. Parrenin, G. Raisbeck, D. Raynaud, A. Schilt, J. Schwander, E. Selmo, R. Souchez, R. Spahni, B. Stauffer, J.P. Steffensen, B. Stenni, T.F. Stocker, J.L. Tison, M. Werner, and E.W. Wolff
# --------------------
# Description_and_Notes
# 	Description: High-resolution (55cm.) deuterium (dDice) profile from the EPICA Dome C Ice Core, Antarctica (75º 06' S, 123º 21' E), with an optimal accuracy of ± 0.5 ‰ (1 sigma), from the surface down to 3259.7 m.
# --------------------
# Publication
#	Authors: Jouzel, J., V. Masson-Delmotte, O. Cattani, G. Dreyfus, S. Falourd, G. Hoffmann, B. Minster, J. Nouet, J.M. Barnola, J. Chappellaz, H. Fischer, J.C. Gallet, S. Johnsen, M. Leuenberger, L. Loulergue, D. Luethi, H. Oerter, F. Parrenin, G. Raisbeck, D. Raynaud, A. Schilt, J. Schwander, E. Selmo, R. Souchez, R. Spahni, B. Stauffer, J.P. Steffensen, B. Stenni, T.F. Stocker, J.L. Tison, M. Werner, and E.W. Wolff
#	Published_Date_or_Year: 2007-08-10
#	Published_Title: Orbital and Millenial Antarctic Climate Variability over the Past 800,000 years
#	Journal_Name: Science
#	Volume: 317
#	Edition: 	
#	Issue: 5839
#	Pages: 793-797
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: A high-resolution deuterium profile is now available along the entire 
European Project for Ice Coring in Antarctica Dome C ice core, extending 
this climate record back to marine isotope stage 20.2, ~800,000 years ago. 
Experiments performed with an atmospheric general circulation model 
including water isotopes support its temperature interpretation. 
We assessed the general correspondence between Dansgaard-Oeschger 
events and their smoothed Antarctic counterparts for this Dome C record, 
which reveals the presence of such features with similar amplitudes 
during previous glacial periods. We suggest that the interplay between 
obliquity and precession accounts for the variable intensity of 
interglacial periods in ice core records.
# --------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#	Funding_Agency_Name: 
#	Grant:
# --------------------
# Site_Information
#	Site_Name: EPICA Dome C
#	Location: Antarctica
#	Country: 
#	Northernmost_Latitude: -75.10
#	Southernmost_Latitude: -75.10
#	Easternmost_Longitude: 123.35
#	Westernmost_Longitude: 123.35
#	Elevation: 3240 m
# --------------------
# Data_Collection
#	Collection_Name: 07Epic01
#	Earliest_Year: 801662	
#	Most_Recent_Year: 38.37379
#	Time_Unit: yb_1950
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	Age,,,years before 1950 AD,,,,,N
##delD	delD,,,permil SMOW,,ice cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age	delD
10949.21	-400.3
10968.91	-393.3
10988.59	-390
11006.16	-390.9
11023.73	-387.4
11041.71	-389.7
11060.09	-398
11078.52	-396.1
11097.59	-392
11116.67	-397.7
11136.47	-398.9
11156.55	-394.7
11175.19	-386.8
11192.28	-385.8
11209.38	-387.9
11227.6	-390.7
11245.94	-402
11264.55	-392.6
11283.46	-390.8
11302.13	-394.6
11318.94	-381
11335.75	-382.1
11353.61	-399.5
11372.53	-393.5
11391.53	-398.4
11410.99	-393.4
11430.45	-390.9
11448.09	-386.1
11465.34	-387.8
11482.49	-383.8
11499.34	-386.9
11516.18	-393
11534.64	-396.6
11554.01	-394.1
11573.42	-395.5
11592.93	-395.4
11612.44	-389.6
11630.79	-394.8
11649.13	-388.3
11667.36	-394.8
11685.52	-387.9
11703.75	-396.1
11722.74	-391.3
11741.75	-393.6
11760.41	-387.8
11778.95	-396.1
11798.46	-403.2
11819.95	-399.4
11841.4	-400.8
11862.68	-399.4
11883.96	-400.9
11905.27	-399.2
11926.6	-404.9
11949.41	-404
11972.29	-398.2
11993.39	-400
12014.43	-399.8
12036.73	-406.2
12059.3	-403.5
12082.49	-405.5
12105.83	-414.8
12130.86	-406.2
12156.14	-405.8
12180.58	-410.9
12204.7	-403.7
12227.25	-400.6
12249.93	-409.6
12273.4	-401.2
12297.45	-413.3
12323.7	-414.3
12349.85	-408.8
12375.89	-417.4
12401.69	-406.8
12427.38	-404.3
12452.19	-412.4
12477.01	-412.6
12503.21	-410.9
12530.31	-420.8
12559.38	-417.2
12588.39	-418.8
12617.32	-415.6
12645.74	-418.6
12673.43	-410.9
12700.42	-413.7
12727.3	-412.7
12754.41	-419.3
12784.13	-420.8
12812.84	-412.1
12840.64	-416
12867.4	-408.8
12894.14	-413.9
12921.57	-416.4
12949.62	-417.7
12978.34	-414.9
13005.4	-410.4
13032.17	-411.6
13058.96	-415
13086.63	-418.4
13115.49	-415.5
13143.25	-412.9
13170.49	-408
13195.99	-410.8
13221.95	-414.8
13248.84	-408.7
13274.81	-408.5
13300.18	-411.8
13326.68	-412.8
13353.67	-419
13383.18	-417.5
13412.04	-414
13440.21	-416.6
13467.79	-410.8
13494.88	-403.4
13519.91	-413.7
13545.54	-410.2
13572.41	-415.9
13600.43	-416.8
13629.24	-417.3
13658.4	-417.1
13686.98	-411.9
13714.59	-415.5
13742.39	-413.4
13770.22	-405
13796.35	-417.2
13822.44	-405.5
13848.45	-414.3
13875.43	-414.8
13903.42	-412
13929.75	-407.5
13955.62	-403.4
13978.99	-402.3
14002.44	-405.9
14027.69	-410.4
14053.3	-410.8
14080.15	-413.4
14106.17	-406
14131.28	-402.6
14155.64	-404.3
14179.57	-406.9
14204.52	-411.2
14229.95	-392.2
14251.69	-397.7
14272.66	-399.1
14294.86	-402.3
14317.7	-401.1
14340.9	-403.9
14364.31	-401.2
14390.07	-418.2
14417.13	-408.8
14441.94	-402.3
14466.56	-411.1
14493.44	-411.1
14520.18	-407.3
14546.51	-413.6
14573.53	-411.2
14601.2	-418.6
14630.57	-415.7
14659.89	-411.3
14687.82	-416.2
14715.83	-412.6
14743.91	-407.6
14770.27	-410.1
14796.45	-411.6
14823.06	-407.5
14849.65	-409.9
14876.22	-411.3
14904.25	-419
14933.37	-399.4
14958.73	-413
14984.23	-416.4
15013.7	-416.3
15042.25	-410
15069.83	-410.7
15097.37	-412.7
15124.95	-411.8
15152.92	-414.2
15181.58	-416.6
15211.25	-420
15242.07	-418.5
15273.16	-419.6
15304.24	-418.7
15335.39	-420.1
15366.5	-419.8
15397.44	-414
15427.13	-416.2
15456.57	-417.6
15487.41	-421.6
15518.26	-416.6
15549.2	-423.8
15581.2	-414.2
15612.01	-417.8
15641.95	-416.9
15672.48	-419.1
15703.06	-417.3
15733.75	-419.1
15765.16	-420.3
15797.11	-422.5
15829.7	-417.7
15861.71	-425.4
15894.15	-420.8
15927.1	-421.1
15959.89	-424.1
15993.85	-426.8
16028.6	-425.9
16063.3	-420.9
16096.17	-421.9
16128.82	-421.7
16161.63	-422.6
16195.98	-429.8
16230.9	-423.9
16265.79	-421.9
16299.19	-425.8
16333.92	-426
16368.98	-425.7
16404.13	-426.4
16440.28	-434.2
16478.18	-427.5
16515.81	-429.9
16552.61	-428.1
16589.14	-426.1
16626.29	-438.3
16665.41	-429.4
16705.08	-434.5
16744.42	-433.9
16784.5	-434.6
16825.2	-439.3
16867.38	-431.6
16907.05	-432
16946.51	-435.5
16986.03	-429.4
17024.64	-437.2
17066.2	-429.5
17105.49	-441.5
17148.1	-436.2
17190.49	-435.6
17232.62	-439.9
17275.23	-435.5
17317.68	-439.7
17361.42	-442.5
17407.17	-442.1
17452.95	-442.1
17498.71	-443.5
17545.2	-433.9
17586.38	-439
17630.19	-443.7
17675.68	-438.6
17719.91	-438.4
17764.04	-442.5
17809.8	-444.2
17856.74	-443.1
17903.15	-440.5
17948.53	-440.7
17993.22	-438.8
18037.46	-440.3
18082.23	-441.9
18128	-441.7
18173.83	-441.4
18219.48	-442.3
18265.74	-441.6
18311.78	-447.4
18361.49	-437.2
18404.79	-440.8
18449.33	-436.5
18493.43	-444.8
18539.72	-440.5
18585.96	-442.9
18632.18	-441.4
18677.91	-439.3
18723.45	-443.4
18769.01	-438.2
18815.01	-446
18862.03	-441.3
18907.83	-435.8
18952.57	-447.9
19001.16	-444.6
19048.78	-436.3
19093.14	-442.5
19139.22	-441.3
19184.88	-432
19225.74	-442.6
19271.89	-438.7
19317.18	-445.1
19364.71	-440.2
19411.1	-443.8
19458.41	-443
19506.42	-446.5
19555.17	-441.5
19602.93	-446.5
19652	-444.9
19700.22	-438.9
19745.57	-438.3
19789.53	-436.4
19833.92	-442.4
19880.94	-448
19930.52	-444.2
19979.22	-441.7
20025.95	-439.5
20071.98	-442.1
20117.72	-437.5
20163.35	-444.1
20210.32	-440.6
20257.1	-442.5
20304.37	-443.5
20352.42	-443.7
20401.04	-446.5
20450.21	-438.8
20495.97	-438.3
20540.71	-441.2
20587.16	-442.3
20634.56	-443.3
20682.71	-443.2
20730.74	-439.5
20776.41	-441.5
20823.23	-441.8
20870.39	-442.2
20917.75	-441.7
20965.46	-446.3
21014.86	-440.9
21062.26	-442.5
21109.15	-437.8
21154.61	-439.7
21201.14	-445.6
21250.27	-445.7
21299.62	-440.6
21346.32	-436.9
21390.19	-432.8
21434.58	-446.1
21482.31	-443.7
21530.71	-438.8
21577.68	-443.3
21625.99	-446.2
21675.77	-442.9
21724.06	-439.2
21770.16	-437.7
21814.93	-436.2
21859.19	-442
21906.53	-440.3
21953.2	-443.1
22001.82	-442.2
22049.84	-444.4
22099.46	-445.4
22149.85	-443.5
22198.84	-438.3
22244.49	-445.8
22295.08	-445
22345.22	-435.6
22389.16	-440.3
22435.85	-442
22483.27	-437.9
22529.3	-440.8
22576.78	-445.1
22625.69	-439.5
22673.79	-445.5
22723.02	-441.7
22771.82	-443.3
22820.51	-441.9
22869.25	-444
22918.47	-442.9
22967.15	-440.2
23013.9	-436.1
23059.29	-438.6
23104.05	-434.9
23148.93	-439.5
23194.94	-440.7
23241.91	-438.3
23288.96	-447.2
23339.72	-441.8
23388.42	-439.3
23435.45	-441.3
23483.02	-437.7
23528.82	-438.9
23575.16	-439.9
23622.05	-437.4
23667.76	-439.3
23714.54	-441.4
23762.54	-441.8
23811.9	-448.1
23864.09	-445.4
23915.5	-443.4
23965.44	-442.8
24015.4	-449.3
24069.17	-443.8
24119.49	-442.1
24168.39	-440
24215.86	-439.7
24263.5	-444.3
24313.58	-441.7
24362.87	-446.2
24414.71	-446.4
24466.82	-433.5
24510.77	-439.7
24558.21	-445.2
24609.28	-447.1
24662.04	-446.2
24714.42	-445.6
24766.28	-445.2
24817.81	-443.1
24867.93	-444.9
24919.13	-442.2
24968.81	-444.9
25020.17	-445.6
25072.04	-444.9
25123.26	-442
25172.91	-442
25222.84	-447.2
25275.86	-448.9
25330.25	-447.9
25383.54	-443.2
25435.09	-445.2
25486.58	-445
25538.19	-444
25589.23	-443.2
25639.57	-441.8
25690.2	-447.2
25742.6	-446.2
25795.12	-443.2
25847.01	-448.9
25899.91	-439.6
25949.57	-443.7
26000.44	-447.3
26053.05	-439.9
26102.57	-445.2
26154.27	-445.9
26206.69	-441.1
26256.57	-448.6
26311.12	-445.9
26363.74	-440.2
26412.63	-445.8
26465.15	-442.2
26515.5	-443.7
26566.8	-446
26619.85	-447.4
26673.85	-446.9
26726.72	-440.5
26777.02	-443.1
26827.73	-444.6
26879.98	-447.1
26933.04	-443.8
26985.32	-444.8
27037.38	-444.5
27089.78	-445.9
27141.94	-441.6
27192.17	-439
27240.13	-435.9
27287.25	-439.3
27332.85	-427.6
27377.2	-441.8
27425.34	-440.5
27474.55	-438.4
27523.36	-449.5
27577.83	-441.2
27627.75	-433.4
27673.01	-432.5
27717.08	-438
27764.62	-440
27813.75	-442.8
27864.05	-436.6
27911.59	-439.2
27960.67	-445.7
28013.51	-447.8
28067.99	-441.3
28118.69	-443
28170.19	-446.1
28223.84	-443
28275.36	-438.7
28323.74	-439.8
28372.57	-435.6
28418.77	-433.4
28464.52	-438.6
28511.98	-438.1
28560.04	-438
28608.33	-439.7
28657.87	-443.3
28708.73	-441.4
28759.32	-440
28809.47	-442.2
28859.11	-436.6
28907.81	-439.8
28955.95	-436.2
29003.88	-438.9
29051.78	-436.1
29098.9	-435.1
29145.21	-435.9
29191.83	-430.8
29235.83	-438.2
29282.79	-431.8
29327.97	-434.1
29374.8	-443.2
29424.63	-439.9
29474.42	-437.1
29522.55	-436.7
29570.12	-437.1
29617.69	-436.6
29664.72	-433.5
29710.84	-436.8
29758.29	-440.1
29808.35	-445.7
29862.15	-443.4
29914.83	-443
29967.45	-445.9
30020.41	-437.1
30070.81	-447
30124.27	-442.3
30176.69	-441.9
30227.42	-436.6
30277.33	-446.5
30329.68	-438.4
30380.34	-441.2
30431.08	-442
30482.63	-442
30534.44	-442.6
30586.12	-440.1
30636.84	-440.1
30687.21	-440.1
30737.55	-440.1
30787.93	-440.1
30837.33	-432.2
30883.73	-439
30932.88	-439.5
30982.83	-438
31031.86	-444
31085.45	-446.6
31140.68	-442.7
31193.66	-443.8
31247.42	-447.3
31302.64	-443.5
31355.97	-440.4
31407.55	-441.4
31458.87	-440.4
31510.97	-446.3
31564.45	-440.5
31618.11	-449.3
31673.23	-442.2
31725.04	-431.9
31772.87	-436.8
31821.01	-440.3
31870.97	-438
31919.35	-429.3
31964.83	-435.7
32011.54	-428.3
32055.28	-437.4
32103.9	-438.9
32153.63	-436.9
32202.91	-439.9
32252.86	-436.2
32301.79	-437.3
32349.99	-433.7
32398.52	-441.2
32447.79	-434.7
32496.43	-435.6
32545.32	-442.1
32597.55	-445.8
32652.21	-443.9
32706.59	-443
32760.91	-446.5
32815.95	-442.6
32869.21	-438.7
32920.75	-442.7
32972.95	-439.6
33023.86	-436.2
33072.79	-435.3
33120.77	-434.7
33167.95	-432.3
33214.87	-435.5
33262.15	-433.7
33309.13	-432
33355.29	-437
33404.31	-435.5
33452.62	-438
33502.36	-436
33551.09	-435.9
33599.31	-433.5
33648.02	-443.2
33699.25	-435.8
33749.64	-439.9
33801.27	-444.5
33855.63	-444.5
33910.83	-444.5
33966.06	-444.5
34021.31	-444.5
34076.54	-442.3
34130.02	-438.5
34180.77	-442.1
34234.14	-441.2
34287.04	-444.9
34342.36	-441.9
34395.42	-436.5
34445.18	-435.5
34493.93	-438.7
34544.66	-431.6
34591.07	-437.4
34640.35	-433.8
34688.11	-433.4
34736.16	-438.3
34784.8	-431.4
34831.97	-431.7
34879.09	-437.6
34927.89	-435.6
34976.75	-433.5
35023.99	-429.5
35069.38	-433.5
35116.71	-437.9
35166.96	-433.7
35214.36	-429.9
35260.2	-432.5
35307.31	-436.5
35356.29	-436.9
35405.91	-435.8
35453.85	-428.2
35500.9	-438.6
35550.52	-439.5
35601.59	-434.3
35650.33	-433.1
35697.89	-434.8
35746.36	-439.6
35798.38	-436.6
35848.41	-443
35902.94	-435.3
35952.02	-435.6
36001.24	-436
36050.67	-435.8
36100.8	-442
36153.83	-439.7
36206.27	-438.8
36257.84	-437.5
36308.27	-434.6
36357.22	-434.6
36406.09	-436.1
36455.64	-436.8
36505.57	-435.9
36554.99	-434.2
36604.47	-438.3
36654.67	-436.1
36704.71	-435.3
36754.75	-439.6
36806.64	-440.7
36859.44	-438.9
36911.29	-436.7
36960.89	-429.6
37007.13	-427.3
37051.36	-435.1
37100.39	-434.9
37149.46	-435
37197.52	-427.3
37243.71	-434.4
37290.04	-428.6
37337.09	-435.1
37384.03	-428.6
37430.84	-436.5
37479.5	-428.7
37525.09	-430.7
37570.66	-423.8
37613.34	-424.6
37655.7	-425.2
37697.39	-418.3
37737.13	-426
37779.33	-418.8
37818.65	-415.4
37857.72	-424.5
37898.87	-430.6
37945.12	-431
37992.12	-434.8
38038.91	-423.4
38081.98	-420.5
38124.08	-430.4
38168.79	-431.1
38215.44	-433.4
38263.1	-422.5
38306.22	-431.3
38350.58	-425.3
38394.98	-427
38439.11	-429.8
38484.42	-427.3
38528.83	-425.9
38572.3	-426
38615.69	-425.6
38659.52	-428.5
38704.4	-430.7
38750.85	-432.8
38798.39	-424.4
38841.58	-428.9
38886.32	-427.1
38930.68	-426.3
38976.02	-434.3
39022.76	-428.8
39068.51	-423.2
39111.23	-436
39161.16	-434
39210.53	-436.9
39261.29	-436
39311.81	-435.5
39362.17	-436.9
39412.91	-435.5
39463.35	-435.9
39514.75	-441.9
39569	-443
39624.8	-442.4
39679.81	-436.8
39732.29	-443.3
39787.22	-434.7
39837.92	-438.7
39889.73	-434.2
39939.78	-436.5
39989.69	-430.9
40038.55	-437.3
40088.54	-434.2
40138.29	-433.3
40188.38	-439.6
40240.51	-439
40293.49	-438.3
40344.66	-430.9
40393.54	-433
40441.41	-431.3
40490.36	-439.1
40542.57	-441.2
40596.9	-440.2
40651.09	-440.1
40705.23	-440.8
40759.2	-438.4
40812	-436.7
40865.15	-444.3
40919.68	-436.8
40972.42	-436
41023.17	-434.5
41073.03	-433.3
41123.31	-439.4
41174.22	-431.7
41222.58	-426.5
41268.53	-433.2
41316.65	-433.4
41365.73	-434.9
41415.85	-439.4
41469.33	-427.8
41515.59	-441
41569.2	-434.7
41620.02	-440.4
41673.77	-435.7
41724.94	-437.3
41777.18	-441.9
41832.46	-438.2
41885.36	-440.9
41940.2	-440.5
41994.82	-440.6
42049.7	-442.5
42105.77	-442.4
42161.17	-437.4
42214.8	-441.5
42268.15	-433.2
42319.27	-437.2
42370.86	-438.3
42422.8	-433.3
42472.79	-433.4
42522.19	-434.7
42572.68	-438.9
42624.84	-430.8
42673.6	-439.3
42726.49	-433.8
42776.56	-435.8
42827.49	-432.6
42876.2	-428.6
42922.46	-430.5
42969.49	-430.2
43016.8	-431.3
43063.77	-427.8
43110.12	-429.1
43156.88	-433.2
43204.86	-429.1
43252.42	-436.4
43303.35	-435.8
43354.03	-426.9
43399.53	-429.7
43446.51	-432.3
43495.31	-435.6
43546.07	-436.6
43597.09	-432.4
43646.65	-433.6
43696.32	-435.1
43746.1	-431.5
43796.23	-438.8
43848.74	-440.4
43902.18	-436.4
43953.59	-435.9
44004.9	-440.8
44058.36	-440.3
44112.41	-438.2
44165.95	-441.3
44220.74	-441
44276.01	-439
44329.96	-436.6
44381.87	-430.5
44431.05	-434.1
44481.81	-440.8
44534.97	-438.2
44588.01	-439.2
44640.98	-435.8
44692.24	-433.8
44742.67	-435.9
44793.75	-435.2
44844.82	-435.1
44895.54	-433.8
44945.78	-434.3
44996.13	-434.9
45046.17	-431.4
45095.02	-431.1
45142.54	-428.1
45189.43	-430.6
45236.68	-430.4
45284.17	-429.9
45331.36	-427.9
45377.3	-429.1
45423.68	-427.4
45469.9	-430.2
45516.84	-429.8
45562.17	-419.9
45606.4	-430.7
45651.84	-425.5
45696.7	-428.5
45742.38	-420.9
45784.85	-424.4
45827.05	-420.4
45869.81	-426
45912.35	-413.7
45950.96	-419.1
45991.9	-424.5
46035.56	-429.5
46080.44	-423.1
46123.97	-419.7
46165.18	-426.6
46209.76	-426.2
46253.81	-425
46297.81	-425.4
46341.49	-422.5
46384.35	-422.6
46426.64	-417.3
46465.83	-415.6
46503.78	-412.3
46541.75	-422.1
46583.06	-421.3
46624.31	-418.5
46665.57	-422.3
46706.79	-419.7
46748.35	-427.8
46793.81	-427.2
46839.57	-429.5
46885.44	-423.5
46930.09	-426.9
46974.77	-426.9
47019.86	-425.3
47064.73	-428.8
47111.02	-429.1
47157.73	-425.7
47202.59	-426.9
47246.17	-418
47289.34	-428.3
47333.6	-428.1
47380.24	-431.2
47427.91	-427.8
47474.27	-430.1
47521.8	-428.7
47568.66	-430.3
47616.45	-431.5
47663.94	-425.7
47709.57	-425.9
47755.29	-431.1
47803.26	-434.3
47852.42	-428.2
47900.27	-431.8
47949.95	-442.1
48004.91	-435.9
48058	-436.5
48110.99	-439.7
48164.93	-436
48217.07	-432.2
48267.76	-436.3
48318.19	-429.1
48366.52	-428.1
48413.7	-429.1
48460.99	-432.2
48510.13	-430.3
48558.38	-439.5
48613.13	-433.7
48663.73	-429.9
48711.83	-438.3
48765.58	-437.4
48818.96	-430.8
48867.39	-430.4
48915.27	-427.5
48962.39	-433.8
49012.3	-434.4
49063.27	-433.9
49114.61	-437.4
49166.77	-432
49217.61	-436.7
49269.49	-434.2
49321.54	-438.8
49374.69	-432.5
49425.76	-436.2
49477.17	-431.3
49526.34	-428.8
49574.62	-433.6
49624.29	-433.1
49673.03	-424.9
49720.76	-434.6
49770.22	-434.4
49820.11	-426.1
49868.68	-434.4
49918.44	-433.3
49969.77	-437.5
50021.63	-430.7
50070.91	-428.2
50118.28	-430.1
50165.88	-427.3
50212.33	-430.5
50260.76	-433.6
50311.41	-433.4
50361.87	-430.7
50410.58	-430.7
50458.06	-422.1
50503.32	-431.4
50551.13	-433
50601.93	-437.1
50652.47	-425.8
50700.59	-430.5
50748.69	-433.3
50797.71	-427.9
50846.26	-433.4
50895.84	-432.6
50945.41	-428.5
50993.12	-428.6
51040.8	-435.5
51092.34	-432.7
51142.75	-432.7
51192.89	-431.7
51242.35	-430.1
51290.67	-430.5
51339.15	-429
51386.97	-431.7
51435.7	-428
51482.79	-426.9
51528.47	-424.2
51574.8	-432.9
51622.46	-427.8
51670.9	-432.5
51718.86	-425
51765.24	-428.2
51811.3	-421.2
51854.36	-429.2
51901.38	-425.9
51946.81	-424.1
51989.66	-415.9
52032.05	-426.5
52074.91	-419.7
52117.36	-425.7
52162.78	-432
52211.74	-426.2
52258.27	-429.5
52305.24	-426.2
52351.89	-428.8
52398.06	-424.7
52443.02	-422.2
52487.64	-430.6
52534.52	-424.1
52579.5	-426.4
52624.86	-419.9
52667.99	-428.6
52713.39	-424.9
52757.07	-415.8
52799.26	-424.9
52842.57	-425.3
52887.66	-428
52934.63	-429.2
52982.16	-426.2
53026.15	-413.6
53067.47	-422.7
53109.52	-425.3
53153.28	-418.6
53194.92	-420.6
53236.65	-418.3
53277.64	-419.2
53318.36	-417.8
53358.88	-417.6
53399.07	-418
53439.73	-419.8
53482.05	-425.2
53526.24	-425.9
53571.46	-424.6
53617.31	-431.3
53665.66	-429.4
53713.88	-428.1
53760.93	-421.3
53803.98	-425.6
53848.43	-421.3
53892.65	-427.2
53937.77	-425.6
53983.99	-428.1
54030.56	-427.1
54077.61	-430
54124.96	-422
54168.86	-423.8
54213.02	-423
54256.41	-420.5
54300.68	-430.3
54347.49	-429.5
54395.88	-429.2
54444.61	-432.5
54494.55	-432.5
54544.46	-428.8
54593.77	-433.8
54644.82	-435.5
54696.94	-432.3
54748	-432.4
54797	-423.6
54843.18	-427.6
54889.72	-428.6
54937.15	-424.8
54982.29	-422.7
55026.78	-429.6
55074.36	-428.9
55121.63	-424.2
55168.18	-430.3
55215.82	-429.1
55263.61	-426
55310.4	-427.5
55358.38	-434.9
55408.69	-428.7
55457.59	-428.6
55505.45	-428.8
55553.64	-431.1
55603.21	-432.2
55653.98	-435.5
55707.2	-438
55761.33	-431.9
55812.62	-432.1
55863.83	-436.8
55917.73	-438.3
55971.25	-428.4
56022.84	-440.1
56076.24	-432.2
56128.32	-431.7
56177.8	-427
56225.89	-429.2
56275.21	-436.5
56326.39	-427.7
56375.7	-429.9
56424.38	-430.5
56473.81	-431.2
56523.16	-427.7
56570.91	-426.6
56618.13	-433.6
56668.94	-427
56716.48	-431
56766.14	-426
56812.32	-424.6
56857.91	-427.2
56903.47	-419.7
56948.18	-428.8
56993.99	-425.3
57040.52	-426
57085.96	-422.1
57129.79	-418.9
57171.64	-423.7
57215.7	-417.5
57257.58	-421.9
57300.14	-421.2
57345.73	-434.6
57394.62	-427.7
57442.69	-423.5
57487.8	-422.2
57531.93	-426.3
57578.19	-427.4
57625.27	-422.6
57669.03	-419
57712.84	-429.4
57760.09	-430.7
57809.28	-428.6
57857.24	-425
57903.58	-424.8
57948.93	-423.4
57993.86	-424.2
58038.61	-419
58080.98	-427
58126.77	-419.2
58170.19	-423.4
58212.17	-413.9
58254.15	-423.7
58296.58	-417.6
58338.09	-416.9
58379.21	-422.6
58422.41	-421.4
58466.82	-426
58510.54	-416.3
58552.19	-414.9
58591.6	-418.5
58633.22	-420
58675.7	-421.2
58717.8	-416.6
58760	-422.9
58803.24	-422.1
58847.23	-423.8
58892.13	-422
58936.13	-422.7
58980.23	-422.1
59024.12	-421.5
59067.41	-419.7
59110.01	-419.4
59152.66	-429.8
59201.49	-414.3
59241.63	-424.2
59286.05	-424.8
59332.93	-431.1
59380.86	-423.8
59425.89	-416
59468.87	-424.9
59513.52	-426.5
59560.23	-424.3
59605.93	-422.2
59650.5	-430.1
59699.75	-428.6
59747.49	-419
59791.09	-422.5
59834.88	-422.6
59879.05	-421.4
59924.5	-430.8
59972.4	-425.2
60019.94	-427.8
60067.69	-427.1
60115.76	-430.6
60165.84	-431.1
60216.35	-428.6
60265.29	-427
60313.2	-432
60364.41	-428.9
60413.56	-424.5
60459.74	-430.6
60509.83	-427.4
60557.67	-423.4
60602.89	-421.7
60648.5	-430.4
60697.02	-428.5
60746.57	-430.5
60796.95	-432.2
60847.5	-427.1
60896.01	-425.7
60943.91	-429.8
60993.83	-433.7
61044.52	-425.5
61093.64	-429.8
61142.45	-428.1
61191.75	-429.5
61241.55	-430.9
61292.23	-431.3
61342.93	-429
61394.09	-435.7
61447.05	-432.6
61499.23	-428.7
61549.75	-431.6
61601.13	-433.6
61653.7	-432.1
61705.67	-430.5
61757.02	-432.7
61809.32	-433.6
61862.88	-437.2
61918.75	-436.3
61974.5	-440.7
62033.29	-436
62089.02	-434.6
62143.57	-435.3
62198.39	-436.1
62254.21	-438.6
62311.72	-440.2
62370.58	-438.4
62427.96	-430.4
62479.77	-440.5
62538.74	-440.4
62598.15	-440.1
62657.07	-438.2
62714.71	-436.4
62771.32	-442.1
62832.21	-443.9
62894.09	-438.6
62952.77	-437.5
63012.02	-448.3
63079.14	-442.7
63141.06	-442.4
63202.94	-443.6
63265.03	-440.8
63325.66	-442.9
63387.55	-441.4
63448.21	-440.1
63507.57	-438
63563.93	-427
63615	-427.9
63665.74	-437.1
63719.66	-426.7
63770.94	-440.3
63828.88	-434.3
63883.61	-434.2
63937.67	-429.7
63989.09	-431.7
64042.27	-438.3
64100.14	-441.6
64159.9	-437.4
64218.4	-439.8
64277.78	-443.1
64339.88	-439.4
64398.95	-436.6
64456.79	-440.1
64516.29	-441.9
64577.23	-437.6
64635.38	-442.7
64696.77	-437
64755.96	-443.3
64817.45	-441.3
64878.87	-440.2
64939.09	-440.6
64998.41	-433.5
65053.86	-433.5
65110.79	-446
65173.08	-437.4
65232.07	-441.5
65293.14	-439.3
65353.34	-442.2
65415.34	-443.9
65478.56	-440.1
65539.41	-444.8
65602.84	-438.1
65663.06	-441.4
65724.3	-443.6
