# Rarotonga Subseasonal Coral d18O and Sr/Ca Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:6089
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/rarotonga2006.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2008-03
#--------------------
# Title
#	Study_Name: Rarotonga Subseasonal Coral d18O and Sr/Ca Data
#--------------------
# Investigators
#       Investigators: Linsley, B.K.; Kaplan, A.; Gouriou, Y.; Salinger, J.; deMenocal, P.B.; Wellington, G.M.; Howe, S.S.
#--------------------
# Description_and_Notes
#	Description: Subannual stable isotope and Sr/Ca data for coral cores from Rarotonga, Cook Islands, 21�14'16"S, 159�49'40"E.
#--------------------
# Publication 
#       Authors: Linsley, B.K.; Kaplan, A.; Gouriou, Y.; Salinger, J.; deMenocal, P.B.; Wellington, G.M.; Howe, S.S.
#       Published_Date_or_Year: 2006     
#       Published_Title: Tracking the extent of the South Pacific Convergence Zone since the early 1600s.
#       Journal_Name: Geochem. Geophys. Geosyst.
#       Volume: 7
#       Edition: Q05003
#       Issue: 
#       Pages: 
#       DOI: 10.1029/2005GC001115
#       Online_Resource: 
#       Full_Citation: Linsley, B.K., A. Kaplan, Y. Gouriou, J. Salinger, P.B. deMenocal, G.M. Wellington, and S.S. Howe. 2006. Tracking the extent of the South Pacific Convergence Zone since the early 1600s. Geochem. Geophys. Geosyst., 7, Q05003, doi:10.1029/2005GC001115.
#       Abstract: The South Pacific Convergence Zone (SPCZ) is the largest and most  persistent spur of the Intertropical Convergence Zone. At the  southeastern edge of the SPCZ near 170�W and 15��20�S a surface  ocean salinity frontal zone exists that separates fresher Western  Pacific Warm Pool water from saltier and cooler waters in the east.  This salinity front is known to shift east and west with the phase  of the El Ni�o Southern Oscillation. We have generated subannually  resolved and replicated coral oxygen isotopic time series from Fiji  (17�S, 179�E) and Rarotonga (21.5�S, 160�W) that have recorded  interannual displacements of the salinity front over the last 380  years and also indicate that at lower frequencies the decadal mean  position of the salinity front, and eastern extent of the SPCZ,  has shifted east-west through 10� to 20� of longitude three times  during this interval. The most recent and largest shift began in  the mid 1800s as the salinity front progressively moved eastward  and salinity decreased at both sites.  Our results suggest that  sea surface salinity at these sites is now at the lowest levels  recorded and is evidence for an unprecedented expansion of the  SPCZ since the mid 1800s. The expansion of the SPCZ implies a  gradual change in the South Pacific to more La Ni�a-like long-term  mean conditions. This observation is consistent with the ocean  thermostat mechanism for the Pacific coupled ocean-atmosphere  system, whereby exogenous heating of the atmosphere would result  in greater warming in the western Pacific and a greater east-west  surface temperature gradient.
#--------------------
# Publication 
#       Authors: Linsley, B.K.; Wellington, G.M; Schrag, D.P.; Ren, L.; Salinger, M.J; Tudhope, A.W
#       Published_Date_or_Year: 2004    
#       Published_Title: Geochemical evidence from corals for changes in the amplitude and spatial pattern of South Pacific interdecadal climate variability over the last 300 years. 
#       Journal_Name: Climate Dynamics
#       Volume: 22
#       Edition: Q05003
#       Issue: 
#       Pages: 1-11
#       DOI: 10.1007/s00382-003-0364-y
#       Online_Resource: 
#       Full_Citation: Linsley, B.K., G.M. Wellington, D.P. Schrag, L. Ren, M.J. Salinger,  and A.W. Tudhope.  2004.  Geochemical evidence from corals for changes in the amplitude and  spatial pattern of South Pacific interdecadal climate variability  over the last 300 years.  Climate Dynamics, Vol. 22: pp. 1-11 doi: 10.1007/s00382-003-0364-y. 
#       Abstract: 
#--------------------
# Publication 
#       Authors: Ren, L.; Linsley, B. K.; Wellington, G. M.; Schrag, D. P.; Hoegh-Guldberg, O
#       Published_Date_or_Year: 2003     
#       Published_Title: Deconvolving the d18O seawater Component from Subseasonal Coral  d18O and Sr/Ca at Rarotonga in the Southwestern Subtropical  Pacific for the period 1726-1997.
#       Journal_Name: Geochimica et Cosmochimica Acta
#       Volume: 67
#       Edition: 9
#       Issue: 
#       Pages: 1609-1631
#       DOI: 
#       Online_Resource: 
#       Full_Citation: Ren, L., B.K. Linsley, G.M. Wellington, D.P. Schrag, and  O. Hoegh-Guldberg.  2003.   Deconvolving the d18O seawater Component from Subseasonal Coral  d18O and Sr/Ca at Rarotonga in the Southwestern Subtropical  Pacific for the period 1726-1997.     Geochimica et Cosmochimica Acta, Vol. 67, No. 9., pp. 1609-1631.
#       Abstract: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation
#       Grant: ATM-9901649, ATM-9619035, OCE-0318296, OCE-0317941
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Oceanic and Atmospheric Administration
#       Grant: NA96GP0406, NA96GP0470
#------------------
# Site_Information 
#       Site_Name: Rarotonga, Cook Islands, South Pacific
#       Location: Ocean>Pacific Ocean>South Pacific Ocean>Polynesia>Cook Islands
#	Country: Cook Islands 
#	Northernmost_Latitude: -21.23 
# 	Southernmost_Latitude: -21.23 
# 	Easternmost_Longitude: -159.82 
# 	Westernmost_Longitude: -159.82 
# 	Elevation:  -18 m  
#------------------
# Data_Collection   
#	Collection_Name: 06cook03b
#	Earliest_Year: 1906 
#	Most_Recent_Year: 1999 
#	Time_Unit: Years AD 
#	Core_Length: 
#	Notes: Core name - 99, 8 samples per year
#------------------
# Species
#	Species_Name: Porites lutea 
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , ,years AD, , Corals and Sclerosponges, , ,N
##d13c_ann_ave	annually averaged delta 13 Carbon, Porites lutea, , per mil VPDB, , Corals and Sclerosponges, average: annually with 8 samples per year, instrument: Micromass Optima gas source mass spectrometer,N
##d18o_ann_ave	annually averaged delta 18 Oxygen, Porites lutea, , per mil VPDB, , Corals and Sclerosponges, average: annually with 8 samples per year, instrument: Micromass Optima gas source mass spectrometer,N		
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
age_AD	d13c_ave	d18o_ave
1999.5	-2.7795	-4.8512
1998.5	-3.0489	-4.5001
1997.5	-2.7866	-4.5377
1996.5	-2.8206	-4.7012
1995.5	-2.8965	-4.5932
1994.5	-2.7793	-4.579
1993.5	-2.7061	-4.5435
1992.5	-2.6607	-4.5634
1991.5	-2.7288	-4.5671
1990.5	-2.8488	-4.6562
1989.5	-2.785	-4.7986
1988.5	-2.7257	-4.6794
1987.5	-2.6861	-4.541
1986.5	-2.6929	-4.7126
1985.5	-2.8197	-4.6482
1984.5	-2.8477	-4.558
1983.5	-2.7379	-4.471
1982.5	-2.704	-4.4953
1981.5	-2.6725	-4.4688
1980.5	-2.655	-4.617
1979.5	-2.5075	-4.5289
1978.5	-2.6539	-4.5009
1977.5	-2.3811	-4.5176
1976.5	-2.1963	-4.4376
1975.5	-2.0111	-4.6183
1974.5	-2.0169	-4.6471
1973.5	-2.1017	-4.5383
1972.5	-2.3398	-4.4847
1971.5	-2.3686	-4.5279
1970.5	-2.4342	-4.5085
1969.5	-2.2759	-4.4349
1968.5	-2.7094	-4.5636
1967.5	-2.3919	-4.5484
1966.5	-2.5085	-4.4365
1965.5	-2.3439	-4.4399
1964.5	-2.3075	-4.4953
1963.5	-2.3138	-4.4705
1962.5	-2.3489	-4.5076
1961.5	-2.2383	-4.5865
1960.5	-2.3848	-4.5063
1959.5	-2.4771	-4.4223
1958.5	-2.4898	-4.317
1957.5	-2.1454	-4.5759
1956.5	-2.0727	-4.6245
1955.5	-1.9649	-4.6459
1954.5	-1.8926	-4.3978
1953.5	-2.0192	-4.3752
1952.5	-2.172	-4.4869
1951.5	-2.0887	-4.5841
1950.5	-2.1214	-4.5758
1949.5	-2.1617	-4.4651
1948.5	-2.3501	-4.4422
1947.5	-2.2799	-4.5696
1946.5	-2.1818	-4.5856
1945.5	-2.175	-4.6044
1944.5	-2.0056	-4.4772
1943.5	-1.9358	-4.5059
1942.5	-1.8354	-4.4212
1941.5	-2.019	-4.1654
1940.5	-1.8366	-4.3442
1939.5	-1.8558	-4.5124
1938.5	-1.975	-4.3021
1937.5	-1.9973	-4.306
1936.5	-2.171	-4.4256
1935.5	-1.7237	-4.3814
1934.5	-2.1705	-4.548
1933.5	-1.8733	-4.503
1932.5	-1.9071	-4.4257
1931.5	-1.8913	-4.2754
1930.5	-1.7312	-4.3384
1929.5	-1.7839	-4.5602
1928.5	-1.9979	-4.4283
1927.5	-1.7015	-4.462
1926.5	-2.2443	-4.2757
1925.5	-1.8431	-4.2197
1924.5	-2.0331	-4.199
1923.5	-1.9634	-4.3103
1922.5	-1.9173	-4.5104
1921.5	-2.1798	-4.5235
1920.5	-2.0485	-4.3928
1919.5	-2.0377	-4.2437
1918.5	-1.9301	-4.3366
1917.5	-1.8517	-4.5366
1916.5	-2.1371	-4.599
1915.5	-2.1852	-4.4292
1914.5	-1.9021	-4.4106
1913.5	-1.6787	-4.238
1912.5	-1.8879	-4.247
1911.5	-1.8488	-4.3645
1910.5	-1.9431	-4.5071
1909.5	-1.8803	-4.4798
1908.5	-1.7515	-4.4793
1907.5	-1.8686	-4.4756
