# Greenland Ice Sheet Holocene d18O, Temperature, and Surface Elevation 
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:11148
#
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/greenland/vinther2009greenland.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2011
# --------------------
# Title 
#	Study_Name: Greenland Ice Sheet Holocene d18O, Temperature, and Surface Elevation  
# --------------------
# Investigators
#	Investigators: Vinther, B.m.; Buchardt, S.L.; Clausen, H.B.; Dahl-Jensen, D.; Johnsen, S.J.; Fisher, D.A.; Joerner, R.M.; Raynaud, D.; Lipenkov, V.; Andersen, K.K.; Blunier, T.; Rasmussen, S.O.; Steffensen, J.P.; Svensson, A.M. 
# --------------------
# Description_and_Notes
# 	Description: Oxygen isotope data and uplift correction plus surface temperature reconstruction and elevation calculations for 6 Greenland ice cores over the Holocene. 
#
#	Site locations: 
#	A84/A87 ice cores, Canada:     80.7°N,  73.1°W, 1730m elev.  
#	Camp Century core, Greenland: 77°10'N, 61°08'W, 1890m elev.  
#	NGRIP ice core, Greenland:     75.1°N,  42.3°W, 2920m elev.  
#	GRIP ice core, Greenland:     72°35'N, 37°38'W, 3230m elev.  
#	Renland ice core, Greenland:  71.27°N, 26.73°W, 2350m elev.  
#	DYE-3 ice core, Greenland:    65°11'N, 43°49'W, 2490m elev.  
#
#
# --------------------
# Publication
#	Authors: B.M. Vinther, S.L. Buchardt, H.B. Clausen, D. Dahl-Jensen, S.J. Johnsen, D.A. Fisher, R.M. Koerner, D. Raynaud, V. Lipenkov, K.K. Andersen, T. Blunier, S.O. Rasmussen, J.P. Steffensen, and A.M. Svensson
#	Published_Date_or_Year: 2009-09-17
#	Published_Title: Holocene thinning of the Greenland ice sheet
#	Journal_Name: Nature
#	Volume: 36			
#	Edition: 	
#	Issue: L20704
#	Pages: 
#	DOI: doi:10.1029/2009GL040104
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: On entering an era of global warming, the stability of the Greenland 
ice sheet (GIS) is an important concern, especially in the light of 
new evidence of rapidly changing flow and melt conditions at the GIS 
margins. Studying the response of the GIS to past climatic change may 
help to advance our understanding of GIS dynamics. The previous 
interpretation of evidence from stable isotopes (d18O) in water from 
GIS ice cores was that Holocene climate variability on the GIS differed 
spatially and that a consistent Holocene climate optimum - the unusually 
warm period from about 9,000 to 6,000 years ago found in many northern 
latitude palaeoclimate records - did not exist. Here we extract both 
the Greenland Holocene temperature history and the evolution of GIS 
surface elevation at four GIS locations. We achieve this by comparing 
d18O from GIS ice cores with d18O from ice cores from small marginal 
icecaps. Contrary to the earlier interpretation of d18O evidence from 
ice cores, our new temperature history reveals a pronounced Holocene 
climatic optimum in Greenland coinciding with maximum thinning near 
the GIS margins. Our d18O-based results are corroborated by the air 
content of ice cores, a proxy for surface elevation. State-of-the-art 
ice sheet models are generally found to be underestimating the extent 
and changes in GIS elevation and area; our findings may help to improve 
the ability of models to reproduce the GIS response to Holocene climate.
# --------------------
# Funding_Agency
#	Funding_Agency_Name: 
#	Grant:
# --------------------
# Site_Information
#	Site_Name: NGRIP
#	Location: North America>Greenland
#	Country: 
#	Northernmost_Latitude: 75.01
#	Southernmost_Latitude: 75.01
#	Easternmost_Longitude: 42.05
#	Westernmost_Longitude: 42.05
#	Elevation: 2920 m
# --------------------
# Data_Collection
#	Collection_Name: 09NGRI01
#	Earliest_Year: 11700
#	Most_Recent_Year: 40
#	Time Unit: yrs b2k
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##yr_b2k	Age,,,years before 2k AD,,,,,N
##d18O  d18O,,,per mil SMOW,,ice cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
yr_b2k	d18O
5620	-34.78
5640	-35.19
5660	-33.88
5680	-35.2
5700	-35.18
5720	-34.51
5740	-35.25
5760	-34.69
5780	-34.71
5800	-34.55
5820	-34.5
5840	-34.71
5860	-35.02
5880	-34.71
5900	-33.95
5920	-34.2
5940	-34.61
5960	-34.91
5980	-34.73
6000	-34.85
6020	-35.03
6040	-34.77
6060	-34.78
6080	-35.49
6100	-34.27
6120	-35.17
6140	-34.71
6160	-34.39
6180	-34.42
6200	-34.89
6220	-34.89
6240	-34.58
6260	-34.6
6280	-35.13
6300	-34.38
6320	-35.2
6340	-34.55
6360	-34.6
6380	-34.86
6400	-34.99
6420	-34.23
6440	-34.62
6460	-34.07
6480	-34.97
6500	-34.32
6520	-34.5
6540	-34.53
6560	-35.01
6580	-34.97
6600	-34.98
6620	-34.45
6640	-34.37
6660	-34.61
6680	-34.57
6700	-34.74
6720	-34.37
6740	-34.49
6760	-34.52
6780	-34.58
6800	-35.12
6820	-34.69
6840	-34.32
6860	-34.36
6880	-34.72
6900	-34.56
6920	-34.97
6940	-34.32
6960	-34.26
6980	-35.11
7000	-34.73
7020	-34.47
7040	-34.82
7060	-34.9
7080	-34.77
7100	-34.4
7120	-34.95
7140	-34.97
7160	-34.36
7180	-35.28
7200	-34.74
7220	-34.68
7240	-34.93
7260	-34.87
7280	-34.12
7300	-34.84
7320	-34.99
7340	-34.73
7360	-34.64
7380	-34.74
7400	-34.31
7420	-34.55
7440	-34.62
7460	-34.5
7480	-34.44
7500	-33.88
7520	-34.77
7540	-34.78
7560	-35.04
7580	-34.34
7600	-34.52
7620	-34.08
7640	-34.01
7660	-34.88
7680	-33.9
7700	-34.01
7720	-34.65
7740	-34.26
7760	-34.09
7780	-34.75
7800	-34.35
7820	-34.13
7840	-33.76
7860	-34.35
7880	-34.4
7900	-34.62
7920	-34.98
7940	-34.51
7960	-34.78
7980	-34.83
8000	-33.6
8020	-34.04
8040	-34.4
8060	-34.43
8080	-35.05
8100	-34.51
8120	-34.5
8140	-33.96
8160	-35.44
8180	-35.68
8200	-35.54
8220	-36.06
8240	-35.88
8260	-36.03
8280	-35.21
8300	-35.68
8320	-34.5
8340	-34.7
8360	-34.87
8380	-34.95
8400	-34.41
8420	-35.36
8440	-34.79
8460	-34.46
8480	-35.07
8500	-34.7
8520	-34.43
8540	-34.83
8560	-34.99
8580	-34.59
8600	-34.35
8620	-34.83
8640	-34.18
8660	-35.02
8680	-35.46
8700	-35.21
8720	-34.01
8740	-34.92
8760	-34.49
8780	-35.34
8800	-34.22
8820	-35.57
8840	-35.22
8860	-34.08
8880	-35.15
8900	-34.57
8920	-34.17
8940	-34.3
8960	-34.71
8980	-34.57
9000	-34.47
9020	-34.68
9040	-35.57
9060	-35.18
9080	-34.92
9100	-34.73
9120	-34.61
9140	-34.98
9160	-34.47
9180	-34.34
9200	-34.7
9220	-34.83
9240	-34.92
9260	-35.62
9280	-35.66
9300	-36.05
9320	-35.19
9340	-35.04
9360	-34.91
9380	-34.56
9400	-34.87
9420	-34.8
9440	-34.83
9460	-35.12
9480	-35.12
9500	-34.92
9520	-34.66
9540	-35.01
9560	-34.56
9580	-34.98
9600	-35.13
9620	-34.95
9640	-34.77
9660	-34.96
9680	-34.85
9700	-34.84
9720	-34.62
9740	-34.68
9760	-34.87
9780	-34.66
9800	-34.49
9820	-35.12
9840	-35.37
9860	-35.22
9880	-34.54
9900	-35.06
9920	-35.26
9940	-34.85
9960	-35.46
9980	-34.65
10000	-35.1
10020	-34.94
10040	-35.11
10060	-35.79
10080	-35.21
10100	-35.32
10120	-35.29
10140	-35.45
10160	-34.99
10180	-35.02
10200	-34.89
10220	-35.93
10240	-35.54
10260	-36.33
10280	-36.39
10300	-36.01
10320	-36.01
10340	-35.2
10360	-36.12
10380	-36.18
10400	-36.36
10420	-35.96
10440	-36.12
10460	-36.04
10480	-35.53
10500	-36.34
10520	-35.46
10540	-35.73
10560	-35.86
10580	-35.99
10600	-35.89
10620	-36.12
10640	-36.13
10660	-36.16
10680	-35.5
10700	-35.77
10720	-36.05
10740	-36.45
10760	-35.88
10780	-36.22
10800	-36.83
10820	-35.84
10840	-36.59
10860	-36.09
10880	-37.23
10900	-37.6
10920	-37.25
10940	-37.15
10960	-37
10980	-38.01
11000	-36.53
11020	-37.05
11040	-36.44
11060	-36.64
11080	-36.89
11100	-37.11
11120	-36.71
11140	-36.43
11160	-37.13
11180	-36.62
11200	-37.25
11220	-37.39
11240	-37.6
11260	-36.57
11280	-36.16
11300	-36.58
11320	-37.54
11340	-36.67
11360	-36.91
11380	-37.45
11400	-37.63
11420	-37.11
11440	-38.46
11460	-38.26
11480	-38.72
11500	-37.41
11520	-37.84
11540	-36.9
11560	-36.6
11580	-36.87
11600	-36.78
11620	-36.41
11640	-36.57
11660	-36.68
11680	-38.49
11700	-39.04
