# Devon Ice Cap - Oxygen Isotope, Particle, Conductivity and Chemistry Data
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_study_id:2437
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/polar/devon/d7273bld_200yr.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 1976
# --------------------
# Title 
#	Study_Name: Devon Ice Cap - Oxygen Isotope, Particle, Conductivity and Chemistry Dataa
# --------------------
# Investigators
#	Investigators:  Fisher, D.A. 
# --------------------
# Description_and_Notes
# 	Description: 
#
# --------------------
# Publication
#	Authors: D.A. Fisher
#	Published_Date_or_Year: 1988
#	Published_Title:  A study of two O-18 records from Devon Ice cap, Canada, and comparison of them to Camp Century O-18 record, Greenland
#	Journal_Name: PhD Thesis, University of Copenhagen
#	Volume: 
#	Edition: 	
#	Issue: 
#	Pages: 
#	DOI: 
#	Online_Resource: 
#	Full_Citation:  
#	Abstract: 
# --------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant: 
# --------------------
# Site_Information
#	Site_Name: Devon Ice Cap
#	Location: North America>Canada
#	Country: 
#	Northernmost_Latitude: 75.3
#	Southernmost_Latitude: 75.3
#	Easternmost_Longitude: -82.166
#	Westernmost_Longitude: -82.166
#	Elevation: 1920 m
# --------------------
# Data_Collection
#	Collection_Name: 72Devo03
#	Earliest_Year: -132427
#	Most_Recent_Year: 1973
#	Time Unit: AD
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	Age,,,years AD,,,,,N
##d18O		del18O,,,per mil SMOW,,ice cores,,,N 
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing values: NAN
#
age_AD	d18O
1973	-27.85
1773	-28.14
1573	-27.97
1373	-27.91
1173	-27.77
973	-27.66
773	-27.75
573	-27.46
373	-27.29
173	-27.37
-27	-27.19
-227	-27.28
-427	-26.8
-627	-26.96
-827	-26.99
-1027	-26.86
-1227	-27.04
-1427	-26.78
-1627	-26.56
-1827	-26.69
-2027	-26.19
-2227	-26.44
-2427	-26.03
-2627	-25.82
-2827	-25.77
-3027	-25.69
-3227	-25.59
-3427	-25.28
-3627	-25.36
-3827	-25.15
-4027	-25.19
-4227	-25.62
-4427	-25.56
-4627	-25.96
-4827	-25.9
-5027	-25.74
-5227	-25.85
-5427	-25.99
-5627	-26.33
-5827	-26.35
-6027	-26.36
-6227	-26.29
-6427	-26.13
-6627	-26.15
-6827	-25.89
-7027	-26.08
-7227	-26.04
-7427	-26.01
-7627	-26.03
-7827	-26.44
-8027	-25.88
-8227	-25.95
-8427	-26.15
-8627	-26.18
-8827	-26.31
-9027	-26.37
-9227	-26.81
-9427	-27.26
-9627	-28.12
-9827	-28.96
-10027	-28.94
-10227	-31.28
-10427	-35.2
-10627	-33.77
-10827	-31.85
-11027	-31.43
-11227	-33.04
-11427	-34.56
-11627	-33.82
-11827	-33.38
-12027	-33.84
-12227	-34.88
-12427	-34.95
-12627	-34.61
-12827	-34.22
-13027	-33.33
-13227	-31.09
-13427	-29.91
-13627	-29.51
-13827	-30.52
-14027	-32.42
-14227	-34.52
-14427	-34.9
-14627	-34.65
-14827	-34.31
-15027	-34.27
-15227	-33.06
-15427	-31.27
-15627	-30.83
-15827	-33.64
-16027	-35.41
-16227	-34.35
-16427	-32.05
-16627	-30.3
-16827	-29.22
-17027	-29.03
-17227	-28.81
-17427	-28.55
-17627	-29.7
-17827	-29.56
-18027	-29.25
-18227	-29.42
-18427	-29.93
-18627	-29.82
-18827	-29.77
-19027	-29.46
-19227	-28.61
-19427	-28.49
-19627	-28.81
-19827	-28.62
-20027	-28.51
-20227	-28.4
-20427	-28.68
-20627	-28.89
-20827	-29
-21027	-29.23
-21227	-29.51
-21427	-29.16
-21627	-28.62
-21827	-28.81
-22027	-29.13
-22227	-30.63
-22427	-31.71
-22627	-32.17
-22827	-32.74
-23027	-33.26
-23227	-32.12
-23427	-32.12
-23627	-31.99
-23827	-31.83
-24027	-31.84
-24227	-31.79
-24427	-31.68
-24627	-31.59
-24827	-31.6
-25027	-31.73
-25227	-31.66
-25427	-31.36
-25627	-31.47
-25827	-31.53
-26027	-31.55
-26227	-31.72
-26427	-31.81
-26627	-31.72
-26827	-31.65
-27027	-31.46
-27227	-31.38
-27427	-31.23
-27627	-31.07
-27827	-31.07
-28027	-31.31
-28227	-31.61
-28427	-31.54
-28627	-31.1
-28827	-31.21
-29027	-31.66
-29227	-31.05
-29427	-31.14
-29627	-31.2
-29827	-31.07
-30027	-30.91
-30227	-30.79
-30427	-30.73
-30627	-30.79
-30827	-30.84
-31027	-31.22
-31227	-30.94
-31427	-30.66
-31627	-30.59
-31827	-30.45
-32027	-30.46
-32227	-30.6
-32427	-30.47
-32627	-30.52
-32827	-30.46
-33027	-30.34
-33227	-29.72
-33427	-29.44
-33627	-29.06
-33827	-28.92
-34027	-28.98
-34227	-28.89
-34427	-29.24
-34627	-29.62
-34827	-29.51
-35027	-29.61
-35227	-29.86
-35427	-30.14
-35627	-30.45
-35827	-30.37
-36027	-29.94
-36227	-30.13
-36427	-30.52
-36627	-30.39
-36827	-30.54
-37027	-30.66
-37227	-30.61
-37427	-30.5
-37627	-30.58
-37827	-30.58
-38027	-30.88
-38227	-30.22
-38427	-30.75
-38627	-31.58
-38827	-31.84
-39027	-31.49
-39227	-32.11
-39427	-32.28
-39627	-32.45
-39827	-32.62
-40027	-32.58
-40227	-32.29
-40427	-32.12
-40627	-32.24
-40827	-31.94
-41027	-31.38
-41227	-31.45
-41427	-31.5
-41627	-31.25
-41827	-31.35
-42027	-31.41
-42227	-31.8
-42427	-31.69
-42627	-31.47
-42827	-31.45
-43027	-31.66
-43227	-31.88
-43427	-31.28
-43627	-31.28
-43827	-31.51
-44027	-31.51
-44227	-31.36
-44427	-31.31
-44627	-31.54
-44827	-31.92
-45027	-31.57
-45227	-31.31
-45427	-31.19
-45627	-31.2
-45827	-31.28
-46027	-31.28
-46227	-30.87
-46427	-30.78
-46627	-30.89
-46827	-30.82
-47027	-30.74
-47227	-31.07
-47427	-31.41
-47627	-30.77
-47827	-30.97
-48027	-31.07
-48227	-31.3
-48427	-31.42
-48627	-31
-48827	-31.41
-49027	-31.59
-49227	-31.42
-49427	-31.53
-49627	-31.75
-49827	-31.69
-50027	-30.98
-50227	-31.42
-50427	-31.17
-50627	-31.06
-50827	-31.33
-51027	-31.26
-51227	-31.04
-51427	-31.09
-51627	-31.45
-51827	-31.58
-52027	-31.06
-52227	-31.74
-52427	-31.57
-52627	-31.71
-52827	-31.9
-53027	-32.05
-53227	-32.08
-53427	-32.05
-53627	-31.97
-53827	-31.76
-54027	-31.86
-54227	-31.67
-54427	-31.97
-54627	-31.99
-54827	-31.9
-55027	-31.9
-55227	-31.96
-55427	-31.97
-55627	-31.95
-55827	-32.05
-56027	-32.05
-56227	-32.12
-56427	-32.01
-56627	-32.35
-56827	-32.35
-57027	-32.33
-57227	-32.39
-57427	-32.32
-57627	-32.35
-57827	-32.18
-58027	-32.37
-58227	-32.32
-58427	-32.45
-58627	-32.58
-58827	-32.47
-59027	-32.4
