# Asi_86 - PAGES 2K DLH3 Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_86 - DLH3
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation: Shao, X.  /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: DLH3
#	Location: Asia
#	Country: China (CH)
#	Northernmost_Latitude: 37.45
#	Southernmost_Latitude: 37.45
#	Easternmost_Longitude: 97.53
#	Westernmost_Longitude: 97.53
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_86
#	Earliest_Year: 404.0
#	Most_Recent_Year: 2001.0
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
404.0	0.647
405.0	0.667
406.0	0.665
407.0	0.642
408.0	0.618
409.0	0.616
410.0	0.68
411.0	0.723
412.0	0.677
413.0	0.765
414.0	0.741
415.0	0.809
416.0	0.969
417.0	0.946
418.0	0.946
419.0	1.299
420.0	1.42
421.0	1.303
422.0	1.402
423.0	1.018
424.0	1.577
425.0	1.312
426.0	1.389
427.0	1.292
428.0	1.569
429.0	0.87
430.0	1.349
431.0	1.377
432.0	1.355
433.0	1.074
434.0	1.178
435.0	1.336
436.0	1.234
437.0	0.919
438.0	1.211
439.0	0.945
440.0	0.918
441.0	0.945
442.0	0.945
443.0	0.863
444.0	0.67
445.0	1.028
446.0	0.806
447.0	0.749
448.0	0.607
449.0	0.662
450.0	0.746
451.0	1.059
452.0	1.002
453.0	1.176
454.0	1.235
455.0	0.974
456.0	0.828
457.0	0.798
458.0	0.738
459.0	0.856
460.0	0.945
461.0	0.856
462.0	0.705
463.0	0.795
464.0	0.764
465.0	0.733
466.0	1.404
467.0	0.823
468.0	0.792
469.0	0.915
470.0	0.791
471.0	0.822
472.0	0.478
473.0	0.696
474.0	0.749
475.0	1.083
476.0	1.164
477.0	0.646
478.0	0.49
479.0	0.318
480.0	0.471
481.0	0.39
482.0	0.358
483.0	0.339
484.0	0.557
485.0	0.626
486.0	0.928
487.0	0.944
488.0	0.993
489.0	0.657
490.0	0.784
491.0	0.784
492.0	0.785
493.0	1.109
494.0	0.748
495.0	0.75
496.0	0.415
497.0	0.727
498.0	1.256
499.0	1.048
500.0	1.347
501.0	1.197
502.0	1.129
503.0	0.962
504.0	0.728
505.0	1.078
506.0	1.47
507.0	1.625
508.0	1.684
509.0	1.012
510.0	1.119
511.0	0.892
512.0	0.541
513.0	0.332
514.0	0.296
515.0	0.572
516.0	0.329
517.0	0.712
518.0	0.888
519.0	0.764
520.0	0.962
521.0	0.802
522.0	0.587
523.0	0.786
524.0	0.854
525.0	0.941
526.0	0.814
527.0	1.089
528.0	1.035
529.0	0.819
530.0	1.055
531.0	1.213
532.0	1.069
533.0	0.926
534.0	1.054
535.0	1.238
536.0	0.988
537.0	0.967
538.0	0.874
539.0	1.002
540.0	1.006
541.0	1.225
542.0	0.971
543.0	0.861
544.0	0.623
545.0	0.365
546.0	0.493
547.0	0.715
548.0	1.018
549.0	1.057
550.0	1.185
551.0	1.112
552.0	0.743
553.0	1.171
