# Asi_214 - PAGES 2K ZACCDD Total ring width Data
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14188
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date:
#--------------------
# Title
#	Study_Name: Asi_214 - ZACCDD
#--------------------
# Investigators
#	Investigators: PAGES 2k Network
#--------------------
# Description_and_Notes
#	Description:
#--------------------
# Publication
#	Authors: PAGES 2k Consortium
#	Published_Date_or_Year: 2013
#	Published_Title: Continental-scale temperature variability during the past two millennia
#	Journal_Name: Nature Geoscience
#	Volume: 6
#	Edition:
#	Issue:
#	Pages: 339-346
#	DOI: 10.1038/NGEO1797
#	Online_Resource: www.nature.com/naturegeoscience
#	Full_Citation:   /  PAGES 2k Consortium. 2013. Continental-scale temperature variability during the past two millennia. Nature Geoscience, Vol. 6, pp. 339-346, May 2013. www.nature.com/naturegeoscience DOI: 10.1038/NGEO1797
#	Abstract:
#--------------------
# Funding_Agency
#	Funding_Agency_Name:
#	Grant:
#--------------------
# Site_Information
#	Site_Name: ZACCDD
#	Location: Asia
#	Country: Pakistan (PK)
#	Northernmost_Latitude: 35.35
#	Southernmost_Latitude: 35.35
#	Easternmost_Longitude: 71.8
#	Westernmost_Longitude: 71.8
#	Elevation:
#--------------------
# Data_Collection
#	Collection_Name: Asi_214
#	Earliest_Year: 1472.0
#	Most_Recent_Year: 2004.0
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":"PAGES1"}{"database":"PAGES2"}{"database":"LMR_FM"}{"relationship":"Positive"}
#--------------------
# Species
#	Species_Name:
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , Tree Rings, , ,N
##clim_signal	Total ring width, , , , , Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	clim_signal
1472.0	0.815
1473.0	0.841
1474.0	0.805
1475.0	0.801
1476.0	0.899
1477.0	0.871
1478.0	0.943
1479.0	1.047
1480.0	1.056
1481.0	1.169
1482.0	0.934
1483.0	0.962
1484.0	1.18
1485.0	1.017
1486.0	0.899
1487.0	1.289
1488.0	1.381
1489.0	1.472
1490.0	1.332
1491.0	1.094
1492.0	1.047
1493.0	1.276
1494.0	1.242
1495.0	1.035
1496.0	1.28
1497.0	1.016
1498.0	1.066
1499.0	1.122
1500.0	1.122
1501.0	0.997
1502.0	1.039
1503.0	1.156
1504.0	0.913
1505.0	0.924
1506.0	0.933
1507.0	0.99
1508.0	0.965
1509.0	1.007
1510.0	0.921
1511.0	0.856
1512.0	0.874
1513.0	0.924
1514.0	0.962
1515.0	0.894
1516.0	0.934
1517.0	0.893
1518.0	0.922
1519.0	0.917
1520.0	0.879
1521.0	0.846
1522.0	0.944
1523.0	1.004
1524.0	0.823
1525.0	1.027
1526.0	1.068
1527.0	0.982
1528.0	0.928
1529.0	1.016
1530.0	1.033
1531.0	0.994
1532.0	0.934
1533.0	0.954
1534.0	1.021
1535.0	0.896
1536.0	0.937
1537.0	0.98
1538.0	0.893
1539.0	0.896
1540.0	0.829
1541.0	0.774
1542.0	0.777
1543.0	0.876
1544.0	0.82
1545.0	0.86
1546.0	0.837
1547.0	0.899
1548.0	0.997
1549.0	0.84
1550.0	0.869
1551.0	0.862
1552.0	0.89
1553.0	0.918
1554.0	0.821
1555.0	0.931
1556.0	0.887
1557.0	0.886
1558.0	0.82
1559.0	0.792
1560.0	0.899
1561.0	0.868
1562.0	0.771
1563.0	0.915
1564.0	0.918
1565.0	1.005
1566.0	1.072
1567.0	1.127
1568.0	1.045
1569.0	1.063
1570.0	1.081
1571.0	1.032
1572.0	0.944
1573.0	0.935
1574.0	1.023
1575.0	1.189
1576.0	0.898
1577.0	0.968
1578.0	0.939
1579.0	0.973
1580.0	0.877
1581.0	0.987
1582.0	0.846
1583.0	0.906
1584.0	0.86
1585.0	0.755
1586.0	0.836
1587.0	1.026
1588.0	1.005
1589.0	1.227
1590.0	1.102
1591.0	1.003
1592.0	1.062
1593.0	1.152
1594.0	1.249
1595.0	1.213
1596.0	1.236
1597.0	1.046
1598.0	1.16
1599.0	0.735
1600.0	0.887
1601.0	1.015
1602.0	0.899
1603.0	0.829
1604.0	0.935
1605.0	0.862
1606.0	0.98
1607.0	0.988
1608.0	1.044
1609.0	1.212
